date,endow,entrepreneurial,equity,fellowship,frugal,isPartial
2012-07-08,1,2,37,83,12,False
2012-07-09,0,2,81,60,12,False
2012-07-10,1,1,71,54,10,False
2012-07-11,0,2,78,62,10,False
2012-07-12,1,2,82,55,10,False
2012-07-13,1,3,60,49,11,False
2012-07-14,0,0,50,53,12,False
2012-07-15,0,3,34,81,13,False
2012-07-16,1,3,75,74,13,False
2012-07-17,1,3,85,60,11,False
2012-07-18,0,3,84,54,15,False
2012-07-19,0,2,74,58,14,False
2012-07-20,0,2,67,50,11,False
2012-07-21,0,1,45,48,13,False
2012-07-22,0,1,37,72,11,False
2012-07-23,1,2,73,67,12,False
2012-07-24,0,2,74,51,11,False
2012-07-25,1,2,72,57,14,False
2012-07-26,1,2,74,65,11,False
2012-07-27,1,2,69,50,12,False
2012-07-28,1,1,38,46,15,False
2012-07-29,1,0,38,78,16,False
2012-07-30,0,4,68,66,13,False
2012-07-31,0,2,78,59,12,False
2012-08-01,1,4,74,63,13,False
2012-08-02,1,3,72,54,13,False
2012-08-03,0,1,65,52,10,False
2012-08-04,1,1,42,49,14,False
2012-08-05,0,1,40,82,14,False
2012-08-06,1,3,64,60,11,False
2012-08-07,0,2,66,55,12,False
2012-08-08,1,2,82,60,12,False
2012-08-09,0,2,66,58,11,False
2012-08-10,0,1,58,46,13,False
2012-08-11,0,1,33,42,13,False
2012-08-12,0,1,37,78,15,False
2012-08-13,1,3,64,68,13,False
2012-08-14,0,4,77,68,10,False
2012-08-15,1,2,75,60,11,False
2012-08-16,1,3,80,58,10,False
2012-08-17,1,2,63,68,14,False
2012-08-18,0,3,37,47,15,False
2012-08-19,1,1,39,85,13,False
2012-08-20,1,2,70,69,10,False
2012-08-21,1,3,79,59,11,False
2012-08-22,1,2,81,55,11,False
2012-08-23,1,4,71,62,10,False
2012-08-24,0,1,66,60,13,False
2012-08-25,0,4,35,52,9,False
2012-08-26,0,1,40,85,14,False
2012-08-27,1,2,71,66,16,False
2012-08-28,1,2,73,64,16,False
2012-08-29,0,1,75,57,12,False
2012-08-30,1,4,76,68,10,False
2012-08-31,0,1,65,58,15,False
2012-09-01,1,3,43,44,14,False
2012-09-02,1,2,42,78,14,False
2012-09-03,0,1,48,49,15,False
2012-09-04,0,4,76,65,14,False
2012-09-05,1,4,91,61,13,False
2012-09-06,1,4,89,60,13,False
2012-09-07,0,3,73,56,9,False
2012-09-08,0,2,39,55,9,False
2012-09-09,1,1,48,87,11,False
2012-09-10,1,5,89,72,9,False
2012-09-11,1,2,88,63,12,False
2012-09-12,1,5,83,66,12,False
2012-09-13,0,3,76,56,11,False
2012-09-14,1,2,71,56,12,False
2012-09-15,1,2,45,58,14,False
2012-09-16,2,0,57,91,13,False
2012-09-17,1,5,85,70,12,False
2012-09-18,1,3,85,67,13,False
2012-09-19,0,3,91,63,13,False
2012-09-20,1,2,81,62,10,False
2012-09-21,1,2,69,60,13,False
2012-09-22,1,1,46,54,9,False
2012-09-23,0,1,37,79,12,False
2012-09-24,1,3,88,69,11,False
2012-09-25,0,4,85,70,11,False
2012-09-26,1,3,86,64,12,False
2012-09-27,1,3,79,60,13,False
2012-09-28,1,3,74,61,10,False
2012-09-29,1,2,52,54,11,False
2012-09-30,0,2,46,85,14,False
2012-10-01,1,3,82,71,13,False
2012-10-02,1,3,88,68,9,False
2012-10-03,0,2,78,67,15,False
2012-10-04,1,2,71,62,14,False
2012-10-05,0,3,71,53,15,False
2012-10-06,0,3,42,48,13,False
2012-10-07,0,2,47,77,13,False
2012-10-08,1,2,70,59,19,False
2012-10-09,1,3,78,62,12,False
2012-10-10,1,4,80,61,13,False
2012-10-11,1,5,84,61,12,False
2012-10-12,0,2,76,59,13,False
2012-10-13,0,1,47,51,11,False
2012-10-14,1,1,43,86,11,False
2012-10-15,0,3,77,66,12,False
2012-10-16,0,3,76,61,13,False
2012-10-17,0,2,82,64,11,False
2012-10-18,1,3,71,65,14,False
2012-10-19,1,2,69,54,13,False
2012-10-20,1,1,42,53,14,False
2012-10-21,1,1,44,79,14,False
2012-10-22,1,3,81,67,13,False
2012-10-23,1,4,71,55,12,False
2012-10-24,1,3,72,62,12,False
2012-10-25,1,3,78,60,13,False
2012-10-26,0,3,70,57,12,False
2012-10-27,1,1,42,53,11,False
2012-10-28,1,1,32,81,12,False
2012-10-29,0,2,65,55,9,False
2012-10-30,0,2,68,60,14,False
2012-10-31,0,2,64,69,14,False
2012-11-01,0,2,72,58,10,False
2012-11-02,0,3,63,59,12,False
2012-11-03,2,1,39,49,11,False
2012-11-04,1,2,40,88,11,False
2012-11-05,1,2,64,71,12,False
2012-11-06,1,3,74,68,11,False
2012-11-07,0,3,68,49,11,False
2012-11-08,0,3,72,61,11,False
2012-11-09,0,3,55,58,10,False
2012-11-10,1,2,36,58,11,False
2012-11-11,0,1,36,81,19,False
2012-11-12,1,3,63,64,13,False
2012-11-13,1,2,74,64,13,False
2012-11-14,0,3,72,67,13,False
2012-11-15,0,2,72,60,12,False
2012-11-16,1,1,77,59,14,False
2012-11-17,1,1,37,50,15,False
2012-11-18,0,2,39,74,13,False
2012-11-19,0,1,83,59,13,False
2012-11-20,1,2,68,60,11,False
2012-11-21,0,2,57,52,12,False
2012-11-22,0,0,25,43,14,False
2012-11-23,1,2,34,36,14,False
2012-11-24,0,1,33,48,12,False
2012-11-25,1,2,44,82,11,False
2012-11-26,0,1,71,68,13,False
2012-11-27,0,3,85,57,10,False
2012-11-28,1,3,82,62,10,False
2012-11-29,0,2,78,51,10,False
2012-11-30,1,2,74,65,17,False
2012-12-01,1,2,51,48,16,False
2012-12-02,0,2,46,77,21,False
2012-12-03,1,3,76,65,20,False
2012-12-04,0,2,79,59,14,False
2012-12-05,1,2,86,66,15,False
2012-12-06,0,1,77,63,12,False
2012-12-07,1,3,75,59,10,False
2012-12-08,1,2,41,54,10,False
2012-12-09,1,1,44,76,10,False
2012-12-10,0,3,72,73,9,False
2012-12-11,1,3,76,67,11,False
2012-12-12,0,3,78,58,11,False
2012-12-13,0,4,74,56,10,False
2012-12-14,0,1,61,49,13,False
2012-12-15,0,2,37,74,11,False
2012-12-16,1,0,36,79,13,False
2012-12-17,1,4,53,62,8,False
2012-12-18,0,1,62,57,12,False
2012-12-19,0,4,63,60,10,False
2012-12-20,1,2,51,61,11,False
2012-12-21,0,1,44,52,11,False
2012-12-22,0,1,30,57,11,False
2012-12-23,0,1,28,100,10,False
2012-12-24,0,0,31,89,13,False
2012-12-25,0,1,14,47,7,False
2012-12-26,0,0,43,51,13,False
2012-12-27,0,1,54,51,15,False
2012-12-28,0,2,49,45,13,False
2012-12-29,0,1,33,58,24,False
2012-12-30,1,3,27,82,17,False
2012-12-31,0,1,39,60,15,False
2013-01-01,1,1,34,58,12,False
2013-01-02,0,2,59,66,14,False
2013-01-03,1,1,70,62,15,False
2013-01-04,1,2,72,56,15,False
2013-01-05,0,2,45,57,15,False
2013-01-06,0,1,41,89,14,False
2013-01-07,0,3,63,80,13,False
2013-01-08,1,2,66,66,12,False
2013-01-09,1,4,62,70,12,False
2013-01-10,1,2,67,64,15,False
2013-01-11,1,3,65,65,10,False
2013-01-12,1,1,44,47,11,False
2013-01-13,0,1,38,92,12,False
2013-01-14,1,4,75,68,14,False
2013-01-15,0,5,89,69,12,False
2013-01-16,1,3,79,62,11,False
2013-01-17,0,3,75,61,13,False
2013-01-18,0,2,68,56,18,False
2013-01-19,0,2,46,65,15,False
2013-01-20,0,1,32,76,13,False
2013-01-21,0,2,55,59,11,False
2013-01-22,1,2,74,71,12,False
2013-01-23,0,4,87,75,11,False
2013-01-24,1,2,76,62,11,False
2013-01-25,1,3,72,59,13,False
2013-01-26,1,2,49,54,12,False
2013-01-27,1,2,44,94,16,False
2013-01-28,1,3,83,71,15,False
2013-01-29,1,3,89,69,12,False
2013-01-30,1,2,90,62,11,False
