date,benevolent,bequeath,betroth,betrothal,bonus,isPartial
2014-08-13,3,1,0,0,69,False
2014-08-14,5,1,0,0,64,False
2014-08-15,4,0,0,0,63,False
2014-08-16,3,0,0,1,84,False
2014-08-17,2,1,0,0,71,False
2014-08-18,7,0,1,0,68,False
2014-08-19,5,1,0,0,69,False
2014-08-20,5,1,0,0,73,False
2014-08-21,6,1,0,0,65,False
2014-08-22,4,1,0,0,62,False
2014-08-23,4,1,0,0,65,False
2014-08-24,4,0,1,0,66,False
2014-08-25,5,1,0,0,61,False
2014-08-26,6,1,0,0,63,False
2014-08-27,8,1,0,0,59,False
2014-08-28,7,0,0,0,62,False
2014-08-29,4,1,0,0,59,False
2014-08-30,3,1,0,0,67,False
2014-08-31,4,1,0,0,71,False
2014-09-01,3,1,0,1,73,False
2014-09-02,5,1,0,0,63,False
2014-09-03,5,1,0,0,69,False
2014-09-04,8,1,0,1,68,False
2014-09-05,6,0,0,0,67,False
2014-09-06,3,1,0,0,78,False
2014-09-07,6,1,1,0,63,False
2014-09-08,5,1,0,0,68,False
2014-09-09,8,2,0,1,79,False
2014-09-10,8,1,0,0,73,False
2014-09-11,7,0,0,1,67,False
2014-09-12,6,1,0,0,64,False
2014-09-13,4,0,0,1,70,False
2014-09-14,6,1,1,1,56,False
2014-09-15,9,1,0,0,58,False
2014-09-16,8,1,0,0,63,False
2014-09-17,9,2,0,1,63,False
2014-09-18,6,2,0,1,63,False
2014-09-19,6,1,0,1,62,False
2014-09-20,3,0,0,1,65,False
2014-09-21,4,0,0,1,70,False
2014-09-22,7,1,0,0,63,False
2014-09-23,8,0,0,0,64,False
2014-09-24,9,1,0,1,66,False
2014-09-25,5,1,0,0,66,False
2014-09-26,6,0,0,0,58,False
2014-09-27,5,0,0,0,67,False
2014-09-28,6,1,0,1,64,False
2014-09-29,8,0,0,1,61,False
2014-09-30,6,1,0,0,68,False
2014-10-01,7,2,0,1,65,False
2014-10-02,6,2,0,1,63,False
2014-10-03,7,1,0,0,62,False
2014-10-04,4,0,0,0,66,False
2014-10-05,3,1,0,1,63,False
2014-10-06,8,0,0,0,60,False
2014-10-07,7,2,0,0,73,False
2014-10-08,7,3,1,1,65,False
2014-10-09,6,2,0,0,68,False
2014-10-10,5,1,0,0,69,False
2014-10-11,5,1,0,0,59,False
2014-10-12,4,0,0,0,68,False
2014-10-13,5,1,0,1,60,False
2014-10-14,7,2,0,0,68,False
2014-10-15,8,2,1,1,63,False
2014-10-16,8,1,1,0,60,False
2014-10-17,9,1,0,0,63,False
2014-10-18,6,0,0,0,60,False
2014-10-19,3,0,0,0,65,False
2014-10-20,10,1,0,1,59,False
2014-10-21,9,1,0,2,64,False
2014-10-22,5,1,0,1,63,False
2014-10-23,9,0,0,0,62,False
2014-10-24,7,0,0,0,65,False
2014-10-25,3,1,0,0,61,False
2014-10-26,5,0,0,0,51,False
2014-10-27,8,1,0,1,64,False
2014-10-28,9,2,1,2,63,False
2014-10-29,6,1,0,1,72,False
2014-10-30,7,1,0,0,74,False
2014-10-31,5,1,0,1,69,False
2014-11-01,3,0,0,0,61,False
2014-11-02,5,1,0,0,61,False
2014-11-03,5,1,0,1,73,False
2014-11-04,5,1,0,1,75,False
2014-11-05,7,1,0,1,63,False
2014-11-06,7,1,0,1,66,False
2014-11-07,8,1,1,0,63,False
2014-11-08,4,1,0,1,76,False
2014-11-09,5,0,0,1,59,False
2014-11-10,12,2,0,1,66,False
2014-11-11,9,1,0,1,69,False
2014-11-12,15,1,0,1,71,False
2014-11-13,15,1,0,0,67,False
2014-11-14,11,1,0,1,72,False
2014-11-15,9,1,0,1,75,False
2014-11-16,9,1,0,1,84,False
2014-11-17,6,1,0,0,84,False
2014-11-18,8,1,0,1,100,False
2014-11-19,10,1,0,0,82,False
2014-11-20,6,1,0,0,89,False
2014-11-21,8,2,0,0,83,False
2014-11-22,4,0,0,0,76,False
2014-11-23,6,0,0,0,75,False
2014-11-24,5,1,1,1,67,False
2014-11-25,6,1,0,1,69,False
2014-11-26,3,0,0,1,66,False
2014-11-27,4,1,0,0,66,False
2014-11-28,4,1,0,0,79,False
2014-11-29,4,0,1,0,72,False
2014-11-30,4,0,0,1,73,False
2014-12-01,7,1,0,0,85,False
2014-12-02,10,2,0,0,75,False
2014-12-03,7,1,0,1,81,False
2014-12-04,9,1,0,0,81,False
2014-12-05,8,1,0,0,79,False
2014-12-06,2,0,0,1,74,False
2014-12-07,5,0,0,2,70,False
2014-12-08,10,2,0,0,88,False
2014-12-09,8,1,0,1,79,False
2014-12-10,5,1,0,1,83,False
2014-12-11,8,1,0,1,85,False
2014-12-12,7,1,0,1,83,False
2014-12-13,7,1,0,0,62,False
2014-12-14,5,1,0,0,73,False
2014-12-15,8,1,0,0,86,False
2014-12-16,8,1,0,1,84,False
2014-12-17,7,1,0,0,96,False
2014-12-18,7,1,0,1,97,False
2014-12-19,7,1,0,1,88,False
2014-12-20,4,1,0,1,79,False
2014-12-21,9,1,0,1,70,False
2014-12-22,6,0,0,0,88,False
2014-12-23,8,0,0,1,90,False
2014-12-24,4,1,0,1,77,False
2014-12-25,3,0,0,0,60,False
2014-12-26,4,0,0,2,72,False
2014-12-27,4,0,0,1,74,False
2014-12-28,3,0,0,1,82,False
2014-12-29,5,1,0,0,81,False
2014-12-30,6,1,0,1,80,False
2014-12-31,3,1,0,0,72,False
2015-01-01,6,1,0,0,68,False
2015-01-02,5,0,0,1,75,False
2015-01-03,6,0,0,1,73,False
2015-01-04,5,1,0,1,73,False
2015-01-05,7,1,0,1,68,False
2015-01-06,8,0,0,1,67,False
2015-01-07,7,1,0,0,76,False
2015-01-08,6,1,0,1,64,False
2015-01-09,5,1,0,0,70,False
2015-01-10,2,1,0,0,69,False
2015-01-11,4,1,0,2,77,False
2015-01-12,7,2,0,1,73,False
2015-01-13,8,1,1,0,69,False
2015-01-14,8,2,0,0,74,False
2015-01-15,10,1,0,1,70,False
2015-01-16,8,1,0,0,72,False
2015-01-17,5,0,0,0,82,False
2015-01-18,6,0,0,1,70,False
2015-01-19,5,0,0,0,71,False
2015-01-20,10,1,0,1,72,False
2015-01-21,7,1,0,1,72,False
2015-01-22,9,2,0,0,68,False
2015-01-23,8,1,0,1,65,False
2015-01-24,6,1,0,0,63,False
2015-01-25,6,1,0,0,79,False
2015-01-26,5,2,0,1,69,False
2015-01-27,7,1,0,0,66,False
2015-01-28,8,1,0,1,71,False
2015-01-29,8,1,0,0,68,False
2015-01-30,7,0,0,0,77,False
2015-01-31,3,1,0,1,73,False
2015-02-01,4,1,0,0,66,False
2015-02-02,6,1,0,0,90,False
2015-02-03,7,2,0,0,73,False
2015-02-04,8,2,0,2,68,False
2015-02-05,7,2,0,1,73,False
2015-02-06,7,2,0,1,74,False
2015-02-07,5,1,0,1,66,False
2015-02-08,4,2,0,1,68,False
2015-02-09,9,2,0,1,67,False
2015-02-10,6,2,0,1,67,False
2015-02-11,7,2,0,1,76,False
2015-02-12,9,2,0,1,67,False
2015-02-13,5,1,0,1,72,False
2015-02-14,4,1,0,0,61,False
2015-02-15,4,0,0,1,62,False
2015-02-16,4,0,0,0,66,False
2015-02-17,6,1,0,1,62,False
2015-02-18,6,1,0,2,70,False
2015-02-19,7,0,0,0,74,False
2015-02-20,6,1,0,2,68,False
2015-02-21,4,1,0,1,82,False
2015-02-22,6,0,0,0,70,False
2015-02-23,6,0,0,1,66,False
2015-02-24,5,1,1,0,71,False
2015-02-25,6,1,0,1,74,False
2015-02-26,7,1,0,0,79,False
2015-02-27,8,1,0,1,76,False
2015-02-28,5,0,0,0,74,False
2015-03-01,4,1,0,0,74,False
2015-03-02,8,1,0,1,72,False
2015-03-03,6,1,0,1,75,False
