date,luxury,meritorious,nobility,nobleman,partner,isPartial
2005-07-28,70,1,1,0,32,False
2005-07-29,86,1,1,0,29,False
2005-07-30,85,2,2,0,18,False
2005-07-31,89,0,0,0,25,False
2005-08-01,78,0,2,0,23,False
2005-08-02,68,0,1,0,36,False
2005-08-03,78,1,1,0,45,False
2005-08-04,48,0,2,2,32,False
2005-08-05,58,0,0,0,35,False
2005-08-06,73,0,2,0,24,False
2005-08-07,61,2,2,0,14,False
2005-08-08,76,0,2,0,39,False
2005-08-09,74,1,0,0,38,False
2005-08-10,56,2,0,0,40,False
2005-08-11,63,1,1,0,40,False
2005-08-12,62,1,1,0,22,False
2005-08-13,65,0,4,0,22,False
2005-08-14,68,0,2,0,16,False
2005-08-15,55,1,1,0,21,False
2005-08-16,60,1,2,0,33,False
2005-08-17,70,0,1,0,29,False
2005-08-18,66,0,0,0,18,False
2005-08-19,74,0,1,0,39,False
2005-08-20,71,0,4,0,13,False
2005-08-21,68,0,6,0,17,False
2005-08-22,86,1,2,1,36,False
2005-08-23,66,1,0,0,34,False
2005-08-24,100,0,0,0,24,False
2005-08-25,53,0,0,0,40,False
2005-08-26,67,1,0,0,36,False
2005-08-27,76,0,0,0,26,False
2005-08-28,66,0,0,0,16,False
2005-08-29,51,2,2,0,27,False
2005-08-30,69,1,0,1,22,False
2005-08-31,68,0,2,0,21,False
2005-09-01,69,0,2,0,35,False
2005-09-02,58,0,1,1,28,False
2005-09-03,58,0,4,0,29,False
2005-09-04,69,2,0,0,33,False
2005-09-05,72,0,2,0,14,False
2005-09-06,49,0,1,0,35,False
2005-09-07,47,0,2,0,31,False
2005-09-08,63,1,2,0,27,False
2005-09-09,48,2,1,0,26,False
2005-09-10,51,0,2,0,28,False
2005-09-11,68,0,0,0,23,False
2005-09-12,83,0,2,0,25,False
2005-09-13,68,1,0,0,23,False
2005-09-14,66,0,2,1,39,False
2005-09-15,59,1,1,1,26,False
2005-09-16,78,0,5,0,41,False
2005-09-17,81,0,2,0,17,False
2005-09-18,72,0,5,0,33,False
2005-09-19,57,3,1,1,32,False
2005-09-20,69,1,2,0,33,False
2005-09-21,44,0,1,1,25,False
2005-09-22,60,1,0,0,34,False
2005-09-23,50,1,1,0,27,False
2005-09-24,48,0,2,0,28,False
2005-09-25,68,0,2,0,16,False
2005-09-26,65,1,3,0,36,False
2005-09-27,53,2,1,0,32,False
2005-09-28,65,3,1,0,34,False
2005-09-29,65,3,0,0,31,False
2005-09-30,55,1,1,0,35,False
2005-10-01,64,0,2,0,36,False
2005-10-02,57,2,7,2,19,False
2005-10-03,65,0,0,0,30,False
2005-10-04,70,0,2,0,26,False
2005-10-05,57,0,0,0,25,False
2005-10-06,66,1,2,0,36,False
2005-10-07,41,0,2,0,34,False
2005-10-08,72,0,2,0,20,False
2005-10-09,81,0,2,0,22,False
2005-10-10,54,0,2,1,33,False
2005-10-11,44,1,1,1,34,False
2005-10-12,64,3,1,0,32,False
2005-10-13,63,0,0,0,40,False
2005-10-14,64,1,3,0,28,False
2005-10-15,58,0,0,2,33,False
2005-10-16,78,0,3,2,30,False
2005-10-17,65,0,0,0,30,False
2005-10-18,61,1,4,0,22,False
2005-10-19,58,2,1,0,37,False
2005-10-20,50,3,3,2,19,False
2005-10-21,60,0,0,0,34,False
2005-10-22,66,0,2,0,12,False
2005-10-23,65,0,2,0,24,False
2005-10-24,56,2,2,0,46,False
2005-10-25,45,3,2,0,33,False
2005-10-26,65,2,0,1,35,False
2005-10-27,45,4,3,0,29,False
2005-10-28,66,0,0,1,21,False
2005-10-29,64,0,2,0,17,False
2005-10-30,58,0,2,2,27,False
2005-10-31,53,0,2,1,28,False
2005-11-01,61,0,1,0,32,False
2005-11-02,61,0,1,1,32,False
2005-11-03,46,0,1,0,35,False
2005-11-04,59,3,2,0,41,False
2005-11-05,77,0,0,0,26,False
2005-11-06,57,0,5,2,13,False
2005-11-07,65,0,1,0,26,False
2005-11-08,72,2,1,2,37,False
2005-11-09,48,0,10,3,38,False
2005-11-10,61,1,3,0,31,False
2005-11-11,55,0,1,1,29,False
2005-11-12,52,0,0,0,21,False
2005-11-13,92,0,2,0,23,False
2005-11-14,57,0,2,0,36,False
2005-11-15,65,1,1,0,33,False
2005-11-16,46,0,4,0,30,False
2005-11-17,44,0,1,1,26,False
2005-11-18,47,0,4,0,32,False
2005-11-19,74,0,2,3,34,False
2005-11-20,76,0,2,0,14,False
2005-11-21,56,0,2,0,28,False
2005-11-22,57,0,5,0,30,False
2005-11-23,63,0,1,0,29,False
2005-11-24,56,2,3,0,10,False
2005-11-25,67,0,0,0,28,False
2005-11-26,60,2,2,0,11,False
2005-11-27,80,0,6,0,23,False
2005-11-28,66,0,2,0,33,False
2005-11-29,65,0,3,1,28,False
2005-11-30,63,0,2,0,24,False
2005-12-01,62,1,2,0,43,False
2005-12-02,44,1,5,0,30,False
2005-12-03,57,1,1,0,28,False
2005-12-04,71,0,1,0,15,False
2005-12-05,61,0,4,0,25,False
2005-12-06,67,2,4,0,27,False
2005-12-07,59,1,1,0,33,False
2005-12-08,57,1,2,0,38,False
2005-12-09,54,1,1,2,25,False
2005-12-10,72,0,1,0,16,False
2005-12-11,71,0,2,0,18,False
2005-12-12,53,0,2,1,29,False
2005-12-13,66,0,1,0,26,False
2005-12-14,70,0,3,0,34,False
2005-12-15,54,1,0,0,26,False
2005-12-16,50,0,2,0,29,False
2005-12-17,60,0,2,0,19,False
2005-12-18,52,0,3,0,24,False
2005-12-19,66,0,3,0,27,False
2005-12-20,51,0,2,0,30,False
2005-12-21,46,0,1,0,24,False
2005-12-22,63,0,3,1,28,False
2005-12-23,54,1,0,0,16,False
2005-12-24,69,2,0,0,23,False
2005-12-25,64,0,2,0,9,False
2005-12-26,70,0,0,0,24,False
2005-12-27,79,1,0,0,26,False
2005-12-28,68,1,0,0,24,False
2005-12-29,85,0,2,1,27,False
2005-12-30,70,0,1,0,18,False
2005-12-31,62,0,2,2,8,False
2006-01-01,58,2,0,0,7,False
2006-01-02,57,0,4,0,13,False
2006-01-03,77,0,1,0,28,False
2006-01-04,71,1,1,0,38,False
2006-01-05,70,0,0,0,36,False
2006-01-06,69,0,1,2,30,False
2006-01-07,73,1,1,0,24,False
2006-01-08,57,1,1,0,29,False
2006-01-09,73,3,2,0,27,False
2006-01-10,68,2,2,0,37,False
2006-01-11,57,1,3,0,29,False
2006-01-12,67,0,1,0,34,False
2006-01-13,59,2,0,2,23,False
2006-01-14,84,0,3,0,31,False
2006-01-15,58,1,0,0,22,False
2006-01-16,70,0,1,0,24,False
2006-01-17,69,0,2,0,24,False
2006-01-18,80,1,2,0,27,False
2006-01-19,71,3,3,0,29,False
2006-01-20,57,1,1,2,22,False
2006-01-21,64,0,0,0,15,False
2006-01-22,86,0,3,0,21,False
2006-01-23,69,0,1,0,28,False
2006-01-24,57,0,2,0,27,False
2006-01-25,58,1,3,1,31,False
2006-01-26,50,0,2,0,40,False
2006-01-27,66,0,2,0,30,False
2006-01-28,57,0,0,0,26,False
2006-01-29,82,0,3,0,16,False
2006-01-30,79,1,1,2,35,False
2006-01-31,66,1,3,0,30,False
2006-02-01,62,1,2,0,21,False
2006-02-02,55,1,1,0,36,False
2006-02-03,54,0,3,5,32,False
2006-02-04,71,1,3,0,31,False
2006-02-05,69,0,1,0,22,False
2006-02-06,60,1,2,0,30,False
2006-02-07,54,0,3,0,29,False
2006-02-08,60,0,3,0,36,False
2006-02-09,69,2,2,0,32,False
2006-02-10,71,1,1,0,32,False
2006-02-11,62,0,3,1,24,False
2006-02-12,76,0,0,0,22,False
2006-02-13,68,0,1,0,38,False
2006-02-14,71,0,1,1,39,False
2006-02-15,58,0,2,0,35,False
2006-02-16,53,1,1,0,34,False
