date,lay,liquidate,miser,owe,recession,isPartial
2015-12-21,66,1,13,12,6,False
2015-12-22,72,0,18,15,4,False
2015-12-23,64,1,14,13,4,False
2015-12-24,67,1,20,12,3,False
2015-12-25,61,1,24,9,3,False
2015-12-26,67,0,10,12,4,False
2015-12-27,68,1,5,11,3,False
2015-12-28,70,1,4,16,3,False
2015-12-29,69,1,3,17,6,False
2015-12-30,68,1,2,18,6,False
2015-12-31,68,0,4,16,3,False
2016-01-01,63,1,5,14,4,False
2016-01-02,77,0,4,14,4,False
2016-01-03,78,0,3,16,7,False
2016-01-04,73,1,3,20,8,False
2016-01-05,75,1,3,21,7,False
2016-01-06,71,1,3,18,13,False
2016-01-07,80,0,3,22,11,False
2016-01-08,70,1,3,17,10,False
2016-01-09,67,1,3,16,6,False
2016-01-10,73,0,3,13,8,False
2016-01-11,65,0,3,22,12,False
2016-01-12,74,1,4,21,15,False
2016-01-13,73,1,3,20,13,False
2016-01-14,68,1,2,21,12,False
2016-01-15,75,1,3,26,18,False
2016-01-16,72,0,1,20,12,False
2016-01-17,69,0,3,20,8,False
2016-01-18,72,0,4,22,14,False
2016-01-19,78,1,3,26,17,False
2016-01-20,71,1,2,23,17,False
2016-01-21,76,1,3,27,15,False
2016-01-22,67,1,3,23,13,False
2016-01-23,73,0,4,23,8,False
2016-01-24,83,0,4,22,8,False
2016-01-25,72,1,3,31,12,False
2016-01-26,72,1,3,33,12,False
2016-01-27,75,1,3,31,14,False
2016-01-28,75,1,4,30,12,False
2016-01-29,70,1,3,34,11,False
2016-01-30,81,2,3,37,9,False
2016-01-31,79,0,3,32,7,False
2016-02-01,79,1,3,29,11,False
2016-02-02,80,1,1,37,13,False
2016-02-03,74,1,3,33,14,False
2016-02-04,71,1,3,34,15,False
2016-02-05,73,1,3,26,14,False
2016-02-06,74,0,4,33,8,False
2016-02-07,73,0,2,26,11,False
2016-02-08,64,1,3,30,12,False
2016-02-09,72,0,3,32,19,False
2016-02-10,61,1,4,33,12,False
2016-02-11,78,1,3,27,20,False
2016-02-12,70,1,3,28,16,False
2016-02-13,72,1,3,25,10,False
2016-02-14,75,0,2,20,7,False
2016-02-15,73,2,2,24,10,False
2016-02-16,65,0,4,26,15,False
2016-02-17,77,1,2,35,14,False
2016-02-18,72,1,2,29,13,False
2016-02-19,73,1,3,25,14,False
2016-02-20,66,1,3,26,7,False
2016-02-21,83,1,2,22,9,False
2016-02-22,68,1,3,28,16,False
2016-02-23,83,1,2,24,13,False
2016-02-24,72,1,2,24,14,False
2016-02-25,75,0,3,23,16,False
2016-02-26,74,1,1,22,12,False
2016-02-27,74,0,3,20,6,False
2016-02-28,87,1,2,26,9,False
2016-02-29,74,1,2,21,13,False
2016-03-01,75,1,3,22,13,False
2016-03-02,72,1,2,26,10,False
2016-03-03,74,1,2,23,14,False
2016-03-04,71,1,5,23,15,False
2016-03-05,81,1,3,20,10,False
2016-03-06,81,0,2,18,9,False
2016-03-07,76,1,2,23,13,False
2016-03-08,74,1,3,22,11,False
2016-03-09,78,0,2,21,9,False
2016-03-10,80,2,2,23,13,False
2016-03-11,70,0,2,19,6,False
2016-03-12,78,1,3,22,6,False
2016-03-13,84,1,3,20,6,False
2016-03-14,83,1,2,24,13,False
2016-03-15,79,1,1,24,10,False
2016-03-16,74,0,2,20,9,False
2016-03-17,73,1,2,25,10,False
2016-03-18,73,1,2,17,10,False
2016-03-19,77,1,2,17,6,False
2016-03-20,78,1,2,14,8,False
2016-03-21,78,1,3,23,10,False
2016-03-22,82,1,2,18,11,False
2016-03-23,82,1,2,21,11,False
2016-03-24,77,1,3,20,10,False
2016-03-25,77,1,2,21,7,False
2016-03-26,85,1,2,19,7,False
2016-03-27,92,0,3,15,8,False
2016-03-28,85,0,2,21,10,False
2016-03-29,89,0,2,23,12,False
2016-03-30,86,1,2,24,12,False
2016-03-31,88,1,3,24,11,False
2016-04-01,82,1,2,23,9,False
2016-04-02,75,0,2,19,6,False
2016-04-03,88,0,2,21,16,False
2016-04-04,84,1,3,22,19,False
2016-04-05,81,1,2,24,15,False
2016-04-06,76,0,2,26,11,False
2016-04-07,72,0,2,20,16,False
2016-04-08,70,1,3,23,8,False
2016-04-09,75,0,3,23,10,False
2016-04-10,86,1,2,23,10,False
2016-04-11,79,1,3,35,14,False
2016-04-12,81,1,1,28,13,False
2016-04-13,87,1,1,26,14,False
2016-04-14,80,1,2,29,12,False
2016-04-15,80,0,2,38,12,False
2016-04-16,85,1,1,27,10,False
2016-04-17,88,0,2,28,9,False
2016-04-18,79,1,2,50,17,False
2016-04-19,76,1,4,37,17,False
2016-04-20,80,0,2,18,15,False
2016-04-21,75,0,2,18,14,False
2016-04-22,75,1,3,16,9,False
2016-04-23,80,1,3,17,6,False
2016-04-24,87,0,2,16,8,False
2016-04-25,76,0,3,19,13,False
2016-04-26,79,0,3,18,16,False
2016-04-27,79,0,2,19,16,False
2016-04-28,88,1,1,18,15,False
2016-04-29,78,0,2,19,13,False
2016-04-30,79,1,2,12,4,False
2016-05-01,79,1,2,14,9,False
2016-05-02,79,1,4,17,13,False
2016-05-03,86,1,2,18,16,False
2016-05-04,79,1,3,22,10,False
2016-05-05,85,1,3,19,13,False
2016-05-06,73,1,2,17,10,False
2016-05-07,75,1,1,11,6,False
2016-05-08,87,0,2,15,7,False
2016-05-09,84,1,2,19,12,False
2016-05-10,72,0,2,15,11,False
2016-05-11,81,1,3,15,13,False
2016-05-12,83,1,4,15,14,False
2016-05-13,81,0,2,15,13,False
2016-05-14,74,0,4,13,6,False
2016-05-15,90,0,1,12,10,False
2016-05-16,71,1,1,14,12,False
2016-05-17,77,0,3,18,11,False
2016-05-18,91,1,2,16,12,False
2016-05-19,93,1,1,19,11,False
2016-05-20,87,1,2,16,9,False
2016-05-21,87,0,2,13,7,False
2016-05-22,100,1,2,11,6,False
2016-05-23,89,0,2,16,9,False
2016-05-24,86,2,2,16,10,False
2016-05-25,74,1,2,17,13,False
2016-05-26,86,1,3,16,10,False
2016-05-27,75,1,4,17,6,False
2016-05-28,86,0,2,17,4,False
2016-05-29,94,0,2,11,7,False
2016-05-30,97,1,1,16,7,False
2016-05-31,81,0,3,19,9,False
2016-06-01,77,1,3,19,8,False
2016-06-02,79,1,3,16,8,False
2016-06-03,82,1,3,18,11,False
2016-06-04,79,0,2,14,6,False
2016-06-05,86,0,1,11,7,False
2016-06-06,78,1,3,17,12,False
2016-06-07,78,1,3,17,9,False
2016-06-08,80,1,3,15,9,False
2016-06-09,72,0,2,16,8,False
2016-06-10,74,0,2,18,5,False
2016-06-11,85,1,2,14,6,False
2016-06-12,83,1,3,11,3,False
2016-06-13,86,1,2,14,9,False
2016-06-14,81,0,2,16,8,False
2016-06-15,84,1,4,15,6,False
2016-06-16,88,1,3,17,9,False
2016-06-17,78,1,2,14,7,False
2016-06-18,88,1,2,14,6,False
2016-06-19,84,1,3,12,5,False
2016-06-20,69,1,1,12,7,False
2016-06-21,83,0,2,18,11,False
2016-06-22,77,0,2,17,7,False
2016-06-23,76,1,3,16,8,False
2016-06-24,69,1,1,15,14,False
2016-06-25,78,1,2,14,11,False
2016-06-26,87,0,3,11,8,False
2016-06-27,77,1,2,14,12,False
2016-06-28,76,1,2,20,11,False
2016-06-29,83,0,2,15,7,False
2016-06-30,78,0,2,19,7,False
2016-07-01,69,0,2,13,5,False
2016-07-02,82,0,2,12,5,False
2016-07-03,80,0,2,11,7,False
2016-07-04,80,1,2,12,5,False
2016-07-05,70,1,2,14,5,False
2016-07-06,78,1,2,14,7,False
2016-07-07,72,1,3,16,6,False
2016-07-08,71,0,2,14,8,False
2016-07-09,83,0,2,14,5,False
2016-07-10,81,0,3,14,5,False
2016-07-11,72,1,2,17,6,False
2016-07-12,75,1,2,18,8,False
2016-07-13,74,1,2,14,6,False
2016-07-14,74,1,1,15,6,False
2016-07-15,72,1,2,14,5,False
2016-07-16,81,0,2,13,6,False
2016-07-17,84,0,2,11,5,False
2016-07-18,72,0,2,18,6,False
2016-07-19,70,1,2,16,6,False
2016-07-20,77,1,3,14,8,False
2016-07-21,70,1,2,14,8,False
2016-07-22,68,0,3,15,5,False
2016-07-23,77,1,3,13,4,False
