date,aristocracy,aristocrat,aristocratic,associate,backer,isPartial
2009-03-12,2,4,2,68,6,False
2009-03-13,2,5,0,66,8,False
2009-03-14,0,4,0,40,12,False
2009-03-15,1,7,1,60,12,False
2009-03-16,1,9,1,63,10,False
2009-03-17,0,6,0,53,4,False
2009-03-18,1,7,1,81,6,False
2009-03-19,0,3,1,68,8,False
2009-03-20,4,6,0,56,5,False
2009-03-21,3,3,0,48,8,False
2009-03-22,0,11,2,45,3,False
2009-03-23,1,2,1,76,9,False
2009-03-24,2,7,2,78,7,False
2009-03-25,1,8,2,58,5,False
2009-03-26,1,2,0,66,9,False
2009-03-27,0,1,1,73,8,False
2009-03-28,1,4,0,42,3,False
2009-03-29,1,1,1,42,4,False
2009-03-30,3,10,1,52,5,False
2009-03-31,4,3,2,63,8,False
2009-04-01,1,4,0,70,9,False
2009-04-02,2,3,1,97,8,False
2009-04-03,1,9,0,66,5,False
2009-04-04,0,3,2,52,5,False
2009-04-05,3,5,3,52,5,False
2009-04-06,2,6,3,67,6,False
2009-04-07,3,6,0,82,9,False
2009-04-08,4,7,3,72,8,False
2009-04-09,1,2,0,58,5,False
2009-04-10,1,6,0,51,1,False
2009-04-11,0,11,0,44,14,False
2009-04-12,3,5,2,47,5,False
2009-04-13,2,10,0,76,8,False
2009-04-14,3,4,2,67,3,False
2009-04-15,2,7,0,73,4,False
2009-04-16,3,2,1,53,8,False
2009-04-17,1,10,1,55,4,False
2009-04-18,0,3,2,53,9,False
2009-04-19,3,7,0,50,0,False
2009-04-20,4,4,1,71,12,False
2009-04-21,2,9,1,75,6,False
2009-04-22,3,6,1,75,4,False
2009-04-23,4,6,0,68,6,False
2009-04-24,0,8,1,60,6,False
2009-04-25,3,6,0,39,6,False
2009-04-26,2,2,0,43,8,False
2009-04-27,5,6,0,70,5,False
2009-04-28,3,9,1,81,8,False
2009-04-29,1,4,1,56,4,False
2009-04-30,6,7,1,64,4,False
2009-05-01,2,2,1,66,8,False
2009-05-02,3,4,3,37,16,False
2009-05-03,0,4,0,37,3,False
2009-05-04,4,6,1,62,4,False
2009-05-05,0,1,2,73,3,False
2009-05-06,2,4,1,75,7,False
2009-05-07,2,4,1,71,10,False
2009-05-08,4,5,0,54,6,False
2009-05-09,2,5,3,55,5,False
2009-05-10,3,3,5,39,6,False
2009-05-11,0,2,1,60,7,False
2009-05-12,3,9,2,72,9,False
2009-05-13,2,4,0,72,6,False
2009-05-14,4,1,2,73,7,False
2009-05-15,0,6,0,76,4,False
2009-05-16,0,3,0,48,6,False
2009-05-17,2,8,0,62,8,False
2009-05-18,3,5,2,68,7,False
2009-05-19,1,6,0,70,4,False
2009-05-20,0,10,0,74,9,False
2009-05-21,1,3,1,79,8,False
2009-05-22,2,4,1,62,2,False
2009-05-23,0,3,2,47,7,False
2009-05-24,0,3,0,48,5,False
2009-05-25,3,4,3,43,13,False
2009-05-26,0,3,0,74,5,False
2009-05-27,2,6,1,69,5,False
2009-05-28,3,6,0,78,7,False
2009-05-29,1,9,0,74,3,False
2009-05-30,3,9,0,47,2,False
2009-05-31,0,3,0,47,3,False
2009-06-01,0,4,0,81,3,False
2009-06-02,1,4,1,63,7,False
2009-06-03,0,3,0,80,9,False
2009-06-04,1,4,0,69,5,False
2009-06-05,2,10,0,76,7,False
2009-06-06,2,5,0,67,9,False
2009-06-07,2,6,2,59,6,False
2009-06-08,1,2,0,87,8,False
2009-06-09,0,3,0,72,10,False
2009-06-10,0,4,2,69,14,False
2009-06-11,2,3,0,72,9,False
2009-06-12,1,3,0,60,9,False
2009-06-13,0,3,0,54,3,False
2009-06-14,0,5,2,55,11,False
2009-06-15,0,2,1,72,8,False
2009-06-16,1,4,2,66,6,False
2009-06-17,1,7,1,66,2,False
2009-06-18,1,2,2,77,10,False
2009-06-19,1,5,1,67,10,False
2009-06-20,2,6,0,54,5,False
2009-06-21,2,2,0,56,15,False
2009-06-22,5,3,2,54,2,False
2009-06-23,0,5,1,72,12,False
2009-06-24,3,3,1,83,7,False
2009-06-25,2,8,0,79,8,False
2009-06-26,1,5,1,60,5,False
2009-06-27,3,2,2,52,2,False
2009-06-28,0,5,0,37,8,False
2009-06-29,0,7,0,77,12,False
2009-06-30,2,3,1,76,7,False
2009-07-01,3,6,0,66,4,False
2009-07-02,0,5,2,81,4,False
2009-07-03,10,3,3,45,1,False
2009-07-04,2,9,0,37,9,False
2009-07-05,7,7,0,52,5,False
2009-07-06,0,5,0,65,10,False
2009-07-07,4,4,0,73,12,False
2009-07-08,1,3,2,97,7,False
2009-07-09,1,5,1,52,7,False
2009-07-10,0,3,1,71,7,False
2009-07-11,0,9,0,53,11,False
2009-07-12,0,2,0,43,8,False
2009-07-13,1,3,2,71,7,False
2009-07-14,1,5,1,70,7,False
2009-07-15,3,4,1,87,6,False
2009-07-16,0,3,0,85,8,False
2009-07-17,1,5,0,82,8,False
2009-07-18,0,6,0,50,8,False
2009-07-19,2,6,0,50,8,False
2009-07-20,2,2,0,66,11,False
2009-07-21,2,2,0,80,6,False
2009-07-22,0,5,0,69,10,False
2009-07-23,2,1,2,73,7,False
2009-07-24,0,4,0,53,6,False
2009-07-25,2,3,0,44,12,False
2009-07-26,0,6,0,28,5,False
2009-07-27,5,3,0,80,10,False
2009-07-28,2,9,2,71,5,False
2009-07-29,0,3,0,85,11,False
2009-07-30,0,1,0,68,8,False
2009-07-31,1,6,0,81,4,False
2009-08-01,2,2,0,51,5,False
2009-08-02,0,8,2,45,8,False
2009-08-03,3,4,1,76,6,False
2009-08-04,0,6,1,65,7,False
2009-08-05,0,3,1,61,10,False
2009-08-06,0,2,0,69,5,False
2009-08-07,1,3,3,61,11,False
2009-08-08,3,8,0,37,5,False
2009-08-09,2,3,0,56,6,False
