date,cost,crisis,deficit,depreciation,domination,isPartial
2014-08-12,84,4,1,1,1,False
2014-08-13,87,5,1,1,1,False
2014-08-14,88,5,1,1,1,False
2014-08-15,85,4,1,1,1,False
2014-08-16,83,4,0,1,1,False
2014-08-17,90,4,1,1,1,False
2014-08-18,89,4,1,1,1,False
2014-08-19,88,4,1,1,1,False
2014-08-20,88,5,1,1,1,False
2014-08-21,85,5,1,1,1,False
2014-08-22,84,4,1,1,1,False
2014-08-23,82,4,1,1,1,False
2014-08-24,83,4,1,1,1,False
2014-08-25,87,5,1,1,1,False
2014-08-26,84,4,1,1,1,False
2014-08-27,92,5,1,1,1,False
2014-08-28,83,5,1,1,1,False
2014-08-29,83,5,1,1,1,False
2014-08-30,81,3,1,1,1,False
2014-08-31,82,4,1,0,1,False
2014-09-01,82,4,1,1,1,False
2014-09-02,85,5,1,1,1,False
2014-09-03,87,6,1,1,1,False
2014-09-04,87,6,1,1,1,False
2014-09-05,84,5,1,1,1,False
2014-09-06,83,4,1,1,1,False
2014-09-07,82,4,1,1,1,False
2014-09-08,91,5,1,1,1,False
2014-09-09,96,5,1,1,1,False
2014-09-10,90,6,1,2,1,False
2014-09-11,89,6,1,2,1,False
2014-09-12,87,5,1,1,1,False
2014-09-13,86,3,1,1,1,False
2014-09-14,86,4,1,1,1,False
2014-09-15,89,6,1,1,1,False
2014-09-16,89,6,1,2,1,False
2014-09-17,91,5,1,2,1,False
2014-09-18,89,6,2,2,1,False
2014-09-19,87,5,1,1,1,False
2014-09-20,82,4,1,1,1,False
2014-09-21,83,4,1,1,1,False
2014-09-22,88,6,1,1,1,False
2014-09-23,90,5,1,2,1,False
2014-09-24,92,6,1,2,1,False
2014-09-25,90,5,1,2,1,False
2014-09-26,85,5,1,1,1,False
2014-09-27,80,4,1,1,1,False
2014-09-28,83,4,1,1,1,False
2014-09-29,89,6,1,1,1,False
2014-09-30,91,6,2,1,1,False
2014-10-01,87,6,1,1,1,False
2014-10-02,87,7,1,2,1,False
2014-10-03,78,5,1,1,1,False
2014-10-04,79,4,1,1,1,False
2014-10-05,81,4,1,1,1,False
2014-10-06,91,6,1,1,1,False
2014-10-07,87,5,2,1,1,False
2014-10-08,84,7,1,2,1,False
2014-10-09,85,6,2,2,1,False
2014-10-10,84,5,1,1,1,False
2014-10-11,79,5,1,1,1,False
2014-10-12,78,4,1,1,1,False
2014-10-13,87,6,1,2,1,False
2014-10-14,85,7,1,2,1,False
2014-10-15,87,6,2,2,1,False
2014-10-16,85,7,1,2,1,False
2014-10-17,84,6,2,1,1,False
2014-10-18,78,4,1,1,1,False
2014-10-19,80,5,1,1,1,False
2014-10-20,91,6,2,2,1,False
2014-10-21,88,6,2,1,1,False
2014-10-22,92,6,2,1,1,False
2014-10-23,83,7,1,1,1,False
2014-10-24,82,5,1,1,1,False
2014-10-25,79,4,1,1,1,False
2014-10-26,84,4,1,1,1,False
2014-10-27,91,6,2,2,1,False
2014-10-28,90,6,1,2,1,False
2014-10-29,91,7,2,1,1,False
2014-10-30,87,6,1,2,1,False
2014-10-31,76,5,1,1,1,False
2014-11-01,73,4,1,1,1,False
2014-11-02,80,3,1,1,1,False
2014-11-03,89,6,2,2,1,False
2014-11-04,89,6,2,2,1,False
2014-11-05,83,6,2,2,1,False
2014-11-06,86,6,2,1,1,False
2014-11-07,85,5,2,1,1,False
2014-11-08,81,4,1,1,1,False
2014-11-09,83,4,1,1,1,False
2014-11-10,88,6,2,2,1,False
2014-11-11,91,6,2,1,1,False
2014-11-12,92,6,2,2,1,False
2014-11-13,87,6,2,2,1,False
2014-11-14,85,5,2,1,1,False
2014-11-15,82,4,1,1,1,False
2014-11-16,84,4,1,1,1,False
2014-11-17,90,6,1,2,1,False
2014-11-18,89,6,2,2,1,False
2014-11-19,90,7,1,1,1,False
2014-11-20,88,7,2,2,1,False
2014-11-21,81,5,2,1,1,False
2014-11-22,78,4,1,1,1,False
2014-11-23,80,4,1,1,1,False
2014-11-24,85,6,1,2,1,False
2014-11-25,81,6,1,2,1,False
2014-11-26,72,4,1,1,1,False
2014-11-27,62,3,0,0,1,False
2014-11-28,69,3,1,0,1,False
2014-11-29,77,4,1,1,1,False
2014-11-30,79,4,1,1,1,False
2014-12-01,82,6,1,2,1,False
2014-12-02,86,6,2,1,1,False
2014-12-03,86,6,2,2,1,False
2014-12-04,88,6,2,2,1,False
2014-12-05,82,6,2,2,1,False
2014-12-06,80,5,1,1,1,False
2014-12-07,78,5,1,1,1,False
2014-12-08,87,6,2,2,1,False
2014-12-09,88,6,2,2,1,False
2014-12-10,87,7,2,2,1,False
2014-12-11,84,7,2,2,1,False
2014-12-12,81,6,1,2,1,False
2014-12-13,78,4,1,1,1,False
2014-12-14,79,4,1,1,1,False
2014-12-15,87,8,1,2,1,False
2014-12-16,85,7,2,2,1,False
2014-12-17,84,6,2,2,1,False
2014-12-18,80,6,1,2,1,False
2014-12-19,79,5,1,1,1,False
2014-12-20,75,3,1,1,1,False
2014-12-21,74,3,1,1,1,False
2014-12-22,82,4,1,1,1,False
2014-12-23,78,4,1,1,1,False
2014-12-24,67,3,1,1,1,False
2014-12-25,62,3,1,0,1,False
2014-12-26,77,3,1,0,1,False
2014-12-27,82,3,1,0,1,False
2014-12-28,80,2,1,1,1,False
2014-12-29,87,4,1,1,1,False
2014-12-30,85,4,1,1,1,False
2014-12-31,78,4,1,1,1,False
2015-01-01,76,3,1,0,1,False
2015-01-02,85,3,1,1,1,False
2015-01-03,84,3,1,1,1,False
2015-01-04,85,4,1,0,1,False
2015-01-05,90,4,1,1,1,False
2015-01-06,89,5,1,1,1,False
2015-01-07,90,5,1,1,1,False
2015-01-08,89,5,1,1,1,False
2015-01-09,88,5,1,1,1,False
2015-01-10,86,4,1,0,1,False
2015-01-11,86,4,1,1,1,False
2015-01-12,90,5,1,1,1,False
2015-01-13,93,4,2,1,1,False
2015-01-14,96,4,1,1,1,False
2015-01-15,90,5,2,1,1,False
2015-01-16,91,5,1,1,1,False
2015-01-17,85,3,1,1,1,False
2015-01-18,86,4,1,1,1,False
2015-01-19,91,4,1,1,1,False
2015-01-20,95,5,2,2,1,False
2015-01-21,92,6,3,2,1,False
2015-01-22,90,6,2,2,1,False
2015-01-23,90,5,1,2,1,False
2015-01-24,90,4,1,1,1,False
2015-01-25,91,3,1,1,1,False
2015-01-26,92,5,1,2,1,False
2015-01-27,88,5,2,2,1,False
2015-01-28,91,6,2,2,1,False
2015-01-29,94,6,1,1,1,False
2015-01-30,88,5,3,1,1,False
2015-01-31,86,3,1,1,1,False
2015-02-01,90,3,1,1,1,False
2015-02-02,96,5,2,1,1,False
2015-02-03,91,6,2,2,1,False
2015-02-04,91,5,2,2,1,False
2015-02-05,90,5,2,2,1,False
2015-02-06,86,5,1,2,1,False
2015-02-07,87,4,1,1,1,False
2015-02-08,91,4,1,1,1,False
2015-02-09,90,6,1,2,1,False
2015-02-10,91,6,2,2,1,False
2015-02-11,93,6,2,2,1,False
2015-02-12,86,5,2,2,1,False
2015-02-13,87,5,1,2,1,False
2015-02-14,82,4,1,1,1,False
2015-02-15,88,4,1,1,1,False
2015-02-16,89,4,1,2,1,False
2015-02-17,90,6,1,2,1,False
2015-02-18,89,6,1,2,1,False
2015-02-19,90,6,1,2,1,False
2015-02-20,89,5,1,2,1,False
2015-02-21,84,4,1,1,1,False
2015-02-22,88,4,1,1,1,False
2015-02-23,94,8,2,2,1,False
2015-02-24,93,6,2,2,1,False
2015-02-25,92,5,2,2,1,False
2015-02-26,91,6,1,2,1,False
2015-02-27,87,5,1,2,1,False
2015-02-28,83,3,1,1,1,False
2015-03-01,87,4,1,1,1,False
2015-03-02,96,6,1,2,1,False
2015-03-03,94,6,2,2,1,False
