date,radical,ruin,segregation,shortage,steal,isPartial
2017-03-19,4,4,2,2,8,False
2017-03-20,6,4,5,2,7,False
2017-03-21,8,4,4,2,8,False
2017-03-22,8,4,4,3,8,False
2017-03-23,8,4,4,2,7,False
2017-03-24,6,3,3,2,7,False
2017-03-25,4,4,1,1,7,False
2017-03-26,5,5,2,2,8,False
2017-03-27,8,4,4,3,7,False
2017-03-28,8,4,4,3,7,False
2017-03-29,7,4,4,2,8,False
2017-03-30,7,3,4,2,7,False
2017-03-31,6,4,3,2,8,False
2017-04-01,4,4,1,1,8,False
2017-04-02,4,4,2,2,8,False
2017-04-03,7,4,4,2,8,False
2017-04-04,8,4,4,3,7,False
2017-04-05,8,4,4,2,8,False
2017-04-06,8,4,4,2,8,False
2017-04-07,7,4,4,2,7,False
2017-04-08,3,3,2,2,8,False
2017-04-09,4,4,2,2,8,False
2017-04-10,7,3,4,2,7,False
2017-04-11,7,4,4,2,7,False
2017-04-12,7,3,4,2,8,False
2017-04-13,7,4,4,3,8,False
2017-04-14,5,4,3,2,7,False
2017-04-15,4,4,1,1,8,False
2017-04-16,4,4,2,2,8,False
2017-04-17,6,4,4,2,8,False
2017-04-18,7,4,5,2,7,False
2017-04-19,8,5,4,2,7,False
2017-04-20,7,4,4,2,7,False
2017-04-21,6,4,4,2,7,False
2017-04-22,4,4,2,2,8,False
2017-04-23,5,5,3,2,7,False
2017-04-24,8,4,5,2,7,False
2017-04-25,8,4,5,2,7,False
2017-04-26,7,4,5,2,7,False
2017-04-27,8,4,4,2,7,False
2017-04-28,7,6,5,3,8,False
2017-04-29,4,4,2,2,7,False
2017-04-30,5,4,3,2,8,False
2017-05-01,9,5,5,3,7,False
2017-05-02,9,5,5,3,8,False
2017-05-03,8,5,6,3,7,False
2017-05-04,8,4,5,2,7,False
2017-05-05,7,4,4,2,8,False
2017-05-06,3,5,1,2,8,False
2017-05-07,4,5,2,2,7,False
2017-05-08,8,5,5,2,7,False
2017-05-09,8,5,5,2,7,False
2017-05-10,9,4,4,2,7,False
2017-05-11,8,4,5,2,7,False
2017-05-12,7,4,4,2,6,False
2017-05-13,4,5,2,2,8,False
2017-05-14,4,4,2,1,8,False
2017-05-15,7,5,5,2,7,False
2017-05-16,8,4,4,2,7,False
2017-05-17,6,4,5,2,8,False
2017-05-18,7,3,4,2,7,False
2017-05-19,6,4,3,2,8,False
2017-05-20,4,5,2,1,9,False
2017-05-21,5,4,3,2,9,False
2017-05-22,8,4,4,2,8,False
2017-05-23,8,3,4,2,7,False
2017-05-24,7,4,4,2,7,False
2017-05-25,6,4,3,2,7,False
2017-05-26,5,4,3,2,7,False
2017-05-27,3,4,1,1,7,False
2017-05-28,4,4,1,1,9,False
2017-05-29,4,5,2,1,7,False
2017-05-30,5,4,3,2,7,False
2017-05-31,6,3,3,2,7,False
2017-06-01,5,3,3,2,8,False
2017-06-02,4,4,2,2,7,False
2017-06-03,3,4,2,2,7,False
2017-06-04,5,4,2,1,9,False
2017-06-05,5,4,3,2,8,False
2017-06-06,6,4,2,2,7,False
2017-06-07,6,4,2,2,7,False
2017-06-08,5,3,2,2,9,False
2017-06-09,5,3,2,2,7,False
2017-06-10,3,5,1,2,8,False
2017-06-11,4,4,1,2,8,False
2017-06-12,5,3,2,2,7,False
2017-06-13,5,3,2,2,9,False
2017-06-14,5,4,2,1,8,False
2017-06-15,4,4,2,2,8,False
2017-06-16,4,4,2,2,8,False
2017-06-17,3,5,1,1,8,False
2017-06-18,4,4,1,2,8,False
2017-06-19,4,4,1,1,7,False
2017-06-20,4,4,1,2,11,False
2017-06-21,5,3,1,1,8,False
2017-06-22,3,3,1,2,8,False
2017-06-23,3,4,1,1,8,False
2017-06-24,2,4,1,2,8,False
2017-06-25,2,3,1,1,9,False
2017-06-26,4,4,1,2,7,False
2017-06-27,4,4,1,2,7,False
2017-06-28,4,4,1,2,8,False
2017-06-29,4,4,1,2,7,False
2017-06-30,3,4,1,2,8,False
2017-07-01,2,4,1,1,8,False
2017-07-02,3,5,0,2,8,False
2017-07-03,3,5,1,1,7,False
2017-07-04,2,4,1,1,8,False
2017-07-05,4,4,1,2,7,False
2017-07-06,3,4,1,1,8,False
2017-07-07,3,4,1,1,8,False
2017-07-08,3,3,1,1,9,False
2017-07-09,3,4,1,1,8,False
2017-07-10,3,4,1,3,7,False
2017-07-11,3,5,1,2,7,False
2017-07-12,3,3,1,3,8,False
2017-07-13,4,5,1,2,8,False
2017-07-14,3,4,1,2,7,False
2017-07-15,3,5,1,2,8,False
2017-07-16,3,4,1,2,9,False
2017-07-17,3,5,1,2,6,False
2017-07-18,4,4,1,2,8,False
2017-07-19,4,4,1,2,8,False
2017-07-20,4,4,1,1,7,False
2017-07-21,3,4,1,2,8,False
2017-07-22,3,4,1,2,8,False
2017-07-23,2,4,1,2,9,False
2017-07-24,3,4,1,2,7,False
2017-07-25,3,4,1,2,7,False
2017-07-26,5,4,2,2,8,False
2017-07-27,4,4,1,2,7,False
2017-07-28,3,4,1,3,7,False
2017-07-29,3,4,1,2,8,False
2017-07-30,3,5,1,2,8,False
2017-07-31,4,3,1,2,7,False
2017-08-01,3,3,1,2,7,False
2017-08-02,4,4,1,3,8,False
2017-08-03,3,4,1,3,7,False
2017-08-04,3,4,1,2,7,False
2017-08-05,2,4,1,1,8,False
2017-08-06,3,5,1,2,8,False
2017-08-07,3,4,1,2,7,False
2017-08-08,4,4,1,2,7,False
2017-08-09,3,4,1,2,7,False
2017-08-10,4,4,1,3,8,False
2017-08-11,4,5,1,2,7,False
2017-08-12,3,3,1,1,8,False
2017-08-13,5,4,1,2,9,False
2017-08-14,5,3,1,2,6,False
2017-08-15,5,3,2,2,7,False
2017-08-16,6,4,2,2,7,False
2017-08-17,7,4,2,2,6,False
2017-08-18,6,4,1,3,6,False
2017-08-19,4,4,1,2,8,False
2017-08-20,4,6,1,2,8,False
2017-08-21,5,11,1,2,6,False
2017-08-22,6,3,1,2,7,False
2017-08-23,6,4,2,2,6,False
2017-08-24,6,4,1,2,6,False
2017-08-25,5,4,2,3,7,False
2017-08-26,3,4,1,2,7,False
2017-08-27,4,4,1,2,7,False
2017-08-28,6,4,1,4,7,False
2017-08-29,6,3,1,5,6,False
2017-08-30,7,4,1,6,6,False
2017-08-31,8,4,2,100,7,False
2017-09-01,5,4,1,61,6,False
2017-09-02,4,4,1,19,7,False
2017-09-03,4,4,1,12,8,False
2017-09-04,6,5,1,8,8,False
2017-09-05,6,3,1,6,7,False
2017-09-06,6,3,2,7,8,False
2017-09-07,7,4,2,6,7,False
2017-09-08,5,4,2,6,5,False
2017-09-09,3,4,1,4,7,False
2017-09-10,4,3,1,3,7,False
2017-09-11,6,3,2,3,6,False
2017-09-12,7,3,2,4,7,False
2017-09-13,8,3,2,4,7,False
2017-09-14,7,3,2,4,9,False
2017-09-15,7,3,2,4,7,False
2017-09-16,4,4,1,2,7,False
2017-09-17,4,4,1,2,8,False
2017-09-18,8,3,3,3,6,False
2017-09-19,7,3,3,3,7,False
2017-09-20,7,4,3,3,6,False
2017-09-21,7,3,3,3,7,False
2017-09-22,7,4,2,2,7,False
2017-09-23,4,4,1,2,7,False
2017-09-24,6,4,2,2,7,False
2017-09-25,6,3,3,2,7,False
2017-09-26,7,3,3,3,7,False
2017-09-27,7,4,3,3,6,False
2017-09-28,7,4,3,3,7,False
2017-09-29,6,4,2,3,6,False
2017-09-30,4,5,2,2,6,False
2017-10-01,5,4,2,2,7,False
2017-10-02,7,4,2,3,7,False
2017-10-03,7,3,3,3,6,False
2017-10-04,7,4,3,3,8,False
2017-10-05,8,5,3,3,7,False
2017-10-06,7,4,2,2,7,False
2017-10-07,3,4,1,2,8,False
2017-10-08,4,4,2,2,8,False
2017-10-09,5,4,3,3,6,False
2017-10-10,6,4,3,3,7,False
2017-10-11,6,4,2,3,6,False
2017-10-12,6,4,3,3,6,False
2017-10-13,6,4,3,3,7,False
2017-10-14,3,4,1,2,6,False
2017-10-15,5,3,2,1,7,False
2017-10-16,7,4,3,2,8,False
2017-10-17,7,4,3,3,7,False
2017-10-18,8,4,3,3,8,False
2017-10-19,6,5,3,2,6,False
2017-10-20,6,3,2,2,7,False
2017-10-21,4,4,1,2,7,False
2017-10-22,4,4,2,3,8,False
2017-10-23,7,3,3,3,6,False
2017-10-24,8,4,3,3,7,False
2017-10-25,7,3,3,2,8,False
2017-10-26,6,3,3,3,11,False
2017-10-27,6,3,3,3,8,False
2017-10-28,3,4,1,2,8,False
2017-10-29,5,4,2,2,8,False
2017-10-30,6,3,3,3,8,False
2017-10-31,6,4,3,3,7,False
2017-11-01,8,4,4,3,8,False
2017-11-02,8,3,4,3,10,False
2017-11-03,6,4,3,2,8,False
2017-11-04,3,3,2,2,7,False
2017-11-05,5,4,2,2,6,False
2017-11-06,8,3,3,3,6,False
2017-11-07,7,4,3,2,7,False
2017-11-08,7,4,4,2,8,False
2017-11-09,7,4,3,3,9,False
2017-11-10,5,4,2,2,8,False
2017-11-11,4,4,1,2,8,False
2017-11-12,5,4,2,2,9,False
2017-11-13,7,3,4,2,8,False
2017-11-14,8,3,4,3,8,False
2017-11-15,8,3,4,3,8,False
2017-11-16,8,3,4,3,8,False
2017-11-17,7,3,3,3,8,False
2017-11-18,3,4,1,2,7,False
2017-11-19,4,4,2,2,8,False
2017-11-20,5,4,3,2,8,False
2017-11-21,6,4,2,3,8,False
2017-11-22,4,3,1,3,7,False
2017-11-23,2,4,1,2,7,False
2017-11-24,2,3,1,2,7,False
2017-11-25,3,3,1,3,8,False
2017-11-26,3,4,2,2,8,False
2017-11-27,6,4,3,3,7,False
2017-11-28,7,3,3,4,7,False
2017-11-29,7,3,4,4,8,False
2017-11-30,8,4,4,4,7,False
2017-12-01,8,4,4,3,7,False
2017-12-02,4,4,1,3,7,False
