date,bargain,benefactor,beneficiary,benefit,benevolence,isPartial
2014-05-31,19,1,5,49,2,False
2014-06-01,16,1,3,51,1,False
2014-06-02,15,1,7,76,2,False
2014-06-03,17,1,9,73,2,False
2014-06-04,16,1,7,78,2,False
2014-06-05,17,2,7,78,2,False
2014-06-06,18,3,8,68,1,False
2014-06-07,16,9,4,55,1,False
2014-06-08,15,3,4,51,1,False
2014-06-09,13,2,9,74,1,False
2014-06-10,20,2,10,77,1,False
2014-06-11,19,2,6,79,2,False
2014-06-12,17,1,8,74,1,False
2014-06-13,15,2,7,68,1,False
2014-06-14,16,2,4,45,1,False
2014-06-15,14,1,2,46,1,False
2014-06-16,14,1,8,72,1,False
2014-06-17,17,4,8,80,1,False
2014-06-18,16,3,11,86,1,False
2014-06-19,17,3,9,80,1,False
2014-06-20,14,2,7,65,1,False
2014-06-21,15,3,3,52,1,False
2014-06-22,18,2,4,50,1,False
