date,charity,community,compensate,compensation,contribute,isPartial
2016-11-27,4,43,0,2,2,False
2016-11-28,5,75,0,5,3,False
2016-11-29,7,76,0,6,3,False
2016-11-30,7,76,0,6,4,False
2016-12-01,6,77,0,6,3,False
2016-12-02,6,70,0,5,3,False
2016-12-03,5,51,0,3,1,False
2016-12-04,5,46,0,3,2,False
2016-12-05,6,75,0,5,3,False
2016-12-06,6,74,0,6,4,False
2016-12-07,6,75,0,6,3,False
2016-12-08,6,73,0,6,3,False
2016-12-09,5,67,0,5,3,False
2016-12-10,4,51,0,3,1,False
2016-12-11,5,45,0,3,2,False
2016-12-12,5,77,0,6,3,False
2016-12-13,7,71,0,6,3,False
2016-12-14,7,69,0,5,3,False
2016-12-15,6,72,0,5,3,False
2016-12-16,6,69,0,5,2,False
2016-12-17,5,47,0,3,1,False
2016-12-18,5,42,0,3,1,False
2016-12-19,5,68,0,5,2,False
2016-12-20,5,65,0,6,2,False
2016-12-21,6,64,0,5,2,False
2016-12-22,5,60,0,4,1,False
2016-12-23,5,52,0,3,1,False
2016-12-24,5,38,0,2,1,False
2016-12-25,5,28,0,2,1,False
2016-12-26,5,44,0,2,1,False
2016-12-27,5,57,0,4,1,False
2016-12-28,5,57,0,5,1,False
2016-12-29,6,61,0,4,1,False
2016-12-30,5,55,0,3,1,False
2016-12-31,6,39,0,2,1,False
2017-01-01,4,40,0,2,1,False
2017-01-02,4,63,0,3,1,False
2017-01-03,5,84,0,5,1,False
2017-01-04,5,85,0,5,2,False
2017-01-05,4,82,0,5,2,False
2017-01-06,5,73,0,6,2,False
2017-01-07,4,53,0,3,1,False
2017-01-08,4,54,0,3,1,False
2017-01-09,5,89,0,5,2,False
2017-01-10,4,89,0,6,2,False
2017-01-11,5,82,0,6,3,False
2017-01-12,4,83,0,6,3,False
2017-01-13,4,79,0,5,3,False
2017-01-14,4,56,0,3,1,False
2017-01-15,4,52,0,2,2,False
2017-01-16,4,68,0,4,2,False
2017-01-17,5,91,0,6,3,False
2017-01-18,5,88,0,6,3,False
2017-01-19,5,84,0,6,3,False
2017-01-20,5,72,0,5,3,False
2017-01-21,4,54,0,3,1,False
2017-01-22,4,49,0,3,2,False
2017-01-23,5,84,0,6,3,False
2017-01-24,5,83,0,7,3,False
2017-01-25,4,79,0,6,3,False
2017-01-26,5,79,0,6,3,False
2017-01-27,5,70,0,5,3,False
2017-01-28,4,54,0,3,1,False
2017-01-29,5,53,0,3,2,False
2017-01-30,6,81,0,6,3,False
2017-01-31,5,84,0,7,3,False
2017-02-01,5,81,0,6,3,False
2017-02-02,5,78,0,6,3,False
2017-02-03,5,72,0,6,3,False
2017-02-04,4,55,0,4,2,False
2017-02-05,5,48,0,3,2,False
2017-02-06,5,74,0,5,4,False
2017-02-07,5,77,0,6,3,False
2017-02-08,5,79,0,6,4,False
2017-02-09,5,78,0,6,3,False
2017-02-10,5,72,0,5,3,False
2017-02-11,3,53,0,3,1,False
2017-02-12,4,51,0,3,2,False
2017-02-13,5,75,0,5,3,False
2017-02-14,4,71,0,6,3,False
2017-02-15,5,78,1,6,3,False
2017-02-16,5,76,0,6,3,False
2017-02-17,5,72,0,5,3,False
2017-02-18,4,53,0,3,2,False
2017-02-19,4,52,0,3,2,False
2017-02-20,5,73,0,5,2,False
2017-02-21,5,79,0,6,3,False
2017-02-22,5,80,0,6,3,False
2017-02-23,5,77,0,6,3,False
2017-02-24,5,70,0,5,2,False
2017-02-25,4,53,0,3,2,False
2017-02-26,4,51,0,3,2,False
2017-02-27,5,78,0,6,3,False
2017-02-28,4,80,0,6,4,False
2017-03-01,4,80,0,6,4,False
2017-03-02,4,78,0,6,3,False
2017-03-03,4,74,0,5,3,False
2017-03-04,4,52,0,3,2,False
2017-03-05,4,53,0,3,2,False
2017-03-06,5,80,0,5,3,False
2017-03-07,5,79,0,6,4,False
2017-03-08,5,74,0,6,3,False
2017-03-09,4,75,0,5,3,False
2017-03-10,5,72,0,5,3,False
2017-03-11,4,51,0,3,2,False
2017-03-12,4,51,0,3,2,False
2017-03-13,5,78,0,5,3,False
2017-03-14,5,72,0,6,2,False
2017-03-15,4,77,0,6,3,False
2017-03-16,5,73,0,5,3,False
2017-03-17,4,65,0,5,2,False
2017-03-18,3,49,0,3,1,False
2017-03-19,4,51,0,3,2,False
2017-03-20,5,79,0,6,3,False
2017-03-21,5,81,0,6,3,False
2017-03-22,5,80,0,5,3,False
2017-03-23,5,76,0,5,3,False
2017-03-24,4,67,0,5,2,False
2017-03-25,4,50,0,3,1,False
2017-03-26,4,49,0,3,2,False
2017-03-27,6,79,0,5,3,False
2017-03-28,5,82,0,6,3,False
2017-03-29,5,74,0,6,3,False
2017-03-30,5,75,0,6,3,False
2017-03-31,5,70,0,5,2,False
2017-04-01,4,53,0,3,1,False
2017-04-02,4,51,0,3,2,False
2017-04-03,5,81,0,6,3,False
