date,luxury,meritorious,nobility,nobleman,partner,isPartial
2004-04-09,69,0,0,0,30,False
2004-04-10,63,0,5,0,29,False
2004-04-11,67,0,0,0,34,False
2004-04-12,0,0,0,0,0,True
2004-04-13,0,0,0,0,0,True
2004-04-14,37,0,0,0,47,False
2004-04-15,38,0,1,0,26,False
2004-04-16,49,0,2,0,24,False
2004-04-17,64,0,0,0,35,False
2004-04-18,48,0,5,0,13,False
2004-04-19,37,0,0,3,27,False
2004-04-20,57,0,1,0,28,False
2004-04-21,40,0,4,0,30,False
2004-04-22,47,1,0,0,29,False
2004-04-23,50,2,2,0,25,False
2004-04-24,37,0,3,0,5,False
2004-04-25,37,0,0,0,7,False
2004-04-26,54,1,10,1,30,False
2004-04-27,63,0,0,0,18,False
2004-04-28,46,1,0,1,23,False
2004-04-29,49,1,1,0,33,False
2004-04-30,42,0,0,0,22,False
2004-05-01,45,0,0,0,20,False
2004-05-02,59,0,0,0,22,False
2004-05-03,69,0,1,3,26,False
2004-05-04,52,1,0,0,21,False
2004-05-05,62,0,1,0,25,False
2004-05-06,42,0,1,0,23,False
2004-05-07,35,0,2,0,30,False
2004-05-08,55,0,0,0,16,False
2004-05-09,62,0,0,0,24,False
2004-05-10,46,1,3,1,37,False
2004-05-11,50,0,0,1,26,False
2004-05-12,40,0,1,0,26,False
2004-05-13,46,0,0,0,21,False
2004-05-14,45,0,2,0,15,False
2004-05-15,26,0,3,0,18,False
2004-05-16,49,3,3,0,15,False
2004-05-17,67,0,4,0,22,False
2004-05-18,39,0,1,0,24,False
2004-05-19,51,1,1,0,24,False
2004-05-20,51,1,1,0,23,False
2004-05-21,62,0,2,0,41,False
2004-05-22,47,0,0,0,18,False
2004-05-23,52,0,8,0,31,False
2004-05-24,36,0,0,1,19,False
2004-05-25,68,0,0,0,32,False
2004-05-26,63,0,0,1,24,False
2004-05-27,47,0,2,2,17,False
2004-05-28,45,0,0,0,12,False
2004-05-29,62,0,3,0,20,False
2004-05-30,38,0,3,0,18,False
2004-05-31,42,0,0,0,24,False
2004-06-01,44,0,0,0,20,False
2004-06-02,48,0,0,0,16,False
2004-06-03,48,1,0,0,24,False
2004-06-04,63,0,2,0,43,False
2004-06-05,39,0,0,0,16,False
2004-06-06,82,0,3,0,26,False
2004-06-07,40,1,0,0,12,False
2004-06-08,46,1,0,0,19,False
2004-06-09,55,1,0,0,25,False
2004-06-10,49,0,2,0,26,False
2004-06-11,56,0,0,0,17,False
2004-06-12,43,0,3,0,24,False
2004-06-13,53,0,3,0,21,False
2004-06-14,58,1,1,0,30,False
2004-06-15,52,0,1,0,23,False
2004-06-16,55,3,0,0,30,False
2004-06-17,60,0,2,0,33,False
2004-06-18,51,0,0,0,39,False
2004-06-19,64,0,3,3,16,False
2004-06-20,48,3,0,0,23,False
2004-06-21,50,0,0,0,31,False
2004-06-22,48,1,3,0,22,False
2004-06-23,69,0,0,0,18,False
2004-06-24,55,0,0,0,30,False
2004-06-25,68,0,2,0,33,False
2004-06-26,76,0,3,0,13,False
2004-06-27,71,3,0,0,8,False
2004-06-28,60,0,3,0,30,False
2004-06-29,40,1,1,0,20,False
2004-06-30,63,0,2,0,18,False
2004-07-01,54,0,0,0,27,False
2004-07-02,46,0,0,0,23,False
2004-07-03,55,3,0,0,25,False
2004-07-04,69,0,3,0,27,False
2004-07-05,74,0,0,0,22,False
2004-07-06,49,1,1,0,25,False
2004-07-07,49,0,1,0,37,False
2004-07-08,57,0,0,0,26,False
2004-07-09,66,0,2,0,22,False
2004-07-10,75,3,3,0,21,False
2004-07-11,74,0,0,0,29,False
2004-07-12,51,0,3,1,28,False
2004-07-13,64,0,0,0,33,False
2004-07-14,84,6,0,0,26,False
2004-07-15,43,0,0,0,52,False
2004-07-16,51,0,3,0,33,False
2004-07-17,54,5,0,0,23,False
2004-07-18,100,3,0,0,26,False
2004-07-19,54,1,0,0,21,False
2004-07-20,56,4,3,0,26,False
2004-07-21,45,0,1,0,27,False
2004-07-22,48,1,1,0,19,False
2004-07-23,62,0,2,0,19,False
2004-07-24,61,0,0,0,25,False
2004-07-25,77,3,8,0,8,False
2004-07-26,67,0,3,0,20,False
2004-07-27,53,3,0,0,31,False
2004-07-28,58,4,0,1,32,False
2004-07-29,60,1,0,0,31,False
2004-07-30,56,2,2,0,27,False
2004-07-31,69,0,3,0,5,False
2004-08-01,56,0,8,0,20,False
2004-08-02,66,0,0,0,34,False
2004-08-03,53,1,1,0,33,False
2004-08-04,54,3,3,0,34,False
2004-08-05,52,1,1,0,27,False
2004-08-06,52,0,3,0,27,False
2004-08-07,66,0,0,0,10,False
2004-08-08,50,0,0,0,13,False
2004-08-09,56,0,0,1,20,False
2004-08-10,47,1,1,0,28,False
2004-08-11,53,1,1,0,36,False
2004-08-12,51,0,0,0,35,False
2004-08-13,49,3,2,0,34,False
2004-08-14,52,0,0,0,25,False
2004-08-15,53,0,0,0,20,False
2004-08-16,55,0,0,0,40,False
2004-08-17,50,1,0,0,26,False
2004-08-18,51,0,1,0,26,False
2004-08-19,52,0,0,0,27,False
2004-08-20,54,2,3,0,20,False
2004-08-21,59,0,0,0,9,False
2004-08-22,62,2,0,0,27,False
2004-08-23,51,0,0,0,24,False
2004-08-24,43,1,1,0,26,False
2004-08-25,65,0,0,0,37,False
2004-08-26,47,0,0,0,39,False
2004-08-27,56,0,2,0,17,False
2004-08-28,52,0,7,0,12,False
2004-08-29,58,2,2,0,14,False
2004-08-30,61,1,1,0,20,False
2004-08-31,49,0,1,0,20,False
2004-09-01,62,1,1,0,36,False
2004-09-02,53,1,0,0,18,False
2004-09-03,63,2,2,0,20,False
2004-09-04,41,0,2,0,10,False
2004-09-05,68,3,3,0,8,False
2004-09-06,58,0,2,0,21,False
2004-09-07,42,0,0,0,24,False
2004-09-08,41,3,0,0,23,False
2004-09-09,46,0,3,0,26,False
2004-09-10,37,0,3,0,17,False
2004-09-11,60,0,2,0,18,False
2004-09-12,63,0,2,0,24,False
2004-09-13,49,1,0,0,24,False
2004-09-14,55,1,1,0,35,False
2004-09-15,55,0,3,0,35,False
2004-09-16,55,0,0,0,17,False
2004-09-17,63,0,4,0,27,False
2004-09-18,35,0,2,0,20,False
2004-09-19,76,0,2,2,11,False
2004-09-20,52,0,1,0,28,False
2004-09-21,52,0,4,0,31,False
2004-09-22,63,0,0,0,32,False
2004-09-23,40,0,0,0,23,False
2004-09-24,49,0,0,0,32,False
2004-09-25,74,0,0,0,20,False
2004-09-26,63,0,2,0,15,False
