date,benevolent,bequeath,betroth,betrothal,bonus,isPartial
2010-12-15,5,0,0,0,77,False
2010-12-16,4,1,0,1,96,False
2010-12-17,3,1,0,1,79,False
2010-12-18,4,0,0,0,72,False
2010-12-19,3,0,0,1,70,False
2010-12-20,4,0,0,1,84,False
2010-12-21,4,1,1,1,86,False
2010-12-22,2,1,0,0,90,False
2010-12-23,1,1,0,0,100,False
2010-12-24,3,0,0,0,75,False
2010-12-25,4,0,0,0,68,False
2010-12-26,2,0,0,0,64,False
2010-12-27,1,1,1,0,72,False
2010-12-28,4,1,0,0,85,False
2010-12-29,3,1,0,0,75,False
2010-12-30,3,1,0,1,78,False
2010-12-31,7,1,0,1,60,False
2011-01-01,3,0,0,0,74,False
2011-01-02,3,0,1,1,77,False
2011-01-03,4,0,0,1,79,False
2011-01-04,3,0,0,1,70,False
2011-01-05,5,1,0,0,70,False
2011-01-06,4,0,0,0,77,False
2011-01-07,4,1,0,0,71,False
2011-01-08,6,0,1,2,69,False
2011-01-09,5,0,0,0,61,False
2011-01-10,4,0,0,0,71,False
2011-01-11,5,0,0,0,77,False
2011-01-12,5,0,0,0,70,False
2011-01-13,1,4,0,1,77,False
2011-01-14,3,1,0,0,64,False
2011-01-15,2,1,0,0,81,False
2011-01-16,2,1,1,1,82,False
2011-01-17,5,0,0,0,70,False
2011-01-18,5,1,0,1,75,False
2011-01-19,4,0,0,1,78,False
2011-01-20,5,0,0,0,86,False
2011-01-21,3,0,0,2,68,False
2011-01-22,3,0,1,0,79,False
2011-01-23,4,1,0,3,78,False
2011-01-24,4,0,0,0,82,False
2011-01-25,8,0,0,0,72,False
2011-01-26,5,0,0,1,77,False
2011-01-27,5,2,0,1,71,False
2011-01-28,6,1,0,1,89,False
2011-01-29,3,1,0,1,75,False
2011-01-30,2,0,0,1,67,False
2011-01-31,4,1,0,0,76,False
2011-02-01,4,1,0,1,83,False
2011-02-02,3,1,0,0,70,False
2011-02-03,3,0,0,0,67,False
2011-02-04,7,0,0,0,72,False
2011-02-05,4,0,0,0,82,False
2011-02-06,1,1,0,1,74,False
2011-02-07,4,0,0,0,79,False
2011-02-08,4,2,0,0,85,False
2011-02-09,3,1,0,0,77,False
2011-02-10,6,1,0,1,84,False
2011-02-11,3,0,0,0,80,False
2011-02-12,2,1,1,1,92,False
2011-02-13,1,1,0,0,77,False
2011-02-14,4,1,0,1,70,False
2011-02-15,5,1,1,0,73,False
2011-02-16,4,0,0,1,80,False
2011-02-17,3,0,0,0,71,False
2011-02-18,4,1,0,0,73,False
2011-02-19,2,2,0,1,74,False
2011-02-20,4,2,0,1,69,False
2011-02-21,2,1,0,0,63,False
2011-02-22,6,2,0,0,79,False
2011-02-23,4,1,0,1,81,False
2011-02-24,5,1,0,0,62,False
2011-02-25,2,0,0,0,75,False
2011-02-26,4,0,0,2,80,False
2011-02-27,5,1,0,0,75,False
2011-02-28,4,0,0,1,72,False
2011-03-01,2,0,0,0,73,False
2011-03-02,4,0,0,0,74,False
2011-03-03,3,2,0,0,69,False
2011-03-04,4,1,0,0,80,False
2011-03-05,3,0,0,0,85,False
2011-03-06,3,1,0,1,75,False
2011-03-07,4,0,0,0,72,False
2011-03-08,6,2,0,1,89,False
2011-03-09,10,0,1,1,79,False
2011-03-10,4,0,0,0,81,False
2011-03-11,4,0,0,0,74,False
2011-03-12,5,0,0,2,74,False
2011-03-13,4,1,0,0,74,False
2011-03-14,4,0,0,0,61,False
2011-03-15,3,0,0,0,68,False
2011-03-16,4,2,0,0,61,False
2011-03-17,4,0,0,0,54,False
2011-03-18,3,0,0,1,67,False
2011-03-19,3,0,0,0,69,False
2011-03-20,5,1,0,0,58,False
2011-03-21,4,1,0,0,62,False
2011-03-22,4,1,0,0,57,False
2011-03-23,4,0,0,1,74,False
2011-03-24,4,0,0,0,67,False
2011-03-25,4,1,0,0,62,False
2011-03-26,4,1,0,1,61,False
2011-03-27,4,1,0,1,75,False
2011-03-28,2,1,0,1,60,False
2011-03-29,7,1,0,0,74,False
2011-03-30,6,2,0,0,77,False
2011-03-31,4,0,0,0,60,False
2011-04-01,2,1,0,0,65,False
2011-04-02,3,0,0,1,76,False
2011-04-03,4,2,0,1,64,False
2011-04-04,4,1,0,0,66,False
2011-04-05,5,0,0,1,70,False
2011-04-06,3,0,0,0,68,False
2011-04-07,6,0,0,0,69,False
2011-04-08,7,0,0,0,79,False
2011-04-09,3,1,0,1,78,False
2011-04-10,4,1,0,0,68,False
2011-04-11,6,0,0,0,51,False
2011-04-12,4,1,0,0,66,False
2011-04-13,5,1,0,0,60,False
2011-04-14,4,1,0,0,60,False
2011-04-15,5,0,0,0,70,False
2011-04-16,2,1,0,0,74,False
2011-04-17,2,0,1,0,69,False
2011-04-18,4,0,0,0,72,False
2011-04-19,4,1,0,0,67,False
2011-04-20,6,0,0,0,66,False
2011-04-21,2,0,0,0,51,False
2011-04-22,2,1,0,1,62,False
2011-04-23,1,1,0,1,58,False
2011-04-24,2,0,0,1,73,False
2011-04-25,2,0,0,1,55,False
2011-04-26,3,2,0,1,56,False
2011-04-27,3,0,0,1,62,False
2011-04-28,3,0,0,0,63,False
2011-04-29,4,0,0,1,52,False
2011-04-30,2,0,0,0,74,False
2011-05-01,5,0,1,1,64,False
2011-05-02,4,0,0,1,55,False
2011-05-03,3,1,0,1,54,False
2011-05-04,7,2,1,1,62,False
2011-05-05,6,0,1,1,61,False
2011-05-06,3,0,0,0,63,False
2011-05-07,2,1,0,0,62,False
2011-05-08,3,0,0,0,59,False
2011-05-09,6,0,0,1,66,False
