date,inexpensive,inherit,invaluable,legal,lucrative,isPartial
2010-12-15,9,1,1,76,0,False
2010-12-16,9,1,0,77,1,False
2010-12-17,8,2,0,70,0,False
2010-12-18,7,0,0,58,0,False
2010-12-19,9,1,1,55,0,False
2010-12-20,9,1,0,69,0,False
2010-12-21,7,1,1,64,0,False
2010-12-22,8,0,0,65,0,False
2010-12-23,7,1,0,64,0,False
2010-12-24,5,1,0,49,0,False
2010-12-25,4,1,0,45,0,False
2010-12-26,7,1,0,49,0,False
2010-12-27,8,1,1,66,0,False
2010-12-28,8,1,0,69,0,False
2010-12-29,8,1,1,77,1,False
2010-12-30,7,1,1,70,0,False
2010-12-31,6,0,0,61,1,False
2011-01-01,10,1,0,60,1,False
2011-01-02,9,2,0,71,0,False
2011-01-03,9,1,0,89,1,False
2011-01-04,9,1,0,87,1,False
2011-01-05,9,1,1,89,0,False
2011-01-06,9,1,0,91,1,False
2011-01-07,9,2,1,84,0,False
2011-01-08,11,1,1,67,0,False
2011-01-09,10,1,0,67,0,False
2011-01-10,8,1,0,89,1,False
2011-01-11,7,2,1,86,1,False
2011-01-12,10,2,1,83,0,False
2011-01-13,9,2,0,87,1,False
2011-01-14,9,1,0,79,0,False
2011-01-15,9,0,0,65,0,False
2011-01-16,10,1,0,64,0,False
2011-01-17,9,1,1,81,1,False
2011-01-18,10,1,0,93,1,False
2011-01-19,9,2,1,98,1,False
2011-01-20,7,1,1,97,0,False
2011-01-21,8,1,1,96,1,False
2011-01-22,9,1,0,96,1,False
2011-01-23,9,1,0,83,1,False
2011-01-24,10,1,0,90,1,False
2011-01-25,9,2,1,94,0,False
2011-01-26,8,2,1,92,1,False
2011-01-27,7,1,1,89,1,False
2011-01-28,9,1,1,97,1,False
2011-01-29,8,1,0,75,0,False
2011-01-30,7,0,0,68,1,False
2011-01-31,9,1,1,89,0,False
2011-02-01,9,2,1,90,1,False
2011-02-02,9,1,0,85,0,False
2011-02-03,7,2,1,87,0,False
2011-02-04,9,2,0,94,0,False
2011-02-05,8,1,0,76,0,False
2011-02-06,8,1,0,69,0,False
2011-02-07,8,1,1,88,1,False
2011-02-08,9,2,0,93,1,False
2011-02-09,10,1,1,89,1,False
2011-02-10,9,1,0,97,0,False
2011-02-11,9,2,0,94,0,False
2011-02-12,9,0,0,73,0,False
2011-02-13,10,1,0,73,0,False
2011-02-14,8,2,1,86,0,False
2011-02-15,7,1,1,86,1,False
2011-02-16,8,2,1,88,1,False
2011-02-17,8,1,1,90,0,False
2011-02-18,8,1,0,88,0,False
2011-02-19,9,4,1,70,0,False
2011-02-20,10,1,0,74,0,False
2011-02-21,10,1,0,84,1,False
2011-02-22,8,2,0,91,1,False
2011-02-23,9,2,1,91,1,False
2011-02-24,8,1,1,89,1,False
2011-02-25,6,2,1,88,1,False
2011-02-26,8,1,1,77,0,False
2011-02-27,11,1,0,77,0,False
2011-02-28,9,2,1,89,1,False
2011-03-01,9,2,0,93,1,False
2011-03-02,8,1,0,92,1,False
2011-03-03,9,1,0,89,0,False
2011-03-04,8,2,0,89,0,False
2011-03-05,8,0,0,75,0,False
2011-03-06,10,1,1,76,0,False
2011-03-07,11,1,0,99,0,False
2011-03-08,10,1,1,95,1,False
2011-03-09,9,1,0,88,1,False
2011-03-10,9,1,1,92,1,False
2011-03-11,6,2,1,82,1,False
2011-03-12,6,0,0,69,1,False
2011-03-13,10,1,0,72,0,False
2011-03-14,9,2,0,90,1,False
2011-03-15,8,1,0,87,1,False
2011-03-16,8,1,1,87,0,False
2011-03-17,8,1,1,87,0,False
2011-03-18,9,1,1,90,0,False
2011-03-19,8,1,0,73,1,False
2011-03-20,10,1,0,70,0,False
2011-03-21,9,1,1,100,0,False
2011-03-22,11,2,1,91,1,False
2011-03-23,9,2,1,89,0,False
2011-03-24,9,1,1,84,0,False
2011-03-25,6,1,0,89,1,False
2011-03-26,10,1,1,71,0,False
2011-03-27,7,1,0,73,1,False
2011-03-28,9,1,1,91,1,False
2011-03-29,9,1,1,92,1,False
2011-03-30,8,2,1,97,1,False
2011-03-31,7,1,1,92,1,False
2011-04-01,8,2,1,82,0,False
2011-04-02,8,1,0,68,1,False
2011-04-03,9,1,0,69,0,False
2011-04-04,9,2,1,86,1,False
2011-04-05,9,2,1,87,1,False
2011-04-06,8,2,0,90,1,False
2011-04-07,9,1,1,88,0,False
2011-04-08,9,2,1,82,0,False
2011-04-09,7,1,1,71,1,False
2011-04-10,10,2,0,67,1,False
2011-04-11,8,2,0,88,0,False
2011-04-12,8,1,1,92,1,False
2011-04-13,9,2,1,89,1,False
2011-04-14,8,2,1,82,1,False
2011-04-15,9,1,1,82,1,False
2011-04-16,9,1,1,64,0,False
2011-04-17,11,1,0,72,0,False
2011-04-18,8,1,1,92,1,False
2011-04-19,11,2,1,95,0,False
2011-04-20,8,2,0,96,1,False
2011-04-21,8,1,0,85,1,False
2011-04-22,8,1,1,77,1,False
2011-04-23,7,1,0,70,0,False
2011-04-24,7,2,0,68,0,False
2011-04-25,7,2,1,92,0,False
2011-04-26,8,2,1,91,1,False
2011-04-27,8,2,0,84,1,False
2011-04-28,8,2,1,88,0,False
2011-04-29,7,1,1,76,1,False
2011-04-30,8,1,0,65,0,False
2011-05-01,11,2,0,69,0,False
2011-05-02,8,2,1,80,1,False
2011-05-03,9,2,1,86,1,False
2011-05-04,10,2,1,82,0,False
2011-05-05,9,1,1,83,1,False
2011-05-06,9,1,1,80,1,False
2011-05-07,8,1,0,60,1,False
2011-05-08,10,1,1,62,1,False
2011-05-09,9,1,1,91,1,False
2011-05-10,9,2,1,91,1,False
2011-05-11,9,2,1,87,1,False
2011-05-12,10,2,1,86,1,False
2011-05-13,9,2,1,79,0,False
2011-05-14,8,1,1,66,0,False
2011-05-15,10,1,1,70,0,False
2011-05-16,9,1,1,84,1,False
2011-05-17,9,2,1,85,1,False
2011-05-18,9,1,1,88,1,False
2011-05-19,10,2,0,84,0,False
2011-05-20,6,1,0,75,1,False
2011-05-21,8,1,0,61,0,False
2011-05-22,9,1,0,66,1,False
2011-05-23,10,2,1,85,1,False
2011-05-24,9,2,1,92,1,False
2011-05-25,8,1,1,82,1,False
2011-05-26,8,2,1,84,1,False
2011-05-27,7,2,0,80,0,False
2011-05-28,11,1,0,59,0,False
2011-05-29,9,1,0,61,1,False
2011-05-30,8,1,0,67,0,False
2011-05-31,10,1,0,85,0,False
2011-06-01,9,2,1,84,1,False
2011-06-02,7,2,0,82,1,False
2011-06-03,9,2,1,86,0,False
2011-06-04,9,1,0,64,0,False
2011-06-05,8,1,0,68,1,False
2011-06-06,8,1,1,89,1,False
2011-06-07,10,1,0,85,1,False
2011-06-08,8,2,1,85,1,False
2011-06-09,9,1,1,85,1,False
2011-06-10,9,1,1,77,0,False
2011-06-11,9,1,0,64,1,False
2011-06-12,11,2,0,72,0,False
2011-06-13,10,2,1,82,0,False
2011-06-14,9,1,1,89,1,False
2011-06-15,10,1,1,85,1,False
2011-06-16,8,1,1,87,1,False
2011-06-17,10,2,0,83,1,False
2011-06-18,8,1,0,68,1,False
2011-06-19,7,1,0,68,0,False
2011-06-20,8,1,0,80,1,False
2011-06-21,10,2,1,86,0,False
2011-06-22,9,1,0,89,0,False
2011-06-23,7,1,1,84,1,False
2011-06-24,9,1,1,78,0,False
2011-06-25,7,1,0,91,0,False
2011-06-26,10,0,0,71,0,False
2011-06-27,10,1,0,93,0,False
2011-06-28,9,2,0,95,1,False
2011-06-29,9,2,1,86,1,False
2011-06-30,8,1,1,94,0,False
2011-07-01,9,2,1,84,1,False
2011-07-02,9,2,0,72,0,False
2011-07-03,9,2,0,76,1,False
2011-07-04,7,1,1,83,0,False
2011-07-05,8,1,0,93,0,False
2011-07-06,9,2,1,91,1,False
2011-07-07,7,3,0,89,1,False
2011-07-08,8,2,1,88,0,False
2011-07-09,9,1,0,66,0,False
2011-07-10,9,2,0,66,1,False
2011-07-11,9,1,0,86,1,False
2011-07-12,8,1,0,91,1,False
2011-07-13,8,1,1,92,1,False
2011-07-14,9,1,0,90,0,False
2011-07-15,9,1,1,83,1,False
2011-07-16,9,1,0,66,1,False
2011-07-17,8,1,1,74,1,False
2011-07-18,10,2,0,93,1,False
2011-07-19,9,1,1,92,0,False
2011-07-20,8,1,0,90,1,False
2011-07-21,10,1,1,84,1,False
2011-07-22,8,1,0,77,1,False
2011-07-23,7,1,0,68,0,False
2011-07-24,9,1,0,69,1,False
