date,lay,liquidate,miser,owe,recession,isPartial
2007-06-24,28,0,2,4,1,False
2007-06-25,32,0,1,3,1,False
2007-06-26,25,1,0,1,2,False
2007-06-27,29,0,1,3,3,False
2007-06-28,30,0,1,2,2,False
2007-06-29,37,0,0,1,1,False
2007-06-30,24,0,2,4,0,False
2007-07-01,28,0,1,1,3,False
2007-07-02,26,0,1,2,2,False
2007-07-03,24,0,1,2,2,False
2007-07-04,26,0,1,3,2,False
2007-07-05,19,0,0,5,1,False
2007-07-06,25,0,1,3,0,False
2007-07-07,23,0,0,2,2,False
2007-07-08,32,0,0,2,1,False
2007-07-09,37,1,1,3,1,False
2007-07-10,26,1,1,2,2,False
2007-07-11,21,0,2,3,1,False
2007-07-12,28,0,1,0,0,False
2007-07-13,25,0,1,3,2,False
2007-07-14,35,0,1,5,1,False
2007-07-15,33,0,1,2,2,False
2007-07-16,29,0,1,1,1,False
2007-07-17,28,1,1,3,1,False
2007-07-18,33,0,0,3,1,False
2007-07-19,27,0,1,3,1,False
2007-07-20,23,0,1,2,2,False
2007-07-21,31,0,1,1,1,False
2007-07-22,30,0,2,3,2,False
2007-07-23,27,0,0,3,1,False
2007-07-24,29,0,1,3,2,False
2007-07-25,31,0,1,3,3,False
2007-07-26,27,0,1,3,3,False
2007-07-27,30,0,1,3,2,False
2007-07-28,29,0,1,4,5,False
2007-07-29,35,0,1,3,1,False
2007-07-30,31,0,1,3,1,False
2007-07-31,28,1,0,3,3,False
2007-08-01,34,0,0,3,0,False
2007-08-02,26,0,1,2,2,False
2007-08-03,26,0,2,1,1,False
2007-08-04,34,0,2,1,2,False
2007-08-05,41,0,1,4,2,False
2007-08-06,26,0,3,1,2,False
2007-08-07,29,0,0,3,2,False
2007-08-08,31,1,0,3,3,False
2007-08-09,35,0,1,1,2,False
2007-08-10,32,0,1,1,2,False
2007-08-11,35,1,2,1,4,False
2007-08-12,41,1,1,2,3,False
2007-08-13,33,0,0,1,2,False
2007-08-14,23,0,1,0,4,False
2007-08-15,29,0,1,2,2,False
2007-08-16,28,0,1,2,6,False
2007-08-17,29,0,1,0,5,False
2007-08-18,41,0,2,4,2,False
2007-08-19,44,1,2,2,1,False
2007-08-20,31,0,1,4,2,False
2007-08-21,39,0,1,1,2,False
2007-08-22,31,1,0,1,2,False
2007-08-23,33,0,1,2,6,False
2007-08-24,30,1,1,3,5,False
2007-08-25,34,1,1,1,2,False
2007-08-26,31,0,1,3,4,False
2007-08-27,31,0,1,2,5,False
2007-08-28,31,0,1,5,4,False
2007-08-29,29,0,1,3,5,False
2007-08-30,32,0,0,1,3,False
2007-08-31,29,1,0,3,2,False
2007-09-01,41,0,2,2,4,False
2007-09-02,32,1,1,1,4,False
2007-09-03,35,0,0,4,1,False
2007-09-04,26,0,1,3,4,False
2007-09-05,27,0,0,3,2,False
2007-09-06,25,1,2,3,2,False
2007-09-07,26,0,0,3,9,False
2007-09-08,33,0,2,4,6,False
2007-09-09,39,0,0,2,6,False
2007-09-10,35,0,0,2,8,False
2007-09-11,31,0,1,4,6,False
2007-09-12,36,0,1,2,6,False
2007-09-13,29,0,1,2,8,False
2007-09-14,33,0,1,2,3,False
2007-09-15,35,0,1,3,4,False
2007-09-16,35,0,0,3,3,False
2007-09-17,24,0,2,1,7,False
2007-09-18,25,1,0,2,8,False
2007-09-19,33,0,2,1,6,False
2007-09-20,28,0,1,3,5,False
2007-09-21,27,0,0,2,6,False
2007-09-22,30,1,1,3,5,False
2007-09-23,36,0,1,2,4,False
2007-09-24,24,0,2,3,3,False
2007-09-25,29,0,1,3,5,False
2007-09-26,35,0,2,2,6,False
2007-09-27,30,0,1,1,3,False
2007-09-28,32,0,1,3,4,False
2007-09-29,39,0,2,1,4,False
2007-09-30,34,0,1,3,4,False
2007-10-01,27,0,2,3,3,False
2007-10-02,25,0,0,2,6,False
2007-10-03,33,0,2,2,4,False
2007-10-04,32,0,1,3,7,False
2007-10-05,29,0,1,3,3,False
2007-10-06,29,0,1,2,1,False
2007-10-07,32,1,2,1,2,False
2007-10-08,25,0,1,2,3,False
2007-10-09,29,0,1,3,3,False
2007-10-10,26,1,2,2,3,False
2007-10-11,25,0,2,1,4,False
2007-10-12,29,0,2,2,2,False
2007-10-13,35,0,1,3,0,False
2007-10-14,33,0,1,1,4,False
2007-10-15,31,0,1,3,3,False
2007-10-16,28,0,2,2,3,False
2007-10-17,24,0,2,2,3,False
2007-10-18,32,0,1,2,3,False
2007-10-19,28,0,2,3,6,False
2007-10-20,36,1,1,1,8,False
2007-10-21,36,0,0,4,6,False
2007-10-22,30,0,1,3,4,False
2007-10-23,26,0,1,3,5,False
2007-10-24,26,0,1,2,4,False
2007-10-25,26,1,2,4,9,False
2007-10-26,30,0,1,2,2,False
2007-10-27,26,0,3,0,3,False
2007-10-28,31,0,1,4,5,False
2007-10-29,34,0,1,2,4,False
2007-10-30,34,0,2,2,5,False
2007-10-31,28,0,3,2,8,False
2007-11-01,28,0,0,2,4,False
2007-11-02,27,0,2,1,5,False
2007-11-03,25,0,1,2,3,False
2007-11-04,28,0,1,3,7,False
2007-11-05,30,0,1,3,4,False
2007-11-06,28,0,1,2,5,False
2007-11-07,28,0,0,2,5,False
2007-11-08,34,0,2,4,9,False
2007-11-09,31,0,1,5,8,False
2007-11-10,40,0,0,2,6,False
2007-11-11,35,0,2,1,3,False
2007-11-12,32,0,1,2,9,False
2007-11-13,27,0,2,2,6,False
2007-11-14,24,0,1,2,4,False
2007-11-15,30,1,2,2,9,False
2007-11-16,27,1,1,2,5,False
2007-11-17,37,0,1,2,4,False
2007-11-18,34,0,2,0,5,False
2007-11-19,30,1,0,3,11,False
2007-11-20,27,0,1,2,7,False
2007-11-21,29,0,2,3,5,False
2007-11-22,28,1,2,2,5,False
2007-11-23,36,1,4,3,2,False
2007-11-24,28,0,1,1,6,False
2007-11-25,37,0,2,2,3,False
2007-11-26,26,0,2,3,7,False
2007-11-27,30,0,1,2,14,False
2007-11-28,34,1,3,2,9,False
2007-11-29,28,1,3,3,8,False
2007-11-30,25,0,3,2,7,False
2007-12-01,35,0,1,1,7,False
2007-12-02,28,0,4,2,4,False
2007-12-03,28,1,5,2,6,False
2007-12-04,22,0,7,4,5,False
2007-12-05,23,0,5,1,6,False
2007-12-06,29,0,6,1,5,False
2007-12-07,25,0,5,1,5,False
2007-12-08,29,0,5,2,4,False
2007-12-09,31,0,4,3,3,False
2007-12-10,28,1,2,2,3,False
2007-12-11,26,1,4,4,11,False
2007-12-12,32,0,2,2,9,False
2007-12-13,27,0,2,2,7,False
2007-12-14,30,0,2,1,7,False
2007-12-15,27,0,3,3,7,False
2007-12-16,23,1,5,2,6,False
2007-12-17,29,0,4,3,5,False
2007-12-18,25,0,4,3,9,False
2007-12-19,24,0,2,3,7,False
2007-12-20,31,0,5,1,4,False
2007-12-21,26,0,4,3,4,False
2007-12-22,25,1,6,1,3,False
2007-12-23,26,0,4,2,1,False
2007-12-24,28,0,4,4,6,False
2007-12-25,27,0,4,2,1,False
2007-12-26,30,0,3,3,2,False
2007-12-27,28,0,2,2,4,False
2007-12-28,25,0,1,2,5,False
2007-12-29,25,0,1,4,4,False
2007-12-30,33,0,1,3,7,False
2007-12-31,24,0,2,2,8,False
2008-01-01,32,1,2,3,1,False
2008-01-02,29,0,1,3,11,False
2008-01-03,28,1,1,3,8,False
2008-01-04,30,0,0,4,17,False
2008-01-05,30,0,0,3,19,False
2008-01-06,27,0,1,2,14,False
2008-01-07,32,0,2,2,18,False
2008-01-08,28,0,1,3,18,False
2008-01-09,30,0,0,4,26,False
2008-01-10,32,0,1,1,27,False
2008-01-11,29,0,1,4,25,False
2008-01-12,36,0,0,1,19,False
2008-01-13,36,0,0,2,24,False
2008-01-14,32,0,1,4,25,False
2008-01-15,32,0,0,2,25,False
2008-01-16,30,0,1,4,33,False
2008-01-17,33,0,1,4,41,False
2008-01-18,27,0,2,1,45,False
2008-01-19,30,0,1,4,25,False
2008-01-20,35,0,1,4,22,False
2008-01-21,31,0,2,2,40,False
2008-01-22,32,0,1,5,100,False
2008-01-23,28,0,0,5,55,False
2008-01-24,26,0,2,7,36,False
2008-01-25,28,0,2,4,25,False
2008-01-26,34,0,2,5,18,False
2008-01-27,28,0,0,3,15,False
2008-01-28,29,0,1,5,25,False
2008-01-29,29,0,1,3,25,False
2008-01-30,32,1,1,6,27,False
2008-01-31,33,0,0,4,16,False
2008-02-01,31,0,2,3,16,False
2008-02-02,29,0,3,7,13,False
2008-02-03,30,0,1,6,13,False
2008-02-04,27,1,1,5,12,False
2008-02-05,30,0,1,3,27,False
2008-02-06,24,0,1,4,21,False
2008-02-07,30,0,1,4,16,False
2008-02-08,22,0,1,4,15,False
2008-02-09,32,0,1,7,8,False
2008-02-10,30,0,1,5,13,False
2008-02-11,30,0,1,4,18,False
2008-02-12,28,1,1,6,10,False
2008-02-13,30,0,1,5,14,False
2008-02-14,28,0,1,4,12,False
2008-02-15,30,0,0,5,14,False
2008-02-16,37,0,1,3,8,False
2008-02-17,35,0,1,3,9,False
2008-02-18,24,0,0,5,9,False
2008-02-19,25,0,1,4,10,False
2008-02-20,29,1,1,3,12,False
2008-02-21,25,0,2,5,10,False
2008-02-22,30,0,1,3,7,False
2008-02-23,33,0,1,3,8,False
2008-02-24,29,0,0,3,10,False
2008-02-25,27,1,1,3,14,False
2008-02-26,29,0,1,3,11,False
2008-02-27,29,0,2,4,11,False
2008-02-28,25,1,1,3,22,False
2008-02-29,25,0,2,5,15,False
2008-03-01,33,0,1,3,10,False
2008-03-02,33,0,0,2,9,False
2008-03-03,27,0,1,5,18,False
2008-03-04,30,1,2,3,13,False
2008-03-05,27,1,0,4,9,False
2008-03-06,25,1,1,4,14,False
2008-03-07,27,0,1,4,26,False
2008-03-08,32,0,1,2,22,False
2008-03-09,30,0,1,3,14,False
2008-03-10,30,0,1,2,17,False
2008-03-11,35,1,1,4,15,False
2008-03-12,27,1,1,4,11,False
2008-03-13,31,0,0,4,19,False
2008-03-14,24,0,2,4,21,False
2008-03-15,31,0,1,4,14,False
2008-03-16,29,1,1,4,9,False
2008-03-17,27,0,1,2,29,False
2008-03-18,32,0,1,4,30,False
2008-03-19,30,0,0,3,16,False
