date,gain,generosity,gift,gold,guide,isPartial
2015-02-16,3,0,6,14,15,False
2015-02-17,3,0,6,14,14,False
2015-02-18,3,0,6,14,14,False
2015-02-19,3,0,6,14,13,False
2015-02-20,3,0,6,14,13,False
2015-02-21,2,0,7,16,14,False
2015-02-22,3,0,6,15,17,False
2015-02-23,3,0,6,14,14,False
2015-02-24,3,0,6,14,13,False
2015-02-25,3,0,6,13,14,False
2015-02-26,3,0,6,14,14,False
2015-02-27,2,0,6,100,13,False
2015-02-28,2,0,7,50,15,False
2015-03-01,3,0,7,28,15,False
2015-03-02,3,0,6,20,14,False
2015-03-03,3,0,6,19,14,False
2015-03-04,3,0,6,17,14,False
2015-03-05,3,0,6,16,14,False
2015-03-06,3,0,6,17,13,False
2015-03-07,3,0,7,20,14,False
2015-03-08,3,0,7,18,16,False
2015-03-09,3,0,6,17,14,False
2015-03-10,3,0,6,18,14,False
2015-03-11,3,0,6,17,14,False
2015-03-12,3,0,6,16,13,False
2015-03-13,3,0,6,17,13,False
2015-03-14,3,0,6,18,15,False
2015-03-15,3,0,7,18,15,False
2015-03-16,3,0,6,15,14,False
2015-03-17,3,0,6,16,14,False
2015-03-18,3,0,6,15,14,False
2015-03-19,3,0,6,15,14,False
2015-03-20,2,0,7,16,13,False
2015-03-21,2,0,7,16,14,False
2015-03-22,3,0,6,16,15,False
2015-03-23,3,0,6,15,14,False
2015-03-24,3,0,6,16,14,False
2015-03-25,3,0,6,15,15,False
2015-03-26,3,0,6,15,14,False
2015-03-27,3,0,6,14,12,False
2015-03-28,2,0,7,16,13,False
2015-03-29,3,0,7,15,15,False
2015-03-30,3,0,6,15,14,False
2015-03-31,3,0,7,15,13,False
2015-04-01,3,0,6,15,13,False
2015-04-02,3,0,7,15,13,False
2015-04-03,3,0,7,15,13,False
2015-04-04,3,0,7,16,14,False
2015-04-05,2,0,6,16,15,False
2015-04-06,3,0,6,15,14,False
2015-04-07,3,0,7,15,14,False
2015-04-08,3,0,7,14,13,False
2015-04-09,3,0,7,15,13,False
2015-04-10,2,0,6,15,13,False
2015-04-11,2,0,7,17,14,False
2015-04-12,3,0,7,17,15,False
2015-04-13,3,0,6,15,14,False
2015-04-14,3,0,7,14,13,False
2015-04-15,3,0,7,14,13,False
2015-04-16,3,0,7,15,14,False
2015-04-17,3,0,7,15,13,False
2015-04-18,3,0,6,17,13,False
2015-04-19,3,0,7,17,15,False
2015-04-20,3,0,7,15,13,False
2015-04-21,3,0,7,16,14,False
2015-04-22,3,0,7,15,13,False
2015-04-23,3,0,7,15,13,False
2015-04-24,3,0,7,15,13,False
2015-04-25,3,0,8,17,13,False
2015-04-26,3,0,7,16,14,False
2015-04-27,3,0,7,16,13,False
2015-04-28,3,0,8,15,13,False
2015-04-29,3,0,7,15,12,False
2015-04-30,3,0,7,15,13,False
2015-05-01,3,0,8,15,12,False
2015-05-02,2,0,8,15,13,False
2015-05-03,3,0,7,15,14,False
2015-05-04,3,0,8,14,14,False
2015-05-05,3,0,9,14,14,False
2015-05-06,3,0,9,14,13,False
2015-05-07,3,0,9,14,13,False
2015-05-08,3,0,10,15,12,False
2015-05-09,2,0,11,17,13,False
2015-05-10,2,0,10,16,13,False
2015-05-11,3,0,7,14,14,False
2015-05-12,3,0,7,15,14,False
2015-05-13,3,0,7,15,14,False
2015-05-14,3,0,7,14,13,False
2015-05-15,3,0,7,14,13,False
2015-05-16,3,0,7,16,13,False
2015-05-17,3,0,8,16,14,False
2015-05-18,3,0,7,15,13,False
2015-05-19,3,0,7,15,14,False
2015-05-20,3,0,7,14,13,False
2015-05-21,3,0,7,14,13,False
2015-05-22,3,0,7,15,12,False
