date,benevolent,bequeath,betroth,betrothal,bonus,isPartial
2017-08-26,3,0,0,0,81,False
2017-08-27,5,1,0,0,70,False
2017-08-28,7,1,0,0,67,False
2017-08-29,8,0,0,0,86,False
2017-08-30,6,0,0,1,80,False
2017-08-31,10,0,0,1,82,False
2017-09-01,5,1,0,0,80,False
2017-09-02,4,1,0,0,87,False
2017-09-03,5,0,0,0,82,False
2017-09-04,3,1,0,0,82,False
2017-09-05,8,1,0,0,82,False
2017-09-06,8,1,0,0,99,False
2017-09-07,8,1,0,0,85,False
2017-09-08,5,0,0,0,83,False
2017-09-09,5,1,0,0,90,False
2017-09-10,5,1,0,0,65,False
2017-09-11,9,1,0,0,75,False
2017-09-12,7,1,0,0,83,False
2017-09-13,7,1,0,0,76,False
2017-09-14,6,1,0,0,75,False
2017-09-15,8,2,0,0,88,False
2017-09-16,4,1,0,0,95,False
2017-09-17,5,0,0,0,78,False
2017-09-18,8,1,1,0,82,False
2017-09-19,8,1,0,0,78,False
2017-09-20,6,1,0,0,85,False
2017-09-21,7,1,0,1,74,False
2017-09-22,8,2,0,0,71,False
2017-09-23,2,1,0,0,76,False
2017-09-24,3,0,0,1,73,False
2017-09-25,7,1,1,0,74,False
2017-09-26,9,0,0,0,75,False
2017-09-27,7,1,0,0,76,False
2017-09-28,8,1,0,0,79,False
2017-09-29,7,1,0,0,81,False
2017-09-30,7,1,0,0,83,False
2017-10-01,6,1,0,0,73,False
2017-10-02,8,1,0,0,66,False
2017-10-03,6,2,0,0,69,False
2017-10-04,9,1,0,0,72,False
2017-10-05,8,1,0,0,75,False
2017-10-06,6,1,0,1,66,False
2017-10-07,3,0,0,0,84,False
2017-10-08,4,1,0,0,81,False
2017-10-09,7,2,0,0,73,False
2017-10-10,7,1,0,0,80,False
2017-10-11,8,1,0,0,73,False
2017-10-12,9,1,0,1,78,False
2017-10-13,6,1,0,0,78,False
2017-10-14,4,1,0,0,92,False
2017-10-15,4,0,0,1,88,False
2017-10-16,5,2,0,0,78,False
2017-10-17,7,1,0,1,83,False
2017-10-18,8,2,0,0,80,False
2017-10-19,8,1,0,0,78,False
2017-10-20,7,1,0,1,74,False
2017-10-21,5,0,0,0,89,False
2017-10-22,5,0,0,1,85,False
2017-10-23,9,1,0,1,84,False
2017-10-24,10,2,0,1,89,False
2017-10-25,9,1,0,0,82,False
2017-10-26,7,2,0,1,88,False
2017-10-27,8,2,0,1,76,False
2017-10-28,3,1,0,0,76,False
2017-10-29,5,0,0,0,84,False
2017-10-30,7,0,0,0,80,False
2017-10-31,7,1,0,0,74,False
2017-11-01,8,1,0,0,85,False
2017-11-02,7,1,0,0,83,False
2017-11-03,7,1,0,0,80,False
2017-11-04,3,1,0,0,89,False
2017-11-05,6,1,0,0,89,False
2017-11-06,7,1,0,0,77,False
2017-11-07,7,1,0,1,75,False
2017-11-08,8,1,0,1,76,False
2017-11-09,7,2,0,1,73,False
2017-11-10,8,1,0,0,74,False
2017-11-11,4,1,0,0,76,False
2017-11-12,4,1,0,0,79,False
2017-11-13,8,2,0,1,70,False
2017-11-14,8,1,1,1,83,False
2017-11-15,6,2,1,1,77,False
2017-11-16,8,1,0,1,78,False
2017-11-17,7,1,0,0,78,False
2017-11-18,4,0,0,0,74,False
2017-11-19,3,1,0,0,75,False
2017-11-20,7,1,0,0,67,False
2017-11-21,7,1,0,0,80,False
2017-11-22,4,0,1,1,78,False
2017-11-23,3,0,0,0,65,False
2017-11-24,4,0,0,0,63,False
2017-11-25,4,0,0,0,68,False
2017-11-26,5,1,0,0,74,False
2017-11-27,7,1,0,1,72,False
2017-11-28,7,1,0,1,82,False
2017-11-29,9,1,0,1,80,False
2017-11-30,7,2,0,0,81,False
2017-12-01,7,1,0,0,83,False
2017-12-02,4,0,0,0,69,False
2017-12-03,4,0,0,1,80,False
2017-12-04,9,1,1,1,76,False
2017-12-05,8,1,0,0,73,False
2017-12-06,7,1,0,1,79,False
2017-12-07,8,2,0,1,80,False
2017-12-08,6,1,0,0,77,False
2017-12-09,5,0,0,0,83,False
2017-12-10,6,0,0,1,74,False
2017-12-11,7,1,0,0,77,False
2017-12-12,8,1,0,1,89,False
2017-12-13,6,0,0,0,78,False
