date,luxury,meritorious,nobility,nobleman,partner,isPartial
2016-10-14,69,1,1,1,41,False
2016-10-15,73,0,1,0,36,False
2016-10-16,84,0,1,1,39,False
2016-10-17,69,1,2,1,47,False
2016-10-18,65,0,2,1,51,False
2016-10-19,65,1,1,1,49,False
2016-10-20,62,1,3,1,40,False
2016-10-21,69,1,2,0,44,False
2016-10-22,80,0,1,1,37,False
2016-10-23,76,1,1,0,37,False
2016-10-24,71,1,2,1,43,False
2016-10-25,71,1,1,1,47,False
2016-10-26,63,0,2,0,48,False
2016-10-27,64,1,2,0,47,False
2016-10-28,67,0,2,0,46,False
2016-10-29,66,0,1,0,34,False
2016-10-30,78,1,1,1,35,False
2016-10-31,67,1,2,0,47,False
2016-11-01,65,0,2,0,47,False
2016-11-02,64,1,1,1,50,False
2016-11-03,59,1,2,1,42,False
2016-11-04,66,0,1,0,43,False
2016-11-05,79,1,1,0,34,False
2016-11-06,91,0,1,0,35,False
2016-11-07,75,0,2,0,45,False
2016-11-08,62,1,1,1,46,False
2016-11-09,43,1,2,0,32,False
2016-11-10,58,1,1,0,45,False
2016-11-11,66,1,1,1,40,False
2016-11-12,71,1,1,0,39,False
2016-11-13,78,0,1,0,32,False
2016-11-14,64,1,2,1,45,False
2016-11-15,70,1,2,1,53,False
2016-11-16,66,1,2,0,49,False
2016-11-17,64,1,1,1,45,False
2016-11-18,65,0,2,0,42,False
2016-11-19,76,0,1,0,32,False
2016-11-20,84,0,1,0,33,False
2016-11-21,75,0,2,0,42,False
2016-11-22,73,1,2,0,49,False
2016-11-23,64,1,1,0,41,False
2016-11-24,60,1,1,0,29,False
2016-11-25,74,0,1,0,33,False
2016-11-26,84,0,1,0,34,False
2016-11-27,79,0,1,0,36,False
2016-11-28,73,1,1,0,42,False
2016-11-29,75,1,1,1,46,False
2016-11-30,65,1,2,1,46,False
2016-12-01,69,0,2,0,47,False
2016-12-02,66,1,3,0,40,False
2016-12-03,71,1,2,0,33,False
2016-12-04,76,0,2,0,41,False
2016-12-05,68,0,2,0,41,False
2016-12-06,62,1,2,0,47,False
2016-12-07,68,1,2,1,48,False
2016-12-08,65,1,2,0,42,False
2016-12-09,57,0,1,0,39,False
2016-12-10,67,0,1,0,33,False
2016-12-11,77,0,1,0,33,False
2016-12-12,69,0,2,0,46,False
2016-12-13,66,0,2,1,45,False
2016-12-14,69,0,3,1,45,False
2016-12-15,64,1,3,1,42,False
2016-12-16,68,0,2,1,38,False
2016-12-17,73,1,1,0,32,False
2016-12-18,77,0,2,0,30,False
2016-12-19,68,1,1,1,37,False
2016-12-20,68,0,1,0,43,False
2016-12-21,72,1,1,0,47,False
2016-12-22,67,1,2,0,42,False
2016-12-23,63,0,2,0,38,False
2016-12-24,63,0,1,0,34,False
2016-12-25,72,0,1,0,28,False
2016-12-26,81,0,1,0,42,False
2016-12-27,75,0,1,0,42,False
2016-12-28,82,1,1,0,46,False
2016-12-29,74,0,1,0,40,False
2016-12-30,76,0,1,0,54,False
2016-12-31,70,1,1,0,35,False
2017-01-01,75,0,2,0,42,False
2017-01-02,83,1,1,0,38,False
2017-01-03,76,0,2,0,45,False
2017-01-04,77,1,1,0,46,False
2017-01-05,73,1,2,0,46,False
2017-01-06,71,1,2,0,42,False
2017-01-07,84,0,1,0,42,False
2017-01-08,85,0,1,0,43,False
2017-01-09,68,0,2,0,49,False
2017-01-10,71,0,2,1,48,False
2017-01-11,72,0,2,0,46,False
2017-01-12,78,1,2,0,46,False
2017-01-13,70,1,2,1,42,False
2017-01-14,81,0,2,0,36,False
2017-01-15,88,0,1,0,38,False
2017-01-16,83,0,2,0,41,False
2017-01-17,75,1,1,0,42,False
2017-01-18,70,1,2,0,46,False
2017-01-19,72,0,2,0,53,False
2017-01-20,68,1,1,0,41,False
2017-01-21,76,1,2,0,39,False
2017-01-22,100,1,1,0,38,False
2017-01-23,76,1,2,0,49,False
2017-01-24,74,1,1,0,53,False
2017-01-25,67,1,2,1,48,False
2017-01-26,69,0,2,0,53,False
2017-01-27,70,0,2,1,45,False
2017-01-28,77,0,1,0,44,False
2017-01-29,82,0,2,0,37,False
2017-01-30,70,1,2,1,53,False
2017-01-31,71,1,1,1,51,False
2017-02-01,71,1,2,0,49,False
2017-02-02,68,0,2,1,45,False
2017-02-03,72,1,1,0,45,False
2017-02-04,83,1,1,0,40,False
2017-02-05,83,1,2,0,44,False
2017-02-06,68,0,1,0,42,False
2017-02-07,69,0,2,0,49,False
2017-02-08,66,1,2,0,45,False
2017-02-09,68,0,2,1,48,False
2017-02-10,76,1,2,0,43,False
2017-02-11,72,0,1,0,41,False
2017-02-12,90,1,2,0,41,False
2017-02-13,73,0,1,1,48,False
2017-02-14,65,0,2,0,43,False
2017-02-15,70,0,2,0,45,False
2017-02-16,73,1,3,0,51,False
2017-02-17,71,1,1,0,43,False
2017-02-18,76,1,1,0,38,False
2017-02-19,92,0,1,0,37,False
2017-02-20,82,0,2,0,41,False
2017-02-21,72,1,1,0,51,False
2017-02-22,70,1,2,1,46,False
2017-02-23,74,0,2,0,46,False
2017-02-24,75,0,1,0,42,False
2017-02-25,84,0,1,0,33,False
2017-02-26,90,1,1,0,38,False
2017-02-27,73,1,1,1,53,False
2017-02-28,69,1,2,1,48,False
2017-03-01,69,1,2,0,50,False
2017-03-02,65,1,2,0,50,False
2017-03-03,67,1,1,0,48,False
2017-03-04,78,0,1,0,39,False
2017-03-05,91,0,2,0,48,False
2017-03-06,79,1,1,0,50,False
2017-03-07,77,1,2,0,46,False
2017-03-08,71,0,2,1,57,False
2017-03-09,71,1,2,0,48,False
2017-03-10,73,1,1,0,45,False
2017-03-11,80,0,1,0,36,False
2017-03-12,81,1,1,0,42,False
2017-03-13,75,1,2,0,48,False
2017-03-14,75,1,1,0,45,False
2017-03-15,77,1,2,0,51,False
2017-03-16,71,1,2,1,44,False
2017-03-17,65,1,2,0,50,False
2017-03-18,75,0,1,0,41,False
2017-03-19,87,0,2,0,42,False
2017-03-20,78,1,2,1,47,False
2017-03-21,71,1,1,1,55,False
2017-03-22,73,1,2,0,54,False
2017-03-23,68,1,1,0,48,False
2017-03-24,77,0,1,0,48,False
2017-03-25,83,1,1,0,39,False
2017-03-26,92,1,1,0,38,False
2017-03-27,75,0,2,0,46,False
2017-03-28,74,1,0,1,54,False
2017-03-29,72,1,2,1,52,False
2017-03-30,73,1,2,0,49,False
2017-03-31,66,2,2,0,43,False
2017-04-01,81,0,1,0,39,False
2017-04-02,86,0,1,0,40,False
2017-04-03,74,0,1,0,48,False
