date,hustle,hustler,inflation,jobless,laid,isPartial
2009-06-14,27,40,43,0,53,False
2009-06-15,24,58,53,3,50,False
2009-06-16,29,38,63,3,46,False
2009-06-17,17,42,55,2,37,False
2009-06-18,22,44,63,14,48,False
2009-06-19,17,47,50,1,36,False
2009-06-20,25,67,54,11,40,False
2009-06-21,20,69,40,3,40,False
2009-06-22,20,39,54,3,29,False
2009-06-23,18,51,50,3,42,False
2009-06-24,18,47,50,3,34,False
2009-06-25,18,44,54,8,22,False
2009-06-26,11,80,44,0,46,False
2009-06-27,15,60,31,5,41,False
2009-06-28,33,54,41,2,44,False
2009-06-29,42,47,60,2,47,False
2009-06-30,26,45,52,3,44,False
2009-07-01,26,51,44,3,30,False
2009-07-02,21,35,30,21,31,False
2009-07-03,16,36,46,9,47,False
2009-07-04,31,45,47,0,27,False
2009-07-05,31,46,26,0,39,False
2009-07-06,18,30,38,1,38,False
2009-07-07,19,42,53,2,36,False
2009-07-08,11,50,42,1,46,False
2009-07-09,20,35,43,10,31,False
2009-07-10,26,40,42,2,29,False
2009-07-11,24,65,32,3,24,False
2009-07-12,21,63,41,0,33,False
2009-07-13,17,35,59,2,35,False
2009-07-14,23,35,56,3,37,False
2009-07-15,20,41,55,1,38,False
2009-07-16,22,43,51,8,33,False
2009-07-17,24,43,44,4,43,False
2009-07-18,22,53,37,8,38,False
2009-07-19,30,61,38,5,43,False
2009-07-20,19,40,45,3,38,False
2009-07-21,16,50,40,2,44,False
2009-07-22,23,35,48,3,37,False
2009-07-23,25,55,43,8,48,False
2009-07-24,21,40,41,2,36,False
2009-07-25,19,59,32,2,30,False
2009-07-26,14,69,40,0,24,False
2009-07-27,23,49,49,0,35,False
2009-07-28,18,52,55,1,35,False
2009-07-29,16,43,57,3,41,False
2009-07-30,20,38,37,4,31,False
2009-07-31,23,45,36,8,34,False
2009-08-01,24,73,32,0,27,False
2009-08-02,24,45,45,3,37,False
2009-08-03,18,42,45,11,42,False
2009-08-04,39,38,27,7,29,False
2009-08-05,14,41,46,3,44,False
2009-08-06,11,41,38,12,33,False
2009-08-07,21,53,41,11,27,False
2009-08-08,40,72,40,5,21,False
2009-08-09,29,40,37,0,35,False
