date,charity,community,compensate,compensation,contribute,isPartial
2015-10-28,5,86,0,7,3,False
2015-10-29,5,83,1,6,3,False
2015-10-30,5,74,0,5,3,False
2015-10-31,4,54,0,3,1,False
2015-11-01,4,54,0,3,1,False
2015-11-02,6,95,0,6,3,False
2015-11-03,6,91,0,6,3,False
2015-11-04,6,92,0,6,3,False
2015-11-05,7,88,0,6,3,False
2015-11-06,6,80,0,6,3,False
2015-11-07,6,56,0,2,1,False
2015-11-08,5,52,0,3,2,False
2015-11-09,6,90,0,6,3,False
2015-11-10,6,86,0,6,2,False
2015-11-11,6,79,0,6,3,False
2015-11-12,6,89,0,6,3,False
2015-11-13,6,77,0,6,3,False
2015-11-14,5,54,0,2,1,False
2015-11-15,4,54,0,2,2,False
2015-11-16,6,88,0,6,3,False
2015-11-17,6,89,0,6,3,False
2015-11-18,6,87,0,6,3,False
2015-11-19,6,84,0,6,3,False
2015-11-20,6,79,0,5,3,False
2015-11-21,5,52,0,3,1,False
2015-11-22,4,50,0,2,1,False
2015-11-23,5,82,0,5,3,False
2015-11-24,5,76,0,5,2,False
2015-11-25,5,64,0,4,1,False
2015-11-26,3,32,0,1,1,False
2015-11-27,4,47,0,2,1,False
2015-11-28,5,45,0,2,1,False
2015-11-29,4,51,0,2,1,False
2015-11-30,6,83,0,5,3,False
2015-12-01,7,83,0,5,3,False
2015-12-02,9,87,0,6,3,False
2015-12-03,7,84,0,6,3,False
2015-12-04,6,77,0,5,3,False
2015-12-05,5,56,0,3,1,False
2015-12-06,5,53,0,2,2,False
2015-12-07,7,86,0,6,3,False
2015-12-08,6,83,1,6,3,False
2015-12-09,6,84,0,6,3,False
2015-12-10,6,82,0,5,3,False
2015-12-11,6,76,0,5,3,False
2015-12-12,5,54,0,3,1,False
2015-12-13,4,50,0,2,2,False
2015-12-14,6,81,0,5,3,False
2015-12-15,6,83,0,5,3,False
2015-12-16,6,78,0,5,3,False
2015-12-17,6,78,0,6,3,False
2015-12-18,6,72,0,5,2,False
2015-12-19,5,54,0,2,1,False
2015-12-20,4,45,0,2,1,False
2015-12-21,5,72,0,5,1,False
2015-12-22,6,68,0,5,1,False
2015-12-23,6,64,0,5,1,False
2015-12-24,5,50,0,3,1,False
2015-12-25,4,31,0,2,0,False
2015-12-26,4,43,0,2,1,False
2015-12-27,5,44,0,2,1,False
2015-12-28,5,66,0,5,1,False
2015-12-29,8,71,0,5,2,False
2015-12-30,8,70,0,5,1,False
2015-12-31,7,61,0,3,1,False
2016-01-01,5,41,0,2,1,False
2016-01-02,5,55,0,2,1,False
2016-01-03,4,57,0,3,1,False
2016-01-04,5,100,0,6,2,False
2016-01-05,5,94,0,6,2,False
2016-01-06,5,93,0,7,3,False
2016-01-07,5,86,0,6,2,False
2016-01-08,5,84,0,5,2,False
2016-01-09,4,55,0,3,1,False
2016-01-10,3,52,0,3,1,False
2016-01-11,5,94,0,6,2,False
2016-01-12,5,98,0,6,3,False
2016-01-13,5,90,0,6,2,False
2016-01-14,5,81,0,5,3,False
2016-01-15,5,81,0,5,3,False
2016-01-16,4,58,0,3,1,False
2016-01-17,3,53,0,2,1,False
2016-01-18,4,74,0,4,2,False
2016-01-19,5,99,0,6,2,False
2016-01-20,5,96,0,6,3,False
2016-01-21,5,92,0,6,3,False
2016-01-22,5,78,0,5,2,False
2016-01-23,4,57,0,3,1,False
2016-01-24,3,58,0,3,2,False
2016-01-25,5,92,0,6,3,False
2016-01-26,5,92,0,6,3,False
2016-01-27,6,88,0,7,3,False
2016-01-28,7,84,0,7,3,False
2016-01-29,7,80,0,6,3,False
2016-01-30,5,61,0,3,1,False
2016-01-31,5,57,0,3,2,False
2016-02-01,6,86,0,6,3,False
2016-02-02,5,84,0,6,3,False
2016-02-03,6,84,0,6,3,False
2016-02-04,5,80,0,6,3,False
2016-02-05,5,78,0,6,2,False
2016-02-06,5,57,0,3,1,False
2016-02-07,4,51,0,3,2,False
2016-02-08,5,82,0,5,3,False
2016-02-09,5,88,0,6,3,False
2016-02-10,5,85,0,6,3,False
2016-02-11,6,83,0,6,3,False
2016-02-12,5,75,0,6,3,False
2016-02-13,5,54,0,3,1,False
2016-02-14,4,51,0,3,1,False
2016-02-15,4,80,0,4,2,False
2016-02-16,5,86,0,6,2,False
2016-02-17,5,83,0,6,3,False
2016-02-18,5,81,0,6,2,False
2016-02-19,5,74,0,5,3,False
2016-02-20,4,58,0,3,1,False
2016-02-21,4,55,0,3,2,False
2016-02-22,5,84,0,6,3,False
2016-02-23,5,88,0,6,3,False
2016-02-24,5,90,0,6,3,False
2016-02-25,5,84,0,6,3,False
2016-02-26,4,76,0,6,3,False
2016-02-27,4,57,0,3,2,False
2016-02-28,4,57,0,3,2,False
2016-02-29,5,83,0,6,3,False
2016-03-01,5,83,0,7,3,False
2016-03-02,5,81,0,6,3,False
2016-03-03,5,84,0,6,3,False
2016-03-04,5,77,0,5,3,False
2016-03-05,4,58,0,4,1,False
2016-03-06,4,53,0,3,2,False
2016-03-07,5,87,0,6,3,False
2016-03-08,5,83,0,6,3,False
2016-03-09,5,82,0,6,3,False
2016-03-10,5,77,0,6,3,False
2016-03-11,6,75,0,6,3,False
2016-03-12,5,55,0,3,1,False
2016-03-13,4,54,0,4,2,False
2016-03-14,5,84,0,6,3,False
2016-03-15,5,80,0,6,3,False
2016-03-16,5,74,0,6,3,False
