date,privileged,productive,productivity,profit,profitable,isPartial
2014-06-07,2,4,5,38,5,False
2014-06-08,2,4,5,49,5,False
2014-06-09,2,5,8,67,5,False
2014-06-10,2,6,10,66,5,False
2014-06-11,2,4,9,62,7,False
2014-06-12,2,6,8,65,5,False
2014-06-13,3,5,7,64,5,False
2014-06-14,2,3,4,37,4,False
2014-06-15,3,4,4,38,6,False
2014-06-16,3,4,6,67,6,False
2014-06-17,4,5,6,64,5,False
2014-06-18,2,6,7,66,7,False
2014-06-19,2,4,7,65,5,False
2014-06-20,2,5,6,63,5,False
2014-06-21,1,4,5,43,6,False
2014-06-22,1,4,4,39,6,False
2014-06-23,1,7,9,58,5,False
2014-06-24,2,4,10,79,6,False
2014-06-25,3,5,10,64,6,False
2014-06-26,3,6,9,63,5,False
2014-06-27,3,5,7,55,3,False
2014-06-28,1,5,5,39,5,False
2014-06-29,1,4,2,39,5,False
2014-06-30,2,3,5,65,4,False
2014-07-01,1,6,8,60,5,False
2014-07-02,2,4,8,64,5,False
2014-07-03,2,4,6,52,4,False
2014-07-04,1,4,4,49,5,False
2014-07-05,1,3,4,36,6,False
2014-07-06,2,3,4,39,5,False
2014-07-07,2,5,7,69,5,False
2014-07-08,2,5,7,75,5,False
2014-07-09,2,4,7,65,5,False
2014-07-10,1,7,7,67,7,False
2014-07-11,2,4,6,54,3,False
2014-07-12,2,3,4,46,6,False
2014-07-13,1,3,6,41,5,False
2014-07-14,2,5,10,70,4,False
2014-07-15,2,4,8,71,6,False
2014-07-16,2,4,8,65,5,False
2014-07-17,2,4,6,64,6,False
2014-07-18,1,3,9,55,5,False
2014-07-19,1,3,6,46,6,False
2014-07-20,2,4,9,44,5,False
2014-07-21,1,5,9,68,4,False
2014-07-22,3,6,11,63,6,False
2014-07-23,2,4,8,65,5,False
2014-07-24,3,7,7,66,4,False
2014-07-25,3,3,7,56,8,False
2014-07-26,0,3,5,47,5,False
2014-07-27,1,3,4,50,6,False
2014-07-28,1,4,6,61,6,False
2014-07-29,3,4,8,72,5,False
2014-07-30,3,5,6,72,6,False
2014-07-31,1,4,7,66,6,False
2014-08-01,2,5,5,55,5,False
2014-08-02,2,4,3,38,5,False
