date,prosper,prosperity,isPartial
2011-08-26,20,32,False
2011-08-27,23,27,False
2011-08-28,13,25,False
2011-08-29,26,32,False
2011-08-30,19,45,False
2011-08-31,24,46,False
2011-09-01,34,41,False
2011-09-02,20,53,False
2011-09-03,33,29,False
2011-09-04,19,20,False
2011-09-05,24,32,False
2011-09-06,29,48,False
2011-09-07,26,40,False
2011-09-08,28,38,False
2011-09-09,38,46,False
2011-09-10,25,31,False
2011-09-11,14,16,False
2011-09-12,25,46,False
2011-09-13,25,48,False
2011-09-14,26,47,False
2011-09-15,27,50,False
2011-09-16,33,39,False
2011-09-17,24,33,False
2011-09-18,25,37,False
2011-09-19,25,47,False
2011-09-20,18,54,False
2011-09-21,33,28,False
2011-09-22,22,40,False
2011-09-23,21,39,False
2011-09-24,20,26,False
2011-09-25,24,34,False
2011-09-26,27,46,False
2011-09-27,27,46,False
2011-09-28,22,32,False
2011-09-29,26,37,False
2011-09-30,28,42,False
2011-10-01,32,30,False
2011-10-02,17,34,False
2011-10-03,21,34,False
2011-10-04,23,39,False
2011-10-05,22,51,False
2011-10-06,18,52,False
2011-10-07,23,36,False
2011-10-08,16,40,False
2011-10-09,29,28,False
2011-10-10,29,31,False
2011-10-11,29,51,False
2011-10-12,23,54,False
2011-10-13,24,49,False
2011-10-14,27,43,False
2011-10-15,21,27,False
2011-10-16,22,32,False
2011-10-17,30,49,False
2011-10-18,35,38,False
2011-10-19,31,50,False
2011-10-20,20,58,False
2011-10-21,15,39,False
2011-10-22,17,42,False
2011-10-23,17,25,False
2011-10-24,22,47,False
2011-10-25,27,54,False
2011-10-26,25,49,False
2011-10-27,30,57,False
2011-10-28,26,42,False
2011-10-29,22,30,False
2011-10-30,15,17,False
2011-10-31,31,39,False
2011-11-01,22,53,False
2011-11-02,33,51,False
2011-11-03,30,37,False
2011-11-04,27,60,False
2011-11-05,23,36,False
2011-11-06,20,42,False
2011-11-07,33,60,False
2011-11-08,25,52,False
2011-11-09,20,51,False
2011-11-10,23,52,False
2011-11-11,23,42,False
2011-11-12,29,35,False
2011-11-13,24,26,False
2011-11-14,23,53,False
2011-11-15,21,39,False
2011-11-16,20,50,False
2011-11-17,20,48,False
2011-11-18,31,42,False
2011-11-19,21,34,False
2011-11-20,19,34,False
2011-11-21,22,43,False
2011-11-22,19,50,False
2011-11-23,24,42,False
2011-11-24,28,23,False
2011-11-25,13,23,False
2011-11-26,21,35,False
2011-11-27,18,26,False
2011-11-28,17,45,False
2011-11-29,23,48,False
2011-11-30,21,38,False
2011-12-01,28,43,False
2011-12-02,30,47,False
2011-12-03,25,34,False
2011-12-04,30,36,False
2011-12-05,24,51,False
2011-12-06,27,48,False
2011-12-07,27,44,False
2011-12-08,27,49,False
2011-12-09,28,37,False
2011-12-10,14,36,False
2011-12-11,28,38,False
2011-12-12,22,53,False
2011-12-13,20,51,False
2011-12-14,23,42,False
2011-12-15,25,53,False
2011-12-16,27,59,False
2011-12-17,18,45,False
2011-12-18,19,28,False
2011-12-19,22,40,False
2011-12-20,26,41,False
2011-12-21,28,45,False
2011-12-22,13,48,False
2011-12-23,24,36,False
2011-12-24,18,28,False
2011-12-25,23,24,False
2011-12-26,18,48,False
2011-12-27,19,47,False
2011-12-28,16,41,False
2011-12-29,22,50,False
2011-12-30,20,50,False
2011-12-31,19,61,False
2012-01-01,30,100,False
2012-01-02,24,64,False
2012-01-03,23,44,False
2012-01-04,30,53,False
2012-01-05,30,39,False
2012-01-06,21,40,False
2012-01-07,27,22,False
2012-01-08,17,37,False
2012-01-09,19,46,False
2012-01-10,31,48,False
2012-01-11,20,52,False
2012-01-12,19,47,False
2012-01-13,25,37,False
2012-01-14,19,28,False
2012-01-15,18,31,False
2012-01-16,23,41,False
2012-01-17,29,53,False
2012-01-18,28,48,False
2012-01-19,29,57,False
2012-01-20,20,40,False
2012-01-21,21,39,False
2012-01-22,24,43,False
2012-01-23,23,57,False
2012-01-24,32,50,False
2012-01-25,25,50,False
2012-01-26,34,38,False
2012-01-27,27,51,False
2012-01-28,19,28,False
2012-01-29,20,37,False
2012-01-30,15,58,False
2012-01-31,23,54,False
2012-02-01,30,51,False
2012-02-02,26,62,False
2012-02-03,22,52,False
2012-02-04,28,30,False
2012-02-05,26,31,False
2012-02-06,30,59,False
2012-02-07,35,47,False
2012-02-08,30,46,False
2012-02-09,34,34,False
2012-02-10,23,43,False
2012-02-11,18,47,False
2012-02-12,23,30,False
2012-02-13,29,49,False
2012-02-14,24,37,False
2012-02-15,22,38,False
2012-02-16,25,52,False
2012-02-17,27,48,False
2012-02-18,27,29,False
2012-02-19,19,38,False
2012-02-20,31,39,False
2012-02-21,28,43,False
2012-02-22,31,44,False
2012-02-23,21,57,False
2012-02-24,25,37,False
2012-02-25,28,39,False
2012-02-26,26,27,False
2012-02-27,34,54,False
2012-02-28,21,38,False
2012-02-29,26,47,False
2012-03-01,27,54,False
2012-03-02,30,46,False
2012-03-03,32,30,False
2012-03-04,21,37,False
2012-03-05,26,45,False
2012-03-06,35,50,False
2012-03-07,22,41,False
2012-03-08,39,42,False
2012-03-09,28,43,False
2012-03-10,21,38,False
2012-03-11,13,30,False
2012-03-12,33,42,False
2012-03-13,27,48,False
2012-03-14,23,46,False
2012-03-15,27,43,False
2012-03-16,23,38,False
2012-03-17,27,37,False
2012-03-18,19,23,False
2012-03-19,38,41,False
2012-03-20,29,50,False
2012-03-21,27,46,False
2012-03-22,30,46,False
2012-03-23,25,36,False
2012-03-24,23,40,False
2012-03-25,17,26,False
2012-03-26,42,52,False
2012-03-27,25,42,False
2012-03-28,29,44,False
2012-03-29,25,43,False
2012-03-30,36,54,False
2012-03-31,24,28,False
2012-04-01,23,28,False
2012-04-02,35,43,False
2012-04-03,40,39,False
2012-04-04,44,50,False
2012-04-05,26,44,False
2012-04-06,25,42,False
2012-04-07,19,29,False
2012-04-08,27,27,False
2012-04-09,40,43,False
2012-04-10,38,48,False
2012-04-11,31,42,False
2012-04-12,32,42,False
2012-04-13,36,45,False
2012-04-14,24,38,False
2012-04-15,27,28,False
2012-04-16,26,44,False
2012-04-17,24,37,False
2012-04-18,30,32,False
2012-04-19,31,46,False
2012-04-20,37,39,False
2012-04-21,31,34,False
2012-04-22,19,32,False
2012-04-23,36,46,False
2012-04-24,43,43,False
2012-04-25,32,46,False
2012-04-26,33,39,False
2012-04-27,33,47,False
2012-04-28,20,29,False
2012-04-29,19,33,False
2012-04-30,19,38,False
2012-05-01,31,45,False
2012-05-02,29,51,False
2012-05-03,29,49,False
2012-05-04,31,44,False
2012-05-05,30,29,False
2012-05-06,22,35,False
2012-05-07,37,55,False
2012-05-08,29,43,False
2012-05-09,28,33,False
2012-05-10,34,43,False
2012-05-11,30,34,False
2012-05-12,22,34,False
2012-05-13,17,35,False
2012-05-14,37,40,False
2012-05-15,69,41,False
2012-05-16,43,33,False
2012-05-17,50,43,False
2012-05-18,45,39,False
2012-05-19,32,30,False
2012-05-20,33,24,False
2012-05-21,40,42,False
