date,luxury,productive,profit
2007-02-01,102.177737327,16.403269333,67.4671238183
2007-02-02,73.9444151707,12.3024519997,61.9596035066
2007-02-03,108.899956888,16.403269333,50.9445628832
2007-02-04,107.555512976,0.0,56.4520831949
2007-02-05,88.7332982049,8.20163466648,82.6128046754
2007-02-06,107.555512976,4.10081733324,83.9896847534
2007-02-07,99.4888495025,12.3024519997,82.6128046754
2007-02-08,92.7666299415,12.3024519997,74.3515242079
2007-02-09,86.0444103805,8.20163466648,66.0902437404
2007-02-10,92.7666299415,8.20163466648,52.3214429611
2007-02-11,126.377727746,28.7057213327,50.9445628832
2007-02-12,82.0110786439,12.3024519997,70.2208839741
2007-02-13,87.3888542927,4.10081733324,66.0902437404
2007-02-14,86.0444103805,12.3024519997,67.4671238183
2007-02-15,94.1110738537,4.10081733324,60.5827234287
2007-02-16,87.3888542927,12.3024519997,59.2058433507
2007-02-17,104.866625151,4.10081733324,57.8289632728
2007-02-18,125.033283834,4.10081733324,61.9596035066
2007-02-19,99.4888495025,8.20163466648,78.4821644417
2007-02-20,102.177737327,12.3024519997,74.3515242079
2007-02-21,82.0110786439,8.20163466648,71.597764052
2007-02-22,87.3888542927,12.3024519997,78.4821644417
2007-02-23,86.0444103805,4.10081733324,67.4671238183
2007-02-24,95.4555177659,4.10081733324,50.9445628832
2007-02-25,103.522181239,16.403269333,53.698323039
2007-02-26,82.0110786439,8.20163466648,82.6128046754
2007-02-27,99.4888495025,4.10081733324,74.3515242079
2007-02-28,100.833293415,4.10081733324,75.7284042858
2007-03-01,90.0777421171,12.3024519997,86.7434449092
2007-03-02,114.277732537,4.10081733324,57.8289632728
2007-03-03,107.555512976,8.20163466648,42.6832824156
2007-03-04,115.622176449,8.20163466648,64.7133636624
2007-03-05,100.833293415,8.20163466648,78.4821644417
2007-03-06,104.866625151,20.5040866662,77.1052843637
2007-03-07,98.1444055903,12.3024519997,71.597764052
2007-03-08,87.3888542927,12.3024519997,71.597764052
2007-03-09,92.7666299415,4.10081733324,85.3665648313
2007-03-10,103.522181239,4.10081733324,61.9596035066
2007-03-11,100.833293415,16.403269333,50.9445628832
2007-03-12,107.555512976,8.20163466648,63.3364835845
2007-03-13,92.7666299415,12.3024519997,60.5827234287
2007-03-14,95.4555177659,16.403269333,89.4972050651
2007-03-15,87.3888542927,16.403269333,88.1203249871
2007-03-16,83.3555225561,12.3024519997,60.5827234287
2007-03-17,92.7666299415,8.20163466648,41.3064023377
2007-03-18,92.7666299415,4.10081733324,45.4370425715
2007-03-19,90.0777421171,12.3024519997,63.3364835845
2007-03-20,71.2555273464,16.403269333,79.8590445196
2007-03-21,83.3555225561,16.403269333,74.3515242079
2007-03-22,92.7666299415,4.10081733324,79.8590445196
2007-03-23,111.588844712,12.3024519997,55.075203117
2007-03-24,125.033283834,4.10081733324,42.6832824156
2007-03-25,111.588844712,4.10081733324,59.2058433507
2007-03-26,96.7999616781,12.3024519997,61.9596035066
2007-03-27,98.1444055903,12.3024519997,83.9896847534
2007-03-28,106.211069063,8.20163466648,74.3515242079
2007-03-29,102.177737327,4.10081733324,71.597764052
2007-03-30,100.833293415,4.10081733324,56.4520831949
2007-03-31,75.2888590829,4.10081733324,52.3214429611
2007-04-01,126.377727746,8.20163466648,57.8289632728
2007-04-02,96.7999616781,4.10081733324,66.0902437404
2007-04-03,90.0777421171,4.10081733324,83.9896847534
2007-04-04,94.1110738537,20.5040866662,75.7284042858
2007-04-05,90.0777421171,12.3024519997,52.3214429611
2007-04-06,90.0777421171,12.3024519997,61.9596035066
2007-04-07,103.522181239,12.3024519997,45.4370425715
2007-04-08,95.4555177659,4.10081733324,44.0601624936
2007-04-09,107.555512976,8.20163466648,75.7284042858
2007-04-10,107.555512976,12.3024519997,71.597764052
2007-04-11,110.2444008,4.10081733324,61.9596035066
2007-04-12,102.177737327,8.20163466648,63.3364835845
2007-04-13,82.0110786439,12.3024519997,53.698323039
2007-04-14,108.899956888,0.0,53.698323039
2007-04-15,120.999952098,0.0,53.698323039
2007-04-16,92.7666299415,12.3024519997,68.8440038962
2007-04-17,103.522181239,4.10081733324,71.597764052
2007-04-18,88.7332982049,4.10081733324,74.3515242079
2007-04-19,91.4221860293,20.5040866662,64.7133636624
2007-04-20,79.3221908195,4.10081733324,72.97464413
2007-04-21,134.44439122,12.3024519997,39.9295222598
2007-04-22,99.4888495025,4.10081733324,61.9596035066
2007-04-23,110.2444008,4.10081733324,99.1353656105
2007-04-24,100.833293415,12.3024519997,77.1052843637
2007-04-25,84.6999664683,20.5040866662,83.9896847534
2007-04-26,92.7666299415,8.20163466648,89.4972050651
2007-04-27,94.1110738537,8.20163466648,56.4520831949
2007-04-28,80.6666347317,12.3024519997,42.6832824156
2007-04-29,130.411059483,8.20163466648,46.8139226494
2007-04-30,88.7332982049,12.3024519997,67.4671238183
2007-05-01,87.3888542927,4.10081733324,74.3515242079
2007-05-02,100.833293415,4.10081733324,77.1052843637
2007-05-03,83.3555225561,4.10081733324,77.1052843637
2007-05-04,83.3555225561,4.10081733324,70.2208839741
2007-05-05,82.0110786439,0.0,42.6832824156
2007-05-06,95.4555177659,8.20163466648,53.698323039
2007-05-07,98.1444055903,16.403269333,64.7133636624
2007-05-08,98.1444055903,4.10081733324,85.3665648313
2007-05-09,76.6333029951,4.10081733324,75.7284042858
2007-05-10,77.9777469073,8.20163466648,81.2359245975
2007-05-11,84.6999664683,20.5040866662,63.3364835845
2007-05-12,111.588844712,8.20163466648,41.3064023377
2007-05-13,99.4888495025,8.20163466648,50.9445628832
2007-05-14,91.4221860293,12.3024519997,66.0902437404
2007-05-15,90.0777421171,4.10081733324,64.7133636624
2007-05-16,103.522181239,20.5040866662,68.8440038962
2007-05-17,95.4555177659,4.10081733324,70.2208839741
2007-05-18,86.0444103805,8.20163466648,66.0902437404
2007-05-19,98.1444055903,4.10081733324,46.8139226494
2007-05-20,108.899956888,4.10081733324,38.5526421819
2007-05-21,115.622176449,4.10081733324,64.7133636624
2007-05-22,86.0444103805,16.403269333,61.9596035066
2007-05-23,110.2444008,4.10081733324,75.7284042858
2007-05-24,104.866625151,8.20163466648,55.075203117
2007-05-25,92.7666299415,4.10081733324,71.597764052
2007-05-26,108.899956888,4.10081733324,66.0902437404
2007-05-27,122.34439601,0.0,46.8139226494
2007-05-28,102.177737327,8.20163466648,57.8289632728
2007-05-29,106.211069063,12.3024519997,59.2058433507
2007-05-30,120.999952098,4.10081733324,81.2359245975
2007-05-31,99.4888495025,16.403269333,70.2208839741
2007-06-01,102.177737327,12.3024519997,52.3214429611
2007-06-02,122.34439601,0.0,41.3064023377
2007-06-03,107.555512976,0.0,46.8139226494
2007-06-04,100.833293415,8.20163466648,61.9596035066
2007-06-05,100.833293415,0.0,52.3214429611
2007-06-06,87.3888542927,12.3024519997,74.3515242079
2007-06-07,111.588844712,12.3024519997,74.3515242079
2007-06-08,88.7332982049,8.20163466648,59.2058433507
2007-06-09,94.1110738537,8.20163466648,44.0601624936
2007-06-10,112.933288624,4.10081733324,46.8139226494
2007-06-11,103.522181239,12.3024519997,79.8590445196
2007-06-12,111.588844712,16.403269333,57.8289632728
2007-06-13,86.0444103805,4.10081733324,57.8289632728
2007-06-14,108.899956888,4.10081733324,71.597764052
2007-06-15,87.3888542927,4.10081733324,67.4671238183
2007-06-16,103.522181239,8.20163466648,35.798882026
2007-06-17,88.7332982049,4.10081733324,53.698323039
2007-06-18,112.933288624,8.20163466648,70.2208839741
2007-06-19,82.0110786439,8.20163466648,56.4520831949
2007-06-20,100.833293415,4.10081733324,66.0902437404
2007-06-21,126.377727746,4.10081733324,83.9896847534
2007-06-22,100.833293415,4.10081733324,66.0902437404
2007-06-23,115.622176449,4.10081733324,38.5526421819
2007-06-24,120.390869665,6.41867060855,61.9596035066
2007-06-25,110.92192486,6.41867060855,75.7284042858
2007-06-26,108.216512059,12.8373412171,70.2208839741
2007-06-27,101.452980055,3.20933530427,79.8590445196
2007-06-28,110.92192486,6.41867060855,52.3214429611
2007-06-29,101.452980055,9.62800591282,56.4520831949
2007-06-30,121.743576066,3.20933530427,39.9295222598
2007-07-01,125.801695268,6.41867060855,49.5676828053
2007-07-02,96.0421544521,3.20933530427,57.8289632728
2007-07-03,106.863805658,6.41867060855,64.7133636624
2007-07-04,101.452980055,0.0,49.5676828053
2007-07-05,124.448988867,6.41867060855,71.597764052
2007-07-06,108.216512059,0.0,70.2208839741
2007-07-07,97.3948608528,3.20933530427,34.4220019481
2007-07-08,112.274631261,6.41867060855,66.0902437404
2007-07-09,101.452980055,3.20933530427,77.1052843637
2007-07-10,105.511099257,3.20933530427,67.9585470628
2007-07-11,113.627337662,3.20933530427,67.9585470628
2007-07-12,89.2786224484,3.20933530427,75.3453456565
2007-07-13,89.2786224484,6.41867060855,66.481187344
2007-07-14,125.801695268,3.20933530427,57.6170290315
2007-07-15,135.270640073,3.20933530427,62.0491081877
2007-07-16,108.216512059,3.20933530427,91.5963025629
2007-07-17,101.452980055,6.41867060855,70.9132665003
2007-07-18,97.3948608528,3.20933530427,84.2095039691
2007-07-19,112.274631261,6.41867060855,72.390626219
2007-07-20,108.216512059,9.62800591282,82.7321442503
2007-07-21,108.216512059,9.62800591282,59.0943887502
2007-07-22,117.685456864,3.20933530427,54.662309594
2007-07-23,87.9259160477,3.20933530427,56.1396693127
2007-07-24,104.158392856,3.20933530427,72.390626219
2007-07-25,113.627337662,6.41867060855,67.9585470628
2007-07-26,94.6894480514,6.41867060855,72.390626219
2007-07-27,112.274631261,9.62800591282,62.0491081877
2007-07-28,93.3367416506,0.0,50.2302304377
2007-07-29,82.5150904448,3.20933530427,33.9792735314
2007-07-30,102.805686456,12.8373412171,67.9585470628
2007-07-31,98.7475672536,6.41867060855,76.8227053753
2007-08-01,98.7475672536,6.41867060855,66.481187344
2007-08-02,120.390869665,9.62800591282,54.662309594
2007-08-03,91.9840352499,0.0,51.7075901565
2007-08-04,87.9259160477,0.0,41.3660721252
2007-08-05,112.274631261,6.41867060855,57.6170290315
2007-08-06,90.6313288492,3.20933530427,48.7528707189
2007-08-07,87.9259160477,12.8373412171,91.5963025629
2007-08-08,93.3367416506,9.62800591282,72.390626219
2007-08-09,98.7475672536,3.20933530427,82.7321442503
2007-08-10,91.9840352499,3.20933530427,60.571748469
2007-08-11,98.7475672536,6.41867060855,29.5471943751
2007-08-12,104.158392856,3.20933530427,39.8887124064
2007-08-13,114.980044062,6.41867060855,72.390626219
2007-08-14,102.805686456,3.20933530427,75.3453456565
2007-08-15,98.7475672536,6.41867060855,81.2547845316
2007-08-16,91.9840352499,3.20933530427,60.571748469
2007-08-17,97.3948608528,6.41867060855,67.9585470628
2007-08-18,102.805686456,3.20933530427,29.5471943751
2007-08-19,100.100273654,6.41867060855,50.2302304377
2007-08-20,105.511099257,3.20933530427,73.8679859378
2007-08-21,89.2786224484,6.41867060855,78.3000650941
2007-08-22,98.7475672536,6.41867060855,73.8679859378
2007-08-23,86.573209647,3.20933530427,59.0943887502
2007-08-24,83.8677968455,9.62800591282,72.390626219
2007-08-25,83.8677968455,6.41867060855,56.1396693127
2007-08-26,116.332750463,3.20933530427,51.7075901565
2007-08-27,117.685456864,9.62800591282,73.8679859378
2007-08-28,102.805686456,6.41867060855,84.2095039691
2007-08-29,87.9259160477,3.20933530427,59.0943887502
2007-08-30,81.162384044,3.20933530427,62.0491081877
2007-08-31,108.216512059,3.20933530427,60.571748469
2007-09-01,90.6313288492,12.8373412171,44.3207915627
2007-09-02,110.92192486,9.62800591282,50.2302304377
2007-09-03,109.569218459,12.8373412171,57.6170290315
2007-09-04,113.627337662,3.20933530427,63.5264679065
2007-09-05,101.452980055,9.62800591282,67.9585470628
2007-09-06,87.9259160477,3.20933530427,76.8227053753
2007-09-07,86.573209647,3.20933530427,79.7774248128
2007-09-08,81.162384044,6.41867060855,53.1849498752
2007-09-09,98.7475672536,16.0466765214,59.0943887502
2007-09-10,90.6313288492,16.0466765214,78.3000650941
2007-09-11,94.6894480514,9.62800591282,96.0283817191
2007-09-12,93.3367416506,6.41867060855,84.2095039691
2007-09-13,91.9840352499,6.41867060855,67.9585470628
2007-09-14,101.452980055,6.41867060855,60.571748469
2007-09-15,87.9259160477,3.20933530427,39.8887124064
2007-09-16,116.332750463,3.20933530427,42.8434318439
2007-09-17,93.3367416506,6.41867060855,81.2547845316
2007-09-18,79.8096776433,12.8373412171,88.6415831253
2007-09-19,78.4569712426,9.62800591282,78.3000650941
2007-09-20,89.2786224484,12.8373412171,67.9585470628
2007-09-21,104.158392856,9.62800591282,53.1849498752
2007-09-22,87.9259160477,9.62800591282,47.2755110002
2007-09-23,110.92192486,3.20933530427,56.1396693127
2007-09-24,97.3948608528,12.8373412171,75.3453456565
2007-09-25,78.4569712426,6.41867060855,82.7321442503
2007-09-26,70.3407328381,6.41867060855,75.3453456565
2007-09-27,79.8096776433,9.62800591282,87.1642234066
2007-09-28,101.452980055,6.41867060855,66.481187344
2007-09-29,96.0421544521,6.41867060855,35.4566332501
2007-09-30,110.92192486,6.41867060855,65.0038276253
2007-10-01,75.7515584411,3.20933530427,82.7321442503
2007-10-02,81.162384044,3.20933530427,78.3000650941
2007-10-03,94.6894480514,12.8373412171,85.6868636878
2007-10-04,85.2205032462,3.20933530427,76.8227053753
2007-10-05,71.6934392389,0.0,75.3453456565
2007-10-06,105.511099257,9.62800591282,50.2302304377
2007-10-07,104.158392856,6.41867060855,66.481187344
2007-10-08,101.452980055,6.41867060855,79.7774248128
2007-10-09,97.3948608528,12.8373412171,67.9585470628
2007-10-10,91.9840352499,9.62800591282,88.6415831253
2007-10-11,85.2205032462,6.41867060855,76.8227053753
2007-10-12,83.8677968455,6.41867060855,75.3453456565
2007-10-13,93.3367416506,6.41867060855,51.7075901565
2007-10-14,110.92192486,16.0466765214,53.1849498752
2007-10-15,85.2205032462,6.41867060855,67.9585470628
2007-10-16,91.9840352499,6.41867060855,87.1642234066
2007-10-17,93.3367416506,12.8373412171,82.7321442503
2007-10-18,79.8096776433,9.62800591282,85.6868636878
2007-10-19,83.8677968455,6.41867060855,63.5264679065
2007-10-20,77.1042648418,6.41867060855,48.7528707189
2007-10-21,85.2205032462,6.41867060855,47.2755110002
2007-10-22,101.452980055,12.8373412171,67.9585470628
2007-10-23,73.0461456396,9.62800591282,70.9132665003
2007-10-24,78.4569712426,12.8373412171,78.3000650941
2007-10-25,90.6313288492,6.41867060855,70.9132665003
2007-10-26,75.7515584411,3.20933530427,78.3000650941
2007-10-27,91.9840352499,6.41867060855,57.6170290315
2007-10-28,81.162384044,3.20933530427,56.1396693127
2007-10-29,74.3988520404,3.20933530427,85.6868636878
2007-10-30,86.573209647,6.41867060855,76.8227053753
2007-10-31,83.8677968455,6.41867060855,100.460460875
2007-11-01,74.3988520404,9.62800591282,84.2095039691
2007-11-02,85.2205032462,3.20933530427,60.571748469
2007-11-03,91.9840352499,0.0,66.481187344
2007-11-04,91.9840352499,6.41867060855,50.2302304377
2007-11-05,85.2205032462,6.41867060855,73.8679859378
2007-11-06,90.6313288492,12.8373412171,96.0283817191
2007-11-07,86.573209647,12.8373412171,90.1189428441
2007-11-08,83.8677968455,6.41867060855,93.0736622816
2007-11-09,81.162384044,3.20933530427,67.9585470628
2007-11-10,75.7515584411,3.20933530427,59.0943887502
2007-11-11,96.0421544521,16.0466765214,45.7981512814
2007-11-12,94.6894480514,6.41867060855,87.1642234066
2007-11-13,87.9259160477,6.41867060855,84.2095039691
2007-11-14,81.162384044,6.41867060855,91.5963025629
2007-11-15,74.3988520404,6.41867060855,79.7774248128
2007-11-16,67.6353200367,9.62800591282,79.7774248128
2007-11-17,77.1042648418,9.62800591282,54.662309594
2007-11-18,101.452980055,6.41867060855,47.2755110002
2007-11-19,83.8677968455,6.41867060855,76.8227053753
2007-11-20,71.6934392389,6.41867060855,76.8227053753
2007-11-21,90.6313288492,12.8373412171,70.9132665003
2007-11-22,79.8096776433,3.20933530427,36.9339929689
2007-11-23,96.0421544521,9.62800591282,29.5471943751
2007-11-24,121.743576066,6.41867060855,41.3660721252
2007-11-25,82.5150904448,16.0466765214,59.0943887502
2007-11-26,90.6313288492,3.20933530427,87.1642234066
2007-11-27,96.0421544521,6.41867060855,93.0736622816
2007-11-28,91.9840352499,3.20933530427,97.5057414379
2007-11-29,78.4569712426,9.62800591282,78.3000650941
2007-11-30,62.2244944337,3.20933530427,66.481187344
2007-12-01,96.0421544521,6.41867060855,36.9339929689
2007-12-02,94.6894480514,3.20933530427,56.1396693127
2007-12-03,82.5150904448,6.41867060855,76.8227053753
2007-12-04,78.4569712426,9.62800591282,75.3453456565
2007-12-05,96.0421544521,16.0466765214,78.3000650941
2007-12-06,64.9299072352,9.62800591282,73.8679859378
2007-12-07,82.5150904448,9.62800591282,72.390626219
2007-12-08,73.0461456396,9.62800591282,39.8887124064
2007-12-09,81.162384044,3.20933530427,47.2755110002
2007-12-10,85.2205032462,3.20933530427,79.7774248128
2007-12-11,82.5150904448,6.41867060855,67.9585470628
2007-12-12,83.8677968455,6.41867060855,76.8227053753
2007-12-13,79.8096776433,3.20933530427,78.3000650941
2007-12-14,77.1042648418,3.20933530427,51.7075901565
2007-12-15,74.3988520404,9.62800591282,51.7075901565
2007-12-16,90.6313288492,9.62800591282,38.4113526876
2007-12-17,93.3367416506,6.41867060855,62.0491081877
2007-12-18,75.7515584411,12.8373412171,60.571748469
2007-12-19,86.573209647,9.62800591282,65.0038276253
2007-12-20,89.2786224484,6.41867060855,59.0943887502
2007-12-21,81.162384044,0.0,44.3207915627
2007-12-22,79.8096776433,0.0,48.7528707189
2007-12-23,78.4569712426,0.0,48.7528707189
2007-12-24,68.9880264374,9.62800591282,38.4113526876
2007-12-25,85.2205032462,6.41867060855,23.6377555001
2007-12-26,102.805686456,3.20933530427,59.0943887502
2007-12-27,101.452980055,6.41867060855,56.1396693127
2007-12-28,100.100273654,0.0,59.0943887502
2007-12-29,101.452980055,6.41867060855,41.3660721252
2007-12-30,104.158392856,22.4653471299,36.9339929689
2007-12-31,87.9259160477,16.0466765214,42.8434318439
2008-01-01,64.9299072352,3.20933530427,38.4113526876
2008-01-02,97.3948608528,3.20933530427,60.571748469
2008-01-03,86.573209647,6.41867060855,69.4359067815
2008-01-04,91.9840352499,12.8373412171,56.1396693127
2008-01-05,97.3948608528,0.0,48.7528707189
2008-01-06,98.7475672536,12.8373412171,54.662309594
2008-01-07,108.216512059,9.62800591282,70.9132665003
2008-01-08,108.216512059,6.41867060855,82.7321442503
2008-01-09,89.2786224484,3.20933530427,69.4359067815
2008-01-10,104.158392856,9.62800591282,73.8679859378
2008-01-11,101.452980055,9.62800591282,76.8227053753
2008-01-12,104.158392856,6.41867060855,51.7075901565
2008-01-13,119.038163265,6.41867060855,47.2755110002
2008-01-14,114.980044062,12.8373412171,72.390626219
2008-01-15,108.216512059,12.8373412171,79.7774248128
2008-01-16,83.8677968455,9.62800591282,76.8227053753
2008-01-17,86.573209647,6.41867060855,63.5264679065
2008-01-18,93.3367416506,6.41867060855,57.6170290315
2008-01-19,91.9840352499,6.41867060855,42.8434318439
2008-01-20,112.274631261,12.8373412171,59.0943887502
2008-01-21,98.7475672536,6.41867060855,67.9585470628
2008-01-22,94.6894480514,6.41867060855,73.8679859378
2008-01-23,96.0421544521,6.41867060855,82.7321442503
2008-01-24,81.162384044,16.0466765214,90.1189428441
2008-01-25,77.1042648418,6.41867060855,79.7774248128
2008-01-26,96.0421544521,9.62800591282,38.4113526876
2008-01-27,106.863805658,3.20933530427,75.3453456565
2008-01-28,87.9259160477,3.20933530427,81.2547845316
2008-01-29,85.2205032462,6.41867060855,76.8227053753
2008-01-30,96.0421544521,12.8373412171,70.9132665003
2008-01-31,82.5150904448,6.41867060855,76.8227053753
2008-02-01,89.2786224484,9.62800591282,78.3000650941
2008-02-02,96.0421544521,12.8373412171,54.662309594
2008-02-03,98.7475672536,3.20933530427,60.571748469
2008-02-04,85.2205032462,12.8373412171,90.1189428441
2008-02-05,89.2786224484,3.20933530427,85.6868636878
2008-02-06,89.2786224484,9.62800591282,85.6868636878
2008-02-07,108.216512059,9.62800591282,90.1189428441
2008-02-08,106.863805658,9.62800591282,81.2547845316
2008-02-09,112.274631261,12.8373412171,36.9339929689
2008-02-10,109.569218459,9.62800591282,66.481187344
2008-02-11,93.3367416506,12.8373412171,85.6868636878
2008-02-12,86.573209647,6.41867060855,94.5510220004
2008-02-13,79.8096776433,6.41867060855,84.2095039691
2008-02-14,87.9259160477,6.41867060855,85.6868636878
2008-02-15,81.162384044,6.41867060855,79.7774248128
2008-02-16,104.158392856,3.20933530427,53.1849498752
2008-02-17,100.100273654,6.41867060855,75.3453456565
2008-02-18,105.511099257,9.62800591282,81.2547845316
2008-02-19,113.627337662,6.41867060855,78.3000650941
2008-02-20,87.9259160477,9.62800591282,69.4359067815
2008-02-21,86.573209647,3.20933530427,84.2095039691
2008-02-22,86.573209647,9.62800591282,70.9132665003
2008-02-23,94.6894480514,9.62800591282,48.7528707189
2008-02-24,127.154401669,3.20933530427,62.0491081877
2008-02-25,89.2786224484,12.8373412171,94.5510220004
2008-02-26,78.4569712426,12.8373412171,85.6868636878
2008-02-27,94.6894480514,6.41867060855,79.7774248128
2008-02-28,93.3367416506,3.20933530427,87.1642234066
2008-02-29,77.1042648418,6.41867060855,79.7774248128
2008-03-01,91.9840352499,3.20933530427,65.0038276253
2008-03-02,98.7475672536,6.41867060855,67.9585470628
2008-03-03,104.158392856,0.0,87.1642234066
2008-03-04,110.19833035,4.09430151774,90.6455188894
2008-03-05,94.9985606462,14.3300553121,83.4514300887
2008-03-06,83.5987333687,10.2357537944,82.0126123285
2008-03-07,83.5987333687,4.09430151774,76.2573412879
2008-03-08,103.865092973,8.18860303549,61.8691636864
2008-03-09,107.665035399,10.2357537944,61.8691636864
2008-03-10,94.9985606462,8.18860303549,90.6455188894
2008-03-11,107.665035399,8.18860303549,76.2573412879
2008-03-12,89.9319707451,4.09430151774,87.7678833691
2008-03-13,89.9319707451,8.18860303549,80.5737945684
2008-03-14,93.7319131709,4.09430151774,76.2573412879
2008-03-15,81.0654384181,10.2357537944,46.0421683248
2008-03-16,101.331798023,4.09430151774,53.2362571255
2008-03-17,83.5987333687,6.14145227662,74.8185235278
2008-03-18,93.7319131709,8.18860303549,77.6961590481
2008-03-19,89.9319707451,8.18860303549,89.2067011293
2008-03-20,97.5318555968,8.18860303549,80.5737945684
2008-03-21,92.4652656957,8.18860303549,83.4514300887
2008-03-22,97.5318555968,4.09430151774,53.2362571255
2008-03-23,91.1986182204,8.18860303549,60.4303459263
2008-03-24,112.7316253,10.2357537944,77.6961590481
2008-03-25,92.4652656957,6.14145227662,80.5737945684
2008-03-26,96.2652081215,10.2357537944,86.329065609
2008-03-27,83.5987333687,4.09430151774,86.329065609
2008-03-28,86.1320283192,6.14145227662,77.6961590481
2008-03-29,92.4652656957,12.2829045532,47.4809860849
2008-03-30,92.4652656957,8.18860303549,64.7467992067
2008-03-31,92.4652656957,10.2357537944,90.6455188894
2008-04-01,89.9319707451,2.04715075887,90.6455188894
2008-04-02,81.0654384181,4.09430151774,86.329065609
2008-04-03,87.3986757945,6.14145227662,84.8902478488
2008-04-04,91.1986182204,8.18860303549,87.7678833691
2008-04-05,96.2652081215,4.09430151774,73.3797057676
2008-04-06,112.7316253,4.09430151774,86.329065609
2008-04-07,98.7985030721,4.09430151774,90.6455188894
2008-04-08,89.9319707451,2.04715075887,93.5231544097
2008-04-09,78.5321434675,6.14145227662,79.1349768082
2008-04-10,88.6653232698,6.14145227662,82.0126123285
2008-04-11,82.3320858934,6.14145227662,79.1349768082
2008-04-12,96.2652081215,6.14145227662,63.3079814466
2008-04-13,89.9319707451,4.09430151774,56.1138926458
2008-04-14,101.331798023,8.18860303549,94.9619721699
2008-04-15,88.6653232698,4.09430151774,89.2067011293
2008-04-16,98.7985030721,6.14145227662,102.156060971
2008-04-17,111.464977825,8.18860303549,97.8396076902
2008-04-18,93.7319131709,4.09430151774,79.1349768082
2008-04-19,91.1986182204,2.04715075887,44.6033505646
2008-04-20,110.19833035,4.09430151774,79.1349768082
2008-04-21,100.065150547,4.09430151774,110.788967532
2008-04-22,96.2652081215,6.14145227662,86.329065609
2008-04-23,100.065150547,4.09430151774,84.8902478488
2008-04-24,84.865380844,6.14145227662,86.329065609
2008-04-25,97.5318555968,6.14145227662,74.8185235278
2008-04-26,91.1986182204,6.14145227662,66.1856169669
2008-04-27,97.5318555968,4.09430151774,79.1349768082
2008-04-28,107.665035399,0.0,97.8396076902
2008-04-29,94.9985606462,4.09430151774,90.6455188894
2008-04-30,83.5987333687,14.3300553121,87.7678833691
2008-05-01,84.865380844,6.14145227662,79.1349768082
2008-05-02,77.2654959923,6.14145227662,67.624434727
2008-05-03,87.3986757945,4.09430151774,61.8691636864
2008-05-04,100.065150547,2.04715075887,69.0632524872
2008-05-05,91.1986182204,4.09430151774,82.0126123285
2008-05-06,105.131740448,6.14145227662,77.6961590481
2008-05-07,97.5318555968,4.09430151774,83.4514300887
2008-05-08,84.865380844,4.09430151774,89.2067011293
2008-05-09,82.3320858934,2.04715075887,71.9408880075
2008-05-10,96.2652081215,10.2357537944,60.4303459263
2008-05-11,102.598445498,4.09430151774,58.9915281661
2008-05-12,79.7987909428,2.04715075887,89.2067011293
2008-05-13,87.3986757945,2.04715075887,84.8902478488
2008-05-14,87.3986757945,8.18860303549,84.8902478488
2008-05-15,97.5318555968,10.2357537944,80.5737945684
2008-05-16,91.1986182204,4.09430151774,86.329065609
2008-05-17,89.9319707451,0.0,48.9198038451
2008-05-18,107.665035399,0.0,47.4809860849
2008-05-19,92.4652656957,4.09430151774,76.2573412879
2008-05-20,101.331798023,2.04715075887,63.3079814466
2008-05-21,94.9985606462,6.14145227662,84.8902478488
2008-05-22,84.865380844,6.14145227662,80.5737945684
2008-05-23,74.7322010417,4.09430151774,71.9408880075
2008-05-24,88.6653232698,0.0,38.848079524
2008-05-25,98.7985030721,8.18860303549,43.1645328045
2008-05-26,117.798215201,4.09430151774,57.552710406
2008-05-27,88.6653232698,0.0,74.8185235278
2008-05-28,82.3320858934,8.18860303549,79.1349768082
2008-05-29,92.4652656957,8.18860303549,70.5020702473
2008-05-30,92.4652656957,2.04715075887,69.0632524872
2008-05-31,88.6653232698,4.09430151774,53.2362571255
2008-06-01,100.065150547,4.09430151774,60.4303459263
2008-06-02,93.7319131709,4.09430151774,71.9408880075
2008-06-03,74.7322010417,8.18860303549,90.6455188894
2008-06-04,113.998272775,4.09430151774,82.0126123285
2008-06-05,84.865380844,8.18860303549,76.2573412879
2008-06-06,88.6653232698,2.04715075887,64.7467992067
2008-06-07,82.3320858934,4.09430151774,51.7974393654
2008-06-08,101.331798023,0.0,50.3586216052
2008-06-09,86.1320283192,2.04715075887,73.3797057676
2008-06-10,100.065150547,4.09430151774,92.0843366496
2008-06-11,92.4652656957,2.04715075887,87.7678833691
2008-06-12,115.264920251,2.04715075887,74.8185235278
2008-06-13,91.1986182204,4.09430151774,67.624434727
2008-06-14,111.464977825,0.0,51.7974393654
2008-06-15,106.398387924,4.09430151774,47.4809860849
2008-06-16,88.6653232698,4.09430151774,80.5737945684
2008-06-17,96.2652081215,4.09430151774,92.0843366496
2008-06-18,96.2652081215,6.14145227662,74.8185235278
2008-06-19,100.065150547,4.09430151774,76.2573412879
2008-06-20,96.2652081215,2.04715075887,73.3797057676
2008-06-21,101.331798023,2.04715075887,53.2362571255
2008-06-22,107.665035399,0.0,47.4809860849
2008-06-23,88.6653232698,4.09430151774,83.4514300887
2008-06-24,91.1986182204,8.18860303549,80.5737945684
2008-06-25,111.464977825,4.09430151774,97.8396076902
2008-06-26,96.2652081215,6.14145227662,74.8185235278
