date,aristocracy,aristocrat,aristocratic,associate,backer,isPartial
2009-09-15,3,7,1,79,9,False
2009-09-16,6,5,2,86,8,False
2009-09-17,3,5,1,79,9,False
2009-09-18,2,2,0,76,6,False
2009-09-19,3,6,0,45,8,False
2009-09-20,6,3,3,43,7,False
2009-09-21,4,9,0,87,6,False
2009-09-22,5,5,1,82,5,False
2009-09-23,2,4,3,95,8,False
2009-09-24,2,7,3,86,8,False
2009-09-25,1,4,0,88,6,False
2009-09-26,1,4,0,43,7,False
2009-09-27,0,8,3,47,10,False
2009-09-28,4,4,2,68,6,False
2009-09-29,5,3,0,68,8,False
2009-09-30,6,7,1,79,5,False
2009-10-01,6,4,0,65,9,False
2009-10-02,4,9,0,74,2,False
2009-10-03,1,6,0,56,10,False
2009-10-04,3,6,3,47,8,False
2009-10-05,4,8,0,64,7,False
2009-10-06,7,6,1,77,10,False
2009-10-07,3,6,5,78,10,False
2009-10-08,2,6,0,60,9,False
2009-10-09,4,3,0,78,4,False
2009-10-10,0,3,1,40,10,False
2009-10-11,1,6,1,60,0,False
2009-10-12,4,4,1,89,10,False
2009-10-13,2,5,3,62,4,False
2009-10-14,4,4,0,77,6,False
2009-10-15,6,2,0,87,4,False
2009-10-16,4,3,1,59,6,False
2009-10-17,1,3,0,47,7,False
2009-10-18,4,4,0,52,4,False
2009-10-19,6,5,3,89,8,False
2009-10-20,4,3,2,73,6,False
2009-10-21,5,5,0,85,7,False
2009-10-22,7,6,3,82,2,False
2009-10-23,6,5,2,75,11,False
2009-10-24,4,5,0,36,11,False
2009-10-25,5,3,0,53,5,False
2009-10-26,5,7,2,83,7,False
2009-10-27,3,4,2,86,5,False
2009-10-28,3,4,0,68,10,False
2009-10-29,4,8,3,72,8,False
2009-10-30,4,5,0,66,7,False
2009-10-31,3,6,1,45,6,False
2009-11-01,1,6,0,44,1,False
2009-11-02,0,10,3,71,8,False
2009-11-03,4,4,3,75,4,False
2009-11-04,2,7,1,69,7,False
2009-11-05,1,3,1,92,5,False
2009-11-06,2,6,2,68,5,False
2009-11-07,4,0,0,60,7,False
2009-11-08,0,3,1,44,5,False
2009-11-09,8,4,2,79,7,False
2009-11-10,3,5,3,82,12,False
2009-11-11,1,8,0,65,2,False
2009-11-12,1,6,2,92,6,False
2009-11-13,4,1,1,71,7,False
2009-11-14,4,4,0,41,11,False
2009-11-15,1,7,0,54,11,False
2009-11-16,4,4,2,84,7,False
2009-11-17,4,3,3,80,6,False
2009-11-18,2,7,1,84,6,False
2009-11-19,3,4,1,78,4,False
2009-11-20,5,4,1,65,9,False
2009-11-21,3,7,0,37,5,False
2009-11-22,3,0,3,44,4,False
2009-11-23,4,11,1,65,5,False
2009-11-24,1,3,3,68,6,False
2009-11-25,3,4,0,52,7,False
2009-11-26,0,1,1,35,6,False
2009-11-27,0,5,0,53,4,False
2009-11-28,4,1,1,45,4,False
2009-11-29,3,4,3,53,4,False
2009-11-30,8,6,1,65,2,False
2009-12-01,3,3,0,67,6,False
2009-12-02,5,4,1,75,3,False
2009-12-03,3,3,1,67,9,False
2009-12-04,2,4,1,75,7,False
2009-12-05,0,3,3,48,3,False
2009-12-06,5,3,1,37,8,False
2009-12-07,4,0,2,65,10,False
2009-12-08,5,6,3,78,9,False
2009-12-09,2,4,1,69,9,False
2009-12-10,3,4,1,71,5,False
2009-12-11,4,1,1,62,4,False
2009-12-12,4,0,1,37,5,False
2009-12-13,4,3,0,48,5,False
2009-12-14,3,3,1,52,4,False
2009-12-15,2,5,1,75,3,False
2009-12-16,3,3,1,60,9,False
2009-12-17,0,3,3,63,4,False
2009-12-18,3,1,2,74,5,False
2009-12-19,0,4,0,44,8,False
2009-12-20,1,1,1,42,6,False
2009-12-21,2,1,0,65,8,False
2009-12-22,2,3,1,69,6,False
2009-12-23,1,4,2,60,4,False
2009-12-24,1,4,0,35,7,False
2009-12-25,2,0,2,34,2,False
2009-12-26,0,5,0,38,3,False
2009-12-27,3,3,0,56,12,False
2009-12-28,2,2,0,65,7,False
2009-12-29,1,5,0,64,2,False
2009-12-30,0,2,0,62,5,False
2009-12-31,3,2,0,46,3,False
2010-01-01,0,2,0,57,6,False
2010-01-02,4,7,0,58,4,False
2010-01-03,3,3,0,63,1,False
2010-01-04,2,6,0,72,8,False
2010-01-05,6,5,0,100,4,False
2010-01-06,1,4,0,73,11,False
2010-01-07,2,4,2,88,5,False
2010-01-08,1,4,3,73,5,False
2010-01-09,0,0,0,59,5,False
2010-01-10,5,1,1,42,9,False
2010-01-11,2,3,1,79,10,False
2010-01-12,3,3,2,79,7,False
2010-01-13,3,8,3,84,8,False
2010-01-14,3,5,1,87,4,False
2010-01-15,3,4,4,98,11,False
2010-01-16,2,6,0,55,12,False
2010-01-17,3,1,3,46,6,False
2010-01-18,3,13,1,73,9,False
2010-01-19,3,3,2,82,6,False
2010-01-20,3,2,2,77,5,False
2010-01-21,3,4,2,84,6,False
2010-01-22,4,2,1,85,9,False
2010-01-23,0,4,0,48,6,False
2010-01-24,2,12,0,66,5,False
2010-01-25,0,2,0,79,10,False
2010-01-26,1,5,1,79,4,False
2010-01-27,2,2,4,91,2,False
2010-01-28,2,6,3,73,8,False
2010-01-29,1,4,1,72,8,False
2010-01-30,2,5,0,59,5,False
2010-01-31,1,4,0,62,8,False
2010-02-01,1,3,2,83,3,False
2010-02-02,2,4,1,67,4,False
2010-02-03,2,2,0,94,7,False
2010-02-04,4,2,2,78,7,False
2010-02-05,2,7,2,79,5,False
2010-02-06,1,7,0,50,11,False
2010-02-07,2,5,0,50,11,False
2010-02-08,0,3,1,76,5,False
2010-02-09,1,1,1,67,7,False
2010-02-10,2,5,0,75,6,False
2010-02-11,5,7,1,81,6,False
2010-02-12,0,3,1,79,8,False
2010-02-13,1,4,0,55,9,False
2010-02-14,1,0,0,36,5,False
2010-02-15,1,5,2,61,4,False
2010-02-16,4,2,2,68,4,False
2010-02-17,4,1,3,69,3,False
2010-02-18,6,2,2,76,4,False
2010-02-19,2,3,0,70,6,False
2010-02-20,0,6,0,47,5,False
2010-02-21,4,0,0,49,11,False
2010-02-22,2,8,0,72,6,False
2010-02-23,2,2,2,98,8,False
2010-02-24,2,2,0,85,8,False
2010-02-25,2,6,1,65,4,False
2010-02-26,2,3,1,64,5,False
2010-02-27,0,5,1,49,6,False
2010-02-28,1,1,2,50,5,False
2010-03-01,2,6,1,72,11,False
2010-03-02,3,3,2,73,4,False
2010-03-03,0,8,2,78,5,False
2010-03-04,3,7,1,79,8,False
2010-03-05,2,4,0,77,8,False
2010-03-06,4,9,0,48,8,False
2010-03-07,3,4,0,61,9,False
2010-03-08,4,8,1,70,10,False
2010-03-09,2,4,1,68,7,False
2010-03-10,3,3,2,66,7,False
2010-03-11,2,4,2,86,7,False
2010-03-12,3,2,2,77,7,False
2010-03-13,0,1,0,60,6,False
2010-03-14,2,6,0,51,9,False
2010-03-15,2,6,3,71,6,False
2010-03-16,3,4,0,73,7,False
2010-03-17,3,2,0,66,4,False
2010-03-18,4,1,1,66,4,False
2010-03-19,4,6,3,75,6,False
2010-03-20,0,3,0,47,4,False
2010-03-21,1,5,0,43,1,False
2010-03-22,5,5,2,81,7,False
2010-03-23,6,7,1,88,4,False
2010-03-24,5,6,0,91,6,False
2010-03-25,2,5,1,75,10,False
2010-03-26,5,3,1,65,5,False
2010-03-27,0,1,0,46,6,False
2010-03-28,2,4,0,46,6,False
2010-03-29,1,8,2,81,3,False
2010-03-30,3,5,0,90,6,False
2010-03-31,1,1,1,60,10,False
2010-04-01,1,3,0,66,5,False
2010-04-02,2,4,1,65,16,False
2010-04-03,3,3,1,39,9,False
2010-04-04,0,1,1,31,6,False
2010-04-05,1,3,1,72,3,False
2010-04-06,2,8,0,83,5,False
2010-04-07,4,8,1,77,8,False
2010-04-08,1,7,1,77,6,False
2010-04-09,0,5,1,81,6,False
2010-04-10,1,6,1,43,3,False
2010-04-11,0,6,3,57,5,False
2010-04-12,3,7,1,80,6,False
2010-04-13,3,7,0,82,7,False
2010-04-14,3,5,2,80,7,False
2010-04-15,1,4,2,67,9,False
2010-04-16,3,5,1,90,9,False
2010-04-17,1,4,0,39,6,False
2010-04-18,3,3,0,53,3,False
2010-04-19,3,9,0,70,7,False
2010-04-20,2,6,1,81,5,False
