date,lay,liquidate,miser,owe,recession,isPartial
2015-02-16,66,1,2,19,6,False
2015-02-17,64,1,2,20,7,False
2015-02-18,61,1,2,19,7,False
2015-02-19,61,1,3,21,8,False
2015-02-20,65,1,5,17,6,False
2015-02-21,66,0,2,16,5,False
2015-02-22,64,0,2,17,4,False
2015-02-23,61,0,3,15,8,False
2015-02-24,62,0,3,18,9,False
2015-02-25,67,0,2,18,8,False
2015-02-26,65,0,4,16,8,False
2015-02-27,58,0,3,15,6,False
2015-02-28,66,0,2,13,3,False
2015-03-01,70,1,2,18,6,False
2015-03-02,60,0,2,19,6,False
2015-03-03,70,1,2,18,10,False
2015-03-04,67,1,3,14,8,False
2015-03-05,67,0,3,17,9,False
2015-03-06,67,0,1,15,7,False
2015-03-07,69,0,1,16,3,False
2015-03-08,75,0,2,14,4,False
2015-03-09,75,0,2,15,7,False
2015-03-10,85,0,2,16,9,False
2015-03-11,87,0,2,13,8,False
2015-03-12,80,0,2,16,6,False
2015-03-13,69,0,2,13,7,False
2015-03-14,80,0,2,15,5,False
2015-03-15,83,0,2,13,6,False
2015-03-16,75,1,3,17,6,False
2015-03-17,69,0,2,16,10,False
2015-03-18,78,0,2,14,6,False
2015-03-19,81,1,1,16,8,False
2015-03-20,74,1,2,16,7,False
2015-03-21,72,0,2,14,3,False
2015-03-22,75,0,2,14,6,False
2015-03-23,75,0,3,15,8,False
2015-03-24,76,0,2,18,8,False
2015-03-25,88,0,2,19,10,False
2015-03-26,77,0,2,13,7,False
2015-03-27,82,0,2,17,6,False
2015-03-28,89,0,1,15,4,False
2015-03-29,88,0,1,12,6,False
2015-03-30,94,1,2,18,8,False
2015-03-31,77,1,2,15,7,False
2015-04-01,76,1,2,16,10,False
2015-04-02,82,1,3,14,7,False
2015-04-03,85,1,2,17,7,False
2015-04-04,92,0,1,16,6,False
2015-04-05,100,0,3,13,4,False
2015-04-06,77,1,2,19,8,False
2015-04-07,81,0,2,21,7,False
2015-04-08,79,1,2,20,8,False
2015-04-09,79,1,3,19,8,False
2015-04-10,79,1,2,20,5,False
2015-04-11,78,0,2,19,3,False
2015-04-12,77,0,2,16,5,False
2015-04-13,82,0,1,24,10,False
2015-04-14,78,1,2,33,11,False
2015-04-15,79,0,2,39,12,False
2015-04-16,80,1,2,23,10,False
2015-04-17,75,0,2,11,9,False
2015-04-18,82,0,2,14,7,False
2015-04-19,87,0,2,10,9,False
2015-04-20,86,0,1,17,11,False
2015-04-21,74,1,2,14,11,False
2015-04-22,83,0,2,12,7,False
2015-04-23,81,0,1,12,10,False
2015-04-24,86,1,2,13,8,False
2015-04-25,88,0,3,12,6,False
2015-04-26,91,1,0,9,6,False
2015-04-27,77,0,2,16,10,False
2015-04-28,75,1,1,13,10,False
2015-04-29,80,1,2,14,11,False
2015-04-30,76,1,2,13,10,False
2015-05-01,82,1,2,12,8,False
2015-05-02,90,0,1,10,5,False
2015-05-03,82,1,2,12,5,False
2015-05-04,74,0,3,11,10,False
2015-05-05,86,0,3,15,8,False
2015-05-06,80,1,2,13,8,False
2015-05-07,81,1,2,12,10,False
2015-05-08,76,0,1,13,9,False
2015-05-09,81,0,1,13,3,False
2015-05-10,90,0,2,14,5,False
2015-05-11,73,1,2,11,6,False
2015-05-12,77,1,2,16,9,False
2015-05-13,84,1,1,14,8,False
2015-05-14,72,0,2,14,7,False
2015-05-15,73,1,2,16,6,False
2015-05-16,79,0,2,9,6,False
2015-05-17,79,0,2,9,3,False
