date,blackmail,bribe,bum,commoner,corrupt,isPartial
2006-12-28,0,0,50,0,60,False
2006-12-29,0,7,39,0,96,False
2006-12-30,4,0,62,4,36,False
2006-12-31,9,5,32,0,55,False
2007-01-01,10,0,34,5,58,False
2007-01-02,3,6,18,0,56,False
2007-01-03,6,3,31,0,54,False
2007-01-04,3,6,31,0,48,False
2007-01-05,0,3,35,0,61,False
2007-01-06,4,4,45,0,70,False
2007-01-07,8,8,42,0,29,False
2007-01-08,8,0,33,0,61,False
2007-01-09,11,5,32,0,78,False
2007-01-10,3,0,35,0,41,False
2007-01-11,0,0,41,0,38,False
2007-01-12,9,0,34,3,63,False
2007-01-13,4,0,20,0,36,False
2007-01-14,8,8,58,4,62,False
2007-01-15,12,6,30,3,68,False
2007-01-16,0,3,32,0,48,False
2007-01-17,5,3,32,0,37,False
2007-01-18,5,0,46,0,62,False
2007-01-19,6,8,73,0,39,False
2007-01-20,0,4,35,0,55,False
2007-01-21,4,4,43,0,51,False
2007-01-22,3,8,54,0,51,False
2007-01-23,3,0,28,0,80,False
2007-01-24,3,0,32,0,74,False
2007-01-25,3,0,26,0,39,False
2007-01-26,3,6,28,0,61,False
2007-01-27,4,4,75,0,31,False
2007-01-28,4,8,35,0,59,False
2007-01-29,8,5,44,0,44,False
2007-01-30,3,5,28,0,61,False
2007-01-31,3,8,33,0,41,False
2007-02-01,8,0,34,0,39,False
2007-02-02,5,3,33,3,60,False
2007-02-03,11,0,34,0,46,False
2007-02-04,0,8,39,0,43,False
2007-02-05,0,5,43,3,75,False
2007-02-06,3,3,33,3,83,False
2007-02-07,5,5,61,5,64,False
2007-02-08,3,8,75,0,46,False
2007-02-09,5,0,100,3,59,False
2007-02-10,0,4,49,0,68,False
2007-02-11,11,8,31,0,42,False
2007-02-12,3,0,28,0,48,False
2007-02-13,5,2,32,5,59,False
2007-02-14,10,0,31,3,64,False
2007-02-15,0,3,27,3,70,False
2007-02-16,5,0,46,0,90,False
2007-02-17,4,0,78,4,43,False
2007-02-18,0,8,32,0,40,False
2007-02-19,6,0,48,0,42,False
2007-02-20,3,0,47,0,47,False
2007-02-21,8,5,33,0,75,False
2007-02-22,0,3,39,3,62,False
2007-02-23,3,5,25,0,60,False
2007-02-24,11,0,72,0,26,False
2007-02-25,0,0,41,0,37,False
2007-02-26,5,0,46,0,41,False
2007-02-27,5,0,20,0,54,False
2007-02-28,2,2,25,0,50,False
2007-03-01,10,0,30,0,45,False
2007-03-02,3,0,29,0,37,False
2007-03-03,0,0,38,0,49,False
2007-03-04,0,4,50,0,50,False
2007-03-05,3,5,28,0,49,False
2007-03-06,0,5,32,2,40,False
2007-03-07,5,0,39,0,47,False
2007-03-08,8,10,51,0,67,False
2007-03-09,0,5,40,0,69,False
2007-03-10,8,8,50,0,42,False
2007-03-11,0,0,47,4,51,False
2007-03-12,10,3,30,0,38,False
2007-03-13,3,10,44,3,54,False
2007-03-14,3,10,36,0,60,False
2007-03-15,8,3,26,0,34,False
2007-03-16,5,3,54,0,38,False
2007-03-17,4,0,43,0,58,False
2007-03-18,4,12,35,0,51,False
2007-03-19,13,5,31,0,49,False
2007-03-20,5,11,27,0,57,False
2007-03-21,3,3,43,3,71,False
2007-03-22,8,3,26,0,31,False
2007-03-23,3,0,47,5,55,False
2007-03-24,4,0,43,0,47,False
2007-03-25,4,0,52,0,60,False
2007-03-26,0,0,43,0,79,False
2007-03-27,2,0,52,0,37,False
2007-03-28,0,5,20,0,58,False
2007-03-29,0,5,54,0,57,False
2007-03-30,3,6,28,3,58,False
2007-03-31,0,8,47,0,47,False
2007-04-01,4,4,27,0,43,False
2007-04-02,5,0,26,0,46,False
2007-04-03,5,3,30,0,64,False
2007-04-04,0,5,23,5,71,False
2007-04-05,5,0,57,0,57,False
2007-04-06,3,0,32,0,56,False
2007-04-07,12,8,39,0,35,False
2007-04-08,0,0,34,0,63,False
2007-04-09,3,0,46,0,46,False
2007-04-10,7,2,39,0,47,False
2007-04-11,2,2,27,0,42,False
2007-04-12,2,0,15,0,58,False
2007-04-13,5,10,29,3,39,False
2007-04-14,11,0,26,0,60,False
2007-04-15,7,4,36,4,68,False
2007-04-16,2,0,38,2,55,False
2007-04-17,0,2,41,2,58,False
2007-04-18,2,5,22,2,41,False
2007-04-19,2,2,35,0,35,False
2007-04-20,0,3,45,0,45,False
2007-04-21,0,4,40,0,44,False
2007-04-22,12,4,47,0,59,False
2007-04-23,2,5,31,0,51,False
2007-04-24,5,5,31,2,58,False
2007-04-25,2,0,38,0,57,False
2007-04-26,10,0,44,0,31,False
2007-04-27,5,0,63,0,52,False
2007-04-28,4,0,47,0,28,False
2007-04-29,0,4,51,0,51,False
2007-04-30,2,0,31,0,56,False
2007-05-01,2,2,34,0,53,False
2007-05-02,0,0,29,0,61,False
2007-05-03,2,2,44,0,74,False
2007-05-04,8,5,40,0,78,False
2007-05-05,7,4,65,0,54,False
2007-05-06,7,0,37,7,40,False
2007-05-07,12,2,55,2,62,False
2007-05-08,9,5,23,2,37,False
2007-05-09,0,9,35,0,63,False
2007-05-10,5,2,28,0,70,False
2007-05-11,5,0,40,0,76,False
2007-05-12,8,0,42,0,34,False
2007-05-13,0,0,59,4,43,False
2007-05-14,0,5,51,7,63,False
2007-05-15,2,2,60,2,58,False
2007-05-16,5,2,30,5,66,False
2007-05-17,5,2,44,2,58,False
2007-05-18,0,8,60,0,45,False
2007-05-19,4,0,37,0,45,False
2007-05-20,4,4,52,0,26,False
2007-05-21,2,0,23,5,41,False
2007-05-22,9,0,38,2,68,False
2007-05-23,9,0,53,0,53,False
2007-05-24,7,2,40,5,62,False
2007-05-25,0,8,60,0,49,False
2007-05-26,8,4,66,0,27,False
2007-05-27,12,0,41,0,45,False
2007-05-28,7,0,62,0,35,False
2007-05-29,5,2,32,0,46,False
2007-05-30,2,2,30,5,55,False
2007-05-31,2,5,30,2,47,False
2007-06-01,0,3,25,0,53,False
2007-06-02,0,0,47,0,40,False
2007-06-03,0,0,29,0,40,False
2007-06-04,9,7,50,0,55,False
2007-06-05,2,2,25,0,52,False
2007-06-06,9,0,40,5,37,False
2007-06-07,7,2,26,0,53,False
2007-06-08,5,0,49,0,64,False
2007-06-09,7,4,22,0,26,False
2007-06-10,11,0,42,0,54,False
2007-06-11,0,7,40,0,57,False
2007-06-12,2,7,23,0,58,False
2007-06-13,0,0,23,0,59,False
2007-06-14,5,2,34,0,51,False
2007-06-15,13,3,46,0,56,False
2007-06-16,8,4,38,0,67,False
2007-06-17,4,0,49,0,40,False
2007-06-18,8,0,40,0,56,False
2007-06-19,3,0,60,3,68,False
2007-06-20,5,5,54,0,39,False
2007-06-21,3,13,29,5,53,False
2007-06-22,5,0,28,0,51,False
2007-06-23,4,4,49,4,41,False
2007-06-24,0,4,53,0,38,False
2007-06-25,5,7,28,0,54,False
2007-06-26,5,2,39,0,57,False
2007-06-27,5,5,47,2,56,False
2007-06-28,0,2,46,0,70,False
2007-06-29,3,0,39,0,44,False
2007-06-30,11,4,57,0,23,False
2007-07-01,4,4,23,0,58,False
2007-07-02,2,2,39,2,44,False
2007-07-03,7,0,42,2,64,False
2007-07-04,7,3,55,0,59,False
2007-07-05,3,3,44,3,59,False
2007-07-06,52,2,25,0,60,False
2007-07-07,25,0,32,0,64,False
2007-07-08,25,7,47,0,40,False
2007-07-09,41,2,23,2,46,False
