date,blackmail,bribe,bum,commoner,corrupt,isPartial
2005-07-20,0,8,25,0,51,False
2005-07-21,4,0,21,0,77,False
2005-07-22,9,5,42,0,60,False
2005-07-23,0,0,22,0,50,False
2005-07-24,0,7,7,0,59,False
2005-07-25,4,0,17,0,42,False
2005-07-26,8,0,16,0,45,False
2005-07-27,4,8,42,0,30,False
2005-07-28,4,0,17,0,74,False
2005-07-29,0,0,32,0,37,False
2005-07-30,0,0,36,0,21,False
2005-07-31,22,0,43,0,50,False
2005-08-01,0,0,29,0,38,False
2005-08-02,0,0,16,16,94,False
2005-08-03,8,0,21,0,71,False
2005-08-04,9,0,21,4,43,False
2005-08-05,5,0,14,0,41,False
2005-08-06,0,7,43,0,50,False
2005-08-07,0,0,50,0,57,False
2005-08-08,4,8,8,0,58,False
2005-08-09,8,4,24,0,65,False
2005-08-10,12,12,46,0,46,False
2005-08-11,4,4,8,4,97,False
2005-08-12,4,0,31,0,76,False
2005-08-13,0,0,34,0,82,False
2005-08-14,0,0,14,0,55,False
2005-08-15,0,0,33,0,58,False
2005-08-16,4,0,20,0,64,False
2005-08-17,0,0,21,0,63,False
2005-08-18,0,0,43,0,55,False
2005-08-19,4,0,45,0,45,False
2005-08-20,7,7,7,7,53,False
2005-08-21,7,7,41,0,47,False
2005-08-22,0,0,29,0,53,False
2005-08-23,4,0,32,0,99,False
2005-08-24,0,0,17,0,51,False
2005-08-25,0,0,27,0,71,False
2005-08-26,17,4,35,0,74,False
2005-08-27,0,6,19,6,70,False
2005-08-28,0,0,45,0,32,False
2005-08-29,4,0,28,4,68,False
2005-08-30,8,0,19,0,54,False
2005-08-31,8,0,16,0,75,False
2005-09-01,4,0,32,4,69,False
2005-09-02,13,0,45,0,67,False
2005-09-03,0,0,48,0,68,False
2005-09-04,14,0,49,0,63,False
2005-09-05,6,0,24,0,71,False
2005-09-06,0,4,12,0,63,False
2005-09-07,4,0,15,4,60,False
2005-09-08,16,4,35,0,43,False
2005-09-09,0,4,41,4,91,False
2005-09-10,0,0,19,13,50,False
2005-09-11,12,0,37,6,67,False
2005-09-12,0,0,7,0,79,False
2005-09-13,4,4,11,0,48,False
2005-09-14,7,0,22,0,33,False
2005-09-15,4,0,30,0,72,False
2005-09-16,4,0,24,8,36,False
2005-09-17,6,0,37,0,37,False
2005-09-18,6,0,36,0,61,False
2005-09-19,0,0,15,0,75,False
2005-09-20,0,4,22,0,43,False
2005-09-21,7,0,18,0,22,False
2005-09-22,0,0,42,4,53,False
2005-09-23,0,4,36,0,85,False
2005-09-24,6,0,37,0,31,False
2005-09-25,12,6,48,0,24,False
2005-09-26,0,4,37,0,33,False
2005-09-27,7,7,28,0,21,False
2005-09-28,0,4,22,0,66,False
2005-09-29,4,4,26,4,100,False
2005-09-30,0,4,20,0,73,False
2005-10-01,0,0,25,6,63,False
2005-10-02,6,12,61,0,85,False
2005-10-03,7,4,36,4,76,False
2005-10-04,0,4,25,0,49,False
2005-10-05,0,0,11,0,57,False
2005-10-06,0,0,15,0,54,False
2005-10-07,0,0,58,0,39,False
2005-10-08,0,6,47,0,30,False
2005-10-09,0,0,66,6,48,False
2005-10-10,11,4,26,4,66,False
2005-10-11,7,4,35,4,57,False
2005-10-12,4,7,25,0,46,False
2005-10-13,4,0,22,0,51,False
2005-10-14,4,8,35,0,54,False
2005-10-15,0,6,42,0,49,False
2005-10-16,12,6,41,0,12,False
2005-10-17,0,0,11,0,43,False
2005-10-18,0,4,39,0,61,False
2005-10-19,4,0,28,4,74,False
2005-10-20,4,0,29,0,57,False
2005-10-21,4,0,23,0,89,False
2005-10-22,17,6,58,0,58,False
2005-10-23,0,0,11,0,29,False
2005-10-24,7,0,17,0,52,False
2005-10-25,0,3,38,0,55,False
2005-10-26,0,4,50,0,78,False
2005-10-27,7,4,22,0,61,False
2005-10-28,0,4,31,4,86,False
2005-10-29,6,0,24,0,30,False
2005-10-30,0,6,24,12,36,False
2005-10-31,4,4,29,0,66,False
2005-11-01,0,11,47,0,79,False
2005-11-02,0,3,28,3,81,False
2005-11-03,0,0,35,3,63,False
2005-11-04,4,4,56,0,63,False
2005-11-05,11,6,46,0,57,False
2005-11-06,17,11,34,0,39,False
2005-11-07,3,3,27,0,69,False
2005-11-08,7,0,36,0,53,False
2005-11-09,23,0,23,0,34,False
2005-11-10,0,0,34,5,68,False
2005-11-11,8,0,39,0,51,False
2005-11-12,11,0,23,0,51,False
2005-11-13,11,0,39,0,73,False
2005-11-14,7,0,27,0,51,False
2005-11-15,3,0,23,3,69,False
2005-11-16,3,3,20,7,60,False
2005-11-17,3,7,41,3,51,False
2005-11-18,4,7,40,0,51,False
2005-11-19,0,0,39,0,67,False
2005-11-20,6,6,72,0,28,False
2005-11-21,7,3,17,0,65,False
2005-11-22,7,3,27,0,65,False
2005-11-23,8,4,23,0,47,False
2005-11-24,0,0,98,0,55,False
2005-11-25,11,0,65,0,38,False
2005-11-26,17,0,40,0,68,False
2005-11-27,22,0,22,0,43,False
2005-11-28,0,13,39,0,81,False
2005-11-29,13,9,19,0,31,False
2005-11-30,3,10,58,0,26,False
2005-12-01,7,3,43,0,82,False
2005-12-02,7,7,24,0,69,False
2005-12-03,10,0,21,0,46,False
2005-12-04,5,5,46,0,56,False
2005-12-05,0,3,26,0,58,False
2005-12-06,0,3,31,0,59,False
2005-12-07,3,0,22,3,45,False
2005-12-08,3,7,26,0,59,False
2005-12-09,14,3,42,0,49,False
2005-12-10,5,0,26,0,57,False
2005-12-11,0,10,10,0,37,False
2005-12-12,16,10,26,0,62,False
2005-12-13,0,10,55,0,51,False
2005-12-14,3,0,29,0,59,False
2005-12-15,10,10,50,0,80,False
2005-12-16,15,4,40,0,48,False
2005-12-17,0,11,60,0,27,False
2005-12-18,0,0,23,6,51,False
2005-12-19,0,7,25,7,81,False
2005-12-20,7,3,52,3,63,False
2005-12-21,4,7,40,4,73,False
2005-12-22,4,0,27,0,27,False
2005-12-23,5,0,38,0,48,False
2005-12-24,7,7,26,0,20,False
2005-12-25,8,0,48,0,24,False
2005-12-26,0,0,24,0,60,False
2005-12-27,4,4,59,0,81,False
2005-12-28,12,4,44,0,48,False
2005-12-29,12,0,40,4,36,False
2005-12-30,4,4,22,0,22,False
2005-12-31,0,0,45,0,34,False
2006-01-01,0,0,39,0,13,False
2006-01-02,4,0,18,4,54,False
2006-01-03,0,3,44,0,57,False
2006-01-04,3,10,26,0,69,False
2006-01-05,7,7,26,3,46,False
2006-01-06,17,3,27,0,27,False
2006-01-07,0,0,25,0,97,False
2006-01-08,0,0,46,0,56,False
2006-01-09,6,13,32,3,78,False
2006-01-10,6,6,28,0,59,False
2006-01-11,3,0,25,0,47,False
2006-01-12,0,3,39,0,48,False
2006-01-13,7,3,53,0,60,False
2006-01-14,0,0,59,5,54,False
2006-01-15,5,10,51,0,20,False
2006-01-16,7,0,57,0,29,False
2006-01-17,6,3,46,3,84,False
2006-01-18,6,0,43,3,59,False
2006-01-19,9,3,22,0,60,False
2006-01-20,13,3,36,0,43,False
2006-01-21,5,0,29,0,38,False
2006-01-22,10,0,34,0,43,False
2006-01-23,6,0,37,0,52,False
2006-01-24,6,0,36,0,54,False
2006-01-25,6,3,21,3,49,False
2006-01-26,3,0,31,0,56,False
2006-01-27,3,0,29,0,42,False
2006-01-28,0,5,38,0,57,False
2006-01-29,19,5,47,0,42,False
2006-01-30,6,0,24,0,63,False
2006-01-31,9,0,26,3,53,False
2006-02-01,6,3,39,0,66,False
2006-02-02,9,6,27,0,42,False
2006-02-03,16,6,29,0,71,False
2006-02-04,5,0,28,0,55,False
2006-02-05,5,0,19,0,33,False
2006-02-06,3,0,25,3,66,False
2006-02-07,9,12,35,0,49,False
2006-02-08,3,3,18,0,59,False
2006-02-09,12,3,39,0,36,False
2006-02-10,6,3,38,0,47,False
2006-02-11,9,0,37,0,78,False
2006-02-12,0,0,36,5,45,False
2006-02-13,6,3,27,0,48,False
2006-02-14,6,3,42,0,75,False
2006-02-15,6,3,12,0,49,False
2006-02-16,6,6,45,0,48,False
