date,squander,tariff,underworld,uneconomical,unemployed,isPartial
2009-09-16,0,21,19,0,11,False
2009-09-17,0,25,16,0,9,False
2009-09-18,0,14,28,0,15,False
2009-09-19,0,4,34,0,14,False
2009-09-20,0,9,28,0,11,False
2009-09-21,0,16,22,0,19,False
2009-09-22,0,12,16,0,14,False
2009-09-23,0,17,15,0,18,False
2009-09-24,1,12,15,0,14,False
2009-09-25,0,7,12,0,15,False
2009-09-26,0,8,15,0,13,False
2009-09-27,1,7,23,0,14,False
2009-09-28,0,19,27,0,14,False
2009-09-29,1,20,21,0,11,False
2009-09-30,0,20,27,0,15,False
2009-10-01,2,18,21,0,11,False
2009-10-02,0,15,26,0,17,False
2009-10-03,0,4,30,0,15,False
2009-10-04,2,11,27,0,18,False
2009-10-05,2,12,30,0,21,False
2009-10-06,1,24,18,0,15,False
2009-10-07,0,23,17,0,17,False
2009-10-08,0,17,25,0,13,False
2009-10-09,1,17,23,0,11,False
2009-10-10,0,9,33,0,14,False
2009-10-11,0,13,63,0,14,False
2009-10-12,0,16,35,0,14,False
2009-10-13,1,21,30,0,10,False
2009-10-14,1,5,34,0,17,False
2009-10-15,1,20,21,0,20,False
2009-10-16,0,9,23,0,15,False
2009-10-17,0,1,51,0,17,False
2009-10-18,0,6,48,0,12,False
2009-10-19,0,20,26,0,10,False
2009-10-20,0,16,30,1,15,False
2009-10-21,0,20,28,0,16,False
2009-10-22,0,24,25,0,22,False
2009-10-23,0,25,29,0,10,False
2009-10-24,0,9,23,0,18,False
2009-10-25,1,7,41,0,17,False
2009-10-26,2,12,29,0,16,False
2009-10-27,1,20,60,0,16,False
2009-10-28,1,29,33,0,17,False
2009-10-29,0,22,37,0,13,False
2009-10-30,0,18,32,0,11,False
2009-10-31,0,9,34,0,20,False
2009-11-01,0,10,50,0,13,False
2009-11-02,0,16,30,0,14,False
2009-11-03,2,26,31,0,15,False
2009-11-04,1,15,25,0,9,False
2009-11-05,0,21,26,0,15,False
2009-11-06,1,15,24,0,19,False
2009-11-07,0,1,41,0,18,False
2009-11-08,1,8,63,1,11,False
2009-11-09,2,25,37,0,20,False
2009-11-10,1,22,26,0,24,False
2009-11-11,0,19,25,0,11,False
2009-11-12,0,21,22,0,18,False
2009-11-13,0,24,21,0,13,False
2009-11-14,0,5,30,0,8,False
2009-11-15,0,13,28,0,9,False
2009-11-16,2,25,25,0,17,False
2009-11-17,0,18,19,0,22,False
2009-11-18,0,21,17,0,14,False
2009-11-19,2,20,22,0,17,False
2009-11-20,1,24,23,0,14,False
2009-11-21,0,9,41,0,12,False
2009-11-22,0,6,43,0,9,False
2009-11-23,0,17,27,0,20,False
2009-11-24,0,18,27,0,18,False
2009-11-25,1,17,16,0,13,False
2009-11-26,0,5,34,0,2,False
2009-11-27,0,8,37,0,17,False
2009-11-28,0,12,39,0,15,False
2009-11-29,1,13,33,0,14,False
2009-11-30,1,17,25,0,16,False
2009-12-01,0,23,19,0,19,False
2009-12-02,2,18,25,0,15,False
2009-12-03,0,19,24,0,11,False
2009-12-04,0,19,22,1,16,False
2009-12-05,0,3,34,0,9,False
2009-12-06,0,15,47,0,22,False
2009-12-07,0,18,24,0,24,False
2009-12-08,0,19,22,0,18,False
2009-12-09,1,31,26,0,9,False
2009-12-10,1,20,22,0,15,False
2009-12-11,0,16,23,0,18,False
2009-12-12,0,7,22,0,9,False
2009-12-13,0,12,42,0,14,False
2009-12-14,1,20,19,0,12,False
2009-12-15,1,21,17,0,16,False
2009-12-16,0,22,24,0,13,False
2009-12-17,0,20,22,0,10,False
2009-12-18,1,17,17,0,12,False
2009-12-19,1,5,35,0,11,False
2009-12-20,0,5,31,0,10,False
2009-12-21,0,11,23,0,17,False
2009-12-22,0,9,23,0,13,False
2009-12-23,1,6,30,0,10,False
2009-12-24,0,11,30,0,11,False
2009-12-25,2,2,38,0,14,False
2009-12-26,0,1,44,0,4,False
2009-12-27,1,3,43,0,15,False
2009-12-28,0,9,22,0,11,False
2009-12-29,0,9,18,0,13,False
2009-12-30,0,9,27,0,12,False
2009-12-31,0,5,23,0,7,False
2010-01-01,0,6,56,0,11,False
2010-01-02,0,7,45,0,8,False
2010-01-03,0,2,30,0,19,False
2010-01-04,0,13,20,0,13,False
2010-01-05,2,13,27,0,22,False
2010-01-06,0,11,19,0,17,False
2010-01-07,2,19,27,0,18,False
2010-01-08,0,14,27,0,17,False
2010-01-09,0,3,32,0,12,False
2010-01-10,0,6,44,0,8,False
2010-01-11,1,12,17,0,21,False
2010-01-12,0,20,25,0,14,False
2010-01-13,0,14,25,0,14,False
2010-01-14,0,13,19,0,22,False
2010-01-15,0,18,22,0,16,False
2010-01-16,1,10,40,0,10,False
2010-01-17,0,3,43,0,15,False
2010-01-18,0,15,35,0,18,False
2010-01-19,2,19,20,0,22,False
2010-01-20,2,14,22,0,19,False
2010-01-21,1,23,24,0,15,False
2010-01-22,0,17,24,0,23,False
2010-01-23,0,11,42,0,11,False
2010-01-24,0,7,30,0,16,False
2010-01-25,0,21,22,0,16,False
2010-01-26,0,15,20,0,22,False
2010-01-27,1,12,18,0,20,False
2010-01-28,2,16,18,0,22,False
2010-01-29,0,23,18,0,18,False
2010-01-30,0,6,32,0,16,False
2010-01-31,0,3,33,1,14,False
2010-02-01,3,15,16,0,16,False
2010-02-02,1,16,20,0,13,False
2010-02-03,0,13,16,0,19,False
2010-02-04,1,14,25,0,17,False
2010-02-05,2,15,16,0,12,False
2010-02-06,0,13,32,0,12,False
2010-02-07,1,10,33,1,12,False
2010-02-08,0,22,21,0,10,False
2010-02-09,0,24,19,0,11,False
2010-02-10,3,12,20,0,17,False
2010-02-11,1,16,22,0,11,False
2010-02-12,1,22,29,0,12,False
2010-02-13,0,3,15,0,14,False
2010-02-14,0,3,33,0,8,False
2010-02-15,0,17,26,0,11,False
2010-02-16,1,19,20,0,17,False
2010-02-17,1,23,17,0,15,False
2010-02-18,0,29,18,0,15,False
2010-02-19,0,25,13,0,17,False
2010-02-20,0,9,17,0,12,False
2010-02-21,0,5,31,0,18,False
2010-02-22,0,17,18,0,17,False
2010-02-23,0,21,19,0,17,False
2010-02-24,0,18,24,0,19,False
2010-02-25,1,21,26,0,12,False
2010-02-26,0,17,26,0,18,False
2010-02-27,0,5,28,0,18,False
2010-02-28,0,15,29,0,17,False
2010-03-01,0,16,20,0,22,False
2010-03-02,0,18,17,0,17,False
2010-03-03,1,23,54,0,20,False
2010-03-04,0,19,25,0,20,False
2010-03-05,0,17,20,0,13,False
2010-03-06,0,8,28,0,19,False
2010-03-07,0,7,26,0,20,False
2010-03-08,0,24,21,0,20,False
2010-03-09,1,20,27,0,26,False
2010-03-10,1,23,27,0,18,False
2010-03-11,0,19,21,0,19,False
2010-03-12,0,24,14,0,16,False
2010-03-13,0,10,34,0,15,False
2010-03-14,0,5,55,0,9,False
2010-03-15,0,20,26,1,13,False
2010-03-16,0,13,27,0,23,False
2010-03-17,0,22,15,0,26,False
2010-03-18,0,20,25,0,12,False
2010-03-19,0,20,28,0,17,False
2010-03-20,0,4,33,0,19,False
2010-03-21,1,7,27,0,16,False
2010-03-22,0,18,22,0,30,False
2010-03-23,1,17,17,0,20,False
2010-03-24,1,22,28,0,19,False
2010-03-25,0,24,20,0,22,False
2010-03-26,1,13,22,0,28,False
2010-03-27,0,3,22,0,15,False
2010-03-28,0,6,30,0,19,False
2010-03-29,1,21,22,0,27,False
2010-03-30,0,16,41,0,23,False
2010-03-31,1,26,28,0,18,False
2010-04-01,2,14,25,0,17,False
2010-04-02,0,14,25,0,17,False
2010-04-03,0,8,45,0,11,False
2010-04-04,0,5,35,0,5,False
2010-04-05,0,18,21,0,21,False
2010-04-06,1,19,22,0,13,False
2010-04-07,1,15,22,0,21,False
2010-04-08,0,22,19,0,19,False
2010-04-09,0,16,16,0,13,False
2010-04-10,0,6,26,0,9,False
2010-04-11,1,9,24,0,13,False
2010-04-12,0,24,17,0,13,False
2010-04-13,1,18,24,0,18,False
2010-04-14,0,23,17,0,20,False
2010-04-15,0,15,20,0,20,False
2010-04-16,0,16,21,0,17,False
2010-04-17,0,10,23,0,24,False
2010-04-18,0,10,32,0,10,False
2010-04-19,0,23,19,0,23,False
2010-04-20,0,20,18,0,25,False
