date,unprofitable,vagabond,vagrant,abundance,accrue,isPartial
2006-02-01,0,34,17,34,9,False
2006-02-02,0,0,17,26,0,False
2006-02-03,0,18,0,27,9,False
2006-02-04,0,13,26,26,0,False
2006-02-05,0,27,13,13,0,False
2006-02-06,0,9,18,26,0,False
2006-02-07,0,33,8,58,17,False
2006-02-08,0,25,8,17,0,False
2006-02-09,0,17,9,26,0,False
2006-02-10,0,36,36,27,0,False
2006-02-11,0,26,0,13,0,False
2006-02-12,0,25,13,0,0,False
2006-02-13,0,25,17,0,0,False
2006-02-14,0,26,0,43,0,False
2006-02-15,0,26,17,26,9,False
2006-02-16,0,60,0,17,8,False
2006-02-17,0,46,9,27,9,False
2006-02-18,0,39,26,13,0,False
2006-02-19,0,96,14,0,0,False
2006-02-20,0,9,9,28,0,False
2006-02-21,8,33,17,33,0,False
2006-02-22,0,0,0,8,8,False
2006-02-23,8,42,0,34,25,False
2006-02-24,0,45,18,18,0,False
2006-02-25,0,41,0,0,0,False
2006-02-26,0,53,40,26,0,False
2006-02-27,0,25,41,25,8,False
2006-02-28,0,24,16,24,0,False
2006-03-01,0,33,8,41,17,False
2006-03-02,0,51,8,34,0,False
2006-03-03,0,61,9,18,0,False
2006-03-04,0,92,13,0,0,False
2006-03-05,0,66,0,0,0,False
2006-03-06,0,0,17,25,0,False
2006-03-07,0,25,25,8,0,False
2006-03-08,0,33,33,8,0,False
2006-03-09,0,25,8,8,0,False
2006-03-10,0,54,0,27,0,False
2006-03-11,0,13,27,13,13,False
2006-03-12,13,0,26,26,0,False
2006-03-13,0,43,9,34,9,False
2006-03-14,0,8,33,33,0,False
2006-03-15,0,0,17,0,0,False
2006-03-16,0,34,26,0,9,False
2006-03-17,0,18,9,46,9,False
2006-03-18,0,13,27,0,0,False
2006-03-19,0,39,26,13,26,False
2006-03-20,0,41,33,66,0,False
2006-03-21,0,32,8,8,8,False
2006-03-22,0,41,0,57,0,False
2006-03-23,0,76,17,25,8,False
2006-03-24,0,54,0,18,0,False
2006-03-25,0,90,26,0,13,False
2006-03-26,0,65,13,13,0,False
2006-03-27,0,33,17,8,8,False
2006-03-28,0,57,32,49,0,False
2006-03-29,0,33,25,25,8,False
2006-03-30,0,34,0,9,0,False
2006-03-31,0,44,36,18,9,False
2006-04-01,0,26,0,26,0,False
