date,squander,tariff,underworld,uneconomical,unemployed,isPartial
2008-07-05,0,1,14,0,1,False
2008-07-06,1,0,18,0,4,False
2008-07-07,0,9,8,0,6,False
2008-07-08,0,4,14,0,4,False
2008-07-09,0,9,13,0,4,False
2008-07-10,0,8,16,0,2,False
2008-07-11,1,9,13,0,4,False
2008-07-12,0,1,21,0,2,False
2008-07-13,0,0,12,0,2,False
2008-07-14,0,8,12,0,5,False
2008-07-15,0,1,16,0,2,False
2008-07-16,0,10,20,0,3,False
2008-07-17,0,10,15,0,3,False
2008-07-18,0,12,10,0,5,False
2008-07-19,1,0,20,0,7,False
2008-07-20,1,4,19,0,2,False
2008-07-21,0,7,16,0,8,False
2008-07-22,0,9,16,0,4,False
2008-07-23,0,9,11,0,2,False
2008-07-24,0,8,14,0,8,False
2008-07-25,0,7,15,0,5,False
2008-07-26,0,2,19,1,5,False
2008-07-27,0,1,23,0,4,False
2008-07-28,0,13,18,0,2,False
2008-07-29,1,11,13,0,3,False
2008-07-30,0,6,21,0,6,False
2008-07-31,1,11,18,0,0,False
2008-08-01,0,9,12,0,4,False
2008-08-02,0,1,19,0,4,False
2008-08-03,0,0,13,0,4,False
2008-08-04,0,8,11,0,2,False
2008-08-05,1,9,14,0,5,False
2008-08-06,0,9,12,0,1,False
2008-08-07,0,11,15,0,3,False
2008-08-08,1,2,20,0,2,False
2008-08-09,0,4,20,0,1,False
2008-08-10,0,0,25,0,4,False
2008-08-11,0,8,15,0,4,False
2008-08-12,0,5,12,0,3,False
2008-08-13,0,5,10,0,2,False
2008-08-14,0,9,14,0,3,False
2008-08-15,0,6,26,0,3,False
2008-08-16,0,2,46,0,2,False
2008-08-17,1,4,50,0,2,False
2008-08-18,0,7,26,0,2,False
2008-08-19,0,6,18,0,4,False
2008-08-20,0,5,15,0,8,False
2008-08-21,0,12,14,0,5,False
2008-08-22,0,6,12,0,2,False
2008-08-23,0,1,30,0,0,False
2008-08-24,0,1,19,0,3,False
2008-08-25,0,9,14,0,8,False
2008-08-26,0,2,14,0,3,False
2008-08-27,2,8,15,0,5,False
2008-08-28,0,7,11,0,3,False
2008-08-29,0,6,20,0,2,False
2008-08-30,0,2,14,0,2,False
2008-08-31,0,5,19,0,5,False
2008-09-01,1,4,19,0,3,False
2008-09-02,0,9,22,0,4,False
2008-09-03,1,4,12,0,1,False
2008-09-04,0,4,11,0,5,False
2008-09-05,0,9,11,0,2,False
2008-09-06,0,5,23,0,6,False
2008-09-07,0,4,16,0,3,False
2008-09-08,1,7,15,0,6,False
2008-09-09,1,6,12,0,5,False
2008-09-10,0,6,15,0,6,False
2008-09-11,1,7,14,0,2,False
2008-09-12,0,7,8,0,5,False
2008-09-13,0,3,19,0,4,False
2008-09-14,0,7,23,0,3,False
2008-09-15,0,7,17,0,7,False
2008-09-16,0,8,14,0,4,False
2008-09-17,0,4,14,0,4,False
2008-09-18,1,8,10,0,4,False
2008-09-19,0,5,11,0,5,False
2008-09-20,0,0,21,0,4,False
2008-09-21,1,8,23,0,5,False
2008-09-22,0,9,12,0,4,False
2008-09-23,1,7,12,0,6,False
2008-09-24,0,14,10,0,7,False
2008-09-25,1,14,11,0,6,False
2008-09-26,0,9,12,0,5,False
2008-09-27,0,6,21,0,5,False
2008-09-28,0,8,21,0,6,False
2008-09-29,0,10,13,0,4,False
2008-09-30,0,8,17,0,3,False
2008-10-01,0,8,18,0,3,False
2008-10-02,0,9,15,0,2,False
2008-10-03,0,8,11,0,5,False
2008-10-04,0,4,17,0,3,False
2008-10-05,0,3,16,0,5,False
2008-10-06,1,9,16,0,2,False
2008-10-07,0,7,14,0,11,False
2008-10-08,0,9,11,0,7,False
2008-10-09,0,5,17,0,5,False
2008-10-10,0,12,17,0,9,False
2008-10-11,0,7,75,0,3,False
2008-10-12,0,5,25,0,5,False
2008-10-13,0,11,13,0,8,False
2008-10-14,1,13,22,0,5,False
2008-10-15,0,18,16,0,7,False
2008-10-16,1,14,17,0,12,False
2008-10-17,0,8,18,0,4,False
2008-10-18,1,5,22,0,4,False
2008-10-19,0,3,30,0,6,False
2008-10-20,0,4,18,0,8,False
2008-10-21,0,9,14,0,3,False
2008-10-22,0,10,29,0,5,False
2008-10-23,0,11,23,0,6,False
2008-10-24,0,12,25,0,7,False
2008-10-25,0,2,39,0,6,False
2008-10-26,0,7,45,0,9,False
2008-10-27,2,11,32,0,4,False
2008-10-28,0,16,29,0,4,False
2008-10-29,0,17,33,0,8,False
2008-10-30,1,12,23,0,7,False
2008-10-31,0,18,39,0,7,False
2008-11-01,0,6,44,0,3,False
2008-11-02,1,9,55,0,3,False
2008-11-03,0,7,26,0,5,False
2008-11-04,1,7,24,0,5,False
2008-11-05,0,12,21,0,6,False
2008-11-06,1,12,29,0,6,False
2008-11-07,0,9,28,0,7,False
2008-11-08,1,2,39,0,8,False
2008-11-09,0,6,32,0,7,False
2008-11-10,0,8,27,1,7,False
2008-11-11,0,15,28,0,9,False
2008-11-12,0,13,23,0,7,False
2008-11-13,0,14,32,0,7,False
2008-11-14,0,13,41,0,3,False
2008-11-15,0,6,42,0,3,False
2008-11-16,0,6,42,0,5,False
2008-11-17,2,14,30,0,4,False
2008-11-18,0,14,55,0,5,False
2008-11-19,0,10,45,0,3,False
2008-11-20,1,16,40,0,8,False
2008-11-21,0,8,61,0,10,False
2008-11-22,0,7,100,0,12,False
2008-11-23,0,7,62,0,3,False
2008-11-24,1,10,45,0,7,False
2008-11-25,0,7,53,0,5,False
2008-11-26,0,7,49,0,2,False
2008-11-27,0,3,61,0,2,False
2008-11-28,0,6,69,0,2,False
