date,hustle,hustler,inflation,jobless,laid,isPartial
2008-05-21,14,25,34,0,14,False
2008-05-22,11,35,49,2,21,False
2008-05-23,22,25,42,0,17,False
2008-05-24,18,29,24,0,18,False
2008-05-25,16,47,28,1,12,False
2008-05-26,11,49,46,2,24,False
2008-05-27,10,27,44,0,15,False
2008-05-28,17,30,45,1,10,False
2008-05-29,11,32,53,1,14,False
2008-05-30,12,25,46,2,11,False
2008-05-31,17,40,23,0,15,False
2008-06-01,15,37,31,0,16,False
2008-06-02,10,33,48,0,12,False
2008-06-03,25,23,43,1,13,False
2008-06-04,14,29,37,2,17,False
2008-06-05,12,23,43,1,16,False
2008-06-06,17,29,46,7,13,False
2008-06-07,15,38,39,2,12,False
2008-06-08,12,44,43,0,22,False
2008-06-09,15,30,50,1,14,False
2008-06-10,14,37,46,1,20,False
2008-06-11,13,28,49,0,20,False
2008-06-12,15,35,50,2,18,False
2008-06-13,8,29,49,3,17,False
2008-06-14,24,34,43,0,17,False
2008-06-15,10,49,34,1,16,False
2008-06-16,11,28,40,2,16,False
2008-06-17,9,29,42,1,16,False
2008-06-18,6,33,43,0,16,False
2008-06-19,11,24,43,2,24,False
2008-06-20,13,28,38,1,20,False
2008-06-21,38,37,40,2,23,False
2008-06-22,15,38,38,0,12,False
2008-06-23,11,22,41,0,18,False
2008-06-24,13,38,48,1,15,False
2008-06-25,5,28,47,1,15,False
2008-06-26,16,31,45,2,16,False
2008-06-27,9,32,57,2,15,False
2008-06-28,13,38,35,0,21,False
2008-06-29,13,35,38,1,16,False
2008-06-30,12,31,39,1,22,False
2008-07-01,15,34,45,1,18,False
2008-07-02,18,30,40,0,18,False
2008-07-03,12,26,31,2,18,False
2008-07-04,17,48,32,0,13,False
2008-07-05,15,44,34,1,22,False
2008-07-06,23,27,25,0,25,False
2008-07-07,16,42,36,2,20,False
2008-07-08,13,28,35,1,18,False
2008-07-09,15,28,42,1,21,False
2008-07-10,9,29,40,1,15,False
2008-07-11,12,31,40,1,20,False
2008-07-12,9,41,33,1,21,False
2008-07-13,12,31,28,0,10,False
2008-07-14,15,36,45,0,14,False
2008-07-15,8,26,50,0,15,False
2008-07-16,9,34,77,2,13,False
2008-07-17,13,30,47,0,17,False
2008-07-18,14,32,33,0,12,False
2008-07-19,12,35,41,1,11,False
2008-07-20,16,34,41,0,27,False
2008-07-21,9,29,50,0,19,False
2008-07-22,8,26,46,2,13,False
2008-07-23,16,40,47,0,18,False
2008-07-24,21,23,33,2,20,False
2008-07-25,14,27,42,1,15,False
2008-07-26,17,36,24,1,9,False
2008-07-27,22,40,35,0,14,False
2008-07-28,10,22,26,1,16,False
2008-07-29,9,29,36,1,14,False
2008-07-30,8,33,40,1,10,False
2008-07-31,11,35,38,2,25,False
2008-08-01,19,28,43,4,19,False
2008-08-02,14,38,30,1,14,False
2008-08-03,8,33,38,0,17,False
2008-08-04,15,34,46,1,17,False
2008-08-05,9,28,49,1,15,False
2008-08-06,10,27,51,0,15,False
2008-08-07,8,35,34,3,15,False
2008-08-08,19,32,33,2,17,False
2008-08-09,18,40,21,1,16,False
2008-08-10,21,40,28,1,17,False
2008-08-11,4,26,36,2,14,False
2008-08-12,11,28,26,1,17,False
2008-08-13,16,27,32,1,22,False
2008-08-14,13,26,47,1,18,False
2008-08-15,12,26,29,2,14,False
2008-08-16,14,48,20,1,29,False
2008-08-17,15,26,36,1,22,False
2008-08-18,21,21,37,1,22,False
2008-08-19,11,27,49,1,18,False
2008-08-20,16,24,27,0,18,False
2008-08-21,11,26,31,2,16,False
2008-08-22,13,27,44,0,17,False
2008-08-23,17,49,20,0,8,False
2008-08-24,17,38,24,1,19,False
2008-08-25,8,28,31,1,14,False
2008-08-26,11,23,27,1,20,False
2008-08-27,13,22,33,0,20,False
2008-08-28,9,28,26,2,21,False
2008-08-29,14,38,34,2,26,False
2008-08-30,13,45,23,0,9,False
2008-08-31,20,29,31,0,17,False
2008-09-01,19,42,22,0,28,False
2008-09-02,10,26,33,0,15,False
2008-09-03,7,27,24,3,19,False
2008-09-04,13,21,37,2,11,False
2008-09-05,19,31,40,8,19,False
2008-09-06,10,37,24,3,18,False
2008-09-07,8,45,32,3,19,False
2008-09-08,12,23,40,1,14,False
2008-09-09,10,23,33,1,15,False
2008-09-10,12,16,34,1,12,False
2008-09-11,20,25,34,3,16,False
2008-09-12,12,27,35,1,15,False
2008-09-13,19,28,15,0,14,False
2008-09-14,11,32,24,0,27,False
2008-09-15,9,41,41,1,17,False
2008-09-16,11,17,41,2,20,False
2008-09-17,13,30,45,1,19,False
2008-09-18,10,23,55,3,19,False
2008-09-19,10,33,56,1,10,False
2008-09-20,23,36,30,0,15,False
2008-09-21,31,37,45,0,23,False
2008-09-22,13,26,50,1,15,False
2008-09-23,14,29,45,1,16,False
2008-09-24,11,25,48,1,23,False
2008-09-25,9,36,47,5,19,False
2008-09-26,10,26,54,1,15,False
2008-09-27,14,46,40,0,21,False
2008-09-28,22,49,37,2,19,False
2008-09-29,12,26,49,2,13,False
2008-09-30,15,25,54,1,14,False
2008-10-01,11,30,45,2,16,False
2008-10-02,7,27,48,5,17,False
2008-10-03,13,33,49,3,21,False
2008-10-04,18,43,32,1,28,False
2008-10-05,12,49,36,1,26,False
2008-10-06,13,21,50,1,15,False
2008-10-07,20,27,63,4,16,False
2008-10-08,12,26,47,1,18,False
2008-10-09,16,30,58,5,18,False
2008-10-10,14,31,37,1,15,False
2008-10-11,22,42,49,1,21,False
2008-10-12,18,34,37,0,15,False
2008-10-13,14,52,53,1,18,False
2008-10-14,16,41,56,1,21,False
2008-10-15,10,28,58,3,20,False
2008-10-16,15,32,49,3,20,False
2008-10-17,14,44,50,4,19,False
2008-10-18,16,54,32,1,16,False
2008-10-19,22,46,44,1,23,False
2008-10-20,12,39,41,3,16,False
2008-10-21,17,31,43,1,25,False
2008-10-22,10,45,42,0,20,False
2008-10-23,11,43,46,3,22,False
2008-10-24,9,33,40,1,25,False
2008-10-25,13,41,37,1,19,False
2008-10-26,22,57,39,1,15,False
2008-10-27,14,37,58,1,22,False
2008-10-28,10,33,44,2,18,False
2008-10-29,12,43,42,1,25,False
2008-10-30,16,34,46,2,16,False
2008-10-31,13,37,31,0,19,False
2008-11-01,14,49,29,0,20,False
2008-11-02,18,60,31,0,26,False
2008-11-03,18,52,35,0,14,False
2008-11-04,10,38,32,0,26,False
2008-11-05,7,40,38,3,18,False
2008-11-06,11,42,38,6,23,False
2008-11-07,14,29,39,10,18,False
2008-11-08,15,59,22,3,21,False
2008-11-09,15,47,37,1,18,False
2008-11-10,14,29,36,1,15,False
2008-11-11,10,24,43,1,21,False
2008-11-12,11,26,50,2,24,False
2008-11-13,5,32,48,9,31,False
2008-11-14,10,32,42,3,16,False
2008-11-15,19,57,27,2,21,False
2008-11-16,15,40,28,2,22,False
2008-11-17,11,22,44,5,22,False
2008-11-18,10,34,42,1,25,False
2008-11-19,9,22,43,1,21,False
2008-11-20,8,30,46,16,28,False
2008-11-21,9,34,41,12,24,False
2008-11-22,11,31,32,3,20,False
2008-11-23,29,32,39,2,19,False
2008-11-24,20,32,52,1,20,False
2008-11-25,14,36,54,1,25,False
2008-11-26,18,34,43,2,20,False
2008-11-27,22,47,25,0,20,False
2008-11-28,23,34,24,2,17,False
