date,benevolent,bequeath,betroth,betrothal,bonus,isPartial
2016-11-14,7,1,0,1,68,False
2016-11-15,8,1,0,1,73,False
2016-11-16,7,1,0,0,68,False
2016-11-17,7,1,0,0,66,False
2016-11-18,6,1,0,0,73,False
2016-11-19,2,1,0,0,66,False
2016-11-20,5,0,0,0,62,False
2016-11-21,5,1,0,0,70,False
2016-11-22,7,1,0,0,66,False
2016-11-23,5,0,0,0,66,False
2016-11-24,4,1,0,0,59,False
2016-11-25,2,0,0,0,61,False
2016-11-26,5,0,0,0,64,False
2016-11-27,3,1,0,0,65,False
2016-11-28,6,1,0,0,73,False
2016-11-29,7,1,0,0,71,False
2016-11-30,7,1,0,0,63,False
2016-12-01,7,1,0,1,75,False
2016-12-02,5,1,0,1,66,False
2016-12-03,5,0,0,0,60,False
2016-12-04,5,1,1,1,59,False
2016-12-05,7,1,0,1,71,False
2016-12-06,6,1,0,0,72,False
2016-12-07,8,1,0,0,75,False
2016-12-08,7,1,0,0,71,False
2016-12-09,7,1,0,0,78,False
2016-12-10,4,0,0,0,56,False
2016-12-11,3,0,0,1,71,False
2016-12-12,7,0,0,0,66,False
2016-12-13,8,1,0,0,84,False
2016-12-14,6,1,0,0,78,False
2016-12-15,7,1,0,1,78,False
2016-12-16,5,0,0,1,76,False
2016-12-17,5,1,0,0,79,False
2016-12-18,4,1,0,0,64,False
2016-12-19,5,1,0,0,78,False
2016-12-20,4,1,0,0,81,False
2016-12-21,6,0,0,0,86,False
2016-12-22,6,1,0,0,92,False
2016-12-23,3,0,0,0,79,False
2016-12-24,4,0,0,0,66,False
2016-12-25,2,0,0,0,66,False
2016-12-26,3,0,0,0,65,False
2016-12-27,4,1,0,1,68,False
2016-12-28,3,0,0,0,67,False
2016-12-29,3,0,0,0,73,False
2016-12-30,3,0,0,0,78,False
2016-12-31,1,0,0,0,68,False
2017-01-01,5,0,0,0,69,False
2017-01-02,4,1,0,0,71,False
2017-01-03,5,0,0,0,75,False
2017-01-04,5,1,0,0,74,False
2017-01-05,8,1,0,1,71,False
2017-01-06,4,1,0,0,68,False
2017-01-07,4,1,0,0,71,False
2017-01-08,4,0,0,1,70,False
2017-01-09,6,0,0,0,75,False
2017-01-10,6,1,0,0,71,False
2017-01-11,7,1,0,0,65,False
2017-01-12,4,1,0,0,74,False
2017-01-13,6,1,0,0,72,False
2017-01-14,4,1,0,1,71,False
2017-01-15,4,1,0,0,67,False
2017-01-16,5,0,0,0,67,False
2017-01-17,7,1,0,0,69,False
2017-01-18,7,1,0,0,76,False
2017-01-19,9,1,0,1,78,False
2017-01-20,6,0,0,0,68,False
2017-01-21,3,0,0,0,71,False
2017-01-22,3,0,1,0,72,False
2017-01-23,8,2,0,1,65,False
2017-01-24,7,0,0,1,73,False
2017-01-25,9,1,0,0,72,False
2017-01-26,7,1,0,0,73,False
2017-01-27,6,0,0,1,70,False
2017-01-28,4,1,0,0,72,False
2017-01-29,6,1,0,1,62,False
2017-01-30,5,0,0,1,73,False
2017-01-31,7,1,0,0,76,False
2017-02-01,5,1,0,1,69,False
2017-02-02,7,1,0,1,75,False
2017-02-03,6,1,0,0,65,False
2017-02-04,4,1,0,0,77,False
2017-02-05,4,0,0,0,76,False
2017-02-06,6,1,0,0,91,False
2017-02-07,6,2,0,1,73,False
2017-02-08,8,2,0,0,78,False
2017-02-09,7,0,0,0,75,False
2017-02-10,7,0,0,0,72,False
2017-02-11,4,1,0,1,67,False
2017-02-12,4,1,0,1,75,False
2017-02-13,8,1,0,0,64,False
2017-02-14,7,0,0,0,77,False
2017-02-15,5,1,0,0,70,False
2017-02-16,9,1,0,0,72,False
2017-02-17,5,1,0,0,73,False
2017-02-18,4,0,0,0,77,False
2017-02-19,3,0,0,0,69,False
2017-02-20,6,0,0,1,75,False
2017-02-21,5,1,0,0,71,False
2017-02-22,6,1,0,0,71,False
2017-02-23,5,1,0,1,73,False
2017-02-24,5,0,0,0,70,False
2017-02-25,2,1,0,0,69,False
2017-02-26,2,1,0,1,69,False
2017-02-27,6,0,0,0,68,False
2017-02-28,6,2,0,1,77,False
2017-03-01,6,1,0,0,73,False
2017-03-02,6,1,0,0,72,False
2017-03-03,6,0,0,0,73,False
2017-03-04,5,0,0,0,74,False
2017-03-05,5,1,0,1,74,False
2017-03-06,6,1,0,1,78,False
2017-03-07,6,1,0,0,76,False
2017-03-08,5,1,1,0,76,False
2017-03-09,7,1,0,0,79,False
2017-03-10,6,1,0,0,79,False
2017-03-11,4,0,0,0,80,False
2017-03-12,2,1,0,0,65,False
2017-03-13,6,1,0,0,73,False
2017-03-14,5,1,0,0,70,False
2017-03-15,5,1,0,0,74,False
2017-03-16,5,1,0,0,74,False
2017-03-17,7,0,0,0,74,False
2017-03-18,3,0,0,0,72,False
2017-03-19,6,0,0,0,79,False
2017-03-20,6,1,0,0,75,False
2017-03-21,8,0,0,1,79,False
2017-03-22,6,2,0,0,70,False
2017-03-23,6,1,0,0,69,False
2017-03-24,5,2,0,0,66,False
2017-03-25,3,1,0,0,66,False
2017-03-26,5,1,0,0,76,False
2017-03-27,4,1,0,1,71,False
2017-03-28,6,1,0,0,72,False
2017-03-29,5,0,0,0,71,False
2017-03-30,6,1,0,1,72,False
2017-03-31,4,1,0,0,75,False
2017-04-01,4,0,0,0,71,False
2017-04-02,5,0,0,0,72,False
2017-04-03,6,0,0,0,69,False
