date,charity,community,compensate,compensation,contribute,isPartial
2008-01-31,4,72,0,5,1,False
2008-02-01,3,70,0,3,1,False
2008-02-02,4,52,0,3,0,False
2008-02-03,3,48,0,2,1,False
2008-02-04,4,76,0,4,1,False
2008-02-05,4,71,0,5,1,False
2008-02-06,3,74,0,5,1,False
2008-02-07,4,69,0,4,1,False
2008-02-08,3,71,0,4,1,False
2008-02-09,3,51,0,2,1,False
2008-02-10,4,56,0,2,1,False
2008-02-11,4,73,0,4,1,False
2008-02-12,4,72,0,4,1,False
2008-02-13,3,73,0,4,1,False
2008-02-14,4,63,0,3,1,False
2008-02-15,4,67,0,4,1,False
2008-02-16,3,48,0,2,0,False
2008-02-17,4,56,0,3,1,False
2008-02-18,4,73,0,4,1,False
2008-02-19,4,76,0,4,1,False
2008-02-20,3,75,0,4,1,False
2008-02-21,4,69,0,4,1,False
2008-02-22,3,66,0,3,1,False
2008-02-23,3,50,0,2,0,False
2008-02-24,4,57,0,2,1,False
2008-02-25,3,73,0,4,1,False
2008-02-26,4,75,0,4,1,False
2008-02-27,4,74,0,4,1,False
2008-02-28,3,72,0,4,1,False
2008-02-29,4,68,0,4,1,False
2008-03-01,4,54,0,2,1,False
2008-03-02,4,57,0,2,1,False
2008-03-03,4,80,0,4,1,False
2008-03-04,4,78,0,4,1,False
2008-03-05,4,77,0,3,1,False
2008-03-06,3,69,0,4,1,False
2008-03-07,3,65,0,4,0,False
2008-03-08,3,53,0,2,1,False
2008-03-09,4,53,0,3,0,False
2008-03-10,4,77,0,3,1,False
2008-03-11,4,75,0,5,1,False
2008-03-12,3,79,0,4,1,False
2008-03-13,4,66,0,4,1,False
2008-03-14,3,66,0,4,1,False
2008-03-15,2,54,0,2,1,False
2008-03-16,4,52,0,3,0,False
2008-03-17,4,77,0,4,1,False
2008-03-18,3,75,0,4,1,False
2008-03-19,4,73,0,5,1,False
