date,inexpensive,inherit,invaluable,legal,lucrative,isPartial
2007-10-05,6,1,0,85,0,False
2007-10-06,11,1,0,59,0,False
2007-10-07,8,1,0,59,0,False
2007-10-08,8,2,0,77,0,False
2007-10-09,9,1,0,86,0,False
2007-10-10,7,1,0,87,0,False
2007-10-11,8,1,0,74,0,False
2007-10-12,7,0,0,76,0,False
2007-10-13,7,1,0,59,0,False
2007-10-14,5,1,0,50,1,False
2007-10-15,8,1,0,85,0,False
2007-10-16,7,1,0,75,0,False
2007-10-17,8,0,0,85,0,False
2007-10-18,8,1,0,89,0,False
2007-10-19,8,2,0,76,1,False
2007-10-20,7,1,0,62,1,False
2007-10-21,9,1,0,54,0,False
2007-10-22,9,1,0,72,0,False
2007-10-23,7,1,1,79,0,False
2007-10-24,8,1,0,80,1,False
2007-10-25,9,1,0,78,0,False
2007-10-26,9,2,0,80,0,False
2007-10-27,7,1,0,59,0,False
2007-10-28,5,1,0,57,0,False
2007-10-29,6,1,0,88,0,False
2007-10-30,7,1,0,86,0,False
2007-10-31,8,1,0,86,0,False
2007-11-01,5,2,0,80,0,False
2007-11-02,7,2,0,74,1,False
2007-11-03,8,1,0,66,0,False
2007-11-04,9,1,0,65,0,False
2007-11-05,8,1,0,88,0,False
2007-11-06,8,1,0,71,0,False
2007-11-07,7,1,1,87,0,False
2007-11-08,6,1,0,83,0,False
2007-11-09,9,2,0,85,0,False
2007-11-10,9,0,0,54,0,False
2007-11-11,9,2,0,58,0,False
2007-11-12,7,1,0,76,1,False
2007-11-13,10,2,1,82,0,False
2007-11-14,7,2,1,91,0,False
2007-11-15,10,2,0,79,1,False
2007-11-16,9,1,1,70,0,False
2007-11-17,7,1,0,53,1,False
2007-11-18,8,1,0,58,0,False
2007-11-19,11,1,0,78,1,False
2007-11-20,8,1,0,73,0,False
2007-11-21,7,1,0,72,1,False
2007-11-22,6,0,0,51,1,False
2007-11-23,10,1,0,49,0,False
2007-11-24,11,1,0,62,0,False
2007-11-25,10,2,0,58,0,False
2007-11-26,8,2,0,68,0,False
2007-11-27,9,2,0,81,0,False
2007-11-28,10,3,0,85,0,False
2007-11-29,8,1,0,77,0,False
2007-11-30,8,4,1,68,1,False
2007-12-01,10,1,0,51,0,False
2007-12-02,9,1,0,59,0,False
2007-12-03,10,2,1,67,0,False
2007-12-04,8,2,0,76,0,False
2007-12-05,10,1,0,84,0,False
2007-12-06,11,3,1,78,0,False
2007-12-07,9,1,0,77,0,False
2007-12-08,9,0,0,53,0,False
2007-12-09,10,1,1,57,0,False
2007-12-10,8,2,1,79,0,False
2007-12-11,8,1,0,84,0,False
2007-12-12,9,1,0,80,1,False
2007-12-13,8,1,1,75,0,False
2007-12-14,7,1,0,72,0,False
2007-12-15,7,2,0,57,0,False
2007-12-16,7,1,0,54,0,False
2007-12-17,9,1,1,72,0,False
2007-12-18,8,1,0,73,0,False
2007-12-19,5,1,1,66,1,False
2007-12-20,8,1,0,74,0,False
2007-12-21,5,2,0,61,1,False
2007-12-22,8,0,1,52,0,False
2007-12-23,6,0,0,42,0,False
2007-12-24,5,1,0,44,1,False
2007-12-25,5,0,0,46,0,False
2007-12-26,8,1,0,63,0,False
2007-12-27,8,2,0,62,0,False
2007-12-28,9,2,0,70,0,False
2007-12-29,6,2,0,52,1,False
2007-12-30,10,1,0,59,1,False
2007-12-31,8,1,0,68,1,False
2008-01-01,9,0,0,49,0,False
2008-01-02,9,1,1,75,0,False
2008-01-03,6,1,0,77,1,False
2008-01-04,8,1,1,77,0,False
2008-01-05,7,1,0,56,0,False
2008-01-06,10,0,0,63,1,False
2008-01-07,8,1,1,77,0,False
2008-01-08,7,1,1,85,1,False
2008-01-09,9,2,0,88,1,False
2008-01-10,10,1,1,83,0,False
2008-01-11,9,1,0,77,0,False
2008-01-12,9,2,0,58,1,False
2008-01-13,11,1,0,69,1,False
2008-01-14,9,1,0,78,0,False
2008-01-15,8,1,0,81,0,False
2008-01-16,7,1,0,76,0,False
2008-01-17,8,2,1,82,0,False
2008-01-18,8,1,1,85,1,False
2008-01-19,9,0,0,59,0,False
2008-01-20,10,1,0,56,1,False
2008-01-21,8,1,0,67,0,False
2008-01-22,8,2,0,74,0,False
2008-01-23,9,1,1,80,0,False
2008-01-24,9,2,0,83,1,False
2008-01-25,8,2,0,74,0,False
2008-01-26,8,0,0,60,0,False
2008-01-27,8,0,0,65,0,False
2008-01-28,8,1,1,78,0,False
2008-01-29,10,1,1,83,0,False
2008-01-30,9,2,0,88,0,False
2008-01-31,9,2,1,82,0,False
2008-02-01,7,2,1,67,0,False
2008-02-02,6,0,0,58,0,False
2008-02-03,9,1,0,63,1,False
2008-02-04,10,1,0,78,1,False
2008-02-05,8,1,0,76,0,False
2008-02-06,12,2,0,77,0,False
2008-02-07,8,0,1,75,0,False
2008-02-08,8,1,0,75,1,False
2008-02-09,7,1,0,57,0,False
2008-02-10,10,1,0,65,0,False
2008-02-11,11,2,0,74,0,False
2008-02-12,7,1,0,76,0,False
2008-02-13,8,1,0,82,0,False
2008-02-14,6,1,0,70,1,False
2008-02-15,9,1,1,66,0,False
2008-02-16,9,0,0,55,0,False
2008-02-17,9,1,1,55,0,False
2008-02-18,8,2,0,67,1,False
2008-02-19,7,1,1,78,1,False
2008-02-20,7,1,0,82,0,False
2008-02-21,8,1,0,84,0,False
2008-02-22,8,1,0,72,0,False
2008-02-23,9,0,0,57,0,False
2008-02-24,8,2,0,51,0,False
2008-02-25,6,0,0,81,1,False
2008-02-26,8,2,0,81,1,False
2008-02-27,9,1,0,84,0,False
2008-02-28,8,2,0,84,1,False
2008-02-29,7,1,1,75,0,False
2008-03-01,8,0,1,61,0,False
2008-03-02,10,1,0,52,0,False
2008-03-03,9,2,0,77,0,False
2008-03-04,9,2,0,83,0,False
2008-03-05,7,1,1,72,0,False
2008-03-06,10,2,0,77,0,False
2008-03-07,9,1,0,75,0,False
2008-03-08,8,2,0,66,0,False
2008-03-09,10,1,0,58,0,False
2008-03-10,7,1,0,77,0,False
2008-03-11,10,2,0,79,0,False
2008-03-12,9,1,0,88,0,False
2008-03-13,9,2,0,78,0,False
2008-03-14,6,1,0,74,0,False
2008-03-15,7,1,1,62,0,False
2008-03-16,8,3,0,59,0,False
2008-03-17,8,1,0,78,0,False
2008-03-18,10,1,0,77,0,False
2008-03-19,7,1,0,82,0,False
