date,blackmail,bribe,bum,commoner,corrupt,isPartial
2014-03-03,3,1,10,0,7,False
2014-03-04,2,1,11,0,11,False
2014-03-05,3,1,13,0,9,False
2014-03-06,3,2,12,0,8,False
2014-03-07,4,1,10,0,11,False
2014-03-08,3,1,11,0,6,False
2014-03-09,4,1,12,0,8,False
2014-03-10,3,1,10,0,11,False
2014-03-11,2,1,11,0,8,False
2014-03-12,1,1,10,0,11,False
2014-03-13,3,1,12,0,9,False
2014-03-14,3,1,13,1,7,False
2014-03-15,4,2,11,0,6,False
2014-03-16,3,1,15,0,6,False
2014-03-17,3,1,10,0,8,False
2014-03-18,3,0,11,0,8,False
2014-03-19,2,1,11,0,7,False
2014-03-20,3,1,11,0,10,False
2014-03-21,3,2,13,0,9,False
2014-03-22,2,1,12,0,8,False
2014-03-23,4,2,14,0,6,False
2014-03-24,3,1,10,0,8,False
2014-03-25,3,1,12,0,9,False
2014-03-26,3,1,13,0,10,False
2014-03-27,1,2,12,0,12,False
2014-03-28,3,2,11,0,9,False
2014-03-29,3,1,11,0,6,False
2014-03-30,3,1,13,1,8,False
2014-03-31,3,2,10,0,9,False
2014-04-01,3,1,11,0,9,False
2014-04-02,2,2,11,0,8,False
2014-04-03,3,2,10,0,8,False
2014-04-04,3,1,10,0,9,False
2014-04-05,3,2,12,0,6,False
2014-04-06,3,2,14,0,8,False
2014-04-07,3,1,12,0,7,False
2014-04-08,3,1,12,0,8,False
2014-04-09,3,2,13,0,10,False
2014-04-10,2,2,9,0,9,False
2014-04-11,3,2,12,0,8,False
2014-04-12,3,2,13,0,9,False
2014-04-13,3,2,11,0,10,False
2014-04-14,3,1,9,0,9,False
2014-04-15,2,2,11,0,9,False
2014-04-16,3,1,9,0,8,False
2014-04-17,3,2,13,0,8,False
2014-04-18,3,2,15,0,7,False
2014-04-19,4,1,13,0,7,False
2014-04-20,4,2,19,0,5,False
2014-04-21,4,2,14,0,9,False
2014-04-22,2,1,12,1,10,False
2014-04-23,3,2,13,0,9,False
2014-04-24,3,1,12,1,8,False
2014-04-25,3,1,14,0,9,False
2014-04-26,3,2,12,0,6,False
2014-04-27,2,2,14,0,6,False
2014-04-28,3,1,12,0,10,False
2014-04-29,4,3,15,0,7,False
2014-04-30,3,2,10,1,7,False
2014-05-01,3,2,13,0,9,False
2014-05-02,4,1,17,0,8,False
2014-05-03,3,2,15,0,6,False
2014-05-04,4,2,18,0,7,False
2014-05-05,2,1,12,1,8,False
2014-05-06,2,2,12,0,9,False
2014-05-07,4,2,12,0,9,False
2014-05-08,4,1,12,0,10,False
2014-05-09,3,2,11,0,6,False
2014-05-10,3,2,13,0,6,False
2014-05-11,3,3,14,0,7,False
2014-05-12,4,1,11,0,8,False
2014-05-13,4,1,11,0,7,False
2014-05-14,2,1,14,0,9,False
2014-05-15,3,2,14,0,8,False
2014-05-16,3,1,13,0,8,False
2014-05-17,4,2,12,0,5,False
2014-05-18,3,1,14,0,8,False
2014-05-19,3,2,12,0,9,False
2014-05-20,4,2,12,0,10,False
2014-05-21,3,1,9,0,7,False
2014-05-22,2,2,15,0,7,False
2014-05-23,3,2,13,0,8,False
2014-05-24,4,1,15,0,6,False
2014-05-25,3,1,12,0,7,False
2014-05-26,3,2,15,0,7,False
2014-05-27,3,2,23,1,5,False
2014-05-28,4,1,40,1,8,False
2014-05-29,3,1,31,0,6,False
2014-05-30,2,1,26,0,6,False
2014-05-31,3,1,23,1,8,False
2014-06-01,3,2,25,1,7,False
2014-06-02,4,2,14,0,7,False
2014-06-03,2,2,16,0,8,False
2014-06-04,3,1,14,0,5,False
2014-06-05,4,1,13,0,6,False
2014-06-06,3,1,13,0,8,False
2014-06-07,2,2,15,0,6,False
2014-06-08,3,2,14,0,6,False
2014-06-09,4,1,13,1,8,False
2014-06-10,2,2,12,0,6,False
2014-06-11,4,1,14,0,8,False
2014-06-12,4,1,13,0,9,False
2014-06-13,3,1,12,0,9,False
2014-06-14,3,1,17,0,7,False
2014-06-15,3,1,13,0,8,False
2014-06-16,3,2,15,0,9,False
2014-06-17,2,3,13,0,10,False
2014-06-18,3,1,13,0,6,False
2014-06-19,2,1,14,0,9,False
2014-06-20,5,1,13,1,8,False
2014-06-21,5,2,14,1,5,False
2014-06-22,3,2,13,1,5,False
