date,gain,generosity,gift,gold,guide,isPartial
2008-04-28,6,0,23,41,68,False
2008-04-29,7,0,22,41,70,False
2008-04-30,6,0,22,43,65,False
2008-05-01,6,0,24,44,66,False
2008-05-02,6,0,22,39,64,False
2008-05-03,5,0,24,49,83,False
2008-05-04,6,0,25,45,86,False
2008-05-05,6,0,25,45,68,False
2008-05-06,6,0,27,41,67,False
2008-05-07,7,0,29,41,64,False
2008-05-08,5,0,31,43,69,False
2008-05-09,5,0,30,47,64,False
2008-05-10,5,0,26,41,79,False
2008-05-11,6,0,26,46,87,False
2008-05-12,6,0,19,45,69,False
2008-05-13,5,0,22,41,69,False
2008-05-14,6,0,22,43,64,False
2008-05-15,5,0,21,40,65,False
2008-05-16,7,0,20,42,71,False
2008-05-17,5,0,20,45,79,False
2008-05-18,6,0,18,45,86,False
2008-05-19,6,0,18,42,71,False
2008-05-20,6,0,22,42,69,False
2008-05-21,6,0,21,42,69,False
2008-05-22,6,0,21,42,68,False
2008-05-23,5,0,19,41,69,False
2008-05-24,6,0,20,43,79,False
2008-05-25,6,0,18,44,90,False
2008-05-26,6,0,17,44,87,False
2008-05-27,7,0,17,43,70,False
2008-05-28,6,0,21,42,73,False
2008-05-29,7,0,22,40,67,False
2008-05-30,5,0,20,42,66,False
2008-05-31,5,0,21,44,82,False
2008-06-01,6,0,19,45,86,False
2008-06-02,6,0,22,42,71,False
2008-06-03,5,0,20,38,68,False
2008-06-04,6,0,22,39,65,False
2008-06-05,6,0,24,41,66,False
2008-06-06,6,0,21,43,62,False
2008-06-07,5,0,20,46,82,False
2008-06-08,5,0,21,41,86,False
2008-06-09,6,0,25,43,70,False
2008-06-10,7,0,26,41,70,False
2008-06-11,6,0,24,40,69,False
2008-06-12,6,0,27,42,70,False
2008-06-13,6,0,25,41,69,False
2008-06-14,5,0,25,45,80,False
2008-06-15,5,0,24,45,86,False
2008-06-16,5,0,20,45,69,False
2008-06-17,6,0,22,45,70,False
2008-06-18,6,0,19,43,70,False
2008-06-19,6,0,21,45,68,False
2008-06-20,4,0,18,42,70,False
2008-06-21,5,0,20,46,82,False
2008-06-22,7,0,19,49,88,False
2008-06-23,6,0,21,45,67,False
2008-06-24,6,0,19,47,68,False
2008-06-25,6,0,20,41,69,False
2008-06-26,7,0,18,43,65,False
2008-06-27,5,0,19,43,65,False
2008-06-28,6,0,19,47,78,False
2008-06-29,7,0,19,50,87,False
2008-06-30,7,0,19,44,69,False
2008-07-01,5,0,19,44,68,False
2008-07-02,6,0,18,43,67,False
2008-07-03,5,0,16,44,66,False
2008-07-04,4,0,13,41,77,False
2008-07-05,6,0,16,46,87,False
2008-07-06,5,0,16,46,85,False
2008-07-07,6,0,18,43,72,False
2008-07-08,7,0,19,41,69,False
2008-07-09,5,0,22,41,71,False
2008-07-10,6,0,19,43,70,False
2008-07-11,6,0,18,44,66,False
2008-07-12,5,0,18,47,85,False
2008-07-13,6,0,17,47,82,False
2008-07-14,6,0,19,45,68,False
2008-07-15,6,0,19,47,70,False
2008-07-16,6,0,18,46,68,False
2008-07-17,7,0,19,48,64,False
2008-07-18,6,0,19,43,68,False
2008-07-19,5,0,19,48,82,False
2008-07-20,5,0,17,48,82,False
2008-07-21,6,0,18,44,70,False
2008-07-22,6,0,17,42,67,False
2008-07-23,6,0,22,43,72,False
2008-07-24,6,0,17,42,69,False
2008-07-25,6,0,21,46,65,False
2008-07-26,5,0,20,43,81,False
2008-07-27,6,0,16,45,85,False
2008-07-28,5,0,20,43,71,False
2008-07-29,6,0,18,42,67,False
2008-07-30,6,0,19,41,66,False
2008-07-31,6,0,21,41,71,False
2008-08-01,5,0,18,42,66,False
2008-08-02,7,0,17,41,84,False
2008-08-03,6,0,17,43,78,False
2008-08-04,6,0,18,40,75,False
2008-08-05,7,0,21,44,69,False
2008-08-06,7,0,18,43,71,False
2008-08-07,5,0,19,43,72,False
2008-08-08,5,0,18,44,74,False
2008-08-09,6,0,18,52,82,False
2008-08-10,5,0,16,61,83,False
2008-08-11,6,0,18,70,68,False
2008-08-12,5,0,18,67,68,False
2008-08-13,5,0,21,63,67,False
2008-08-14,7,0,20,57,68,False
2008-08-15,5,0,20,69,65,False
2008-08-16,4,0,19,87,79,False
2008-08-17,4,0,18,89,81,False
2008-08-18,6,0,20,58,70,False
2008-08-19,5,0,20,57,67,False
2008-08-20,5,0,19,58,63,False
2008-08-21,5,0,20,60,66,False
2008-08-22,5,0,16,56,67,False
2008-08-23,6,0,17,58,76,False
2008-08-24,5,0,17,69,80,False
2008-08-25,6,0,20,57,70,False
2008-08-26,5,0,19,40,66,False
2008-08-27,6,0,18,42,67,False
2008-08-28,6,0,19,47,67,False
2008-08-29,5,0,18,42,69,False
2008-08-30,5,0,18,43,82,False
2008-08-31,6,0,16,46,83,False
2008-09-01,5,0,16,42,89,False
2008-09-02,6,0,18,41,74,False
2008-09-03,6,0,19,43,68,False
2008-09-04,6,0,16,37,66,False
2008-09-05,5,0,15,39,65,False
2008-09-06,7,0,18,42,81,False
2008-09-07,6,0,19,43,95,False
2008-09-08,6,0,19,40,70,False
2008-09-09,7,0,18,42,67,False
2008-09-10,6,0,19,40,70,False
2008-09-11,6,0,19,42,68,False
2008-09-12,6,0,18,40,64,False
2008-09-13,5,0,15,42,77,False
2008-09-14,6,0,18,40,88,False
2008-09-15,6,0,18,46,69,False
2008-09-16,5,0,22,45,69,False
2008-09-17,6,0,19,55,72,False
2008-09-18,6,0,18,58,72,False
2008-09-19,6,0,19,54,65,False
2008-09-20,5,0,19,48,80,False
2008-09-21,6,0,15,48,95,False
2008-09-22,5,0,18,50,77,False
2008-09-23,6,0,20,51,72,False
2008-09-24,7,0,20,49,73,False
2008-09-25,7,0,19,51,71,False
2008-09-26,5,0,18,51,72,False
2008-09-27,6,0,18,43,79,False
2008-09-28,5,0,18,46,91,False
2008-09-29,5,0,18,59,73,False
2008-09-30,7,0,20,54,69,False
2008-10-01,7,0,20,46,71,False
2008-10-02,6,0,21,49,72,False
2008-10-03,6,0,20,44,67,False
2008-10-04,5,0,17,43,81,False
2008-10-05,6,0,17,44,88,False
2008-10-06,6,0,20,53,71,False
2008-10-07,8,0,20,51,74,False
2008-10-08,7,0,20,54,69,False
2008-10-09,6,0,18,54,70,False
2008-10-10,5,0,19,59,66,False
2008-10-11,6,0,16,52,83,False
2008-10-12,5,0,19,51,91,False
2008-10-13,7,0,19,54,76,False
2008-10-14,7,0,20,50,69,False
2008-10-15,7,0,21,46,71,False
2008-10-16,6,0,22,48,67,False
2008-10-17,5,0,20,48,67,False
2008-10-18,5,0,20,44,85,False
2008-10-19,6,0,18,43,85,False
2008-10-20,6,0,21,47,69,False
2008-10-21,6,0,21,51,72,False
2008-10-22,7,0,20,52,71,False
2008-10-23,7,0,20,48,69,False
2008-10-24,6,0,19,54,72,False
2008-10-25,5,0,21,50,85,False
2008-10-26,5,0,20,45,88,False
2008-10-27,6,0,21,49,75,False
2008-10-28,7,0,22,44,72,False
2008-10-29,7,0,20,46,78,False
2008-10-30,6,0,21,42,71,False
2008-10-31,5,0,20,44,74,False
2008-11-01,5,0,21,42,90,False
2008-11-02,6,0,21,42,93,False
2008-11-03,5,0,22,43,88,False
2008-11-04,6,0,23,37,100,False
2008-11-05,6,0,21,35,63,False
2008-11-06,7,0,26,45,68,False
2008-11-07,5,0,25,45,67,False
2008-11-08,5,0,26,46,85,False
2008-11-09,6,0,27,48,90,False
2008-11-10,6,0,29,43,72,False
2008-11-11,6,0,31,44,72,False
2008-11-12,6,0,28,45,69,False
2008-11-13,6,0,28,43,69,False
2008-11-14,7,0,30,45,69,False
2008-11-15,6,0,30,47,85,False
2008-11-16,5,0,32,44,93,False
2008-11-17,7,0,33,44,75,False
2008-11-18,6,0,34,40,70,False
2008-11-19,6,0,35,45,74,False
2008-11-20,5,0,36,43,69,False
2008-11-21,7,0,34,46,64,False
2008-11-22,5,0,34,45,90,False
2008-11-23,7,0,35,44,84,False
2008-11-24,7,0,38,48,77,False
2008-11-25,6,0,42,48,71,False
2008-11-26,5,0,34,47,72,False
2008-11-27,4,0,29,44,87,False
2008-11-28,4,0,39,43,88,False
