date,privileged,productive,productivity,profit,profitable,isPartial
2017-09-14,2,6,13,80,8,False
2017-09-15,3,7,13,70,7,False
2017-09-16,1,3,6,46,6,False
2017-09-17,2,6,9,55,5,False
2017-09-18,3,9,14,75,8,False
2017-09-19,1,8,12,82,6,False
2017-09-20,3,7,12,80,7,False
2017-09-21,2,8,12,78,7,False
2017-09-22,2,6,10,71,6,False
2017-09-23,1,5,5,50,5,False
2017-09-24,2,8,8,52,8,False
2017-09-25,3,7,15,80,7,False
2017-09-26,3,8,17,79,6,False
2017-09-27,3,9,12,84,7,False
2017-09-28,3,7,16,84,6,False
2017-09-29,2,6,12,70,7,False
2017-09-30,2,5,5,46,6,False
2017-10-01,3,4,8,56,7,False
2017-10-02,3,8,13,75,6,False
2017-10-03,3,7,14,77,6,False
2017-10-04,4,6,12,81,7,False
2017-10-05,3,7,12,76,6,False
2017-10-06,3,8,11,72,7,False
2017-10-07,2,5,6,51,8,False
2017-10-08,2,6,9,54,6,False
2017-10-09,3,8,12,81,7,False
2017-10-10,3,7,12,89,8,False
2017-10-11,3,6,13,83,7,False
2017-10-12,3,8,14,82,6,False
2017-10-13,2,6,9,69,6,False
2017-10-14,1,6,6,50,6,False
2017-10-15,2,6,7,56,7,False
2017-10-16,3,8,13,87,6,False
2017-10-17,4,8,14,88,8,False
2017-10-18,4,7,15,86,7,False
2017-10-19,3,8,14,84,8,False
2017-10-20,2,8,14,73,7,False
2017-10-21,2,6,8,50,6,False
2017-10-22,2,5,8,56,7,False
2017-10-23,2,8,13,85,8,False
2017-10-24,3,9,15,89,11,False
2017-10-25,4,8,14,87,9,False
2017-10-26,3,6,10,90,8,False
2017-10-27,3,5,12,74,8,False
2017-10-28,1,5,6,48,7,False
2017-10-29,1,6,8,62,6,False
2017-10-30,2,8,12,84,7,False
2017-10-31,3,9,14,81,7,False
2017-11-01,3,10,11,84,6,False
2017-11-02,3,9,12,92,8,False
2017-11-03,2,7,13,74,9,False
2017-11-04,2,5,6,53,5,False
2017-11-05,2,6,7,54,8,False
2017-11-06,3,8,14,84,7,False
2017-11-07,3,9,14,87,7,False
2017-11-08,2,7,12,84,8,False
2017-11-09,2,8,12,89,9,False
2017-11-10,2,6,9,64,7,False
2017-11-11,1,4,7,52,7,False
2017-11-12,2,6,7,62,6,False
2017-11-13,2,8,14,79,8,False
2017-11-14,4,10,14,90,7,False
2017-11-15,2,7,13,100,6,False
2017-11-16,3,7,11,82,7,False
2017-11-17,2,6,10,68,9,False
2017-11-18,2,3,6,53,8,False
2017-11-19,1,5,5,54,7,False
2017-11-20,2,9,12,71,9,False
2017-11-21,3,8,9,68,8,False
2017-11-22,2,3,6,58,6,False
2017-11-23,1,4,5,41,6,False
2017-11-24,1,4,7,38,7,False
2017-11-25,1,4,4,45,9,False
2017-11-26,2,7,6,56,9,False
2017-11-27,2,7,13,83,7,False
2017-11-28,2,6,12,89,9,False
2017-11-29,3,6,11,93,9,False
2017-11-30,3,7,13,84,9,False
2017-12-01,3,7,13,80,8,False
2017-12-02,1,5,6,57,5,False
2017-12-03,2,5,8,67,7,False
2017-12-04,2,8,13,86,10,False
2017-12-05,2,8,13,89,9,False
2017-12-06,2,9,13,93,10,False
2017-12-07,2,7,12,85,10,False
2017-12-08,2,9,12,80,8,False
2017-12-09,1,5,7,57,8,False
2017-12-10,1,7,10,61,7,False
2017-12-11,2,9,15,84,8,False
2017-12-12,3,7,13,90,8,False
2017-12-13,2,7,14,93,9,False
