date,expense,expensive,fine,ghetto,intervention,isPartial
2016-07-08,11,55,81,26,14,False
2016-07-09,7,55,83,27,9,False
2016-07-10,9,57,84,29,13,False
2016-07-11,14,49,83,27,16,False
2016-07-12,15,55,77,22,11,False
2016-07-13,12,48,88,26,12,False
2016-07-14,12,43,79,23,13,False
2016-07-15,13,53,84,24,13,False
2016-07-16,7,60,89,26,8,False
2016-07-17,9,65,88,27,9,False
2016-07-18,13,47,86,24,16,False
2016-07-19,13,52,85,26,14,False
2016-07-20,13,49,84,29,15,False
2016-07-21,14,57,91,26,16,False
2016-07-22,11,53,86,24,11,False
2016-07-23,7,54,77,26,8,False
2016-07-24,7,58,88,30,12,False
2016-07-25,14,56,90,21,18,False
2016-07-26,13,54,92,24,16,False
2016-07-27,11,53,87,23,12,False
2016-07-28,15,54,90,23,14,False
2016-07-29,10,59,90,27,12,False
2016-07-30,6,60,92,24,9,False
2016-07-31,8,59,82,29,12,False
2016-08-01,13,55,92,25,16,False
2016-08-02,12,57,86,21,16,False
2016-08-03,14,50,97,25,21,False
2016-08-04,11,51,92,23,15,False
2016-08-05,11,49,89,26,12,False
2016-08-06,5,56,89,25,7,False
2016-08-07,6,57,77,26,9,False
2016-08-08,12,48,77,22,16,False
2016-08-09,12,51,80,22,15,False
2016-08-10,13,48,84,25,15,False
2016-08-11,11,49,85,26,13,False
2016-08-12,10,43,86,24,14,False
2016-08-13,7,52,85,21,7,False
2016-08-14,4,55,79,26,8,False
2016-08-15,11,46,83,24,16,False
2016-08-16,12,48,89,21,15,False
2016-08-17,11,45,87,20,13,False
2016-08-18,13,48,79,24,13,False
2016-08-19,11,45,84,22,13,False
2016-08-20,6,55,86,23,9,False
2016-08-21,7,55,82,25,11,False
2016-08-22,11,45,83,25,17,False
2016-08-23,16,58,85,20,16,False
2016-08-24,14,52,95,24,16,False
2016-08-25,13,56,92,27,20,False
2016-08-26,12,54,85,25,15,False
2016-08-27,9,61,88,29,14,False
2016-08-28,9,61,83,28,18,False
2016-08-29,15,56,85,24,23,False
2016-08-30,16,51,84,25,20,False
2016-08-31,16,56,81,22,20,False
2016-09-01,18,54,88,25,18,False
2016-09-02,13,53,86,24,19,False
2016-09-03,7,55,89,27,11,False
2016-09-04,10,60,89,28,15,False
2016-09-05,12,62,87,29,14,False
2016-09-06,16,52,89,24,19,False
2016-09-07,18,51,85,25,17,False
2016-09-08,17,56,89,23,20,False
2016-09-09,14,57,94,23,20,False
2016-09-10,9,51,87,26,11,False
2016-09-11,11,54,84,23,14,False
2016-09-12,19,49,91,23,20,False
2016-09-13,20,55,100,25,20,False
2016-09-14,17,52,94,20,23,False
2016-09-15,16,55,100,25,19,False
2016-09-16,15,53,97,26,17,False
2016-09-17,10,56,92,26,11,False
2016-09-18,13,56,94,24,16,False
2016-09-19,16,55,94,22,22,False
2016-09-20,21,54,89,24,22,False
2016-09-21,19,56,84,24,23,False
2016-09-22,19,54,85,22,20,False
2016-09-23,16,50,87,22,18,False
2016-09-24,10,60,89,27,11,False
2016-09-25,11,61,87,22,15,False
2016-09-26,20,50,86,22,20,False
