date,privileged,productive,productivity,profit,profitable,isPartial
2013-12-28,1,2,4,38,4,False
2013-12-29,0,3,3,39,6,False
2013-12-30,2,3,5,54,7,False
2013-12-31,2,5,5,51,5,False
2014-01-01,1,3,3,34,7,False
2014-01-02,2,5,6,54,6,False
2014-01-03,2,6,6,55,7,False
2014-01-04,1,4,5,42,6,False
2014-01-05,1,4,5,44,7,False
2014-01-06,2,7,7,58,7,False
2014-01-07,3,5,8,66,6,False
2014-01-08,1,6,8,71,5,False
2014-01-09,1,6,9,67,5,False
2014-01-10,2,7,8,62,7,False
2014-01-11,2,3,4,47,5,False
2014-01-12,1,3,6,46,5,False
2014-01-13,3,4,9,65,6,False
2014-01-14,1,6,11,78,5,False
2014-01-15,4,6,11,70,9,False
2014-01-16,2,4,8,89,5,False
2014-01-17,3,9,10,62,5,False
2014-01-18,2,4,5,49,4,False
2014-01-19,1,4,6,46,5,False
2014-01-20,3,6,6,66,4,False
2014-01-21,3,4,10,74,8,False
2014-01-22,3,6,10,76,6,False
2014-01-23,3,7,10,86,7,False
2014-01-24,2,7,10,68,6,False
2014-01-25,2,6,8,56,9,False
2014-01-26,1,7,6,53,6,False
2014-01-27,1,7,10,66,6,False
2014-01-28,3,5,10,81,7,False
2014-01-29,4,8,13,88,6,False
2014-01-30,3,5,12,87,7,False
2014-01-31,2,7,10,73,6,False
2014-02-01,1,3,5,58,5,False
2014-02-02,2,4,5,60,7,False
2014-02-03,2,8,12,79,5,False
2014-02-04,3,5,12,88,7,False
2014-02-05,2,6,12,82,6,False
2014-02-06,2,5,12,90,6,False
2014-02-07,3,8,11,73,7,False
2014-02-08,3,4,5,46,7,False
2014-02-09,3,5,6,62,5,False
2014-02-10,3,8,10,77,8,False
2014-02-11,2,6,9,82,6,False
2014-02-12,3,4,12,82,5,False
2014-02-13,3,4,10,74,5,False
2014-02-14,2,4,8,62,6,False
2014-02-15,2,5,4,48,5,False
2014-02-16,2,4,6,44,5,False
2014-02-17,3,5,10,73,7,False
2014-02-18,3,5,9,85,7,False
2014-02-19,2,6,12,84,6,False
2014-02-20,3,4,12,79,5,False
2014-02-21,2,7,10,72,3,False
2014-02-22,2,3,6,52,5,False
2014-02-23,3,6,8,56,6,False
2014-02-24,2,6,11,79,6,False
2014-02-25,3,6,10,92,6,False
2014-02-26,3,6,12,87,5,False
2014-02-27,3,5,11,93,6,False
2014-02-28,2,5,10,77,6,False
2014-03-01,3,4,6,65,7,False
2014-03-02,3,3,5,65,3,False
2014-03-03,3,5,9,70,5,False
2014-03-04,3,7,10,86,5,False
2014-03-05,3,6,11,94,7,False
2014-03-06,3,7,8,84,6,False
2014-03-07,4,7,10,75,6,False
2014-03-08,2,3,6,62,6,False
2014-03-09,3,5,7,54,8,False
2014-03-10,4,6,11,78,5,False
2014-03-11,4,5,11,90,6,False
2014-03-12,2,5,10,92,7,False
2014-03-13,2,6,10,78,5,False
2014-03-14,3,6,8,69,6,False
2014-03-15,1,4,6,56,5,False
2014-03-16,2,3,6,54,5,False
2014-03-17,3,5,9,78,4,False
2014-03-18,2,7,11,88,8,False
2014-03-19,2,6,11,92,6,False
2014-03-20,2,6,9,77,6,False
2014-03-21,3,6,9,69,6,False
2014-03-22,1,4,7,48,4,False
2014-03-23,2,3,6,55,7,False
2014-03-24,2,6,10,71,8,False
2014-03-25,3,7,11,86,6,False
2014-03-26,3,6,13,98,6,False
2014-03-27,4,6,11,89,6,False
2014-03-28,2,4,10,72,7,False
2014-03-29,2,4,6,48,5,False
2014-03-30,3,5,6,65,4,False
2014-03-31,3,6,14,78,6,False
2014-04-01,3,6,10,88,5,False
2014-04-02,3,5,10,91,6,False
2014-04-03,2,6,11,84,5,False
2014-04-04,2,5,9,72,6,False
2014-04-05,1,4,7,51,6,False
2014-04-06,2,5,5,55,8,False
2014-04-07,3,5,10,78,5,False
2014-04-08,2,4,8,83,5,False
2014-04-09,4,8,13,89,5,False
2014-04-10,3,7,11,82,7,False
2014-04-11,6,5,9,73,5,False
2014-04-12,6,3,6,49,4,False
2014-04-13,5,5,6,65,5,False
2014-04-14,3,8,14,79,5,False
2014-04-15,3,6,12,100,8,False
2014-04-16,3,7,8,92,7,False
2014-04-17,4,6,12,76,6,False
2014-04-18,3,4,8,66,5,False
2014-04-19,2,3,6,61,7,False
2014-04-20,1,4,5,56,7,False
2014-04-21,2,9,13,83,8,False
2014-04-22,2,5,14,79,6,False
2014-04-23,2,5,9,91,7,False
2014-04-24,2,7,13,88,7,False
2014-04-25,1,6,11,74,5,False
2014-04-26,2,7,6,45,5,False
2014-04-27,2,6,7,57,9,False
2014-04-28,2,6,13,85,8,False
2014-04-29,3,7,9,84,6,False
2014-04-30,3,6,9,86,6,False
2014-05-01,2,6,11,76,6,False
2014-05-02,1,5,9,70,4,False
2014-05-03,2,4,7,49,7,False
2014-05-04,2,4,6,47,5,False
2014-05-05,3,7,9,78,4,False
2014-05-06,4,6,10,79,7,False
2014-05-07,2,6,12,80,5,False
2014-05-08,2,5,9,71,5,False
2014-05-09,2,5,10,66,4,False
2014-05-10,2,3,5,41,5,False
2014-05-11,3,5,6,39,5,False
2014-05-12,3,5,9,75,6,False
2014-05-13,3,7,9,73,5,False
2014-05-14,3,7,9,68,8,False
2014-05-15,3,5,8,77,5,False
2014-05-16,3,5,9,61,5,False
2014-05-17,2,4,4,48,3,False
2014-05-18,2,5,5,44,7,False
2014-05-19,2,5,8,67,7,False
2014-05-20,4,6,8,69,6,False
2014-05-21,3,7,11,66,6,False
2014-05-22,4,4,8,66,5,False
2014-05-23,4,4,8,61,5,False
2014-05-24,2,2,2,39,4,False
2014-05-25,2,3,3,35,4,False
2014-05-26,3,5,6,39,4,False
2014-05-27,3,5,10,58,4,False
2014-05-28,3,4,8,65,5,False
2014-05-29,2,4,8,72,6,False
2014-05-30,1,4,10,65,6,False
2014-05-31,1,6,6,48,5,False
2014-06-01,2,4,3,45,3,False
2014-06-02,3,5,7,58,6,False
2014-06-03,2,7,9,76,6,False
2014-06-04,2,5,8,70,5,False
2014-06-05,3,6,7,61,4,False
2014-06-06,1,5,8,58,3,False
2014-06-07,1,3,4,42,6,False
2014-06-08,2,5,5,43,6,False
2014-06-09,2,5,7,63,4,False
2014-06-10,3,4,9,68,5,False
2014-06-11,1,3,9,72,6,False
2014-06-12,1,6,8,62,4,False
2014-06-13,2,5,8,60,4,False
2014-06-14,1,5,4,32,3,False
2014-06-15,3,4,3,36,3,False
2014-06-16,2,4,8,67,6,False
2014-06-17,4,4,5,62,6,False
2014-06-18,2,5,7,62,7,False
2014-06-19,1,3,8,67,3,False
2014-06-20,2,6,5,61,3,False
2014-06-21,2,3,5,42,4,False
2014-06-22,1,2,3,38,6,False
