date,lay,liquidate,miser,owe,recession,isPartial
2012-07-22,85,0,2,10,10,False
2012-07-23,87,0,3,12,17,False
2012-07-24,78,1,4,17,11,False
2012-07-25,93,1,4,14,13,False
2012-07-26,88,1,3,12,8,False
2012-07-27,87,1,3,12,14,False
2012-07-28,80,1,2,11,9,False
2012-07-29,81,0,3,10,8,False
2012-07-30,80,1,3,13,7,False
2012-07-31,88,1,1,15,9,False
2012-08-01,87,1,3,18,8,False
2012-08-02,74,1,2,16,12,False
2012-08-03,76,1,2,15,11,False
2012-08-04,87,1,2,9,10,False
2012-08-05,88,0,1,15,4,False
2012-08-06,79,1,3,15,10,False
2012-08-07,75,1,3,16,10,False
2012-08-08,89,1,4,14,7,False
2012-08-09,75,1,3,12,10,False
2012-08-10,73,0,3,14,7,False
2012-08-11,82,1,1,12,9,False
2012-08-12,80,0,2,12,10,False
2012-08-13,74,0,2,15,9,False
2012-08-14,78,1,2,18,8,False
2012-08-15,80,0,2,17,14,False
2012-08-16,72,0,5,15,14,False
2012-08-17,82,1,2,12,15,False
2012-08-18,83,0,4,13,6,False
2012-08-19,86,0,2,16,10,False
2012-08-20,83,1,3,15,9,False
2012-08-21,74,1,4,18,11,False
2012-08-22,76,1,3,12,16,False
2012-08-23,84,1,3,15,15,False
2012-08-24,81,0,2,15,12,False
2012-08-25,89,1,2,18,6,False
2012-08-26,93,0,2,13,10,False
2012-08-27,83,1,3,16,12,False
2012-08-28,80,1,2,17,13,False
2012-08-29,83,0,3,17,12,False
2012-08-30,72,0,3,15,15,False
2012-08-31,73,0,2,17,10,False
2012-09-01,92,1,2,13,6,False
2012-09-02,79,1,2,13,8,False
2012-09-03,83,1,4,17,10,False
2012-09-04,74,1,2,14,16,False
2012-09-05,76,0,2,19,16,False
2012-09-06,75,0,3,15,16,False
2012-09-07,82,1,3,19,20,False
2012-09-08,81,1,1,14,11,False
2012-09-09,79,0,2,11,12,False
2012-09-10,77,1,5,17,12,False
2012-09-11,80,1,5,17,15,False
2012-09-12,81,1,2,18,16,False
2012-09-13,77,1,3,18,19,False
2012-09-14,71,1,1,16,11,False
2012-09-15,76,0,3,12,11,False
2012-09-16,83,0,3,11,10,False
2012-09-17,87,1,1,20,9,False
2012-09-18,85,1,3,13,13,False
2012-09-19,84,1,2,15,11,False
2012-09-20,80,1,2,16,16,False
2012-09-21,81,0,3,16,15,False
2012-09-22,82,0,3,13,8,False
2012-09-23,92,0,2,14,9,False
2012-09-24,89,1,3,14,13,False
2012-09-25,88,1,3,15,13,False
2012-09-26,81,1,2,17,15,False
2012-09-27,91,1,3,16,14,False
2012-09-28,93,0,4,16,10,False
2012-09-29,80,0,4,12,7,False
2012-09-30,90,1,2,14,15,False
2012-10-01,83,1,2,16,15,False
2012-10-02,82,2,3,20,17,False
2012-10-03,88,1,2,20,13,False
2012-10-04,80,1,2,16,14,False
2012-10-05,90,1,3,14,14,False
2012-10-06,76,1,4,16,8,False
2012-10-07,86,1,4,10,8,False
2012-10-08,83,0,4,16,13,False
2012-10-09,80,0,2,19,18,False
2012-10-10,83,1,2,18,14,False
2012-10-11,81,0,2,16,16,False
2012-10-12,70,1,1,15,16,False
2012-10-13,75,0,4,13,11,False
2012-10-14,81,1,5,12,11,False
2012-10-15,79,1,3,19,12,False
2012-10-16,80,1,4,19,13,False
2012-10-17,74,1,3,14,17,False
2012-10-18,73,1,4,14,14,False
2012-10-19,77,0,3,12,14,False
2012-10-20,82,0,2,14,11,False
2012-10-21,72,0,1,13,13,False
2012-10-22,86,1,3,14,14,False
2012-10-23,77,14,3,16,13,False
2012-10-24,82,1,4,13,16,False
2012-10-25,79,1,3,15,14,False
2012-10-26,80,1,3,13,10,False
2012-10-27,74,1,3,11,7,False
2012-10-28,81,0,3,8,8,False
2012-10-29,75,1,4,15,15,False
2012-10-30,79,1,3,13,12,False
2012-10-31,74,0,6,11,14,False
2012-11-01,71,1,2,14,11,False
2012-11-02,79,1,4,19,12,False
2012-11-03,84,1,4,14,10,False
2012-11-04,84,0,2,19,11,False
2012-11-05,74,0,3,16,14,False
2012-11-06,73,0,3,18,12,False
2012-11-07,82,0,3,20,29,False
2012-11-08,86,1,3,17,23,False
2012-11-09,93,0,5,14,20,False
2012-11-10,88,0,3,13,15,False
2012-11-11,98,1,4,15,13,False
2012-11-12,84,0,5,13,17,False
2012-11-13,81,0,7,20,16,False
2012-11-14,95,1,3,14,23,False
2012-11-15,93,2,5,16,22,False
2012-11-16,86,5,3,13,17,False
2012-11-17,85,1,5,12,12,False
2012-11-18,91,1,7,10,13,False
2012-11-19,73,1,5,13,16,False
2012-11-20,76,2,5,18,12,False
2012-11-21,73,3,6,12,11,False
2012-11-22,86,0,7,9,6,False
2012-11-23,76,0,8,11,7,False
2012-11-24,78,1,6,11,12,False
2012-11-25,87,0,7,10,10,False
2012-11-26,78,2,6,16,17,False
2012-11-27,84,0,8,18,13,False
2012-11-28,87,1,7,17,19,False
2012-11-29,82,0,7,14,16,False
2012-11-30,84,0,9,15,19,False
2012-12-01,73,1,9,12,9,False
2012-12-02,77,1,10,11,10,False
2012-12-03,75,2,9,16,16,False
2012-12-04,83,0,9,18,15,False
2012-12-05,82,0,11,14,19,False
2012-12-06,78,1,9,15,15,False
2012-12-07,79,1,9,15,19,False
2012-12-08,85,0,9,15,11,False
2012-12-09,80,1,11,16,14,False
2012-12-10,83,1,12,15,17,False
2012-12-11,77,1,17,17,13,False
2012-12-12,74,1,13,13,14,False
2012-12-13,72,1,11,17,13,False
2012-12-14,64,1,11,12,12,False
2012-12-15,81,1,28,10,7,False
2012-12-16,69,1,18,13,6,False
2012-12-17,66,1,12,14,11,False
2012-12-18,74,1,12,15,11,False
2012-12-19,74,0,10,14,10,False
2012-12-20,67,1,12,12,6,False
2012-12-21,64,0,11,12,6,False
2012-12-22,65,1,16,11,5,False
2012-12-23,66,0,17,11,6,False
2012-12-24,71,1,17,8,6,False
2012-12-25,66,0,13,7,4,False
2012-12-26,63,0,10,10,5,False
2012-12-27,67,1,5,15,7,False
2012-12-28,68,1,3,15,9,False
2012-12-29,79,0,4,18,4,False
2012-12-30,80,1,4,14,6,False
2012-12-31,79,0,5,18,8,False
2013-01-01,76,0,6,13,7,False
2013-01-02,72,1,5,22,9,False
2013-01-03,69,1,6,19,12,False
2013-01-04,70,1,3,18,8,False
2013-01-05,82,0,2,16,8,False
2013-01-06,78,0,3,17,7,False
2013-01-07,76,0,3,18,7,False
2013-01-08,72,0,5,21,9,False
2013-01-09,84,0,3,19,11,False
2013-01-10,78,0,2,19,11,False
2013-01-11,81,1,3,20,9,False
2013-01-12,76,0,3,15,6,False
2013-01-13,82,1,4,21,8,False
2013-01-14,71,0,2,16,8,False
2013-01-15,75,1,4,17,10,False
2013-01-16,83,1,3,20,9,False
2013-01-17,93,1,3,22,11,False
2013-01-18,86,1,4,21,8,False
2013-01-19,75,0,4,19,7,False
2013-01-20,91,1,3,22,9,False
2013-01-21,81,1,2,14,9,False
2013-01-22,71,1,3,21,13,False
2013-01-23,77,1,2,21,11,False
2013-01-24,84,0,2,25,15,False
2013-01-25,73,1,3,27,8,False
2013-01-26,69,0,3,26,9,False
2013-01-27,95,0,5,25,9,False
2013-01-28,83,1,3,28,9,False
2013-01-29,81,0,2,33,10,False
2013-01-30,78,1,4,33,13,False
