date,inexpensive,inherit,invaluable,legal,lucrative,isPartial
2016-10-20,5,1,1,47,1,False
2016-10-21,4,1,1,44,1,False
2016-10-22,4,1,0,35,0,False
2016-10-23,5,1,1,32,1,False
2016-10-24,5,1,1,47,1,False
2016-10-25,4,1,1,46,1,False
2016-10-26,4,1,1,48,1,False
2016-10-27,4,1,1,45,1,False
2016-10-28,4,1,1,43,0,False
2016-10-29,5,1,0,36,0,False
2016-10-30,5,1,0,36,0,False
2016-10-31,4,1,1,45,1,False
2016-11-01,4,1,0,45,0,False
2016-11-02,4,1,1,49,1,False
2016-11-03,4,1,1,44,0,False
2016-11-04,4,1,1,44,1,False
2016-11-05,4,1,0,37,0,False
2016-11-06,5,1,0,37,0,False
2016-11-07,4,1,1,48,1,False
2016-11-08,4,1,1,51,0,False
2016-11-09,2,1,0,100,0,False
2016-11-10,4,1,1,83,1,False
2016-11-11,4,1,0,58,0,False
2016-11-12,5,1,0,49,0,False
2016-11-13,4,1,0,46,1,False
2016-11-14,5,1,1,53,1,False
2016-11-15,4,1,1,56,0,False
2016-11-16,5,1,1,54,0,False
2016-11-17,5,1,0,51,1,False
2016-11-18,4,1,0,47,0,False
2016-11-19,5,0,1,39,0,False
2016-11-20,5,1,0,38,0,False
2016-11-21,5,1,0,44,1,False
2016-11-22,4,1,1,44,0,False
2016-11-23,4,1,1,39,0,False
2016-11-24,3,1,0,30,0,False
2016-11-25,4,0,0,30,0,False
2016-11-26,5,0,0,33,0,False
2016-11-27,5,0,1,34,0,False
2016-11-28,5,1,0,44,1,False
2016-11-29,5,1,1,46,1,False
2016-11-30,5,1,1,48,1,False
2016-12-01,5,1,1,46,1,False
2016-12-02,4,1,0,42,1,False
2016-12-03,5,1,0,35,0,False
2016-12-04,6,1,0,33,1,False
2016-12-05,5,1,1,43,1,False
2016-12-06,5,1,1,46,1,False
2016-12-07,5,1,1,44,0,False
2016-12-08,5,1,1,43,0,False
2016-12-09,5,1,1,39,1,False
2016-12-10,6,1,0,32,1,False
2016-12-11,6,1,0,35,0,False
2016-12-12,5,1,1,43,1,False
2016-12-13,6,1,1,45,1,False
2016-12-14,6,1,1,43,1,False
2016-12-15,5,1,1,46,0,False
2016-12-16,5,1,1,39,0,False
2016-12-17,5,1,1,31,0,False
2016-12-18,5,1,0,32,0,False
2016-12-19,5,1,0,37,0,False
2016-12-20,5,1,1,38,0,False
2016-12-21,5,1,0,41,1,False
2016-12-22,5,1,0,38,0,False
2016-12-23,4,1,0,34,0,False
2016-12-24,4,0,0,28,0,False
2016-12-25,3,1,0,26,0,False
2016-12-26,4,1,0,32,0,False
2016-12-27,4,1,0,36,1,False
2016-12-28,5,1,0,40,0,False
2016-12-29,5,1,1,40,0,False
2016-12-30,5,0,0,39,1,False
2016-12-31,4,0,0,33,0,False
2017-01-01,4,0,0,35,0,False
2017-01-02,6,1,0,41,0,False
2017-01-03,4,1,1,45,0,False
2017-01-04,5,1,0,47,0,False
2017-01-05,5,1,1,44,0,False
2017-01-06,4,1,1,43,0,False
2017-01-07,5,1,1,35,0,False
2017-01-08,6,1,1,35,0,False
2017-01-09,5,1,1,42,0,False
2017-01-10,4,1,1,46,1,False
2017-01-11,4,1,1,47,1,False
2017-01-12,4,1,0,45,1,False
2017-01-13,4,1,1,45,0,False
2017-01-14,4,0,0,36,0,False
2017-01-15,5,1,0,36,0,False
2017-01-16,5,1,0,40,0,False
2017-01-17,4,1,1,46,1,False
2017-01-18,4,1,1,48,1,False
2017-01-19,4,1,1,49,1,False
2017-01-20,4,1,0,47,0,False
2017-01-21,5,1,0,36,1,False
2017-01-22,5,1,0,38,0,False
2017-01-23,5,1,1,48,1,False
2017-01-24,4,1,1,49,1,False
2017-01-25,4,1,1,51,0,False
2017-01-26,4,1,1,52,1,False
2017-01-27,4,1,1,45,1,False
2017-01-28,5,1,0,41,0,False
2017-01-29,5,1,0,46,0,False
2017-01-30,4,1,1,54,1,False
2017-01-31,5,1,1,52,0,False
2017-02-01,4,1,1,54,1,False
2017-02-02,4,1,1,50,1,False
2017-02-03,4,1,1,46,1,False
2017-02-04,5,1,0,41,0,False
2017-02-05,4,1,0,40,0,False
2017-02-06,4,1,1,46,0,False
2017-02-07,4,1,0,49,0,False
2017-02-08,4,1,1,50,1,False
2017-02-09,4,1,1,47,1,False
2017-02-10,4,1,1,46,0,False
2017-02-11,5,1,0,40,0,False
2017-02-12,6,1,0,41,1,False
2017-02-13,4,1,1,46,1,False
2017-02-14,5,6,1,46,1,False
2017-02-15,4,1,1,48,0,False
2017-02-16,4,1,1,47,1,False
2017-02-17,4,1,1,47,0,False
2017-02-18,5,1,1,40,0,False
2017-02-19,4,1,0,39,0,False
2017-02-20,5,1,1,45,0,False
2017-02-21,4,1,1,47,1,False
2017-02-22,5,1,1,50,1,False
2017-02-23,4,1,1,51,1,False
2017-02-24,5,1,1,48,1,False
2017-02-25,4,1,0,40,0,False
2017-02-26,5,1,1,38,0,False
2017-02-27,4,1,1,46,0,False
2017-02-28,5,1,1,49,0,False
2017-03-01,5,1,1,50,1,False
2017-03-02,5,1,1,53,0,False
2017-03-03,4,1,1,46,1,False
2017-03-04,5,1,0,37,0,False
2017-03-05,6,1,0,38,0,False
2017-03-06,5,1,1,48,0,False
2017-03-07,4,1,1,48,1,False
2017-03-08,4,1,1,48,1,False
2017-03-09,4,1,1,48,1,False
2017-03-10,5,1,1,43,1,False
2017-03-11,5,1,0,38,0,False
2017-03-12,5,1,0,35,0,False
2017-03-13,5,1,1,47,1,False
2017-03-14,4,1,1,45,1,False
2017-03-15,4,1,1,44,1,False
2017-03-16,4,2,1,48,1,False
2017-03-17,4,2,1,43,1,False
2017-03-18,4,1,0,35,0,False
2017-03-19,5,1,0,35,0,False
2017-03-20,5,2,1,45,0,False
2017-03-21,5,1,1,49,1,False
2017-03-22,4,1,1,48,1,False
2017-03-23,5,1,1,45,1,False
2017-03-24,4,1,1,44,0,False
2017-03-25,5,1,0,36,0,False
2017-03-26,5,1,0,40,0,False
2017-03-27,4,1,1,49,1,False
2017-03-28,4,2,1,50,1,False
2017-03-29,5,1,1,48,1,False
2017-03-30,4,2,1,47,1,False
2017-03-31,4,1,1,45,1,False
2017-04-01,5,1,0,36,0,False
2017-04-02,5,1,0,36,1,False
2017-04-03,4,1,1,46,1,False
