date,partnership,patron,patronage,precious,priceless,isPartial
2007-09-04,56,34,0,52,20,False
2007-09-05,62,32,0,38,30,False
2007-09-06,78,37,0,38,20,False
2007-09-07,66,35,0,44,42,False
2007-09-08,30,18,0,42,30,False
2007-09-09,15,33,0,41,26,False
2007-09-10,75,30,0,47,21,False
2007-09-11,81,24,1,34,27,False
2007-09-12,64,40,2,45,18,False
2007-09-13,54,40,0,58,29,False
2007-09-14,73,31,1,56,20,False
2007-09-15,34,37,2,48,23,False
2007-09-16,28,30,0,52,12,False
2007-09-17,69,36,2,42,24,False
2007-09-18,86,34,0,54,26,False
2007-09-19,78,29,5,46,24,False
2007-09-20,86,41,1,50,27,False
2007-09-21,66,40,6,47,31,False
2007-09-22,28,33,2,35,19,False
2007-09-23,23,26,2,31,28,False
2007-09-24,48,33,1,41,21,False
2007-09-25,79,21,2,47,17,False
2007-09-26,74,29,0,52,31,False
2007-09-27,76,39,2,57,24,False
2007-09-28,60,32,2,45,27,False
2007-09-29,31,31,0,52,25,False
2007-09-30,26,47,4,44,16,False
2007-10-01,67,42,1,45,21,False
2007-10-02,78,32,2,35,15,False
2007-10-03,90,33,2,37,19,False
2007-10-04,72,50,1,46,22,False
2007-10-05,78,36,4,32,22,False
2007-10-06,36,22,2,45,14,False
2007-10-07,33,30,0,42,16,False
2007-10-08,59,40,2,41,28,False
2007-10-09,80,37,0,45,21,False
2007-10-10,90,44,0,42,18,False
2007-10-11,64,30,2,52,14,False
2007-10-12,57,33,1,48,26,False
2007-10-13,25,49,2,51,35,False
2007-10-14,38,38,2,60,33,False
2007-10-15,84,34,4,31,27,False
2007-10-16,84,47,4,46,23,False
2007-10-17,94,38,1,41,16,False
2007-10-18,80,31,1,43,20,False
2007-10-19,58,35,0,47,29,False
2007-10-20,26,40,2,40,30,False
2007-10-21,31,34,5,41,14,False
2007-10-22,83,38,2,41,19,False
2007-10-23,64,43,1,35,21,False
2007-10-24,84,36,1,53,28,False
2007-10-25,70,49,2,41,22,False
2007-10-26,59,40,1,46,26,False
2007-10-27,34,42,2,30,20,False
2007-10-28,35,73,0,59,19,False
2007-10-29,58,29,1,43,15,False
2007-10-30,85,45,2,47,23,False
2007-10-31,83,47,3,34,8,False
2007-11-01,59,41,4,53,16,False
2007-11-02,61,48,2,29,19,False
2007-11-03,29,38,2,59,17,False
2007-11-04,30,30,3,49,57,False
2007-11-05,69,38,4,33,14,False
2007-11-06,90,41,3,48,16,False
2007-11-07,66,44,1,53,27,False
2007-11-08,82,42,1,39,21,False
2007-11-09,76,35,4,45,19,False
2007-11-10,38,43,0,50,25,False
2007-11-11,35,57,2,42,35,False
2007-11-12,80,40,5,43,44,False
2007-11-13,82,32,1,45,17,False
2007-11-14,82,37,3,53,18,False
2007-11-15,71,24,3,43,21,False
2007-11-16,72,35,2,41,17,False
2007-11-17,40,56,0,48,21,False
2007-11-18,23,44,0,62,57,False
2007-11-19,69,39,1,39,33,False
2007-11-20,81,39,0,48,21,False
2007-11-21,52,40,1,36,32,False
2007-11-22,17,30,0,52,40,False
2007-11-23,33,44,3,42,13,False
2007-11-24,23,37,0,61,18,False
2007-11-25,50,22,3,42,24,False
2007-11-26,59,25,3,47,27,False
2007-11-27,75,37,2,57,20,False
2007-11-28,68,45,7,57,25,False
2007-11-29,70,28,0,55,17,False
2007-11-30,80,47,2,59,26,False
2007-12-01,31,38,0,65,15,False
2007-12-02,45,48,2,60,35,False
2007-12-03,65,50,1,48,19,False
2007-12-04,78,27,4,47,13,False
2007-12-05,71,48,4,37,18,False
2007-12-06,70,28,3,42,21,False
2007-12-07,53,39,2,55,16,False
2007-12-08,33,40,2,40,17,False
2007-12-09,44,34,2,34,61,False
2007-12-10,73,30,2,55,31,False
2007-12-11,78,42,1,60,26,False
2007-12-12,64,44,2,48,25,False
2007-12-13,79,39,3,54,17,False
2007-12-14,59,52,3,55,20,False
2007-12-15,32,33,2,60,22,False
2007-12-16,35,33,5,52,44,False
2007-12-17,76,45,2,55,27,False
2007-12-18,65,29,2,60,24,False
2007-12-19,62,41,2,54,23,False
2007-12-20,57,40,2,53,15,False
2007-12-21,47,37,1,33,20,False
2007-12-22,18,67,0,43,18,False
2007-12-23,15,49,2,55,43,False
2007-12-24,12,34,0,45,40,False
2007-12-25,18,29,0,49,29,False
2007-12-26,47,29,0,58,19,False
2007-12-27,40,32,1,36,27,False
2007-12-28,43,36,3,51,16,False
2007-12-29,27,42,2,59,17,False
2007-12-30,33,51,0,45,38,False
2007-12-31,45,41,0,41,47,False
2008-01-01,31,54,0,39,24,False
2008-01-02,55,28,1,41,15,False
2008-01-03,62,34,3,44,24,False
2008-01-04,66,32,1,39,19,False
2008-01-05,28,31,2,56,8,False
2008-01-06,33,36,0,44,20,False
2008-01-07,60,36,2,31,12,False
2008-01-08,67,30,1,45,16,False
2008-01-09,75,24,0,48,8,False
2008-01-10,72,32,6,44,15,False
2008-01-11,72,36,0,44,22,False
2008-01-12,49,33,0,53,11,False
2008-01-13,39,37,2,46,65,False
2008-01-14,77,22,5,55,22,False
2008-01-15,69,32,2,50,22,False
2008-01-16,78,30,5,56,20,False
2008-01-17,71,33,3,37,14,False
2008-01-18,62,40,1,52,18,False
2008-01-19,35,29,0,57,18,False
2008-01-20,26,29,0,46,45,False
2008-01-21,47,31,2,39,46,False
2008-01-22,76,33,0,55,19,False
2008-01-23,83,34,3,39,18,False
2008-01-24,88,36,3,53,14,False
2008-01-25,59,32,1,44,15,False
2008-01-26,40,32,0,56,22,False
2008-01-27,41,54,4,42,7,False
2008-01-28,74,37,2,36,17,False
2008-01-29,89,28,2,45,11,False
2008-01-30,68,30,1,44,10,False
2008-01-31,71,31,2,45,19,False
2008-02-01,50,30,1,47,12,False
2008-02-02,48,46,0,51,13,False
2008-02-03,39,33,1,36,15,False
2008-02-04,95,29,0,54,18,False
2008-02-05,82,33,3,48,10,False
2008-02-06,75,34,4,44,18,False
2008-02-07,71,22,1,39,15,False
2008-02-08,75,28,3,41,15,False
2008-02-09,35,34,0,51,12,False
2008-02-10,52,41,1,63,15,False
2008-02-11,64,43,1,50,13,False
2008-02-12,82,27,1,40,10,False
2008-02-13,65,32,3,49,17,False
2008-02-14,82,29,2,60,18,False
2008-02-15,63,22,0,53,12,False
2008-02-16,30,67,2,48,24,False
2008-02-17,34,38,0,51,11,False
2008-02-18,64,34,1,56,16,False
2008-02-19,69,35,1,40,13,False
2008-02-20,67,33,2,59,12,False
2008-02-21,89,28,2,48,13,False
2008-02-22,68,27,1,55,15,False
2008-02-23,30,26,0,50,13,False
2008-02-24,34,39,1,34,15,False
2008-02-25,76,28,3,43,18,False
2008-02-26,65,23,3,42,12,False
2008-02-27,89,18,5,68,11,False
2008-02-28,74,35,1,52,8,False
2008-02-29,69,28,2,49,18,False
2008-03-01,40,36,0,46,6,False
2008-03-02,18,33,3,53,5,False
2008-03-03,65,31,3,45,14,False
2008-03-04,87,31,2,47,17,False
2008-03-05,72,34,3,51,17,False
2008-03-06,80,32,4,46,12,False
2008-03-07,60,32,3,50,8,False
2008-03-08,53,19,0,53,16,False
2008-03-09,28,32,0,50,12,False
2008-03-10,84,28,2,51,11,False
2008-03-11,74,37,2,35,10,False
2008-03-12,85,31,1,51,16,False
2008-03-13,76,33,3,49,11,False
2008-03-14,82,23,2,41,14,False
2008-03-15,44,38,3,46,9,False
2008-03-16,39,42,3,53,15,False
2008-03-17,83,36,2,53,11,False
2008-03-18,67,32,4,53,12,False
2008-03-19,71,43,0,46,13,False
