date,aristocracy,aristocrat,aristocratic,associate,backer,isPartial
2008-01-30,1,6,1,100,7,False
2008-01-31,4,4,1,79,14,False
2008-02-01,0,0,3,63,5,False
2008-02-02,4,5,0,45,7,False
2008-02-03,0,9,2,38,4,False
2008-02-04,1,5,0,81,12,False
2008-02-05,5,2,1,91,10,False
2008-02-06,0,4,4,59,8,False
2008-02-07,4,5,0,60,5,False
2008-02-08,0,5,1,76,9,False
2008-02-09,2,7,0,52,11,False
2008-02-10,0,4,2,39,5,False
2008-02-11,4,1,0,75,7,False
2008-02-12,2,5,1,73,5,False
2008-02-13,2,5,0,73,4,False
2008-02-14,3,8,1,71,9,False
2008-02-15,0,5,0,70,8,False
2008-02-16,4,7,0,46,9,False
2008-02-17,0,6,0,41,2,False
2008-02-18,3,3,0,74,8,False
2008-02-19,0,8,1,66,5,False
2008-02-20,2,2,1,62,6,False
2008-02-21,4,5,1,48,7,False
2008-02-22,3,5,0,73,8,False
2008-02-23,7,3,0,48,9,False
2008-02-24,2,7,0,64,11,False
2008-02-25,2,2,0,70,2,False
2008-02-26,3,6,1,74,12,False
2008-02-27,1,7,2,70,5,False
2008-02-28,1,5,4,75,5,False
2008-02-29,1,8,0,82,5,False
2008-03-01,0,5,0,54,5,False
2008-03-02,2,2,0,40,5,False
2008-03-03,2,5,1,68,12,False
2008-03-04,2,2,1,62,6,False
2008-03-05,6,5,5,73,16,False
2008-03-06,0,4,0,63,4,False
2008-03-07,0,13,0,48,1,False
2008-03-08,0,9,2,45,3,False
2008-03-09,0,4,0,43,7,False
2008-03-10,7,2,1,71,9,False
2008-03-11,5,7,1,64,7,False
2008-03-12,1,5,1,73,5,False
2008-03-13,0,6,0,66,16,False
2008-03-14,4,4,0,51,9,False
2008-03-15,2,4,2,52,11,False
2008-03-16,4,4,0,44,13,False
2008-03-17,2,7,1,65,4,False
2008-03-18,0,4,1,69,5,False
2008-03-19,4,8,1,63,9,False
