date,prosper,prosperity,isPartial
2010-04-05,53,66,False
2010-04-06,41,59,False
2010-04-07,28,58,False
2010-04-08,23,75,False
2010-04-09,46,49,False
2010-04-10,38,38,False
2010-04-11,15,77,False
2010-04-12,30,55,False
2010-04-13,55,74,False
2010-04-14,30,73,False
2010-04-15,35,60,False
2010-04-16,48,53,False
2010-04-17,34,49,False
2010-04-18,45,45,False
2010-04-19,32,67,False
2010-04-20,22,44,False
2010-04-21,43,78,False
2010-04-22,35,68,False
2010-04-23,38,46,False
2010-04-24,30,33,False
2010-04-25,55,18,False
2010-04-26,27,87,False
2010-04-27,41,59,False
2010-04-28,10,66,False
2010-04-29,34,78,False
2010-04-30,41,64,False
2010-05-01,32,39,False
2010-05-02,27,55,False
2010-05-03,44,57,False
2010-05-04,35,45,False
2010-05-05,41,36,False
2010-05-06,29,53,False
2010-05-07,33,59,False
2010-05-08,8,44,False
2010-05-09,33,37,False
2010-05-10,42,91,False
2010-05-11,46,59,False
2010-05-12,42,70,False
2010-05-13,32,56,False
2010-05-14,48,54,False
2010-05-15,54,33,False
2010-05-16,21,37,False
2010-05-17,52,68,False
2010-05-18,38,72,False
2010-05-19,36,65,False
2010-05-20,29,56,False
2010-05-21,34,77,False
2010-05-22,24,57,False
2010-05-23,29,38,False
2010-05-24,40,53,False
2010-05-25,29,42,False
2010-05-26,27,46,False
2010-05-27,27,54,False
2010-05-28,27,74,False
2010-05-29,9,39,False
2010-05-30,41,27,False
2010-05-31,39,19,False
2010-06-01,32,46,False
2010-06-02,37,64,False
2010-06-03,51,70,False
2010-06-04,35,72,False
2010-06-05,24,52,False
2010-06-06,24,12,False
2010-06-07,51,81,False
2010-06-08,42,50,False
2010-06-09,33,63,False
2010-06-10,30,53,False
2010-06-11,38,47,False
2010-06-12,17,29,False
2010-06-13,29,38,False
2010-06-14,41,46,False
2010-06-15,62,62,False
2010-06-16,47,72,False
2010-06-17,34,48,False
2010-06-18,30,67,False
2010-06-19,47,56,False
2010-06-20,27,44,False
2010-06-21,39,67,False
2010-06-22,27,64,False
2010-06-23,27,52,False
2010-06-24,39,58,False
2010-06-25,35,29,False
2010-06-26,17,59,False
2010-06-27,42,50,False
2010-06-28,21,65,False
2010-06-29,45,59,False
2010-06-30,22,68,False
2010-07-01,25,48,False
2010-07-02,36,67,False
2010-07-03,14,43,False
2010-07-04,34,53,False
2010-07-05,26,26,False
