date,benevolent,bequeath,betroth,betrothal,bonus,isPartial
2004-09-11,10,0,0,0,56,False
2004-09-12,0,0,0,0,45,False
2004-09-13,3,0,0,0,72,False
2004-09-14,6,0,0,0,48,False
2004-09-15,12,0,0,0,38,False
2004-09-16,3,0,0,0,69,False
2004-09-17,3,0,0,0,54,False
2004-09-18,0,0,0,0,60,False
2004-09-19,0,0,0,0,65,False
2004-09-20,6,0,0,0,65,False
2004-09-21,0,0,0,0,46,False
2004-09-22,3,0,0,0,70,False
2004-09-23,0,0,0,0,53,False
2004-09-24,6,0,0,0,64,False
2004-09-25,10,0,0,0,56,False
2004-09-26,0,0,0,0,45,False
2004-09-27,9,0,0,0,46,False
2004-09-28,0,0,0,0,55,False
2004-09-29,6,0,0,0,57,False
2004-09-30,6,0,0,0,38,False
2004-10-01,13,0,0,0,48,False
2004-10-02,5,0,0,0,51,False
2004-10-03,0,0,0,0,49,False
2004-10-04,0,0,0,0,45,False
2004-10-05,8,0,0,3,58,False
2004-10-06,0,0,0,0,67,False
2004-10-07,9,0,0,3,42,False
2004-10-08,6,0,0,0,41,False
2004-10-09,0,0,0,0,89,False
2004-10-10,5,0,0,0,65,False
2004-10-11,0,0,0,0,36,False
2004-10-12,0,0,0,0,12,False
2004-10-13,0,0,0,0,49,False
2004-10-14,3,0,0,0,53,False
2004-10-15,0,0,0,0,65,False
2004-10-16,0,0,0,0,70,False
2004-10-17,10,0,0,0,44,False
2004-10-18,3,0,0,3,42,False
2004-10-19,0,0,0,3,28,False
2004-10-20,3,3,0,0,45,False
2004-10-21,9,0,0,0,43,False
2004-10-22,3,0,0,0,48,False
2004-10-23,0,0,0,0,44,False
2004-10-24,5,0,0,0,57,False
2004-10-25,0,0,0,0,39,False
2004-10-26,3,0,0,0,51,False
2004-10-27,3,0,0,0,42,False
2004-10-28,6,0,0,0,46,False
2004-10-29,0,0,0,0,0,False
2004-10-30,7,0,0,0,50,False
2004-10-31,0,0,0,0,60,False
2004-11-01,3,0,0,0,55,False
2004-11-02,8,0,0,0,26,False
2004-11-03,5,0,0,0,43,False
2004-11-04,3,3,0,0,45,False
2004-11-05,6,0,0,3,41,False
2004-11-06,5,0,0,0,72,False
2004-11-07,0,5,0,0,71,False
2004-11-08,0,0,0,0,21,False
2004-11-09,0,0,0,0,0,True
2004-11-10,4,0,0,0,41,False
2004-11-11,6,0,0,0,53,False
2004-11-12,3,0,0,3,38,False
2004-11-13,0,0,0,0,33,False
2004-11-14,0,0,0,0,65,False
2004-11-15,5,0,0,0,45,False
2004-11-16,3,0,0,0,40,False
2004-11-17,3,3,0,0,46,False
2004-11-18,5,0,0,0,49,False
2004-11-19,10,0,0,0,50,False
2004-11-20,0,0,0,0,44,False
2004-11-21,4,0,0,0,76,False
2004-11-22,3,0,0,0,51,False
2004-11-23,5,0,0,3,52,False
2004-11-24,3,0,0,0,61,False
2004-11-25,0,0,0,0,53,False
2004-11-26,0,0,0,0,52,False
2004-11-27,0,0,0,0,98,False
2004-11-28,9,0,0,0,72,False
2004-11-29,3,0,0,3,57,False
2004-11-30,5,0,3,0,74,False
2004-12-01,3,0,0,0,50,False
2004-12-02,8,0,0,0,50,False
2004-12-03,3,0,0,0,39,False
2004-12-04,0,0,0,0,44,False
2004-12-05,4,4,0,0,65,False
2004-12-06,0,0,0,0,49,False
2004-12-07,2,0,0,0,61,False
2004-12-08,3,0,0,0,50,False
2004-12-09,5,0,0,0,60,False
2004-12-10,6,0,0,0,53,False
2004-12-11,0,0,0,0,57,False
2004-12-12,0,0,0,0,71,False
2004-12-13,5,0,0,3,55,False
2004-12-14,0,0,0,0,71,False
2004-12-15,3,0,0,0,51,False
2004-12-16,3,0,0,0,76,False
2004-12-17,0,0,0,0,91,False
2004-12-18,5,0,0,0,63,False
2004-12-19,0,0,0,0,69,False
2004-12-20,0,0,0,0,44,False
2004-12-21,0,0,0,0,50,False
2004-12-22,0,0,0,0,53,False
2004-12-23,11,0,0,0,51,False
2004-12-24,5,0,0,0,83,False
2004-12-25,0,0,0,0,50,False
2004-12-26,6,0,0,6,100,False
2004-12-27,0,0,0,0,67,False
2004-12-28,3,0,0,0,55,False
2004-12-29,10,0,0,0,70,False
2004-12-30,7,0,0,0,40,False
2004-12-31,17,0,0,0,26,False
2005-01-01,0,0,0,0,70,False
2005-01-02,0,0,0,0,80,False
2005-01-03,0,0,0,0,56,False
2005-01-04,8,0,0,0,58,False
2005-01-05,3,0,0,0,47,False
2005-01-06,3,0,0,0,49,False
2005-01-07,5,0,0,0,78,False
2005-01-08,4,0,0,0,62,False
2005-01-09,13,0,0,4,72,False
2005-01-10,3,0,0,0,48,False
2005-01-11,2,0,0,0,59,False
2005-01-12,2,0,0,0,57,False
2005-01-13,3,0,0,0,58,False
2005-01-14,5,0,0,0,61,False
2005-01-15,4,0,0,0,67,False
2005-01-16,4,0,0,0,55,False
2005-01-17,9,0,0,0,52,False
2005-01-18,5,0,0,0,59,False
2005-01-19,10,0,0,0,45,False
2005-01-20,3,3,0,0,51,False
2005-01-21,3,0,0,0,44,False
2005-01-22,0,0,0,0,40,False
2005-01-23,0,0,0,0,97,False
2005-01-24,2,0,0,0,44,False
2005-01-25,2,0,0,0,53,False
2005-01-26,0,0,0,2,59,False
2005-01-27,5,0,2,2,52,False
2005-01-28,5,3,0,0,80,False
2005-01-29,8,0,0,0,64,False
2005-01-30,0,0,0,0,47,False
2005-01-31,0,0,0,0,60,False
2005-02-01,7,0,0,0,59,False
2005-02-02,0,0,0,0,59,False
2005-02-03,2,0,0,0,62,False
2005-02-04,3,0,0,0,23,False
2005-02-05,4,0,0,0,61,False
2005-02-06,4,0,0,0,74,False
2005-02-07,2,0,0,0,30,False
2005-02-08,7,0,0,0,58,False
2005-02-09,5,0,0,0,69,False
2005-02-10,2,0,0,0,60,False
2005-02-11,0,0,0,0,63,False
2005-02-12,8,0,0,0,68,False
2005-02-13,8,0,0,0,75,False
2005-02-14,2,0,0,0,28,False
2005-02-15,0,0,0,0,65,False
2005-02-16,0,2,0,0,68,False
2005-02-17,2,0,0,0,60,False
2005-02-18,5,0,0,0,67,False
2005-02-19,0,0,0,4,75,False
2005-02-20,4,0,0,0,32,False
2005-02-21,0,0,0,5,69,False
