date,luxury,meritorious,nobility,nobleman,partner,isPartial
2012-05-06,14,0,0,0,16,False
2012-05-07,12,0,0,0,18,False
2012-05-08,11,0,0,0,14,False
2012-05-09,12,0,0,0,7,False
2012-05-10,12,0,0,0,9,False
2012-05-11,11,0,0,0,9,False
2012-05-12,11,0,0,0,6,False
2012-05-13,12,0,0,0,6,False
2012-05-14,12,0,0,0,7,False
2012-05-15,12,0,0,0,7,False
2012-05-16,12,0,0,0,9,False
2012-05-17,11,0,0,0,6,False
2012-05-18,12,0,0,0,8,False
2012-05-19,13,0,0,0,5,False
2012-05-20,14,0,0,0,7,False
2012-05-21,11,0,0,0,8,False
2012-05-22,14,0,0,0,8,False
2012-05-23,11,0,0,0,11,False
2012-05-24,12,0,0,0,10,False
2012-05-25,11,0,0,0,7,False
2012-05-26,11,0,0,0,6,False
2012-05-27,13,0,0,0,5,False
2012-05-28,12,0,0,0,6,False
2012-05-29,12,0,0,0,8,False
2012-05-30,11,0,0,0,8,False
2012-05-31,10,0,0,0,8,False
2012-06-01,11,0,0,0,9,False
2012-06-02,12,0,0,0,6,False
2012-06-03,13,0,0,0,6,False
2012-06-04,10,0,0,0,8,False
2012-06-05,11,0,0,0,8,False
2012-06-06,11,0,0,0,7,False
2012-06-07,11,0,0,0,8,False
2012-06-08,12,0,0,0,8,False
2012-06-09,13,0,0,0,6,False
2012-06-10,13,0,0,0,6,False
2012-06-11,13,0,0,0,13,False
2012-06-12,12,0,0,0,12,False
2012-06-13,13,0,0,0,9,False
2012-06-14,11,0,0,0,7,False
2012-06-15,11,0,0,0,7,False
2012-06-16,11,0,0,0,7,False
2012-06-17,11,0,0,0,6,False
2012-06-18,12,0,0,0,7,False
2012-06-19,11,0,0,0,9,False
2012-06-20,13,0,0,0,9,False
2012-06-21,12,0,0,0,10,False
2012-06-22,12,0,0,0,9,False
2012-06-23,13,0,0,0,8,False
2012-06-24,13,0,0,0,7,False
2012-06-25,12,0,0,0,10,False
2012-06-26,12,0,0,0,10,False
2012-06-27,12,0,0,0,9,False
2012-06-28,11,0,0,0,9,False
2012-06-29,11,0,0,0,9,False
2012-06-30,12,0,0,0,6,False
2012-07-01,13,0,0,0,7,False
2012-07-02,12,0,0,0,9,False
2012-07-03,11,0,0,0,9,False
2012-07-04,11,0,0,0,9,False
2012-07-05,13,0,0,0,9,False
2012-07-06,13,0,0,0,8,False
2012-07-07,12,0,0,0,7,False
2012-07-08,14,0,0,0,9,False
2012-07-09,13,0,0,0,9,False
2012-07-10,12,0,0,0,9,False
2012-07-11,12,0,0,0,10,False
2012-07-12,12,0,0,0,10,False
2012-07-13,12,0,0,0,9,False
2012-07-14,13,0,0,0,7,False
2012-07-15,13,0,0,0,7,False
2012-07-16,12,0,0,0,9,False
2012-07-17,14,0,0,0,10,False
2012-07-18,14,0,0,0,9,False
2012-07-19,12,0,0,0,8,False
2012-07-20,12,0,0,0,18,False
2012-07-21,13,0,0,0,22,False
2012-07-22,14,0,0,0,21,False
2012-07-23,12,0,0,0,24,False
2012-07-24,13,0,0,0,33,False
2012-07-25,11,0,0,0,33,False
2012-07-26,10,0,0,0,28,False
2012-07-27,12,0,0,0,29,False
2012-07-28,11,0,0,0,38,False
2012-07-29,13,0,0,0,31,False
2012-07-30,11,0,0,0,26,False
2012-07-31,11,0,0,0,27,False
2012-08-01,12,0,0,0,28,False
2012-08-02,11,0,0,0,33,False
2012-08-03,10,0,0,0,32,False
2012-08-04,11,0,0,0,28,False
2012-08-05,13,0,0,0,27,False
2012-08-06,13,0,0,0,28,False
2012-08-07,12,0,0,0,26,False
2012-08-08,12,0,0,0,25,False
2012-08-09,12,0,0,0,25,False
2012-08-10,11,0,0,0,25,False
2012-08-11,12,0,0,0,29,False
2012-08-12,12,0,0,0,26,False
2012-08-13,12,0,0,0,22,False
2012-08-14,11,0,0,0,24,False
2012-08-15,13,0,0,0,22,False
2012-08-16,13,0,0,0,22,False
2012-08-17,11,0,0,0,25,False
2012-08-18,12,0,0,0,21,False
2012-08-19,13,0,0,0,21,False
2012-08-20,12,0,0,0,22,False
2012-08-21,11,0,0,0,28,False
2012-08-22,10,0,0,0,27,False
2012-08-23,11,0,0,0,25,False
2012-08-24,11,0,0,0,27,False
2012-08-25,10,0,1,0,26,False
2012-08-26,12,0,0,0,22,False
2012-08-27,11,0,0,0,26,False
2012-08-28,11,0,0,0,28,False
2012-08-29,11,0,0,0,29,False
2012-08-30,10,0,0,0,21,False
2012-08-31,10,0,0,0,11,False
2012-09-01,11,0,0,0,23,False
2012-09-02,12,0,0,0,22,False
2012-09-03,13,0,0,0,24,False
2012-09-04,11,0,0,0,26,False
2012-09-05,9,0,0,0,20,False
2012-09-06,10,0,0,0,20,False
2012-09-07,9,0,0,0,24,False
2012-09-08,10,0,0,0,20,False
2012-09-09,12,0,0,0,22,False
2012-09-10,11,0,0,0,25,False
2012-09-11,10,0,0,0,22,False
2012-09-12,9,0,0,0,26,False
2012-09-13,11,0,0,0,34,False
2012-09-14,10,0,0,0,33,False
2012-09-15,10,0,0,0,33,False
2012-09-16,11,0,0,0,43,False
2012-09-17,12,0,0,0,44,False
2012-09-18,11,0,0,0,40,False
2012-09-19,10,0,0,0,40,False
2012-09-20,9,0,0,0,38,False
2012-09-21,10,0,0,0,38,False
2012-09-22,11,0,0,0,42,False
2012-09-23,12,0,0,0,49,False
2012-09-24,10,0,0,0,33,False
2012-09-25,9,0,0,0,15,False
2012-09-26,11,0,0,0,8,False
2012-09-27,9,0,0,0,8,False
2012-09-28,10,0,0,0,18,False
2012-09-29,10,0,0,0,30,False
2012-09-30,11,0,0,0,25,False
2012-10-01,10,0,0,0,20,False
2012-10-02,10,0,0,0,27,False
2012-10-03,9,0,0,0,26,False
2012-10-04,9,0,0,0,32,False
2012-10-05,9,0,0,0,33,False
2012-10-06,10,0,0,0,35,False
2012-10-07,10,0,0,0,29,False
2012-10-08,11,0,0,0,26,False
2012-10-09,11,0,0,0,33,False
2012-10-10,10,0,0,0,28,False
2012-10-11,9,0,0,0,24,False
2012-10-12,10,0,0,0,34,False
2012-10-13,10,0,0,0,37,False
2012-10-14,10,0,0,0,33,False
2012-10-15,10,0,0,0,33,False
2012-10-16,9,0,0,0,38,False
2012-10-17,9,0,0,0,40,False
2012-10-18,9,0,0,0,39,False
2012-10-19,10,0,0,0,40,False
2012-10-20,10,0,0,0,46,False
2012-10-21,11,0,0,0,38,False
2012-10-22,10,0,0,0,35,False
2012-10-23,10,0,0,0,43,False
2012-10-24,9,0,0,0,43,False
2012-10-25,8,0,0,0,39,False
2012-10-26,10,0,0,0,34,False
2012-10-27,8,0,0,0,41,False
2012-10-28,10,0,0,0,32,False
2012-10-29,9,0,0,0,43,False
2012-10-30,8,0,0,0,14,False
2012-10-31,9,0,0,0,36,False
2012-11-01,9,0,0,0,31,False
2012-11-02,9,0,0,0,28,False
2012-11-03,10,0,0,0,35,False
2012-11-04,9,0,0,0,42,False
2012-11-05,10,0,0,0,28,False
2012-11-06,8,0,0,0,39,False
2012-11-07,7,0,0,0,35,False
2012-11-08,9,0,1,0,40,False
2012-11-09,9,0,0,0,36,False
2012-11-10,10,0,0,0,33,False
2012-11-11,10,0,0,0,33,False
2012-11-12,9,0,0,0,25,False
2012-11-13,9,0,0,0,27,False
2012-11-14,10,0,0,0,34,False
2012-11-15,9,0,0,0,41,False
2012-11-16,10,0,0,0,44,False
2012-11-17,11,0,0,0,46,False
2012-11-18,9,0,0,0,39,False
2012-11-19,11,0,0,0,25,False
2012-11-20,9,0,0,0,39,False
2012-11-21,9,0,0,0,47,False
2012-11-22,9,0,0,0,32,False
2012-11-23,9,0,0,0,14,False
2012-11-24,10,0,0,0,23,False
2012-11-25,13,0,0,0,35,False
2012-11-26,9,0,0,0,26,False
2012-11-27,10,0,0,0,29,False
2012-11-28,11,0,0,0,29,False
2012-11-29,9,0,0,0,31,False
2012-11-30,9,0,0,0,29,False
2012-12-01,10,0,0,0,63,False
2012-12-02,11,0,0,0,53,False
2012-12-03,9,0,0,0,47,False
2012-12-04,10,0,0,0,57,False
2012-12-05,11,0,0,0,52,False
2012-12-06,10,0,0,0,49,False
2012-12-07,10,0,0,0,47,False
2012-12-08,10,0,0,0,36,False
2012-12-09,10,0,0,0,40,False
2012-12-10,10,0,0,0,36,False
2012-12-11,9,0,0,0,35,False
2012-12-12,10,0,0,0,25,False
2012-12-13,9,0,0,0,31,False
2012-12-14,9,0,0,0,26,False
2012-12-15,9,0,0,0,87,False
2012-12-16,10,0,0,0,75,False
2012-12-17,9,0,0,0,38,False
2012-12-18,9,0,0,0,46,False
2012-12-19,9,0,0,0,44,False
2012-12-20,9,0,0,0,100,False
2012-12-21,9,0,0,0,67,False
2012-12-22,9,0,0,0,43,False
2012-12-23,10,0,0,0,30,False
2012-12-24,8,0,0,0,30,False
2012-12-25,8,0,0,0,26,False
2012-12-26,10,0,0,0,30,False
2012-12-27,11,0,0,0,27,False
2012-12-28,12,0,0,0,27,False
2012-12-29,11,0,0,0,18,False
2012-12-30,12,0,0,0,16,False
2012-12-31,9,0,0,0,17,False
2013-01-01,11,0,0,0,38,False
2013-01-02,11,0,0,0,33,False
2013-01-03,12,0,0,0,27,False
2013-01-04,12,0,0,0,24,False
2013-01-05,12,0,0,0,26,False
2013-01-06,13,0,0,0,28,False
2013-01-07,11,0,0,0,20,False
2013-01-08,10,0,0,0,24,False
2013-01-09,11,0,0,0,25,False
2013-01-10,11,0,0,0,23,False
2013-01-11,11,0,0,0,21,False
2013-01-12,13,0,0,0,31,False
2013-01-13,13,0,0,0,23,False
2013-01-14,11,0,0,0,29,False
2013-01-15,11,0,0,0,22,False
2013-01-16,11,0,0,0,30,False
2013-01-17,10,0,0,0,31,False
2013-01-18,11,0,0,0,28,False
2013-01-19,11,0,0,0,25,False
2013-01-20,12,0,0,0,23,False
2013-01-21,12,0,0,0,31,False
2013-01-22,11,0,0,0,27,False
2013-01-23,11,0,0,0,24,False
2013-01-24,12,0,0,0,25,False
2013-01-25,12,0,0,0,26,False
2013-01-26,13,0,0,0,28,False
2013-01-27,13,0,0,0,29,False
2013-01-28,11,0,1,0,22,False
2013-01-29,11,0,0,0,22,False
2013-01-30,10,0,0,0,21,False
