date,hustle,hustler,inflation,jobless,laid,isPartial
2011-05-18,49,37,57,2,31,False
2011-05-19,45,39,50,6,35,False
2011-05-20,53,43,48,4,31,False
2011-05-21,55,52,35,1,41,False
2011-05-22,45,35,38,1,31,False
2011-05-23,39,39,50,3,35,False
2011-05-24,42,37,51,3,33,False
2011-05-25,46,35,54,3,40,False
2011-05-26,50,32,47,5,29,False
2011-05-27,48,37,55,2,31,False
2011-05-28,50,47,36,2,35,False
2011-05-29,69,55,40,0,34,False
2011-05-30,55,44,42,1,31,False
2011-05-31,44,35,54,3,41,False
2011-06-01,39,34,52,4,38,False
2011-06-02,56,32,47,6,37,False
2011-06-03,47,33,55,6,34,False
2011-06-04,46,37,44,2,29,False
2011-06-05,43,45,45,4,34,False
2011-06-06,45,35,44,3,33,False
2011-06-07,39,31,47,2,29,False
2011-06-08,42,39,42,2,41,False
2011-06-09,43,36,45,4,36,False
2011-06-10,42,40,45,3,38,False
2011-06-11,46,47,39,0,40,False
2011-06-12,44,41,37,1,30,False
2011-06-13,30,38,47,1,38,False
2011-06-14,39,45,58,2,47,False
2011-06-15,44,39,50,5,29,False
2011-06-16,43,37,47,7,40,False
2011-06-17,48,47,38,3,34,False
2011-06-18,36,59,35,5,30,False
2011-06-19,41,54,41,1,35,False
2011-06-20,47,39,46,4,31,False
2011-06-21,32,40,34,2,36,False
2011-06-22,38,35,38,1,36,False
2011-06-23,39,39,46,8,36,False
2011-06-24,37,32,36,3,32,False
2011-06-25,40,53,39,0,29,False
2011-06-26,52,51,36,1,31,False
2011-06-27,65,34,41,1,39,False
2011-06-28,34,34,39,2,39,False
2011-06-29,50,33,46,2,29,False
2011-06-30,51,47,39,4,38,False
2011-07-01,55,35,32,1,33,False
2011-07-02,53,53,29,0,30,False
2011-07-03,42,39,34,2,45,False
2011-07-04,56,37,41,2,35,False
2011-07-05,46,35,43,1,38,False
2011-07-06,50,38,40,0,36,False
2011-07-07,50,33,48,5,26,False
2011-07-08,48,42,43,4,34,False
2011-07-09,57,32,35,1,26,False
2011-07-10,50,47,57,1,31,False
2011-07-11,38,34,43,2,30,False
2011-07-12,39,30,45,2,33,False
2011-07-13,37,35,42,3,34,False
2011-07-14,41,41,45,2,37,False
2011-07-15,41,28,41,2,33,False
2011-07-16,43,45,36,2,29,False
2011-07-17,42,38,39,2,37,False
2011-07-18,35,38,50,3,36,False
2011-07-19,38,34,55,2,29,False
2011-07-20,42,30,43,2,36,False
2011-07-21,36,40,49,3,30,False
2011-07-22,39,39,46,4,30,False
2011-07-23,39,47,39,2,42,False
2011-07-24,47,38,46,1,40,False
2011-07-25,35,39,37,1,43,False
2011-07-26,31,32,43,2,37,False
2011-07-27,36,33,57,3,31,False
2011-07-28,37,33,41,7,36,False
2011-07-29,32,80,45,2,28,False
2011-07-30,48,100,39,0,28,False
2011-07-31,38,73,50,2,33,False
2011-08-01,38,57,54,2,36,False
2011-08-02,32,39,53,2,32,False
2011-08-03,27,39,53,2,37,False
2011-08-04,41,45,42,10,29,False
2011-08-05,40,41,46,9,24,False
2011-08-06,36,48,47,1,34,False
2011-08-07,47,47,40,1,38,False
2011-08-08,29,39,53,3,33,False
2011-08-09,31,33,54,2,34,False
2011-08-10,29,45,51,2,31,False
2011-08-11,34,39,49,11,33,False
2011-08-12,35,38,56,4,45,False
2011-08-13,38,42,31,1,37,False
2011-08-14,38,57,46,1,40,False
2011-08-15,29,37,40,2,37,False
2011-08-16,31,32,46,2,35,False
2011-08-17,39,40,53,3,34,False
2011-08-18,33,34,51,9,26,False
2011-08-19,27,49,47,4,33,False
2011-08-20,43,42,30,4,33,False
2011-08-21,36,39,46,1,37,False
2011-08-22,36,35,42,2,37,False
2011-08-23,24,39,44,2,33,False
2011-08-24,31,36,45,4,33,False
2011-08-25,29,48,43,9,33,False
2011-08-26,35,37,35,4,32,False
2011-08-27,33,36,31,1,40,False
2011-08-28,45,38,34,1,30,False
2011-08-29,27,36,46,2,29,False
2011-08-30,26,31,44,3,37,False
2011-08-31,28,33,48,1,36,False
2011-09-01,32,34,46,6,49,False
2011-09-02,30,31,32,5,45,False
2011-09-03,30,42,35,2,35,False
2011-09-04,27,53,37,0,34,False
2011-09-05,34,47,38,2,38,False
2011-09-06,26,37,51,2,39,False
2011-09-07,24,31,49,3,32,False
2011-09-08,25,36,52,6,38,False
2011-09-09,22,31,48,2,28,False
2011-09-10,28,44,39,1,34,False
