date,radical,ruin,segregation,shortage,steal
2007-09-26,46.1423061525,9.41054148987,27.4994047619,29.8368304514,56.9185832415
2007-09-27,50.0973609656,22.3500360385,19.6424319728,37.2960380642,65.2192099642
2007-09-28,43.5056029438,15.292129921,13.0949546485,37.2960380642,59.2901908765
2007-09-29,47.4606577569,22.3500360385,10.4759637188,18.6480190321,106.722343578
2007-09-30,39.5505481307,21.1737183522,20.9519274376,14.9184152257,103.164932125
2007-10-01,38.2321965264,12.9394945486,14.4044501134,52.2144532899,62.8476023291
2007-10-02,38.2321965264,11.7631768623,20.9519274376,33.5664342578,71.1482290518
2007-10-03,34.2771417133,17.6447652935,22.2614229025,48.4848494835,77.0772481395
2007-10-04,51.4157125699,18.8210829797,24.8804138322,42.8904437739,66.4050137817
2007-10-05,51.4157125699,19.997400666,17.0234410431,41.0256418707,43.8747412486
2007-10-06,46.1423061525,14.1158122348,10.4759637188,31.7016323546,98.421716855
2007-10-07,42.1872513394,14.1158122348,13.0949546485,33.5664342578,84.1920710447
2007-10-08,44.8239545481,14.1158122348,17.0234410431,54.0792551931,66.4050137817
2007-10-09,51.4157125699,11.7631768623,18.3329365079,26.107226645,62.8476023291
2007-10-10,55.370767383,25.8789890972,17.0234410431,22.3776228385,67.5908175992
2007-10-11,56.6891189874,9.41054148987,37.9753684807,42.8904437739,62.8476023291
2007-10-12,39.5505481307,19.997400666,17.0234410431,37.2960380642,47.4321527012
2007-10-13,38.2321965264,22.3500360385,10.4759637188,42.8904437739,73.5198366869
2007-10-14,58.0074705917,16.4684476073,28.8089002268,22.3776228385,94.8643054025
2007-10-15,40.8688997351,17.6447652935,24.8804138322,74.5920761285,62.8476023291
2007-10-16,51.4157125699,23.5263537247,22.2614229025,70.8624723221,68.7766214168
2007-10-17,47.4606577569,22.3500360385,22.2614229025,46.6200475803,91.3068939499
2007-10-18,55.370767383,23.5263537247,28.8089002268,31.7016323546,54.5469756064
2007-10-19,46.1423061525,14.1158122348,13.0949546485,46.6200475803,73.5198366869
2007-10-20,36.913844922,18.8210829797,10.4759637188,33.5664342578,67.5908175992
2007-10-21,50.0973609656,18.8210829797,10.4759637188,22.3776228385,66.4050137817
2007-10-22,44.8239545481,21.1737183522,15.7139455782,63.4032647092,66.4050137817
2007-10-23,40.8688997351,22.3500360385,24.8804138322,39.1608399675,48.6179565188
2007-10-24,40.8688997351,16.4684476073,23.5709183673,72.7272742253,56.9185832415
2007-10-25,52.7340641743,19.997400666,22.2614229025,39.1608399675,84.1920710447
2007-10-26,32.9587901089,17.6447652935,15.7139455782,35.431236161,85.3778748622
2007-10-27,35.5954933176,18.8210829797,10.4759637188,50.3496513867,79.4488557746
2007-10-28,47.4606577569,30.5842598421,31.4278911565,59.6736609028,53.3611717889
2007-10-29,32.9587901089,10.5868591761,14.4044501134,54.0792551931,61.6617985116
2007-10-30,43.5056029438,22.3500360385,35.356377551,54.0792551931,54.5469756064
2007-10-31,58.0074705917,22.3500360385,26.1899092971,39.1608399675,55.7327794239
2007-11-01,55.370767383,28.2316244696,27.4994047619,35.431236161,42.6889374311
2007-11-02,34.2771417133,32.9368952146,24.8804138322,48.4848494835,77.0772481395
2007-11-03,38.2321965264,11.7631768623,10.4759637188,41.0256418707,67.5908175992
2007-11-04,65.9175802179,27.0553067834,18.3329365079,46.6200475803,64.0334061467
2007-11-05,34.2771417133,9.41054148987,30.1183956916,39.1608399675,58.104387059
2007-11-06,54.0524157787,17.6447652935,22.2614229025,50.3496513867,47.4321527012
2007-11-07,50.0973609656,23.5263537247,14.4044501134,57.8088589996,56.9185832415
2007-11-08,36.913844922,14.1158122348,31.4278911565,48.4848494835,65.2192099642
2007-11-09,47.4606577569,14.1158122348,10.4759637188,29.8368304514,40.317329796
2007-11-10,32.9587901089,22.3500360385,17.0234410431,31.7016323546,74.7056405044
2007-11-11,40.8688997351,11.7631768623,13.0949546485,42.8904437739,75.891444322
2007-11-12,29.0037352959,29.4079421559,26.1899092971,37.2960380642,61.6617985116
2007-11-13,46.1423061525,19.997400666,26.1899092971,54.0792551931,62.8476023291
2007-11-14,47.4606577569,15.292129921,31.4278911565,50.3496513867,65.2192099642
2007-11-15,43.5056029438,27.0553067834,30.1183956916,46.6200475803,53.3611717889
2007-11-16,40.8688997351,15.292129921,15.7139455782,52.2144532899,60.4759946941
2007-11-17,44.8239545481,12.9394945486,10.4759637188,35.431236161,74.7056405044
2007-11-18,44.8239545481,11.7631768623,13.0949546485,57.8088589996,77.0772481395
2007-11-19,61.9625254048,23.5263537247,20.9519274376,50.3496513867,66.4050137817
2007-11-20,35.5954933176,10.5868591761,13.0949546485,50.3496513867,69.9624252343
2007-11-21,40.8688997351,24.7026714109,23.5709183673,46.6200475803,69.9624252343
2007-11-22,29.0037352959,21.1737183522,5.23798185941,41.0256418707,68.7766214168
2007-11-23,38.2321965264,15.292129921,11.7854591837,20.5128209353,47.4321527012
2007-11-24,35.5954933176,17.6447652935,2.61899092971,39.1608399675,93.6785015849
2007-11-25,35.5954933176,18.8210829797,19.6424319728,44.7552456771,83.0062672271
2007-11-26,54.0524157787,12.9394945486,24.8804138322,63.4032647092,47.4321527012
2007-11-27,40.8688997351,25.8789890972,26.1899092971,44.7552456771,55.7327794239
2007-11-28,56.6891189874,29.4079421559,18.3329365079,57.8088589996,58.104387059
2007-11-29,48.7790093612,22.3500360385,15.7139455782,41.0256418707,56.9185832415
2007-11-30,38.2321965264,17.6447652935,17.0234410431,41.0256418707,50.9895641538
2007-12-01,23.7303288784,18.8210829797,6.54747732426,65.2680666124,86.5636786797
2007-12-02,60.6441738004,19.997400666,15.7139455782,31.7016323546,77.0772481395
2007-12-03,44.8239545481,12.9394945486,15.7139455782,70.8624723221,60.4759946941
2007-12-04,43.5056029438,16.4684476073,24.8804138322,37.2960380642,59.2901908765
2007-12-05,42.1872513394,16.4684476073,19.6424319728,33.5664342578,64.0334061467
2007-12-06,46.1423061525,22.3500360385,24.8804138322,31.7016323546,77.0772481395
2007-12-07,47.4606577569,15.292129921,19.6424319728,48.4848494835,62.8476023291
2007-12-08,23.7303288784,18.8210829797,20.9519274376,37.2960380642,74.7056405044
2007-12-09,56.6891189874,32.9368952146,20.9519274376,42.8904437739,59.2901908765
2007-12-10,51.4157125699,8.23422380364,23.5709183673,55.9440570964,64.0334061467
2007-12-11,40.8688997351,14.1158122348,18.3329365079,41.0256418707,55.7327794239
2007-12-12,44.8239545481,10.5868591761,15.7139455782,42.8904437739,60.4759946941
2007-12-13,51.4157125699,19.997400666,22.2614229025,50.3496513867,42.6889374311
2007-12-14,42.1872513394,15.292129921,27.4994047619,37.2960380642,67.5908175992
2007-12-15,54.0524157787,21.1737183522,9.16646825397,37.2960380642,72.3340328694
2007-12-16,43.5056029438,25.8789890972,7.85697278912,20.5128209353,80.6346595921
2007-12-17,39.5505481307,24.7026714109,14.4044501134,29.8368304514,54.5469756064
2007-12-18,35.5954933176,15.292129921,27.4994047619,33.5664342578,65.2192099642
2007-12-19,54.0524157787,16.4684476073,15.7139455782,35.431236161,50.9895641538
2007-12-20,31.6404385046,23.5263537247,11.7854591837,31.7016323546,61.6617985116
2007-12-21,38.2321965264,38.8184836457,17.0234410431,22.3776228385,56.9185832415
2007-12-22,18.456922461,70.5790611741,2.61899092971,22.3776228385,61.6617985116
2007-12-23,17.1385708566,63.5211550567,0.0,24.2424247418,59.2901908765
2007-12-24,39.5505481307,35.289530587,2.61899092971,14.9184152257,78.263051957
2007-12-25,23.7303288784,27.0553067834,3.92848639456,0.0,85.3778748622
2007-12-26,26.3670320871,19.997400666,0.0,13.0536133225,53.3611717889
2007-12-27,39.5505481307,21.1737183522,1.30949546485,16.7832171289,55.7327794239
2007-12-28,31.6404385046,30.5842598421,3.92848639456,27.9720285482,66.4050137817
2007-12-29,21.0936256697,22.3500360385,2.61899092971,22.3776228385,111.465558848
2007-12-30,23.7303288784,32.9368952146,2.61899092971,26.107226645,111.465558848
2007-12-31,27.6853836915,25.8789890972,7.85697278912,29.8368304514,83.0062672271
2008-01-01,27.6853836915,19.997400666,5.23798185941,57.8088589996,79.4488557746
2008-01-02,26.3670320871,24.7026714109,0.0,26.107226645,79.4488557746
2008-01-03,25.0486804828,24.7026714109,14.4044501134,37.2960380642,85.3778748622
2008-01-04,43.5056029438,21.1737183522,18.3329365079,37.2960380642,60.4759946941
2008-01-05,35.5954933176,35.289530587,2.61899092971,33.5664342578,73.5198366869
2008-01-06,38.2321965264,39.994801332,9.16646825397,33.5664342578,87.7494824973
2008-01-07,35.5954933176,28.2316244696,9.16646825397,29.8368304514,83.0062672271
2008-01-08,48.7790093612,16.4684476073,18.3329365079,31.7016323546,66.4050137817
2008-01-09,43.5056029438,18.8210829797,17.0234410431,24.2424247418,62.8476023291
2008-01-10,46.1423061525,15.292129921,15.7139455782,31.7016323546,52.1753679714
2008-01-11,38.2321965264,11.7631768623,17.0234410431,18.6480190321,62.8476023291
2008-01-12,27.6853836915,22.3500360385,9.16646825397,29.8368304514,71.1482290518
2008-01-13,35.5954933176,31.7605775283,9.16646825397,16.7832171289,92.4926977674
2008-01-14,26.3670320871,24.7026714109,17.0234410431,35.431236161,55.7327794239
2008-01-15,43.5056029438,22.3500360385,13.0949546485,29.8368304514,67.5908175992
2008-01-16,48.7790093612,21.1737183522,34.0468820862,27.9720285482,52.1753679714
2008-01-17,47.4606577569,17.6447652935,26.1899092971,37.2960380642,59.2901908765
2008-01-18,48.7790093612,25.8789890972,23.5709183673,20.5128209353,61.6617985116
2008-01-19,44.8239545481,34.1132129008,11.7854591837,39.1608399675,81.8204634096
2008-01-20,36.913844922,37.6421659595,6.54747732426,26.107226645,90.1210901323
2008-01-21,25.0486804828,45.8763897631,23.5709183673,26.107226645,69.9624252343
2008-01-22,30.3220869002,35.289530587,34.0468820862,48.4848494835,61.6617985116
2008-01-23,54.0524157787,41.1711190182,13.0949546485,27.9720285482,65.2192099642
2008-01-24,36.913844922,34.1132129008,26.1899092971,54.0792551931,65.2192099642
2008-01-25,38.2321965264,21.1737183522,20.9519274376,39.1608399675,60.4759946941
2008-01-26,35.5954933176,41.1711190182,6.54747732426,27.9720285482,58.104387059
2008-01-27,47.4606577569,63.5211550567,22.2614229025,31.7016323546,80.6346595921
2008-01-28,46.1423061525,34.1132129008,22.2614229025,44.7552456771,59.2901908765
2008-01-29,54.0524157787,36.4658482733,13.0949546485,27.9720285482,64.0334061467
2008-01-30,52.7340641743,35.289530587,36.6658730159,42.8904437739,47.4321527012
2008-01-31,58.0074705917,36.4658482733,26.1899092971,24.2424247418,61.6617985116
2008-02-01,61.9625254048,25.8789890972,17.0234410431,33.5664342578,48.6179565188
2008-02-02,25.0486804828,34.1132129008,19.6424319728,35.431236161,66.4050137817
2008-02-03,54.0524157787,28.2316244696,19.6424319728,16.7832171289,62.8476023291
2008-02-04,50.0973609656,34.1132129008,19.6424319728,27.9720285482,66.4050137817
2008-02-05,55.370767383,25.8789890972,34.0468820862,42.8904437739,48.6179565188
2008-02-06,52.7340641743,22.3500360385,31.4278911565,31.7016323546,43.8747412486
2008-02-07,58.0074705917,34.1132129008,23.5709183673,27.9720285482,59.2901908765
2008-02-08,43.5056029438,18.8210829797,18.3329365079,26.107226645,47.4321527012
2008-02-09,44.8239545481,28.2316244696,3.92848639456,18.6480190321,73.5198366869
2008-02-10,48.7790093612,36.4658482733,15.7139455782,46.6200475803,72.3340328694
2008-02-11,34.2771417133,19.997400666,19.6424319728,31.7016323546,54.5469756064
2008-02-12,48.7790093612,30.5842598421,23.5709183673,33.5664342578,78.263051957
2008-02-13,51.4157125699,36.4658482733,26.1899092971,42.8904437739,62.8476023291
2008-02-14,39.5505481307,23.5263537247,28.8089002268,29.8368304514,65.2192099642
2008-02-15,46.1423061525,25.8789890972,23.5709183673,41.0256418707,72.3340328694
2008-02-16,38.2321965264,36.4658482733,9.16646825397,42.8904437739,88.9352863148
2008-02-17,32.9587901089,29.4079421559,23.5709183673,37.2960380642,81.8204634096
2008-02-18,44.8239545481,24.7026714109,13.0949546485,44.7552456771,62.8476023291
2008-02-19,48.7790093612,29.4079421559,26.1899092971,42.8904437739,61.6617985116
2008-02-20,51.4157125699,35.289530587,22.2614229025,27.9720285482,58.104387059
2008-02-21,50.0973609656,18.8210829797,36.6658730159,37.2960380642,67.5908175992
2008-02-22,52.7340641743,32.9368952146,28.8089002268,37.2960380642,71.1482290518
2008-02-23,40.8688997351,35.289530587,13.0949546485,33.5664342578,77.0772481395
2008-02-24,54.0524157787,28.2316244696,15.7139455782,35.431236161,86.5636786797
2008-02-25,48.7790093612,25.8789890972,34.0468820862,55.9440570964,56.9185832415
2008-02-26,40.8688997351,15.292129921,27.4994047619,46.6200475803,59.2901908765
2008-02-27,51.4157125699,28.2316244696,20.9519274376,31.7016323546,58.104387059
2008-02-28,46.1423061525,27.0553067834,28.8089002268,44.7552456771,53.3611717889
2008-02-29,47.4606577569,19.997400666,23.5709183673,31.7016323546,62.8476023291
2008-03-01,38.2321965264,37.6421659595,18.3329365079,26.107226645,74.7056405044
2008-03-02,56.6891189874,30.5842598421,20.9519274376,31.7016323546,69.9624252343
2008-03-03,43.5056029438,27.0553067834,23.5709183673,26.107226645,47.4321527012
2008-03-04,50.0973609656,17.6447652935,37.9753684807,52.2144532899,53.3611717889
2008-03-05,47.4606577569,22.3500360385,32.7373866213,46.6200475803,69.9624252343
2008-03-06,47.4606577569,19.997400666,28.8089002268,52.2144532899,52.1753679714
2008-03-07,39.5505481307,24.7026714109,23.5709183673,31.7016323546,59.2901908765
2008-03-08,27.6853836915,30.5842598421,10.4759637188,39.1608399675,78.263051957
2008-03-09,40.8688997351,29.4079421559,18.3329365079,31.7016323546,68.7766214168
2008-03-10,52.7340641743,15.292129921,18.3329365079,39.1608399675,55.7327794239
2008-03-11,38.2321965264,18.8210829797,32.7373866213,42.8904437739,49.8037603363
2008-03-12,58.0074705917,28.2316244696,30.1183956916,44.7552456771,52.1753679714
2008-03-13,61.9625254048,28.2316244696,19.6424319728,27.9720285482,60.4759946941
2008-03-14,35.5954933176,23.5263537247,23.5709183673,24.2424247418,61.6617985116
2008-03-15,36.913844922,24.7026714109,11.7854591837,22.3776228385,60.4759946941
2008-03-16,34.2771417133,24.7026714109,14.4044501134,35.431236161,91.3068939499
2008-03-17,59.3258221961,31.7605775283,19.6424319728,44.7552456771,67.5908175992
2008-03-18,47.4606577569,25.8789890972,19.6424319728,37.2960380642,77.0772481395
2008-03-19,80.4194478658,24.7026714109,7.85697278912,24.2424247418,60.4759946941
2008-03-20,55.9210685079,22.174530121,32.3846134815,41.9862849066,80.258335008
2008-03-21,53.6842257676,12.0951982478,18.8910245309,29.0674280122,90.5478651372
2008-03-22,44.7368548063,16.1269309971,24.2884601111,45.2159991302,67.9108988529
2008-03-23,31.3157983644,28.2221292449,10.7948711605,38.756570683,65.8529928271
2008-03-24,38.0263265854,14.1110646224,26.9871779012,35.5268564594,80.258335008
2008-03-25,42.500012066,20.1586637463,21.589742321,45.2159991302,55.5634626978
2008-03-26,53.6842257676,22.174530121,26.9871779012,58.1348560245,69.9688048788
2008-03-27,46.9736975467,16.1269309971,24.2884601111,38.756570683,53.505556672
2008-03-28,38.0263265854,24.1903964956,16.1923067407,67.8239986952,57.6213687237
2008-03-29,35.7894838451,40.3173274926,8.09615337037,16.1485711179,88.4899591114
2008-03-30,31.3157983644,20.1586637463,40.4807668519,67.8239986952,74.0846169305
2008-03-31,42.500012066,24.1903964956,29.6858956914,29.0674280122,88.4899591114
2008-04-01,40.2631693257,28.2221292449,32.3846134815,58.1348560245,49.3897446203
2008-04-02,46.9736975467,24.1903964956,29.6858956914,41.9862849066,61.7371807754
2008-04-03,46.9736975467,8.06346549853,21.589742321,45.2159991302,67.9108988529
2008-04-04,38.0263265854,18.1427973717,21.589742321,51.6754275773,94.6636771889
2008-04-05,40.2631693257,28.2221292449,13.4935889506,16.1485711179,76.1425229563
2008-04-06,40.2631693257,38.301461118,21.589742321,51.6754275773,80.258335008
2008-04-07,46.9736975467,30.2379956195,26.9871779012,61.3645702481,55.5634626978
2008-04-08,33.5526411048,20.1586637463,29.6858956914,41.9862849066,59.6792747495
2008-04-09,42.500012066,22.174530121,26.9871779012,48.4457133537,59.6792747495
2008-04-10,42.500012066,22.174530121,29.6858956914,61.3645702481,65.8529928271
2008-04-11,35.7894838451,24.1903964956,16.1923067407,58.1348560245,74.0846169305
2008-04-12,55.9210685079,46.3649266165,10.7948711605,38.756570683,67.9108988529
2008-04-13,55.9210685079,38.301461118,21.589742321,54.9051418009,94.6636771889
2008-04-14,60.3947539886,22.174530121,35.0833312716,64.5942844717,63.7950868012
2008-04-15,44.7368548063,20.1586637463,37.7820490617,58.1348560245,72.0267109046
2008-04-16,51.4473830273,14.1110646224,40.4807668519,41.9862849066,59.6792747495
2008-04-17,51.4473830273,18.1427973717,37.7820490617,48.4457133537,67.9108988529
2008-04-18,26.8421128838,16.1269309971,18.8910245309,67.8239986952,78.2004289822
2008-04-19,26.8421128838,22.174530121,8.09615337037,41.9862849066,76.1425229563
2008-04-20,35.7894838451,22.174530121,10.7948711605,61.3645702481,90.5478651372
2008-04-21,64.8684394692,18.1427973717,32.3846134815,67.8239986952,78.2004289822
2008-04-22,46.9736975467,26.2062628702,29.6858956914,122.729140496,53.505556672
2008-04-23,60.3947539886,20.1586637463,40.4807668519,155.026282732,78.2004289822
2008-04-24,71.5789676902,24.1903964956,29.6858956914,313.282279688,57.6213687237
2008-04-25,42.500012066,22.174530121,26.9871779012,238.998852545,59.6792747495
2008-04-26,40.2631693257,12.0951982478,13.4935889506,155.026282732,94.6636771889
2008-04-27,49.210540287,40.3173274926,32.3846134815,129.188568943,80.258335008
2008-04-28,46.9736975467,24.1903964956,21.589742321,125.95885472,49.3897446203
2008-04-29,67.1052822095,20.1586637463,26.9871779012,132.418283167,74.0846169305
2008-04-30,49.210540287,26.2062628702,29.6858956914,100.121140931,67.9108988529
2008-05-01,35.7894838451,24.1903964956,29.6858956914,71.0537129188,76.1425229563
2008-05-02,35.7894838451,28.2221292449,37.7820490617,87.2022840367,61.7371807754
2008-05-03,31.3157983644,26.2062628702,18.8910245309,64.5942844717,78.2004289822
2008-05-04,67.1052822095,32.2538619941,29.6858956914,51.6754275773,63.7950868012
2008-05-05,53.6842257676,22.174530121,32.3846134815,71.0537129188,74.0846169305
2008-05-06,58.1579112482,20.1586637463,29.6858956914,67.8239986952,53.505556672
2008-05-07,40.2631693257,22.174530121,32.3846134815,64.5942844717,63.7950868012
2008-05-08,49.210540287,20.1586637463,35.0833312716,48.4457133537,67.9108988529
2008-05-09,42.500012066,8.06346549853,24.2884601111,45.2159991302,65.8529928271
2008-05-10,35.7894838451,20.1586637463,10.7948711605,61.3645702481,80.258335008
2008-05-11,51.4473830273,28.2221292449,24.2884601111,48.4457133537,88.4899591114
2008-05-12,46.9736975467,16.1269309971,29.6858956914,48.4457133537,55.5634626978
2008-05-13,76.0526531708,18.1427973717,24.2884601111,54.9051418009,74.0846169305
2008-05-14,64.8684394692,22.174530121,37.7820490617,58.1348560245,98.7794892406
2008-05-15,44.7368548063,18.1427973717,29.6858956914,48.4457133537,65.8529928271
2008-05-16,46.9736975467,14.1110646224,32.3846134815,29.0674280122,65.8529928271
2008-05-17,46.9736975467,20.1586637463,8.09615337037,38.756570683,125.532267577
2008-05-18,60.3947539886,34.2697283688,16.1923067407,51.6754275773,119.358549499
2008-05-19,33.5526411048,24.1903964956,21.589742321,41.9862849066,61.7371807754
2008-05-20,42.500012066,18.1427973717,29.6858956914,22.6079995651,57.6213687237
2008-05-21,69.3421249498,18.1427973717,26.9871779012,64.5942844717,67.9108988529
2008-05-22,38.0263265854,16.1269309971,35.0833312716,41.9862849066,65.8529928271
2008-05-23,40.2631693257,30.2379956195,16.1923067407,48.4457133537,78.2004289822
2008-05-24,33.5526411048,20.1586637463,5.39743558025,32.2971422358,53.505556672
2008-05-25,38.0263265854,24.1903964956,16.1923067407,32.2971422358,69.9688048788
2008-05-26,42.500012066,28.2221292449,18.8910245309,12.9188568943,100.837395266
2008-05-27,49.210540287,10.0793318732,29.6858956914,54.9051418009,72.0267109046
2008-05-28,44.7368548063,34.2697283688,18.8910245309,51.6754275773,92.6057711631
2008-05-29,46.9736975467,20.1586637463,24.2884601111,51.6754275773,61.7371807754
2008-05-30,33.5526411048,30.2379956195,18.8910245309,41.9862849066,74.0846169305
2008-05-31,42.500012066,36.2855947434,13.4935889506,35.5268564594,127.590173602
2008-06-01,55.9210685079,26.2062628702,16.1923067407,48.4457133537,125.532267577
2008-06-02,58.1579112482,20.1586637463,32.3846134815,58.1348560245,76.1425229563
2008-06-03,51.4473830273,30.2379956195,16.1923067407,41.9862849066,98.7794892406
2008-06-04,44.7368548063,18.1427973717,24.2884601111,32.2971422358,100.837395266
2008-06-05,44.7368548063,14.1110646224,10.7948711605,32.2971422358,72.0267109046
2008-06-06,49.210540287,30.2379956195,10.7948711605,32.2971422358,69.9688048788
2008-06-07,49.210540287,16.1269309971,0.0,41.9862849066,84.3741470597
2008-06-08,46.9736975467,28.2221292449,18.8910245309,45.2159991302,104.953207318
2008-06-09,49.210540287,20.1586637463,32.3846134815,51.6754275773,86.4320530855
2008-06-10,44.7368548063,34.2697283688,24.2884601111,38.756570683,76.1425229563
2008-06-11,44.7368548063,20.1586637463,13.4935889506,48.4457133537,86.4320530855
2008-06-12,46.9736975467,16.1269309971,10.7948711605,41.9862849066,51.4476506462
2008-06-13,40.2631693257,24.1903964956,5.39743558025,32.2971422358,57.6213687237
2008-06-14,35.7894838451,18.1427973717,16.1923067407,32.2971422358,90.5478651372
2008-06-15,44.7368548063,24.1903964956,5.39743558025,38.756570683,96.7215832148
2008-06-16,49.210540287,18.1427973717,13.4935889506,48.4457133537,82.3162410338
2008-06-17,49.210540287,22.174530121,13.4935889506,58.1348560245,57.6213687237
2008-06-18,31.3157983644,18.1427973717,10.7948711605,38.756570683,80.258335008
2008-06-19,44.7368548063,14.1110646224,13.4935889506,41.9862849066,74.0846169305
2008-06-20,29.0789556241,24.1903964956,13.4935889506,38.756570683,80.258335008
2008-06-21,20.1315846629,32.2538619941,0.0,25.8377137887,74.0846169305
2008-06-22,40.2631693257,38.301461118,5.39743558025,29.0674280122,84.3741470597
2008-06-23,38.0263265854,18.1427973717,10.7948711605,51.6754275773,69.9688048788
2008-06-24,24.6052701435,20.1586637463,13.4935889506,58.1348560245,63.7950868012
2008-06-25,26.8421128838,22.174530121,10.7948711605,45.2159991302,63.7950868012
2008-06-26,26.8421128838,22.174530121,24.2884601111,22.6079995651,57.6213687237
2008-06-27,42.500012066,16.1269309971,5.39743558025,45.2159991302,72.0267109046
2008-06-28,46.9736975467,22.174530121,2.69871779012,25.8377137887,82.3162410338
2008-06-29,26.8421128838,38.301461118,0.0,9.68914267075,109.06901937
2008-06-30,22.3684274032,24.1903964956,5.39743558025,32.2971422358,67.9108988529
2008-07-01,33.5526411048,28.2221292449,8.09615337037,41.9862849066,76.1425229563
2008-07-02,31.3157983644,12.0951982478,8.09615337037,29.0674280122,67.9108988529
2008-07-03,44.7368548063,18.1427973717,8.09615337037,38.756570683,63.7950868012
2008-07-04,24.6052701435,16.1269309971,2.69871779012,48.4457133537,115.242737447
2008-07-05,33.5526411048,44.3490602419,0.0,16.1485711179,82.3162410338
2008-07-06,53.6842257676,38.301461118,16.1923067407,29.0674280122,84.3741470597
2008-07-07,40.2631693257,18.1427973717,10.7948711605,41.9862849066,61.7371807754
2008-07-08,46.9736975467,18.1427973717,8.09615337037,32.2971422358,57.6213687237
2008-07-09,53.6842257676,18.1427973717,10.7948711605,41.9862849066,51.4476506462
2008-07-10,31.3157983644,16.1269309971,10.7948711605,32.2971422358,69.9688048788
2008-07-11,29.0789556241,16.1269309971,8.09615337037,25.8377137887,61.7371807754
2008-07-12,40.2631693257,36.2855947434,0.0,12.9188568943,74.0846169305
2008-07-13,33.5526411048,30.2379956195,10.7948711605,35.5268564594,104.953207318
2008-07-14,40.2631693257,18.1427973717,8.09615337037,54.9051418009,74.0846169305
2008-07-15,31.3157983644,26.2062628702,13.4935889506,48.4457133537,76.1425229563
2008-07-16,24.6052701435,28.2221292449,8.09615337037,35.5268564594,63.7950868012
2008-07-17,35.7894838451,12.0951982478,10.7948711605,25.8377137887,72.0267109046
2008-07-18,29.0789556241,12.0951982478,13.4935889506,32.2971422358,67.9108988529
2008-07-19,33.5526411048,22.174530121,2.69871779012,38.756570683,86.4320530855
2008-07-20,40.2631693257,40.3173274926,10.7948711605,48.4457133537,53.505556672
2008-07-21,44.7368548063,16.1269309971,8.09615337037,41.9862849066,61.7371807754
2008-07-22,22.3684274032,20.1586637463,8.09615337037,54.9051418009,76.1425229563
2008-07-23,46.9736975467,24.1903964956,8.09615337037,29.0674280122,69.9688048788
2008-07-24,38.0263265854,28.2221292449,16.1923067407,38.756570683,67.9108988529
2008-07-25,44.7368548063,14.1110646224,13.4935889506,41.9862849066,78.2004289822
2008-07-26,29.0789556241,22.174530121,2.69871779012,35.5268564594,63.7950868012
2008-07-27,38.0263265854,26.2062628702,8.09615337037,29.0674280122,80.258335008
2008-07-28,31.3157983644,20.1586637463,8.09615337037,38.756570683,78.2004289822
2008-07-29,26.8421128838,28.2221292449,8.09615337037,35.5268564594,69.9688048788
2008-07-30,44.7368548063,22.174530121,8.09615337037,35.5268564594,72.0267109046
2008-07-31,35.7894838451,22.174530121,8.09615337037,38.756570683,80.258335008
2008-08-01,29.0789556241,26.2062628702,5.39743558025,35.5268564594,72.0267109046
2008-08-02,46.9736975467,12.0951982478,2.69871779012,25.8377137887,80.258335008
2008-08-03,33.5526411048,8.06346549853,5.39743558025,12.9188568943,67.9108988529
2008-08-04,29.0789556241,20.1586637463,8.09615337037,22.6079995651,65.8529928271
2008-08-05,33.5526411048,20.1586637463,8.09615337037,22.6079995651,74.0846169305
2008-08-06,33.5526411048,24.1903964956,5.39743558025,32.2971422358,72.0267109046
2008-08-07,49.210540287,14.1110646224,8.09615337037,35.5268564594,51.4476506462
2008-08-08,31.3157983644,22.174530121,10.7948711605,32.2971422358,80.258335008
2008-08-09,31.3157983644,22.174530121,13.4935889506,19.3782853415,72.0267109046
2008-08-10,40.2631693257,32.2538619941,5.39743558025,29.0674280122,49.3897446203
2008-08-11,38.0263265854,28.2221292449,13.4935889506,32.2971422358,57.6213687237
2008-08-12,33.5526411048,14.1110646224,5.39743558025,25.8377137887,61.7371807754
2008-08-13,49.210540287,20.1586637463,13.4935889506,22.6079995651,74.0846169305
2008-08-14,29.0789556241,20.1586637463,5.39743558025,35.5268564594,41.1581205169
2008-08-15,35.7894838451,24.1903964956,2.69871779012,29.0674280122,59.6792747495
2008-08-16,33.5526411048,18.1427973717,2.69871779012,9.68914267075,86.4320530855
2008-08-17,42.500012066,12.0951982478,5.39743558025,35.5268564594,65.8529928271
2008-08-18,26.8421128838,16.1269309971,2.69871779012,32.2971422358,67.9108988529
2008-08-19,31.3157983644,24.1903964956,8.09615337037,25.8377137887,51.4476506462
2008-08-20,29.0789556241,24.1903964956,2.69871779012,32.2971422358,65.8529928271
2008-08-21,26.8421128838,16.1269309971,16.1923067407,29.0674280122,69.9688048788
2008-08-22,35.7894838451,22.174530121,8.09615337037,35.5268564594,63.7950868012
2008-08-23,31.3157983644,18.1427973717,16.1923067407,6.45942844717,65.8529928271
2008-08-24,38.0263265854,16.1269309971,8.09615337037,19.3782853415,86.4320530855
2008-08-25,40.2631693257,24.1903964956,18.8910245309,22.6079995651,59.6792747495
2008-08-26,49.210540287,26.2062628702,13.4935889506,25.8377137887,65.8529928271
2008-08-27,40.2631693257,14.1110646224,8.09615337037,16.1485711179,69.9688048788
