date,radical,ruin,segregation,shortage,steal,isPartial
2004-04-17,21,10,5,10,46,False
2004-04-18,20,20,15,30,49,False
2004-04-19,28,8,19,8,28,False
2004-04-20,24,13,22,8,48,False
2004-04-21,27,13,11,19,30,False
2004-04-22,19,8,25,14,22,False
2004-04-23,39,9,18,24,30,False
2004-04-24,10,0,20,10,46,False
2004-04-25,33,10,19,10,38,False
2004-04-26,24,8,13,5,30,False
2004-04-27,30,3,5,8,22,False
2004-04-28,19,11,41,14,30,False
2004-04-29,28,8,11,22,36,False
2004-04-30,21,3,27,18,15,False
2004-05-01,29,10,0,15,34,False
2004-05-02,9,0,14,5,28,False
2004-05-03,32,11,16,19,19,False
2004-05-04,16,3,37,11,27,False
2004-05-05,41,5,19,19,30,False
2004-05-06,17,11,28,14,31,False
2004-05-07,28,12,9,9,34,False
2004-05-08,31,15,5,0,56,False
2004-05-09,10,21,5,10,67,False
2004-05-10,23,12,14,9,29,False
2004-05-11,84,11,14,24,35,False
2004-05-12,95,16,13,16,41,False
2004-05-13,44,17,17,19,36,False
2004-05-14,24,6,27,12,42,False
2004-05-15,25,0,5,15,46,False
2004-05-16,35,5,15,10,45,False
2004-05-17,19,11,41,16,57,False
2004-05-18,24,11,8,8,32,False
2004-05-19,19,8,14,22,49,False
2004-05-20,23,6,17,20,51,False
2004-05-21,23,6,20,9,32,False
2004-05-22,25,25,15,5,35,False
2004-05-23,15,5,20,5,30,False
2004-05-24,19,3,14,19,47,False
2004-05-25,19,13,24,13,38,False
2004-05-26,22,0,14,14,19,False
2004-05-27,23,6,9,18,35,False
2004-05-28,23,10,13,3,26,False
2004-05-29,27,5,11,22,60,False
2004-05-30,0,17,17,6,40,False
2004-05-31,23,9,14,37,37,False
2004-06-01,25,3,6,11,39,False
2004-06-02,17,11,14,17,22,False
2004-06-03,26,20,12,9,43,False
2004-06-04,19,6,3,12,53,False
2004-06-05,25,10,10,10,65,False
2004-06-06,30,5,10,10,50,False
2004-06-07,20,12,9,14,43,False
2004-06-08,14,0,8,11,25,False
2004-06-09,32,3,9,17,20,False
2004-06-10,9,6,9,12,41,False
2004-06-11,16,10,0,0,26,False
2004-06-12,11,11,5,0,32,False
2004-06-13,21,10,0,5,21,False
2004-06-14,12,6,3,17,26,False
2004-06-15,22,8,6,14,34,False
2004-06-16,20,9,6,12,43,False
2004-06-17,33,6,0,12,15,False
2004-06-18,19,13,0,13,35,False
2004-06-19,16,0,10,5,26,False
2004-06-20,38,5,11,0,38,False
2004-06-21,15,0,3,15,41,False
2004-06-22,14,11,3,11,34,False
2004-06-23,17,6,6,9,26,False
2004-06-24,27,6,6,15,15,False
2004-06-25,19,3,0,29,32,False
2004-06-26,46,10,10,5,15,False
2004-06-27,27,22,0,5,33,False
2004-06-28,6,3,6,9,40,False
2004-06-29,28,14,0,11,42,False
2004-06-30,35,9,6,12,32,False
2004-07-01,12,6,12,9,37,False
2004-07-02,14,10,0,14,31,False
2004-07-03,5,0,5,0,21,False
2004-07-04,23,0,6,6,58,False
2004-07-05,5,9,5,9,52,False
2004-07-06,11,6,3,0,32,False
2004-07-07,20,9,6,14,34,False
2004-07-08,26,6,0,9,23,False
2004-07-09,9,6,6,19,34,False
2004-07-10,35,10,5,10,35,False
2004-07-11,10,10,0,21,51,False
2004-07-12,20,8,3,23,37,False
2004-07-13,6,6,0,14,44,False
2004-07-14,25,0,0,0,100,False
2004-07-15,30,0,0,26,7,False
2004-07-16,16,13,3,16,16,False
2004-07-17,10,0,5,10,45,False
2004-07-18,20,10,15,25,69,False
2004-07-19,11,11,6,14,22,False
2004-07-20,22,0,3,3,39,False
2004-07-21,20,6,6,8,31,False
2004-07-22,17,9,0,9,38,False
2004-07-23,15,3,6,9,34,False
2004-07-24,5,5,0,5,54,False
2004-07-25,25,20,5,10,45,False
2004-07-26,24,12,0,9,44,False
2004-07-27,11,11,3,5,49,False
2004-07-28,22,11,8,8,33,False
2004-07-29,23,6,12,17,35,False
2004-07-30,28,9,6,16,25,False
2004-07-31,30,0,5,10,30,False
2004-08-01,40,10,0,5,65,False
2004-08-02,17,11,0,17,20,False
2004-08-03,14,3,6,3,36,False
2004-08-04,14,3,0,3,31,False
2004-08-05,20,9,9,0,43,False
2004-08-06,18,6,6,9,55,False
2004-08-07,34,10,0,0,49,False
2004-08-08,15,5,5,20,46,False
2004-08-09,14,6,3,17,34,False
2004-08-10,25,8,3,11,22,False
2004-08-11,20,8,3,3,34,False
2004-08-12,36,8,8,8,20,False
2004-08-13,9,3,6,21,39,False
2004-08-14,10,14,0,5,34,False
2004-08-15,29,20,0,5,49,False
2004-08-16,17,3,0,20,47,False
2004-08-17,22,8,0,22,53,False
2004-08-18,20,11,3,11,20,False
2004-08-19,14,11,8,8,36,False
2004-08-20,30,6,0,9,24,False
2004-08-21,14,5,5,14,27,False
2004-08-22,0,10,0,5,34,False
2004-08-23,13,5,3,8,38,False
2004-08-24,27,8,3,11,29,False
2004-08-25,32,8,0,13,37,False
2004-08-26,36,3,11,11,33,False
2004-08-27,32,6,6,17,26,False
2004-08-28,18,14,0,5,68,False
2004-08-29,18,9,0,14,41,False
2004-08-30,29,3,0,3,42,False
2004-08-31,10,5,8,10,16,False
2004-09-01,11,5,3,11,40,False
2004-09-02,21,3,5,8,30,False
2004-09-03,20,3,9,18,29,False
2004-09-04,24,9,0,24,38,False
2004-09-05,20,10,0,10,44,False
2004-09-06,24,4,4,24,48,False
2004-09-07,21,3,3,13,29,False
2004-09-08,10,8,0,5,35,False
2004-09-09,18,8,8,13,25,False
2004-09-10,25,3,11,6,30,False
2004-09-11,22,0,4,4,30,False
2004-09-12,34,0,0,8,46,False
2004-09-13,17,5,12,15,27,False
2004-09-14,24,5,10,7,42,False
2004-09-15,27,2,12,15,27,False
2004-09-16,23,13,5,8,23,False
2004-09-17,16,3,11,11,27,False
2004-09-18,26,0,9,4,55,False
2004-09-19,34,13,8,0,30,False
2004-09-20,25,7,10,20,35,False
2004-09-21,27,5,5,17,41,False
2004-09-22,32,5,2,17,35,False
2004-09-23,25,7,12,15,38,False
2004-09-24,43,11,8,13,27,False
2004-09-25,35,0,17,9,52,False
2004-09-26,30,17,4,4,47,False
