date,gain,generosity,gift,gold,guide,isPartial
2016-12-11,7,0,71,60,35,False
2016-12-12,8,0,74,55,35,False
2016-12-13,8,0,75,54,37,False
2016-12-14,7,0,74,56,35,False
2016-12-15,7,0,77,56,33,False
2016-12-16,6,0,81,53,32,False
2016-12-17,6,0,90,59,35,False
2016-12-18,5,0,89,59,37,False
2016-12-19,7,0,88,55,34,False
2016-12-20,7,0,95,56,33,False
2016-12-21,6,0,93,55,33,False
2016-12-22,6,0,96,56,31,False
2016-12-23,6,0,100,53,30,False
2016-12-24,5,0,95,55,32,False
2016-12-25,5,0,84,60,36,False
2016-12-26,6,0,69,60,33,False
2016-12-27,7,0,53,57,35,False
2016-12-28,7,0,44,56,35,False
2016-12-29,8,0,40,56,34,False
2016-12-30,7,0,38,55,33,False
2016-12-31,6,0,36,53,32,False
2017-01-01,6,0,32,49,36,False
2017-01-02,7,0,34,53,37,False
2017-01-03,8,0,31,51,37,False
2017-01-04,8,0,28,50,37,False
2017-01-05,8,0,27,50,38,False
2017-01-06,7,0,27,50,33,False
2017-01-07,7,0,30,54,38,False
2017-01-08,7,0,27,54,39,False
2017-01-09,8,0,25,48,36,False
2017-01-10,8,0,24,47,36,False
2017-01-11,8,0,23,48,37,False
2017-01-12,8,0,23,50,35,False
2017-01-13,7,0,24,49,35,False
2017-01-14,7,0,27,55,36,False
2017-01-15,7,0,25,50,38,False
2017-01-16,7,0,26,50,36,False
2017-01-17,9,0,22,49,36,False
2017-01-18,9,0,23,50,37,False
2017-01-19,9,0,23,49,38,False
2017-01-20,8,0,26,46,33,False
2017-01-21,7,0,33,54,35,False
2017-01-22,7,0,28,52,37,False
2017-01-23,8,0,24,50,37,False
2017-01-24,9,0,24,50,36,False
2017-01-25,8,0,23,48,36,False
2017-01-26,8,0,23,50,34,False
2017-01-27,7,0,22,55,34,False
2017-01-28,7,0,26,66,36,False
2017-01-29,7,0,25,63,39,False
2017-01-30,8,0,22,54,35,False
2017-01-31,8,0,24,51,36,False
2017-02-01,9,0,23,51,37,False
2017-02-02,9,0,23,51,35,False
2017-02-03,8,0,24,53,33,False
2017-02-04,8,0,27,64,34,False
2017-02-05,7,0,26,55,38,False
2017-02-06,8,0,22,49,32,False
2017-02-07,9,0,24,53,35,False
2017-02-08,9,0,25,49,35,False
2017-02-09,9,0,25,51,34,False
2017-02-10,8,0,26,49,33,False
2017-02-11,7,0,28,56,34,False
2017-02-12,8,0,31,58,38,False
2017-02-13,8,0,32,52,35,False
2017-02-14,8,0,34,48,33,False
2017-02-15,9,0,23,50,34,False
2017-02-16,8,0,21,49,34,False
2017-02-17,7,0,21,49,31,False
2017-02-18,7,0,22,54,34,False
2017-02-19,7,0,25,54,36,False
2017-02-20,8,0,22,51,37,False
2017-02-21,9,0,21,49,35,False
2017-02-22,9,0,21,51,36,False
2017-02-23,8,0,19,49,35,False
2017-02-24,8,0,20,49,31,False
2017-02-25,8,0,22,54,34,False
2017-02-26,7,0,22,55,38,False
2017-02-27,9,0,20,50,34,False
2017-02-28,9,0,21,51,36,False
2017-03-01,9,0,19,48,35,False
2017-03-02,9,0,22,49,35,False
2017-03-03,8,0,21,50,32,False
2017-03-04,7,0,24,54,34,False
2017-03-05,8,0,24,56,38,False
2017-03-06,9,0,21,49,36,False
2017-03-07,8,0,22,51,37,False
2017-03-08,9,0,20,46,37,False
2017-03-09,9,0,20,48,35,False
2017-03-10,8,0,21,49,32,False
2017-03-11,8,0,22,55,33,False
2017-03-12,9,0,21,53,36,False
2017-03-13,9,0,20,51,35,False
2017-03-14,8,0,20,48,34,False
2017-03-15,8,0,20,49,34,False
2017-03-16,8,0,20,50,34,False
2017-03-17,7,0,20,53,30,False
2017-03-18,7,0,23,50,31,False
2017-03-19,8,0,23,51,33,False
2017-03-20,8,0,21,48,33,False
2017-03-21,9,0,21,48,34,False
2017-03-22,9,0,21,48,33,False
2017-03-23,8,0,20,50,33,False
2017-03-24,8,0,20,47,29,False
2017-03-25,7,0,23,53,31,False
2017-03-26,7,0,23,54,35,False
2017-03-27,9,0,21,50,34,False
2017-03-28,9,0,21,49,35,False
2017-03-29,9,0,21,47,33,False
2017-03-30,9,0,20,46,33,False
2017-03-31,8,0,21,48,31,False
2017-04-01,7,0,23,52,31,False
2017-04-02,8,0,22,52,36,False
2017-04-03,8,0,22,44,34,False
