date,endow,entrepreneurial,equity,fellowship,frugal,isPartial
2007-04-16,1,4,81,47,8,False
2007-04-17,0,0,66,51,5,False
2007-04-18,0,1,67,49,6,False
2007-04-19,0,1,85,49,6,False
2007-04-20,0,1,71,36,3,False
2007-04-21,0,2,40,42,7,False
2007-04-22,0,1,57,71,7,False
2007-04-23,0,1,86,47,6,False
2007-04-24,0,1,86,45,4,False
2007-04-25,0,2,84,46,6,False
2007-04-26,0,0,82,51,7,False
2007-04-27,0,1,78,51,8,False
2007-04-28,0,0,49,44,5,False
2007-04-29,0,0,61,69,7,False
2007-04-30,0,1,94,50,5,False
2007-05-01,1,2,84,58,4,False
2007-05-02,0,3,80,45,5,False
2007-05-03,0,1,73,48,5,False
2007-05-04,0,0,79,50,6,False
2007-05-05,0,1,44,55,5,False
2007-05-06,1,3,65,42,3,False
2007-05-07,0,3,87,60,3,False
2007-05-08,1,1,95,40,5,False
2007-05-09,1,3,81,51,4,False
2007-05-10,0,4,80,48,7,False
2007-05-11,0,2,64,45,4,False
2007-05-12,0,0,53,35,8,False
2007-05-13,0,1,42,51,6,False
2007-05-14,0,1,76,45,6,False
2007-05-15,0,3,79,48,3,False
2007-05-16,0,2,72,49,5,False
2007-05-17,1,1,83,42,1,False
2007-05-18,0,3,71,30,4,False
2007-05-19,0,1,43,48,4,False
2007-05-20,0,0,46,52,7,False
2007-05-21,0,1,67,47,8,False
2007-05-22,0,4,75,42,4,False
2007-05-23,0,2,83,50,6,False
2007-05-24,0,2,74,36,2,False
2007-05-25,0,3,74,49,3,False
2007-05-26,0,0,45,50,4,False
2007-05-27,0,1,42,55,7,False
2007-05-28,0,1,45,36,9,False
2007-05-29,0,2,61,51,3,False
2007-05-30,0,1,74,46,5,False
2007-05-31,0,2,70,35,5,False
2007-06-01,0,3,67,42,8,False
2007-06-02,2,0,55,28,4,False
2007-06-03,0,2,50,68,6,False
2007-06-04,1,2,81,45,6,False
2007-06-05,1,1,91,43,3,False
2007-06-06,0,1,93,46,5,False
2007-06-07,0,2,85,45,7,False
2007-06-08,0,3,79,44,6,False
2007-06-09,0,0,44,47,4,False
2007-06-10,0,0,58,59,9,False
2007-06-11,0,1,90,42,6,False
2007-06-12,0,1,90,44,3,False
2007-06-13,0,2,78,47,6,False
2007-06-14,0,1,91,39,3,False
2007-06-15,1,3,76,33,4,False
2007-06-16,0,1,40,47,8,False
2007-06-17,1,2,42,54,7,False
2007-06-18,0,3,93,44,6,False
2007-06-19,0,0,100,39,7,False
2007-06-20,0,1,82,41,5,False
2007-06-21,1,1,90,50,5,False
2007-06-22,0,3,89,47,4,False
2007-06-23,0,1,36,51,4,False
2007-06-24,0,0,48,49,8,False
2007-06-25,0,1,79,42,6,False
2007-06-26,0,1,87,42,8,False
2007-06-27,0,2,78,51,2,False
2007-06-28,0,2,82,53,5,False
2007-06-29,0,1,86,51,3,False
2007-06-30,0,1,42,38,5,False
2007-07-01,0,2,38,52,8,False
2007-07-02,0,1,84,49,5,False
2007-07-03,0,2,87,42,2,False
2007-07-04,0,0,36,40,5,False
2007-07-05,0,1,91,43,7,False
2007-07-06,1,1,68,44,6,False
2007-07-07,0,0,48,43,10,False
2007-07-08,0,0,51,65,3,False
2007-07-09,0,1,84,37,5,False
