date,aristocracy,aristocrat,aristocratic,associate,backer,isPartial
2005-11-13,0,4,0,46,4,False
2005-11-14,3,5,3,46,8,False
2005-11-15,0,5,2,77,5,False
2005-11-16,0,10,0,62,7,False
2005-11-17,0,3,0,54,0,False
2005-11-18,5,8,0,49,3,False
2005-11-19,0,4,0,42,13,False
2005-11-20,0,0,0,38,13,False
2005-11-21,5,0,3,82,5,False
2005-11-22,0,3,0,69,8,False
2005-11-23,0,12,0,47,6,False
2005-11-24,0,0,0,69,5,False
2005-11-25,0,4,0,37,4,False
2005-11-26,0,9,0,17,4,False
2005-11-27,0,12,4,33,8,False
2005-11-28,5,10,0,90,2,False
2005-11-29,2,7,0,73,7,False
2005-11-30,5,7,0,63,5,False
2005-12-01,0,5,2,74,5,False
2005-12-02,3,3,0,42,8,False
2005-12-03,8,4,0,46,4,False
2005-12-04,4,4,0,31,8,False
2005-12-05,2,5,0,55,5,False
2005-12-06,2,7,2,47,5,False
2005-12-07,10,5,0,53,7,False
2005-12-08,5,0,0,69,7,False
2005-12-09,3,8,0,39,13,False
2005-12-10,4,0,0,23,12,False
2005-12-11,0,12,0,24,12,False
2005-12-12,0,5,0,61,5,False
2005-12-13,5,7,2,38,2,False
2005-12-14,0,2,5,51,5,False
2005-12-15,7,10,5,47,5,False
2005-12-16,3,3,0,33,5,False
2005-12-17,0,0,0,65,0,False
2005-12-18,0,0,0,34,0,False
2005-12-19,3,0,3,45,5,False
2005-12-20,0,3,0,55,5,False
2005-12-21,0,0,0,83,3,False
2005-12-22,0,3,0,35,9,False
2005-12-23,0,11,0,53,0,False
2005-12-24,0,0,0,20,15,False
2005-12-25,0,6,0,24,6,False
2005-12-26,4,13,9,31,0,False
2005-12-27,0,3,0,45,6,False
2005-12-28,0,6,0,51,3,False
2005-12-29,0,9,0,59,3,False
2005-12-30,0,3,0,42,3,False
2005-12-31,0,4,0,21,8,False
2006-01-01,0,0,0,54,5,False
2006-01-02,0,0,3,47,3,False
2006-01-03,0,10,3,45,10,False
2006-01-04,0,2,0,61,5,False
2006-01-05,2,12,0,57,10,False
2006-01-06,3,3,3,51,10,False
2006-01-07,0,0,4,34,11,False
2006-01-08,4,8,0,38,8,False
2006-01-09,2,0,0,85,2,False
2006-01-10,5,5,0,77,7,False
2006-01-11,2,2,0,95,7,False
2006-01-12,2,5,0,75,0,False
2006-01-13,5,8,0,65,13,False
2006-01-14,4,0,0,59,4,False
2006-01-15,0,4,0,46,4,False
2006-01-16,0,0,0,62,11,False
2006-01-17,5,5,2,100,7,False
2006-01-18,5,5,0,74,7,False
2006-01-19,0,5,0,55,14,False
2006-01-20,2,15,2,64,10,False
2006-01-21,0,11,0,43,4,False
2006-01-22,4,7,0,54,11,False
2006-01-23,0,9,0,44,9,False
2006-01-24,0,5,0,66,9,False
2006-01-25,9,7,0,78,7,False
2006-01-26,0,12,0,74,9,False
2006-01-27,2,10,2,75,7,False
2006-01-28,0,11,0,67,7,False
2006-01-29,0,4,0,39,14,False
2006-01-30,7,9,4,78,9,False
2006-01-31,2,9,0,82,15,False
2006-02-01,0,7,0,66,9,False
2006-02-02,0,9,2,75,7,False
2006-02-03,0,12,0,53,2,False
2006-02-04,0,7,0,35,10,False
2006-02-05,3,3,0,38,10,False
2006-02-06,2,2,0,52,2,False
2006-02-07,2,4,0,74,9,False
2006-02-08,2,0,0,51,2,False
2006-02-09,0,5,0,89,2,False
2006-02-10,2,9,0,47,9,False
2006-02-11,3,0,0,52,10,False
2006-02-12,0,17,0,44,7,False
2006-02-13,4,0,0,52,11,False
2006-02-14,4,11,0,61,2,False
2006-02-15,2,9,2,57,9,False
2006-02-16,2,9,5,70,9,False
