date,blackmail,bribe,bum,commoner,corrupt,isPartial
2009-04-07,7,1,51,1,36,False
2009-04-08,3,4,36,1,58,False
2009-04-09,7,3,41,3,48,False
2009-04-10,6,5,51,2,52,False
2009-04-11,10,2,33,2,41,False
2009-04-12,4,0,42,0,47,False
2009-04-13,3,3,29,1,55,False
2009-04-14,5,1,42,1,47,False
2009-04-15,1,4,42,1,53,False
2009-04-16,9,1,34,0,51,False
2009-04-17,7,4,33,4,42,False
2009-04-18,12,2,43,0,47,False
2009-04-19,8,2,39,2,49,False
2009-04-20,4,6,39,1,37,False
2009-04-21,7,2,34,1,54,False
2009-04-22,7,2,52,0,38,False
2009-04-23,12,0,47,0,62,False
2009-04-24,8,3,32,3,32,False
2009-04-25,12,6,34,0,50,False
2009-04-26,8,2,48,2,30,False
2009-04-27,7,1,41,2,38,False
2009-04-28,2,1,33,1,47,False
2009-04-29,6,0,45,0,49,False
2009-04-30,3,1,39,4,49,False
2009-05-01,11,4,37,1,48,False
2009-05-02,15,6,37,0,46,False
2009-05-03,4,2,49,4,53,False
2009-05-04,4,4,36,0,48,False
2009-05-05,10,4,35,0,55,False
2009-05-06,7,0,38,2,43,False
2009-05-07,9,2,36,0,29,False
2009-05-08,5,5,51,0,44,False
2009-05-09,10,2,51,0,46,False
2009-05-10,13,0,38,2,31,False
2009-05-11,5,6,42,1,39,False
2009-05-12,5,4,47,0,39,False
2009-05-13,6,2,41,1,46,False
2009-05-14,11,6,41,1,44,False
2009-05-15,4,5,54,0,35,False
2009-05-16,8,0,71,0,45,False
2009-05-17,2,8,49,2,37,False
2009-05-18,10,6,43,0,62,False
2009-05-19,9,2,45,0,47,False
2009-05-20,10,3,23,1,41,False
2009-05-21,8,3,48,1,35,False
2009-05-22,8,1,52,0,38,False
2009-05-23,13,0,61,0,29,False
2009-05-24,9,4,44,2,33,False
2009-05-25,6,9,54,2,43,False
2009-05-26,11,4,44,0,43,False
2009-05-27,10,1,40,0,62,False
2009-05-28,1,0,45,0,48,False
2009-05-29,6,6,32,0,43,False
2009-05-30,6,2,56,0,20,False
2009-05-31,4,4,34,2,53,False
2009-06-01,8,3,69,1,53,False
2009-06-02,1,1,32,1,50,False
2009-06-03,10,3,44,1,30,False
2009-06-04,7,5,43,0,59,False
2009-06-05,5,3,52,3,51,False
2009-06-06,8,4,46,0,40,False
2009-06-07,16,2,57,0,37,False
2009-06-08,13,1,27,0,40,False
2009-06-09,8,1,31,1,40,False
2009-06-10,5,1,35,1,45,False
2009-06-11,5,3,50,3,46,False
2009-06-12,11,3,28,0,44,False
2009-06-13,4,2,55,2,40,False
2009-06-14,8,2,40,0,35,False
2009-06-15,9,1,29,0,45,False
2009-06-16,5,0,37,0,53,False
2009-06-17,15,3,33,0,44,False
2009-06-18,8,3,38,1,38,False
2009-06-19,10,1,40,0,35,False
2009-06-20,8,0,40,0,40,False
2009-06-21,4,4,55,0,44,False
2009-06-22,9,0,37,0,47,False
2009-06-23,8,5,37,0,53,False
2009-06-24,4,0,45,0,50,False
2009-06-25,9,3,34,1,31,False
2009-06-26,1,1,37,0,49,False
2009-06-27,6,0,58,0,43,False
2009-06-28,6,6,56,0,39,False
2009-06-29,8,4,35,0,45,False
2009-06-30,5,3,44,0,43,False
2009-07-01,8,8,24,0,50,False
2009-07-02,6,4,35,0,42,False
2009-07-03,14,2,27,0,31,False
2009-07-04,2,2,50,0,25,False
2009-07-05,11,2,35,2,44,False
2009-07-06,11,7,39,0,55,False
2009-07-07,4,6,41,3,45,False
2009-07-08,6,5,28,0,39,False
2009-07-09,12,4,40,0,42,False
2009-07-10,13,4,41,0,41,False
2009-07-11,12,6,30,2,28,False
2009-07-12,12,0,58,2,33,False
2009-07-13,12,1,34,0,42,False
2009-07-14,8,4,45,0,50,False
2009-07-15,9,4,37,1,45,False
2009-07-16,5,4,38,1,34,False
2009-07-17,11,7,41,1,37,False
2009-07-18,12,2,43,0,49,False
2009-07-19,11,2,42,2,32,False
2009-07-20,4,1,35,0,51,False
2009-07-21,4,4,26,0,51,False
2009-07-22,10,5,31,3,57,False
2009-07-23,12,1,39,0,46,False
2009-07-24,12,1,38,1,52,False
2009-07-25,8,0,38,0,26,False
2009-07-26,4,2,32,0,36,False
2009-07-27,8,4,33,0,40,False
2009-07-28,9,3,42,1,47,False
2009-07-29,6,6,44,0,41,False
2009-07-30,9,3,37,1,51,False
2009-07-31,3,3,30,0,43,False
2009-08-01,22,4,48,2,36,False
2009-08-02,12,4,40,2,38,False
2009-08-03,14,1,36,0,54,False
2009-08-04,8,5,45,0,43,False
2009-08-05,6,0,36,3,57,False
2009-08-06,8,3,38,1,46,False
2009-08-07,6,1,52,1,43,False
2009-08-08,8,2,49,2,49,False
2009-08-09,12,0,39,0,45,False
