date,endow,entrepreneurial,equity,fellowship,frugal,isPartial
2013-12-09,0,2,66,45,11,False
2013-12-10,1,2,77,45,7,False
2013-12-11,0,2,69,46,10,False
2013-12-12,0,2,71,48,10,False
2013-12-13,1,1,61,45,11,False
2013-12-14,0,0,37,50,7,False
2013-12-15,0,1,39,69,10,False
2013-12-16,0,1,61,52,8,False
2013-12-17,0,2,64,49,9,False
2013-12-18,0,2,56,47,10,False
2013-12-19,1,2,61,51,9,False
2013-12-20,0,3,55,54,9,False
2013-12-21,0,1,27,42,9,False
2013-12-22,1,1,25,71,9,False
2013-12-23,1,2,42,46,11,False
2013-12-24,0,1,31,69,8,False
2013-12-25,0,1,20,36,8,False
2013-12-26,0,0,36,37,13,False
2013-12-27,0,1,40,39,13,False
2013-12-28,0,1,31,41,11,False
2013-12-29,0,0,26,66,9,False
2013-12-30,0,1,53,55,10,False
2013-12-31,1,1,45,56,12,False
2014-01-01,0,1,32,54,7,False
2014-01-02,1,2,53,53,10,False
2014-01-03,0,1,54,50,9,False
2014-01-04,0,1,37,48,11,False
2014-01-05,0,2,32,83,14,False
2014-01-06,0,1,51,57,9,False
2014-01-07,1,4,65,52,9,False
2014-01-08,1,3,69,59,10,False
2014-01-09,0,2,67,54,9,False
2014-01-10,1,2,66,54,10,False
2014-01-11,0,1,39,51,11,False
2014-01-12,0,2,36,73,12,False
2014-01-13,0,3,67,61,8,False
2014-01-14,1,2,74,62,9,False
2014-01-15,1,3,70,63,10,False
2014-01-16,0,1,69,53,13,False
2014-01-17,0,2,61,50,11,False
2014-01-18,1,2,44,49,9,False
2014-01-19,0,2,38,68,12,False
2014-01-20,0,3,56,50,11,False
2014-01-21,1,2,66,51,9,False
2014-01-22,1,3,77,58,12,False
2014-01-23,1,3,74,50,8,False
2014-01-24,1,3,64,43,10,False
2014-01-25,0,1,49,38,9,False
2014-01-26,0,2,47,78,11,False
2014-01-27,0,4,72,58,6,False
2014-01-28,1,2,81,53,10,False
2014-01-29,0,3,80,50,8,False
2014-01-30,1,2,74,54,9,False
2014-01-31,1,3,69,48,10,False
2014-02-01,0,2,49,49,11,False
2014-02-02,0,1,41,64,10,False
2014-02-03,1,3,69,46,11,False
2014-02-04,1,3,74,51,9,False
2014-02-05,1,2,71,47,9,False
2014-02-06,1,4,77,54,9,False
2014-02-07,1,1,75,49,9,False
2014-02-08,0,1,48,45,10,False
2014-02-09,1,1,44,63,13,False
2014-02-10,1,3,78,55,9,False
2014-02-11,1,3,78,40,8,False
2014-02-12,1,2,72,47,12,False
2014-02-13,1,2,63,46,11,False
2014-02-14,1,2,61,49,8,False
2014-02-15,0,1,38,40,8,False
2014-02-16,0,1,39,69,8,False
2014-02-17,1,2,62,53,9,False
2014-02-18,1,3,73,48,7,False
2014-02-19,0,4,81,49,8,False
2014-02-20,0,2,72,50,9,False
2014-02-21,0,2,70,43,12,False
2014-02-22,1,2,46,42,8,False
2014-02-23,0,2,42,67,10,False
2014-02-24,0,2,73,56,11,False
2014-02-25,1,2,79,50,9,False
2014-02-26,1,3,70,49,10,False
2014-02-27,1,2,81,52,8,False
2014-02-28,0,1,65,47,7,False
2014-03-01,0,1,48,40,10,False
2014-03-02,1,2,47,68,7,False
2014-03-03,0,4,66,45,8,False
2014-03-04,1,2,83,52,8,False
2014-03-05,1,3,80,45,11,False
2014-03-06,1,3,75,46,10,False
2014-03-07,1,4,58,44,4,False
2014-03-08,0,1,44,39,10,False
2014-03-09,1,1,42,67,10,False
2014-03-10,0,1,80,53,10,False
2014-03-11,1,2,78,48,7,False
2014-03-12,1,2,69,44,10,False
2014-03-13,1,1,68,48,9,False
2014-03-14,1,2,65,48,7,False
2014-03-15,0,1,42,44,10,False
2014-03-16,0,2,38,62,10,False
2014-03-17,1,3,71,47,9,False
2014-03-18,1,1,70,46,11,False
2014-03-19,1,2,68,44,8,False
2014-03-20,1,2,68,50,11,False
2014-03-21,1,3,63,43,10,False
2014-03-22,0,1,40,43,10,False
2014-03-23,0,2,37,57,10,False
2014-03-24,1,3,67,57,8,False
2014-03-25,1,3,76,52,6,False
2014-03-26,0,1,62,54,8,False
2014-03-27,1,1,68,49,10,False
2014-03-28,0,2,64,44,11,False
2014-03-29,0,1,41,45,10,False
2014-03-30,0,1,44,64,10,False
2014-03-31,0,2,67,50,10,False
2014-04-01,0,2,73,56,10,False
2014-04-02,0,2,79,47,11,False
2014-04-03,1,2,71,45,10,False
2014-04-04,0,3,69,44,7,False
2014-04-05,1,1,51,42,8,False
2014-04-06,1,1,44,65,9,False
2014-04-07,1,3,74,53,8,False
2014-04-08,0,2,81,53,10,False
2014-04-09,0,3,74,45,11,False
2014-04-10,0,3,70,54,8,False
2014-04-11,0,1,70,48,7,False
2014-04-12,0,0,46,43,10,False
2014-04-13,0,0,47,74,6,False
2014-04-14,1,2,75,59,11,False
2014-04-15,0,3,71,52,8,False
2014-04-16,1,3,75,54,8,False
2014-04-17,1,1,70,49,8,False
2014-04-18,1,2,62,53,10,False
2014-04-19,0,1,43,60,13,False
2014-04-20,0,3,44,100,8,False
2014-04-21,1,3,78,51,8,False
2014-04-22,0,2,77,51,9,False
2014-04-23,0,4,76,45,9,False
2014-04-24,0,2,76,47,7,False
2014-04-25,1,2,67,52,10,False
2014-04-26,0,1,40,40,9,False
2014-04-27,0,2,42,65,8,False
2014-04-28,1,3,88,50,9,False
2014-04-29,0,3,81,45,8,False
2014-04-30,1,2,80,46,9,False
2014-05-01,1,3,79,44,9,False
2014-05-02,0,2,63,37,8,False
2014-05-03,0,2,43,38,9,False
2014-05-04,0,2,42,56,9,False
2014-05-05,0,3,74,41,7,False
2014-05-06,0,3,80,42,9,False
2014-05-07,1,1,75,47,8,False
2014-05-08,0,4,78,41,8,False
2014-05-09,0,2,58,42,8,False
2014-05-10,1,1,39,39,10,False
2014-05-11,0,2,37,56,9,False
2014-05-12,0,2,73,47,9,False
2014-05-13,0,1,76,46,8,False
2014-05-14,1,2,70,44,7,False
2014-05-15,0,2,80,42,9,False
2014-05-16,0,2,59,43,9,False
2014-05-17,1,0,42,37,9,False
2014-05-18,1,1,35,61,9,False
2014-05-19,0,1,65,47,10,False
2014-05-20,0,4,66,44,8,False
2014-05-21,0,3,74,45,7,False
2014-05-22,0,2,65,37,11,False
2014-05-23,1,1,55,35,7,False
2014-05-24,1,2,33,40,6,False
2014-05-25,0,1,34,58,11,False
2014-05-26,0,1,40,42,6,False
2014-05-27,0,2,68,50,8,False
2014-05-28,0,2,69,51,10,False
2014-05-29,0,2,73,41,12,False
2014-05-30,0,1,65,40,6,False
2014-05-31,1,1,40,39,9,False
2014-06-01,0,1,39,66,11,False
2014-06-02,0,1,75,46,9,False
2014-06-03,0,2,78,47,10,False
2014-06-04,0,2,72,47,10,False
2014-06-05,1,2,73,47,10,False
2014-06-06,0,1,62,42,6,False
2014-06-07,0,1,30,35,7,False
2014-06-08,1,1,40,55,11,False
2014-06-09,0,2,70,47,9,False
2014-06-10,0,2,69,41,9,False
2014-06-11,0,2,70,44,9,False
2014-06-12,1,3,61,41,10,False
2014-06-13,0,1,66,40,10,False
2014-06-14,0,1,34,35,7,False
2014-06-15,0,1,30,49,6,False
2014-06-16,1,2,61,40,8,False
2014-06-17,0,2,71,46,8,False
2014-06-18,0,1,64,41,7,False
2014-06-19,0,1,69,47,9,False
2014-06-20,1,2,63,48,11,False
2014-06-21,0,2,33,33,10,False
2014-06-22,0,1,30,63,8,False
