date,warfare,waste,bankrupt,bankruptcy,beggar,isPartial
2012-03-31,7,8,1,5,0,False
2012-04-01,6,9,1,4,0,False
2012-04-02,6,15,1,9,0,False
2012-04-03,5,12,1,11,0,False
2012-04-04,5,13,1,10,0,False
2012-04-05,5,13,1,9,0,False
2012-04-06,5,13,1,8,0,False
2012-04-07,6,10,1,5,0,False
2012-04-08,6,8,1,5,0,False
2012-04-09,6,15,1,9,0,False
2012-04-10,5,14,1,9,0,False
2012-04-11,5,12,1,9,0,False
2012-04-12,6,13,1,9,0,False
2012-04-13,5,12,1,8,0,False
2012-04-14,6,10,1,5,0,False
2012-04-15,7,8,1,5,0,False
2012-04-16,5,13,1,10,0,False
2012-04-17,5,12,1,10,0,False
2012-04-18,5,14,1,10,0,False
2012-04-19,5,12,1,10,0,False
2012-04-20,5,12,1,9,0,False
2012-04-21,5,10,1,6,0,False
2012-04-22,6,8,1,5,0,False
2012-04-23,6,14,1,10,0,False
2012-04-24,5,13,1,10,0,False
2012-04-25,4,13,1,10,0,False
2012-04-26,6,12,1,9,0,False
2012-04-27,5,12,1,9,0,False
2012-04-28,6,9,1,7,0,False
2012-04-29,7,8,1,6,0,False
2012-04-30,5,15,1,9,0,False
2012-05-01,5,14,1,10,0,False
2012-05-02,7,13,1,9,0,False
2012-05-03,6,12,1,10,0,False
2012-05-04,5,11,1,7,0,False
2012-05-05,5,9,1,5,0,False
2012-05-06,6,7,1,5,0,False
2012-05-07,5,14,1,9,0,False
2012-05-08,5,12,1,9,0,False
2012-05-09,5,13,1,8,0,False
2012-05-10,5,13,1,9,0,False
2012-05-11,4,12,1,9,0,False
2012-05-12,5,10,1,6,0,False
2012-05-13,5,7,1,5,0,False
2012-05-14,5,12,1,11,0,False
2012-05-15,5,14,1,10,0,False
2012-05-16,5,12,1,9,0,False
2012-05-17,4,12,1,9,0,False
2012-05-18,4,12,1,8,0,False
2012-05-19,5,9,1,5,0,False
2012-05-20,5,8,1,5,0,False
2012-05-21,4,13,1,9,0,False
