date,contribution,cooperative,donate,donation,economize,isPartial
2017-01-11,35,17,42,52,0,False
2017-01-12,34,17,37,50,0,False
2017-01-13,35,19,37,49,0,False
2017-01-14,25,12,44,52,0,False
2017-01-15,18,12,39,50,0,False
2017-01-16,28,13,44,56,0,False
2017-01-17,33,17,41,56,0,False
2017-01-18,38,18,43,54,0,False
2017-01-19,38,19,39,57,0,False
2017-01-20,30,19,45,50,0,False
2017-01-21,24,10,46,52,0,False
2017-01-22,22,12,49,44,0,False
2017-01-23,40,16,50,52,0,False
2017-01-24,37,21,45,61,0,False
2017-01-25,42,23,47,50,0,False
2017-01-26,34,20,50,59,0,False
2017-01-27,40,17,41,54,0,False
2017-01-28,26,12,54,53,0,False
2017-01-29,30,12,100,53,0,False
2017-01-30,39,22,85,64,0,False
2017-01-31,42,20,54,58,0,False
2017-02-01,43,21,53,57,0,False
2017-02-02,39,24,47,58,0,False
2017-02-03,37,19,45,51,0,False
2017-02-04,28,11,40,58,0,False
2017-02-05,24,9,36,47,0,False
2017-02-06,40,19,39,50,1,False
2017-02-07,41,23,41,59,0,False
2017-02-08,38,21,40,54,0,False
2017-02-09,38,24,42,57,0,False
2017-02-10,37,20,37,52,0,False
2017-02-11,23,9,39,54,0,False
2017-02-12,26,13,31,51,0,False
2017-02-13,43,21,37,53,0,False
2017-02-14,38,18,33,51,0,False
2017-02-15,38,22,35,52,0,False
2017-02-16,46,22,40,57,0,False
2017-02-17,35,17,35,45,0,False
2017-02-18,27,10,38,44,0,False
2017-02-19,21,9,37,45,0,False
2017-02-20,34,18,40,57,0,False
2017-02-21,38,22,41,55,0,False
2017-02-22,43,20,41,57,0,False
2017-02-23,39,21,39,48,0,False
2017-02-24,38,18,39,52,0,False
2017-02-25,29,12,42,49,0,False
2017-02-26,30,12,36,51,0,False
2017-02-27,43,24,44,52,0,False
2017-02-28,40,22,41,59,0,False
2017-03-01,41,21,34,57,0,False
2017-03-02,40,20,42,55,0,False
2017-03-03,32,17,38,50,0,False
2017-03-04,25,13,38,51,0,False
2017-03-05,33,10,35,51,0,False
2017-03-06,42,24,36,53,0,False
2017-03-07,41,24,39,54,0,False
2017-03-08,37,24,43,57,0,False
2017-03-09,40,20,39,54,0,False
2017-03-10,36,17,38,53,0,False
2017-03-11,24,11,36,49,0,False
2017-03-12,24,12,37,51,0,False
2017-03-13,41,18,36,48,0,False
2017-03-14,36,19,38,49,0,False
2017-03-15,39,21,34,51,0,False
2017-03-16,31,19,41,46,0,False
2017-03-17,32,19,40,49,0,False
2017-03-18,22,10,36,52,0,False
2017-03-19,30,9,42,48,0,False
2017-03-20,47,22,41,58,0,False
2017-03-21,46,21,41,54,0,False
2017-03-22,41,18,42,57,0,False
2017-03-23,41,20,41,47,0,False
2017-03-24,32,18,37,48,0,False
2017-03-25,28,11,36,52,0,False
2017-03-26,33,8,43,51,0,False
2017-03-27,40,20,45,64,0,False
2017-03-28,41,20,43,58,0,False
2017-03-29,46,21,40,54,0,False
2017-03-30,42,20,42,50,0,False
2017-03-31,34,15,38,46,0,False
2017-04-01,28,12,40,49,0,False
2017-04-02,29,12,37,50,0,False
2017-04-03,42,20,44,59,0,False
