date,blackmail,bribe,bum,commoner,corrupt,isPartial
2017-05-10,7,3,16,0,11,False
2017-05-11,7,2,14,0,11,False
2017-05-12,8,2,17,1,9,False
2017-05-13,7,2,20,1,7,False
2017-05-14,7,2,16,1,9,False
2017-05-15,7,3,19,1,9,False
2017-05-16,6,3,14,1,11,False
2017-05-17,5,4,15,0,10,False
2017-05-18,5,3,18,2,10,False
2017-05-19,4,2,20,0,8,False
2017-05-20,6,2,20,1,6,False
2017-05-21,5,2,21,1,7,False
2017-05-22,7,3,14,0,10,False
2017-05-23,4,1,15,1,8,False
2017-05-24,6,2,17,0,10,False
2017-05-25,5,2,19,0,8,False
2017-05-26,5,2,17,1,9,False
2017-05-27,6,2,24,1,6,False
2017-05-28,7,1,22,1,7,False
2017-05-29,6,2,20,1,7,False
2017-05-30,5,2,19,0,7,False
2017-05-31,4,2,20,1,9,False
2017-06-01,6,2,22,0,12,False
2017-06-02,5,2,18,0,10,False
2017-06-03,6,1,20,1,6,False
2017-06-04,8,2,23,0,7,False
2017-06-05,5,2,19,1,8,False
2017-06-06,5,3,16,0,9,False
2017-06-07,7,3,19,0,11,False
2017-06-08,4,2,19,0,7,False
2017-06-09,7,2,20,1,8,False
2017-06-10,5,1,22,1,6,False
2017-06-11,7,1,19,0,6,False
2017-06-12,7,2,17,0,11,False
2017-06-13,5,2,20,1,7,False
2017-06-14,4,2,19,1,9,False
2017-06-15,5,2,21,1,6,False
2017-06-16,6,2,18,1,7,False
2017-06-17,6,1,19,0,7,False
2017-06-18,5,1,20,2,5,False
2017-06-19,6,2,17,0,8,False
2017-06-20,7,2,17,1,7,False
2017-06-21,7,2,21,0,9,False
2017-06-22,7,2,20,0,8,False
2017-06-23,7,2,16,1,8,False
2017-06-24,7,1,23,0,5,False
2017-06-25,9,2,21,1,6,False
2017-06-26,7,2,20,1,7,False
2017-06-27,5,2,20,0,10,False
2017-06-28,5,2,18,1,8,False
2017-06-29,4,3,20,1,9,False
2017-06-30,13,3,23,1,11,False
2017-07-01,10,2,21,1,6,False
2017-07-02,6,1,18,0,6,False
2017-07-03,6,3,19,1,8,False
2017-07-04,5,3,24,1,7,False
2017-07-05,100,3,17,1,8,False
2017-07-06,80,2,21,0,9,False
2017-07-07,31,2,22,1,9,False
2017-07-08,17,2,23,0,6,False
2017-07-09,16,2,20,0,7,False
2017-07-10,11,2,19,1,6,False
2017-07-11,7,2,19,0,5,False
2017-07-12,8,4,22,0,9,False
2017-07-13,6,3,18,1,10,False
2017-07-14,6,2,20,0,9,False
2017-07-15,8,1,25,1,9,False
2017-07-16,7,1,22,1,6,False
2017-07-17,7,3,19,0,6,False
2017-07-18,7,2,18,1,7,False
2017-07-19,6,3,19,0,10,False
2017-07-20,6,2,21,1,7,False
2017-07-21,7,4,16,0,8,False
2017-07-22,7,2,20,1,6,False
2017-07-23,5,1,21,0,6,False
2017-07-24,5,2,17,1,10,False
2017-07-25,7,2,20,0,9,False
2017-07-26,6,2,20,1,10,False
2017-07-27,6,2,23,1,10,False
2017-07-28,5,2,22,0,8,False
2017-07-29,6,1,19,0,7,False
2017-07-30,5,1,24,1,8,False
2017-07-31,7,2,21,1,8,False
2017-08-01,7,2,18,1,9,False
2017-08-02,7,3,16,0,8,False
2017-08-03,5,2,18,1,8,False
2017-08-04,6,2,21,0,8,False
2017-08-05,6,0,21,0,6,False
2017-08-06,7,2,21,1,6,False
2017-08-07,7,3,20,1,7,False
2017-08-08,6,2,17,0,7,False
2017-08-09,6,2,19,0,8,False
2017-08-10,7,3,18,0,8,False
2017-08-11,6,2,20,0,7,False
2017-08-12,6,1,24,2,6,False
2017-08-13,7,2,20,1,6,False
2017-08-14,7,2,18,0,9,False
2017-08-15,6,2,17,0,9,False
2017-08-16,6,2,19,0,11,False
2017-08-17,7,2,18,0,8,False
2017-08-18,7,1,19,0,5,False
2017-08-19,6,2,19,0,7,False
2017-08-20,5,1,21,0,7,False
2017-08-21,6,2,15,0,7,False
2017-08-22,4,2,16,0,9,False
2017-08-23,5,2,15,1,9,False
2017-08-24,8,2,17,0,7,False
2017-08-25,6,2,19,0,8,False
2017-08-26,4,1,15,0,5,False
2017-08-27,5,1,18,0,6,False
2017-08-28,5,2,16,1,10,False
2017-08-29,6,2,16,0,10,False
2017-08-30,6,2,17,1,11,False
2017-08-31,6,2,16,0,11,False
2017-09-01,5,2,17,0,7,False
2017-09-02,6,1,22,1,6,False
2017-09-03,5,1,19,0,7,False
2017-09-04,7,2,21,0,7,False
2017-09-05,5,3,16,1,7,False
2017-09-06,5,3,17,1,8,False
2017-09-07,6,2,14,1,8,False
2017-09-08,4,2,13,0,6,False
2017-09-09,6,1,16,1,6,False
2017-09-10,5,1,19,1,7,False
2017-09-11,5,2,14,0,9,False
2017-09-12,6,2,14,0,8,False
2017-09-13,5,2,13,1,12,False
2017-09-14,4,2,15,1,10,False
2017-09-15,6,3,16,0,10,False
2017-09-16,8,1,24,0,9,False
2017-09-17,6,2,17,1,9,False
2017-09-18,8,1,12,0,10,False
2017-09-19,5,2,16,0,10,False
2017-09-20,5,3,14,0,9,False
2017-09-21,4,2,15,1,8,False
2017-09-22,6,2,17,1,9,False
2017-09-23,5,2,28,0,7,False
2017-09-24,7,2,34,1,8,False
2017-09-25,5,3,22,1,10,False
2017-09-26,5,6,21,0,11,False
2017-09-27,6,5,19,0,10,False
2017-09-28,5,3,16,0,10,False
2017-09-29,4,2,18,0,10,False
2017-09-30,8,2,23,0,8,False
2017-10-01,6,1,22,0,11,False
2017-10-02,5,2,17,0,9,False
2017-10-03,4,3,15,0,10,False
2017-10-04,5,4,17,1,11,False
2017-10-05,5,2,17,1,12,False
2017-10-06,5,3,22,1,10,False
2017-10-07,5,1,23,0,9,False
2017-10-08,5,1,17,0,6,False
2017-10-09,7,3,16,1,9,False
2017-10-10,5,2,15,1,10,False
2017-10-11,5,2,16,1,11,False
2017-10-12,5,2,14,1,11,False
2017-10-13,5,2,16,1,11,False
2017-10-14,7,1,19,0,7,False
2017-10-15,5,1,20,1,7,False
2017-10-16,5,3,13,0,10,False
2017-10-17,6,3,16,1,10,False
2017-10-18,6,3,20,1,11,False
2017-10-19,5,2,20,1,11,False
2017-10-20,5,3,15,0,11,False
2017-10-21,6,2,19,1,8,False
2017-10-22,7,2,18,2,7,False
2017-10-23,5,2,19,0,11,False
2017-10-24,6,3,18,1,14,False
2017-10-25,4,2,17,0,11,False
2017-10-26,5,3,14,0,12,False
2017-10-27,6,3,17,1,10,False
2017-10-28,7,2,19,1,6,False
2017-10-29,8,3,22,1,8,False
2017-10-30,5,2,17,1,11,False
2017-10-31,5,2,16,1,12,False
2017-11-01,5,3,14,0,13,False
2017-11-02,4,1,17,1,11,False
2017-11-03,6,2,18,1,11,False
2017-11-04,5,2,20,1,12,False
2017-11-05,4,2,21,1,10,False
2017-11-06,5,3,15,0,14,False
2017-11-07,5,3,16,1,12,False
2017-11-08,5,2,19,1,11,False
2017-11-09,4,2,18,2,10,False
2017-11-10,5,2,18,0,9,False
2017-11-11,5,2,23,1,7,False
2017-11-12,6,2,20,0,7,False
2017-11-13,5,2,14,1,11,False
2017-11-14,4,2,17,1,12,False
2017-11-15,5,2,17,0,14,False
2017-11-16,5,3,17,1,12,False
2017-11-17,4,3,19,1,10,False
2017-11-18,6,2,20,0,6,False
2017-11-19,5,1,21,0,8,False
2017-11-20,6,3,18,0,11,False
2017-11-21,6,2,16,0,11,False
2017-11-22,5,3,18,1,23,False
2017-11-23,7,2,16,0,9,False
2017-11-24,4,1,20,0,8,False
2017-11-25,5,1,18,1,10,False
2017-11-26,6,1,20,1,8,False
2017-11-27,5,2,18,1,11,False
2017-11-28,5,1,18,1,12,False
2017-11-29,6,3,16,1,11,False
2017-11-30,5,3,18,0,13,False
2017-12-01,4,2,19,0,10,False
2017-12-02,6,1,21,1,7,False
2017-12-03,6,1,17,0,8,False
2017-12-04,6,2,16,0,11,False
2017-12-05,5,3,19,0,13,False
2017-12-06,4,3,19,1,12,False
2017-12-07,6,4,17,1,14,False
2017-12-08,6,8,16,1,10,False
2017-12-09,5,6,18,1,6,False
2017-12-10,5,4,23,1,9,False
2017-12-11,5,3,16,1,11,False
2017-12-12,5,4,19,1,13,False
2017-12-13,4,5,16,1,13,False
