date,privileged,productive,productivity,profit,profitable
2005-12-30,0.0,31.9942117035,11.0677041974,50.4262722266,18.4932545409
2005-12-31,0.0,0.0,15.2180932715,44.4231445806,10.5675740234
2006-01-01,0.0,0.0,17.9850193208,36.0187658762,0.0
2006-01-02,0.0,0.0,9.68424117276,60.0312764603,5.28378701168
2006-01-03,5.74069899448,0.0,23.5188714196,69.6362806939,2.64189350584
2006-01-04,5.74069899448,31.9942117035,11.0677041974,64.8337785771,2.64189350584
2006-01-05,0.0,42.658948938,20.7519453702,82.8431615152,13.2094675292
2006-01-06,17.2220969834,10.6647372345,11.0677041974,60.0312764603,10.5675740234
2006-01-07,11.481397989,0.0,8.30077814808,37.2193914054,10.5675740234
2006-01-08,0.0,42.658948938,2.76692604936,51.6268977558,15.851361035
2006-01-09,0.0,21.329474469,22.1354083949,78.0406593983,2.64189350584
2006-01-10,0.0,10.6647372345,16.6015562962,73.2381572815,15.851361035
2006-01-11,5.74069899448,21.329474469,20.7519453702,72.0375317523,10.5675740234
2006-01-12,11.481397989,0.0,29.0527235183,80.4419104568,13.2094675292
2006-01-13,0.0,53.3236861725,8.30077814808,67.2350296355,7.92568051752
2006-01-14,0.0,21.329474469,5.53385209872,48.0250211682,0.0
2006-01-15,22.9627959779,21.329474469,11.0677041974,54.0281488142,15.851361035
2006-01-16,0.0,10.6647372345,16.6015562962,67.2350296355,13.2094675292
2006-01-17,22.9627959779,42.658948938,19.3684823455,72.0375317523,10.5675740234
2006-01-18,11.481397989,21.329474469,15.2180932715,98.4512933948,10.5675740234
2006-01-19,5.74069899448,10.6647372345,12.4511672221,92.4481657488,10.5675740234
2006-01-20,0.0,10.6647372345,15.2180932715,79.2412849276,13.2094675292
2006-01-21,0.0,21.329474469,5.53385209872,42.0218935222,5.28378701168
2006-01-22,0.0,42.658948938,2.76692604936,57.6300254019,0.0
2006-01-23,22.9627959779,74.6531606415,6.9173151234,68.4356551647,2.64189350584
2006-01-24,5.74069899448,53.3236861725,22.1354083949,87.645663632,7.92568051752
2006-01-25,17.2220969834,0.0,16.6015562962,73.2381572815,5.28378701168
2006-01-26,0.0,21.329474469,8.30077814808,92.4481657488,10.5675740234
2006-01-27,0.0,31.9942117035,26.2857974689,68.4356551647,7.92568051752
2006-01-28,0.0,0.0,6.9173151234,68.4356551647,5.28378701168
2006-01-29,0.0,42.658948938,19.3684823455,62.4325275187,5.28378701168
2006-01-30,5.74069899448,21.329474469,20.7519453702,82.8431615152,5.28378701168
2006-01-31,0.0,21.329474469,8.30077814808,72.0375317523,18.4932545409
2006-02-01,0.0,25.1983051603,15.1484797768,92.4481657488,13.2094675292
2006-02-02,6.12341226077,25.1983051603,18.6442828023,73.2381572815,2.64189350584
2006-02-03,0.0,8.39943505342,22.1400858277,80.4419104568,2.64189350584
2006-02-04,0.0,0.0,12.8179444266,72.0375317523,10.5675740234
2006-02-05,0.0,33.5977402137,13.9832121017,60.0312764603,0.0
2006-02-06,0.0,0.0,22.1400858277,92.4481657488,13.2094675292
2006-02-07,6.12341226077,33.5977402137,19.8095504774,73.2381572815,7.92568051752
2006-02-08,0.0,33.5977402137,8.15687372599,75.6394083399,5.28378701168
2006-02-09,6.12341226077,8.39943505342,9.32214140113,104.454421041,7.92568051752
2006-02-10,18.3702367823,41.9971752671,19.8095504774,74.4387828107,2.64189350584
2006-02-11,0.0,0.0,9.32214140113,46.824395639,10.5675740234
2006-02-12,0.0,16.7988701068,17.4790151271,68.4356551647,5.28378701168
2006-02-13,0.0,16.7988701068,12.8179444266,84.0437870444,13.2094675292
2006-02-14,0.0,33.5977402137,22.1400858277,72.0375317523,15.851361035
2006-02-15,0.0,8.39943505342,15.1484797768,91.2475402196,13.2094675292
2006-02-16,6.12341226077,33.5977402137,15.1484797768,78.0406593983,13.2094675292
2006-02-17,0.0,8.39943505342,17.4790151271,79.5747669706,27.0167481402
2006-02-18,0.0,33.5977402137,20.9748181526,67.6979360795,7.71907089719
2006-02-19,0.0,33.5977402137,16.313747452,51.0703728319,15.4381417944
2006-02-20,0.0,25.1983051603,12.8179444266,80.7624500597,23.1572126916
2006-02-21,6.12341226077,33.5977402137,18.6442828023,60.5718375448,0.0
2006-02-22,12.2468245215,0.0,12.8179444266,85.5131824162,19.297677243
2006-02-23,0.0,16.7988701068,10.4874090763,84.3254993271,19.297677243
2006-02-24,6.12341226077,8.39943505342,19.8095504774,54.6334220992,11.5786063458
2006-02-25,0.0,0.0,4.66107070057,53.4457390101,7.71907089719
2006-02-26,12.2468245215,16.7988701068,4.66107070057,57.0087882775,15.4381417944
2006-02-27,6.12341226077,41.9971752671,23.3053535028,99.7653794856,7.71907089719
2006-02-28,6.12341226077,16.7988701068,29.1316918785,110.454527288,7.71907089719
2006-03-01,6.12341226077,33.5977402137,9.32214140113,93.82696404,23.1572126916
2006-03-02,30.6170613039,41.9971752671,8.15687372599,85.5131824162,15.4381417944
2006-03-03,0.0,50.3966103205,15.1484797768,96.2023302182,15.4381417944
2006-03-04,0.0,33.5977402137,9.32214140113,52.258055921,0.0
2006-03-05,0.0,16.7988701068,15.1484797768,71.2609853468,15.4381417944
2006-03-06,12.2468245215,0.0,12.8179444266,76.0117177033,15.4381417944
2006-03-07,0.0,16.7988701068,19.8095504774,72.448668436,38.5953544859
2006-03-08,12.2468245215,41.9971752671,13.9832121017,71.2609853468,15.4381417944
2006-03-09,12.2468245215,41.9971752671,17.4790151271,87.8885485944,7.71907089719
2006-03-10,0.0,33.5977402137,11.6526767514,71.2609853468,11.5786063458
2006-03-11,0.0,33.5977402137,11.6526767514,70.0733022577,15.4381417944
2006-03-12,12.2468245215,33.5977402137,13.9832121017,51.0703728319,15.4381417944
2006-03-13,0.0,8.39943505342,13.9832121017,95.0146471291,19.297677243
2006-03-14,6.12341226077,0.0,13.9832121017,84.3254993271,7.71907089719
2006-03-15,0.0,58.7960453739,20.9748181526,73.6363515251,7.71907089719
2006-03-16,24.4936490431,8.39943505342,23.3053535028,65.3225699013,23.1572126916
2006-03-17,0.0,25.1983051603,17.4790151271,71.2609853468,19.297677243
2006-03-18,12.2468245215,33.5977402137,16.313747452,65.3225699013,15.4381417944
2006-03-19,0.0,16.7988701068,17.4790151271,48.6950066537,7.71907089719
2006-03-20,0.0,33.5977402137,17.4790151271,81.9501331489,23.1572126916
2006-03-21,0.0,33.5977402137,12.8179444266,86.7008655053,34.7358190373
2006-03-22,0.0,0.0,8.15687372599,67.6979360795,0.0
2006-03-23,6.12341226077,16.7988701068,8.15687372599,89.0762316835,23.1572126916
2006-03-24,6.12341226077,8.39943505342,18.6442828023,66.5102529904,19.297677243
2006-03-25,12.2468245215,0.0,11.6526767514,64.1348868122,30.8762835887
2006-03-26,0.0,16.7988701068,9.32214140113,47.5073235646,7.71907089719
2006-03-27,12.2468245215,16.7988701068,18.6442828023,74.8240346142,30.8762835887
2006-03-28,12.2468245215,0.0,20.9748181526,85.5131824162,19.297677243
2006-03-29,6.12341226077,33.5977402137,12.8179444266,96.2023302182,15.4381417944
2006-03-30,12.2468245215,33.5977402137,10.4874090763,70.0733022577,19.297677243
2006-03-31,0.0,8.39943505342,10.4874090763,53.4457390101,3.85953544859
2006-04-01,0.0,0.0,9.32214140113,27.3167110496,0.0
2006-04-02,0.0,0.0,13.9832121017,62.947203723,0.0
2006-04-03,6.12341226077,41.9971752671,11.6526767514,80.7624500597,15.4381417944
2006-04-04,6.12341226077,8.39943505342,8.15687372599,100.953062575,15.4381417944
2006-04-05,0.0,41.9971752671,19.8095504774,99.7653794856,15.4381417944
2006-04-06,12.2468245215,16.7988701068,13.9832121017,84.3254993271,7.71907089719
2006-04-07,0.0,41.9971752671,9.32214140113,83.137816238,11.5786063458
2006-04-08,0.0,0.0,9.32214140113,57.0087882775,15.4381417944
2006-04-09,12.2468245215,16.7988701068,11.6526767514,41.568908119,7.71907089719
2006-04-10,12.2468245215,16.7988701068,22.1400858277,80.7624500597,19.297677243
2006-04-11,0.0,33.5977402137,12.8179444266,84.3254993271,23.1572126916
2006-04-12,0.0,0.0,26.8011565283,70.0733022577,23.1572126916
2006-04-13,6.12341226077,8.39943505342,22.1400858277,84.3254993271,11.5786063458
2006-04-14,6.12341226077,8.39943505342,17.4790151271,74.8240346142,11.5786063458
2006-04-15,0.0,33.5977402137,6.99160605085,51.0703728319,0.0
2006-04-16,0.0,50.3966103205,24.470621178,78.3870838815,15.4381417944
2006-04-17,0.0,8.39943505342,20.9748181526,74.8240346142,7.71907089719
2006-04-18,0.0,50.3966103205,16.313747452,77.1994007924,23.1572126916
2006-04-19,6.12341226077,0.0,16.313747452,97.3900133073,19.297677243
2006-04-20,6.12341226077,33.5977402137,11.6526767514,87.8885485944,15.4381417944
2006-04-21,0.0,25.1983051603,18.6442828023,86.7008655053,19.297677243
2006-04-22,12.2468245215,0.0,12.8179444266,72.448668436,7.71907089719
2006-04-23,0.0,16.7988701068,4.66107070057,62.947203723,30.8762835887
2006-04-24,6.12341226077,41.9971752671,16.313747452,99.7653794856,7.71907089719
2006-04-25,0.0,0.0,22.1400858277,102.140745664,7.71907089719
2006-04-26,0.0,33.5977402137,15.1484797768,98.5776963965,19.297677243
2006-04-27,12.2468245215,8.39943505342,20.9748181526,102.140745664,34.7358190373
2006-04-28,6.12341226077,100.793220641,15.1484797768,103.328428753,19.297677243
2006-04-29,0.0,16.7988701068,20.9748181526,73.6363515251,0.0
2006-04-30,0.0,16.7988701068,11.6526767514,49.8826897428,15.4381417944
2006-05-01,0.0,16.7988701068,11.6526767514,87.8885485944,11.5786063458
2006-05-02,18.3702367823,0.0,12.8179444266,118.768308911,3.85953544859
2006-05-03,6.12341226077,33.5977402137,16.313747452,99.7653794856,15.4381417944
2006-05-04,12.2468245215,8.39943505342,23.3053535028,76.0117177033,7.71907089719
2006-05-05,0.0,0.0,11.6526767514,74.8240346142,15.4381417944
2006-05-06,0.0,0.0,16.313747452,74.8240346142,15.4381417944
2006-05-07,24.4936490431,16.7988701068,13.9832121017,65.3225699013,0.0
2006-05-08,0.0,8.39943505342,6.99160605085,92.6392809509,11.5786063458
2006-05-09,12.2468245215,25.1983051603,11.6526767514,80.7624500597,23.1572126916
2006-05-10,12.2468245215,75.5949154808,13.9832121017,85.5131824162,23.1572126916
2006-05-11,12.2468245215,8.39943505342,15.1484797768,78.3870838815,7.71907089719
2006-05-12,0.0,8.39943505342,10.4874090763,61.7595206339,15.4381417944
2006-05-13,12.2468245215,33.5977402137,6.99160605085,59.3841544557,7.71907089719
2006-05-14,0.0,16.7988701068,13.9832121017,57.0087882775,23.1572126916
2006-05-15,12.2468245215,41.9971752671,13.9832121017,80.7624500597,23.1572126916
2006-05-16,6.12341226077,58.7960453739,17.4790151271,73.6363515251,19.297677243
2006-05-17,6.12341226077,8.39943505342,8.15687372599,81.9501331489,15.4381417944
2006-05-18,6.12341226077,16.7988701068,8.15687372599,64.1348868122,15.4381417944
2006-05-19,0.0,25.1983051603,16.313747452,74.8240346142,15.4381417944
2006-05-20,0.0,33.5977402137,4.66107070057,36.8181757625,23.1572126916
2006-05-21,24.4936490431,0.0,6.99160605085,66.5102529904,7.71907089719
2006-05-22,6.12341226077,16.7988701068,15.1484797768,78.3870838815,23.1572126916
2006-05-23,24.4936490431,33.5977402137,12.8179444266,79.5747669706,27.0167481402
2006-05-24,6.12341226077,0.0,12.8179444266,68.8856191686,19.297677243
2006-05-25,0.0,0.0,9.32214140113,64.1348868122,11.5786063458
2006-05-26,6.12341226077,0.0,9.32214140113,46.3196404754,30.8762835887
2006-05-27,0.0,33.5977402137,4.66107070057,59.3841544557,0.0
2006-05-28,0.0,0.0,13.9832121017,39.1935419408,7.71907089719
2006-05-29,0.0,16.7988701068,11.6526767514,53.4457390101,15.4381417944
2006-05-30,0.0,16.7988701068,12.8179444266,79.5747669706,7.71907089719
2006-05-31,0.0,41.9971752671,17.4790151271,52.258055921,3.85953544859
2006-06-01,6.12341226077,8.39943505342,12.8179444266,80.7624500597,7.71907089719
2006-06-02,0.0,0.0,10.4874090763,55.8211051884,0.0
2006-06-03,0.0,0.0,4.66107070057,55.8211051884,15.4381417944
2006-06-04,0.0,16.7988701068,2.33053535028,59.3841544557,15.4381417944
2006-06-05,0.0,16.7988701068,15.1484797768,78.3870838815,15.4381417944
2006-06-06,6.12341226077,58.7960453739,12.8179444266,81.9501331489,7.71907089719
2006-06-07,0.0,33.5977402137,6.99160605085,77.1994007924,15.4381417944
2006-06-08,6.12341226077,50.3966103205,8.15687372599,65.3225699013,7.71907089719
2006-06-09,6.12341226077,8.39943505342,15.1484797768,76.0117177033,15.4381417944
2006-06-10,0.0,33.5977402137,0.0,47.5073235646,15.4381417944
2006-06-11,0.0,50.3966103205,4.66107070057,48.6950066537,7.71907089719
2006-06-12,24.4936490431,8.39943505342,11.6526767514,70.0733022577,3.85953544859
2006-06-13,6.12341226077,16.7988701068,17.4790151271,74.8240346142,15.4381417944
2006-06-14,0.0,33.5977402137,10.4874090763,77.1994007924,7.71907089719
2006-06-15,18.3702367823,33.5977402137,13.9832121017,70.0733022577,15.4381417944
2006-06-16,0.0,8.39943505342,13.9832121017,47.5073235646,15.4381417944
2006-06-17,0.0,0.0,9.32214140113,49.8826897428,7.71907089719
2006-06-18,0.0,33.5977402137,0.0,46.3196404754,0.0
2006-06-19,6.12341226077,25.1983051603,6.99160605085,86.7008655053,3.85953544859
2006-06-20,0.0,0.0,11.6526767514,89.0762316835,15.4381417944
2006-06-21,0.0,41.9971752671,10.4874090763,60.5718375448,3.85953544859
2006-06-22,6.12341226077,8.39943505342,11.6526767514,64.1348868122,19.297677243
2006-06-23,0.0,25.1983051603,13.9832121017,62.947203723,0.0
2006-06-24,0.0,16.7988701068,6.99160605085,38.0058588516,15.4381417944
2006-06-25,12.2468245215,16.7988701068,2.33053535028,46.3196404754,23.1572126916
2006-06-26,12.2468245215,41.9971752671,4.66107070057,80.7624500597,15.4381417944
2006-06-27,6.12341226077,16.7988701068,13.9832121017,89.0762316835,15.4381417944
2006-06-28,0.0,8.39943505342,11.6526767514,68.8856191686,7.71907089719
2006-06-29,6.12341226077,25.1983051603,10.4874090763,61.7595206339,15.4381417944
2006-06-30,0.0,8.39943505342,4.66107070057,70.0733022577,11.5786063458
2006-07-01,0.0,0.0,4.66107070057,41.568908119,15.4381417944
2006-07-02,0.0,0.0,4.66107070057,54.6334220992,0.0
2006-07-03,12.2468245215,16.7988701068,12.8179444266,48.6950066537,30.8762835887
2006-07-04,24.4936490431,16.7988701068,0.0,40.3812250299,0.0
2006-07-05,0.0,0.0,8.15687372599,68.8856191686,30.8762835887
2006-07-06,0.0,33.5977402137,12.8179444266,59.3841544557,3.85953544859
2006-07-07,6.12341226077,33.5977402137,11.6526767514,70.0733022577,11.5786063458
2006-07-08,0.0,0.0,2.33053535028,57.0087882775,7.71907089719
2006-07-09,0.0,33.5977402137,4.66107070057,65.3225699013,23.1572126916
2006-07-10,24.4936490431,16.7988701068,5.82633837571,65.3225699013,3.85953544859
2006-07-11,6.12341226077,8.39943505342,8.15687372599,84.3254993271,11.5786063458
2006-07-12,24.4936490431,16.7988701068,11.6526767514,77.1994007924,7.71907089719
2006-07-13,6.12341226077,8.39943505342,15.1484797768,68.8856191686,15.4381417944
2006-07-14,18.3702367823,41.9971752671,18.6442828023,59.3841544557,15.4381417944
2006-07-15,24.4936490431,0.0,9.32214140113,52.258055921,30.8762835887
2006-07-16,0.0,16.7988701068,6.99160605085,48.6950066537,15.4381417944
2006-07-17,24.4936490431,16.7988701068,12.8179444266,95.0146471291,15.4381417944
2006-07-18,6.12341226077,0.0,10.4874090763,62.947203723,19.297677243
2006-07-19,0.0,16.7988701068,19.8095504774,97.3900133073,7.71907089719
2006-07-20,0.0,58.7960453739,12.8179444266,70.0733022577,19.297677243
2006-07-21,6.12341226077,8.39943505342,10.4874090763,66.5102529904,19.297677243
2006-07-22,0.0,50.3966103205,2.33053535028,48.6950066537,15.4381417944
2006-07-23,0.0,50.3966103205,9.32214140113,66.5102529904,7.71907089719
2006-07-24,12.2468245215,8.39943505342,9.32214140113,59.3841544557,7.71907089719
2006-07-25,18.3702367823,41.9971752671,10.4874090763,109.266844198,3.85953544859
2006-07-26,6.12341226077,16.7988701068,6.99160605085,70.0733022577,15.4381417944
2006-07-27,30.6170613039,16.7988701068,19.8095504774,86.7008655053,3.85953544859
2006-07-28,6.12341226077,0.0,5.82633837571,74.8240346142,3.85953544859
2006-07-29,0.0,16.7988701068,0.0,52.258055921,0.0
2006-07-30,0.0,16.7988701068,6.99160605085,54.6334220992,15.4381417944
2006-07-31,6.12341226077,33.5977402137,15.1484797768,78.3870838815,0.0
2006-08-01,6.12341226077,0.0,17.4790151271,78.3870838815,7.71907089719
2006-08-02,6.12341226077,8.39943505342,15.1484797768,78.3870838815,3.85953544859
2006-08-03,6.12341226077,8.39943505342,16.313747452,57.0087882775,19.297677243
2006-08-04,0.0,41.9971752671,5.82633837571,59.3841544557,0.0
2006-08-05,0.0,16.7988701068,10.4874090763,58.1964713666,7.71907089719
2006-08-06,0.0,16.7988701068,4.66107070057,68.8856191686,7.71907089719
2006-08-07,6.12341226077,0.0,18.6442828023,76.0117177033,19.297677243
2006-08-08,12.2468245215,0.0,11.6526767514,71.2609853468,3.85953544859
2006-08-09,0.0,8.39943505342,8.15687372599,84.3254993271,3.85953544859
2006-08-10,12.2468245215,16.7988701068,8.15687372599,66.5102529904,23.1572126916
2006-08-11,6.12341226077,0.0,4.66107070057,76.0117177033,11.5786063458
2006-08-12,0.0,0.0,2.33053535028,38.0058588516,7.71907089719
2006-08-13,0.0,16.7988701068,6.99160605085,47.5073235646,15.4381417944
2006-08-14,0.0,8.39943505342,16.313747452,76.0117177033,7.71907089719
2006-08-15,0.0,41.9971752671,10.4874090763,84.3254993271,7.71907089719
2006-08-16,0.0,33.5977402137,18.6442828023,77.1994007924,30.8762835887
2006-08-17,6.12341226077,33.5977402137,12.8179444266,72.448668436,15.4381417944
2006-08-18,6.12341226077,0.0,3.49580302543,74.8240346142,15.4381417944
2006-08-19,0.0,16.7988701068,15.1484797768,39.1935419408,15.4381417944
2006-08-20,24.4936490431,16.7988701068,8.15687372599,49.8826897428,27.0167481402
2006-08-21,0.0,16.7988701068,6.99160605085,61.7595206339,3.85953544859
2006-08-22,0.0,16.7988701068,4.66107070057,72.448668436,30.8762835887
2006-08-23,12.2468245215,8.39943505342,18.6442828023,77.1994007924,11.5786063458
2006-08-24,0.0,16.7988701068,9.32214140113,71.2609853468,11.5786063458
2006-08-25,12.2468245215,0.0,13.9832121017,60.5718375448,15.4381417944
2006-08-26,0.0,0.0,5.82633837571,51.0703728319,0.0
2006-08-27,0.0,25.1983051603,10.4874090763,53.4457390101,11.5786063458
2006-08-28,12.2468245215,25.1983051603,13.9832121017,62.947203723,23.1572126916
2006-08-29,12.2468245215,16.7988701068,12.8179444266,72.448668436,11.5786063458
2006-08-30,6.12341226077,8.39943505342,13.9832121017,80.7624500597,7.71907089719
2006-08-31,18.3702367823,25.1983051603,11.6526767514,81.9501331489,19.297677243
2006-09-01,0.0,8.39943505342,23.3053535028,59.3841544557,3.85953544859
2006-09-02,0.0,33.5977402137,5.82633837571,57.0087882775,7.71907089719
2006-09-03,0.0,16.7988701068,6.99160605085,30.879760317,7.71907089719
2006-09-04,0.0,16.7988701068,6.99160605085,57.0087882775,11.5786063458
2006-09-05,6.12341226077,25.1983051603,11.6526767514,84.3254993271,15.4381417944
2006-09-06,6.12341226077,25.1983051603,18.6442828023,70.0733022577,0.0
2006-09-07,12.2468245215,16.7988701068,23.3053535028,79.5747669706,15.4381417944
2006-09-08,0.0,41.9971752671,8.15687372599,58.1964713666,19.297677243
2006-09-09,0.0,25.1983051603,3.49580302543,35.6304926734,11.5786063458
2006-09-10,0.0,16.7988701068,5.82633837571,57.0087882775,0.0
2006-09-11,0.0,8.39943505342,13.9832121017,64.1348868122,15.4381417944
2006-09-12,6.12341226077,25.1983051603,19.8095504774,76.0117177033,19.297677243
2006-09-13,6.12341226077,25.1983051603,8.15687372599,86.7008655053,11.5786063458
2006-09-14,0.0,25.1983051603,16.313747452,68.8856191686,11.5786063458
2006-09-15,6.12341226077,0.0,13.9832121017,77.1994007924,11.5786063458
2006-09-16,12.2468245215,0.0,17.4790151271,52.258055921,11.5786063458
2006-09-17,12.2468245215,0.0,9.32214140113,61.7595206339,11.5786063458
2006-09-18,6.12341226077,8.39943505342,17.4790151271,78.3870838815,19.297677243
2006-09-19,0.0,0.0,9.32214140113,79.5747669706,19.297677243
2006-09-20,12.2468245215,41.9971752671,10.4874090763,81.9501331489,27.0167481402
2006-09-21,6.12341226077,25.1983051603,15.1484797768,70.0733022577,7.71907089719
2006-09-22,30.6170613039,41.9971752671,11.6526767514,83.137816238,7.71907089719
2006-09-23,18.3702367823,0.0,5.82633837571,49.8826897428,7.71907089719
2006-09-24,0.0,0.0,11.6526767514,49.8826897428,19.297677243
2006-09-25,18.3702367823,8.39943505342,19.8095504774,78.3870838815,3.85953544859
2006-09-26,12.2468245215,8.39943505342,13.9832121017,83.137816238,11.5786063458
2006-09-27,6.12341226077,41.9971752671,13.9832121017,84.3254993271,19.297677243
2006-09-28,0.0,41.9971752671,18.6442828023,61.7595206339,15.4381417944
2006-09-29,6.12341226077,16.7988701068,13.9832121017,72.448668436,11.5786063458
2006-09-30,0.0,0.0,8.15687372599,79.5747669706,19.297677243
2006-10-01,18.3702367823,0.0,5.82633837571,48.6950066537,11.5786063458
2006-10-02,0.0,16.7988701068,24.470621178,74.8240346142,7.71907089719
2006-10-03,0.0,0.0,16.313747452,74.8240346142,19.297677243
2006-10-04,6.12341226077,41.9971752671,18.6442828023,83.137816238,11.5786063458
2006-10-05,0.0,16.7988701068,9.32214140113,83.137816238,3.85953544859
2006-10-06,0.0,8.39943505342,17.4790151271,70.0733022577,11.5786063458
2006-10-07,0.0,16.7988701068,2.33053535028,60.5718375448,7.71907089719
2006-10-08,0.0,25.1983051603,3.49580302543,60.5718375448,7.71907089719
2006-10-09,6.12341226077,16.7988701068,22.1400858277,73.6363515251,3.85953544859
2006-10-10,0.0,16.7988701068,12.8179444266,84.3254993271,30.8762835887
2006-10-11,12.2468245215,25.1983051603,18.6442828023,70.0733022577,15.4381417944
2006-10-12,12.2468245215,33.5977402137,16.313747452,61.7595206339,3.85953544859
2006-10-13,5.4207256079,21.6795477884,10.6507528169,87.298794313,20.9300415984
2006-10-14,10.8414512158,8.67181911538,9.76319008215,52.1525264727,13.9533610656
2006-10-15,10.8414512158,0.0,9.76319008215,90.7000460395,6.9766805328
2006-10-16,10.8414512158,13.0077286731,9.76319008215,74.8275379826,24.4183818648
2006-10-17,0.0,17.3436382308,15.9761292253,64.6237828031,24.4183818648
2006-10-18,5.4207256079,13.0077286731,13.3134410211,82.763792011,6.9766805328
2006-10-19,5.4207256079,26.0154573461,10.6507528169,83.8975425865,6.9766805328
2006-10-20,0.0,8.67181911538,8.87562734741,71.4262862561,0.0
2006-10-21,10.8414512158,8.67181911538,9.76319008215,72.5600368316,0.0
2006-10-22,27.1036280395,8.67181911538,6.21293914319,49.8850253217,6.9766805328
2006-10-23,0.0,0.0,13.3134410211,81.6300414355,6.9766805328
2006-10-24,5.4207256079,30.3513669038,9.76319008215,87.298794313,13.9533610656
2006-10-25,5.4207256079,4.33590955769,12.4258782864,85.031293162,10.4650207992
2006-10-26,10.8414512158,13.0077286731,9.76319008215,88.4325448885,6.9766805328
2006-10-27,10.8414512158,26.0154573461,15.0885664906,80.49629086,0.0
2006-10-28,0.0,8.67181911538,3.55025093896,63.4900322276,13.9533610656
2006-10-29,0.0,8.67181911538,9.76319008215,56.6875287747,0.0
2006-10-30,5.4207256079,13.0077286731,13.3134410211,88.4325448885,0.0
2006-10-31,0.0,4.33590955769,8.87562734741,92.9675471905,13.9533610656
2006-11-01,5.4207256079,34.6872764615,7.98806461267,98.6363000679,13.9533610656
2006-11-02,5.4207256079,13.0077286731,10.6507528169,75.9612885581,10.4650207992
2006-11-03,5.4207256079,17.3436382308,16.8636919601,65.7575333786,17.441701332
2006-11-04,27.1036280395,8.67181911538,4.43781367371,35.1462678403,10.4650207992
2006-11-05,0.0,21.6795477884,2.66268820422,68.0250345296,6.9766805328
2006-11-06,16.2621768237,13.0077286731,14.2010037559,89.566295464,13.9533610656
2006-11-07,10.8414512158,13.0077286731,13.3134410211,100.903801219,17.441701332
2006-11-08,0.0,17.3436382308,9.76319008215,80.49629086,10.4650207992
2006-11-09,0.0,13.0077286731,7.98806461267,85.031293162,17.441701332
2006-11-10,5.4207256079,21.6795477884,14.2010037559,70.2925356806,24.4183818648
2006-11-11,0.0,8.67181911538,4.43781367371,48.7512747462,6.9766805328
2006-11-12,0.0,8.67181911538,6.21293914319,53.2862770482,24.4183818648
2006-11-13,16.2621768237,4.33590955769,17.7512546948,82.763792011,27.9067221312
2006-11-14,0.0,21.6795477884,11.5383155516,63.4900322276,13.9533610656
2006-11-15,10.8414512158,8.67181911538,6.21293914319,97.5025494924,17.441701332
2006-11-16,10.8414512158,17.3436382308,14.2010037559,69.1587851051,13.9533610656
2006-11-17,0.0,8.67181911538,8.87562734741,80.49629086,17.441701332
2006-11-18,0.0,8.67181911538,2.66268820422,66.8912839541,10.4650207992
2006-11-19,0.0,0.0,6.21293914319,35.1462678403,0.0
2006-11-20,16.2621768237,30.3513669038,11.5383155516,80.49629086,3.4883402664
2006-11-21,0.0,13.0077286731,10.6507528169,83.8975425865,13.9533610656
2006-11-22,5.4207256079,17.3436382308,9.76319008215,52.1525264727,13.9533610656
2006-11-23,0.0,17.3436382308,5.32537640845,35.1462678403,6.9766805328
2006-11-24,0.0,0.0,6.21293914319,41.9487712933,6.9766805328
2006-11-25,0.0,8.67181911538,1.77512546948,48.7512747462,0.0
2006-11-26,10.8414512158,0.0,2.66268820422,58.9550299257,10.4650207992
2006-11-27,5.4207256079,13.0077286731,17.7512546948,71.4262862561,13.9533610656
2006-11-28,5.4207256079,13.0077286731,11.5383155516,92.9675471905,13.9533610656
2006-11-29,10.8414512158,13.0077286731,11.5383155516,87.298794313,17.441701332
2006-11-30,27.1036280395,21.6795477884,19.5263801643,74.8275379826,6.9766805328
2006-12-01,0.0,4.33590955769,9.76319008215,66.8912839541,10.4650207992
2006-12-02,16.2621768237,8.67181911538,7.98806461267,82.763792011,6.9766805328
2006-12-03,10.8414512158,0.0,1.77512546948,48.7512747462,10.4650207992
2006-12-04,5.4207256079,21.6795477884,21.3015056338,78.228789709,20.9300415984
2006-12-05,0.0,13.0077286731,13.3134410211,92.9675471905,10.4650207992
2006-12-06,16.2621768237,21.6795477884,7.98806461267,79.3625402845,3.4883402664
2006-12-07,10.8414512158,26.0154573461,14.2010037559,81.6300414355,13.9533610656
2006-12-08,0.0,13.0077286731,15.0885664906,77.0950391335,13.9533610656
2006-12-09,0.0,0.0,5.32537640845,49.8850253217,6.9766805328
2006-12-10,0.0,13.0077286731,7.10050187793,68.0250345296,10.4650207992
2006-12-11,21.6829024316,17.3436382308,7.98806461267,69.1587851051,17.441701332
2006-12-12,0.0,17.3436382308,6.21293914319,66.8912839541,24.4183818648
2006-12-13,16.2621768237,4.33590955769,7.98806461267,78.228789709,10.4650207992
2006-12-14,0.0,21.6795477884,11.5383155516,73.6937874071,10.4650207992
2006-12-15,5.4207256079,8.67181911538,7.10050187793,73.6937874071,3.4883402664
2006-12-16,0.0,8.67181911538,6.21293914319,60.0887805011,24.4183818648
2006-12-17,10.8414512158,0.0,6.21293914319,41.9487712933,0.0
2006-12-18,0.0,30.3513669038,8.87562734741,82.763792011,10.4650207992
2006-12-19,5.4207256079,8.67181911538,9.76319008215,48.7512747462,3.4883402664
