date,radical,ruin,segregation,shortage,steal,isPartial
2012-01-02,30,29,7,21,64,False
2012-01-03,33,22,10,24,57,False
2012-01-04,36,24,13,30,59,False
2012-01-05,42,21,12,28,60,False
2012-01-06,42,13,14,23,53,False
2012-01-07,28,20,8,19,78,False
2012-01-08,34,32,12,19,75,False
2012-01-09,48,25,19,34,67,False
2012-01-10,40,19,18,28,69,False
2012-01-11,43,23,21,30,51,False
2012-01-12,50,20,20,28,59,False
2012-01-13,45,15,22,23,54,False
2012-01-14,22,25,13,17,70,False
2012-01-15,29,21,7,18,56,False
2012-01-16,43,22,15,22,62,False
2012-01-17,47,25,21,23,65,False
2012-01-18,49,23,27,26,46,False
2012-01-19,46,22,19,30,63,False
2012-01-20,54,23,22,20,46,False
2012-01-21,40,22,8,21,76,False
2012-01-22,38,28,14,16,60,False
2012-01-23,53,25,18,21,70,False
2012-01-24,40,18,17,27,76,False
2012-01-25,56,20,15,27,59,False
2012-01-26,67,27,22,24,61,False
2012-01-27,45,21,16,21,57,False
2012-01-28,25,17,7,17,76,False
2012-01-29,44,26,15,17,79,False
2012-01-30,60,29,21,28,60,False
2012-01-31,52,24,20,25,47,False
2012-02-01,50,23,18,24,56,False
2012-02-02,59,26,18,29,58,False
2012-02-03,38,23,17,21,50,False
2012-02-04,33,25,11,21,70,False
2012-02-05,32,27,11,23,64,False
2012-02-06,48,16,19,22,58,False
2012-02-07,57,21,24,22,61,False
2012-02-08,46,22,32,24,56,False
2012-02-09,50,23,24,22,50,False
2012-02-10,53,25,20,28,65,False
2012-02-11,29,17,8,24,69,False
2012-02-12,44,27,13,17,62,False
2012-02-13,49,22,22,27,49,False
2012-02-14,50,22,25,40,46,False
2012-02-15,52,28,21,33,68,False
2012-02-16,56,25,25,34,61,False
2012-02-17,40,23,20,30,56,False
2012-02-18,26,26,10,23,61,False
2012-02-19,32,21,13,18,55,False
2012-02-20,44,23,15,29,59,False
2012-02-21,56,27,18,30,48,False
2012-02-22,58,19,26,29,57,False
2012-02-23,50,25,22,31,60,False
2012-02-24,47,25,24,22,58,False
2012-02-25,34,21,10,21,62,False
2012-02-26,52,27,19,21,71,False
2012-02-27,49,25,23,26,54,False
2012-02-28,60,21,24,26,52,False
2012-02-29,58,20,28,20,57,False
2012-03-01,63,21,33,27,53,False
2012-03-02,50,23,18,16,46,False
2012-03-03,25,21,9,11,62,False
2012-03-04,43,30,14,20,62,False
2012-03-05,48,24,19,23,60,False
2012-03-06,49,25,22,17,54,False
2012-03-07,52,19,22,21,54,False
2012-03-08,55,23,27,27,41,False
2012-03-09,59,24,16,22,48,False
2012-03-10,29,29,6,15,66,False
2012-03-11,32,23,8,13,65,False
2012-03-12,49,24,20,17,55,False
2012-03-13,44,21,22,17,64,False
2012-03-14,51,23,24,27,58,False
2012-03-15,50,24,19,24,55,False
2012-03-16,35,19,16,19,61,False
2012-03-17,34,26,12,15,57,False
2012-03-18,45,32,11,20,66,False
2012-03-19,44,28,19,19,62,False
2012-03-20,53,28,17,30,51,False
2012-03-21,51,20,22,28,62,False
2012-03-22,45,25,22,23,50,False
2012-03-23,40,25,22,24,50,False
2012-03-24,30,24,6,21,56,False
2012-03-25,35,30,13,15,60,False
2012-03-26,40,23,25,17,55,False
2012-03-27,46,26,22,25,57,False
2012-03-28,50,22,21,19,55,False
2012-03-29,48,24,24,25,50,False
2012-03-30,46,20,19,32,46,False
2012-03-31,29,22,5,10,48,False
2012-04-01,34,30,12,21,57,False
2012-04-02,49,21,17,23,59,False
2012-04-03,42,21,21,23,51,False
2012-04-04,47,21,20,28,61,False
2012-04-05,45,26,19,20,53,False
2012-04-06,33,23,15,20,44,False
2012-04-07,41,21,7,20,58,False
2012-04-08,34,25,15,24,52,False
2012-04-09,42,26,15,18,57,False
2012-04-10,47,29,18,24,49,False
2012-04-11,49,28,22,19,54,False
2012-04-12,49,18,29,20,58,False
2012-04-13,46,20,20,23,57,False
2012-04-14,32,27,10,17,60,False
2012-04-15,40,30,16,19,67,False
2012-04-16,44,23,21,21,56,False
2012-04-17,55,23,24,34,49,False
2012-04-18,41,33,24,25,60,False
2012-04-19,50,25,26,24,53,False
2012-04-20,53,26,20,22,56,False
2012-04-21,27,35,7,18,57,False
2012-04-22,42,33,17,22,66,False
2012-04-23,57,25,25,28,64,False
2012-04-24,64,28,20,21,66,False
2012-04-25,57,23,30,25,57,False
2012-04-26,54,25,26,23,67,False
2012-04-27,45,23,25,20,60,False
2012-04-28,42,20,11,17,58,False
2012-04-29,44,30,14,20,64,False
2012-04-30,48,25,33,21,59,False
2012-05-01,57,22,23,22,47,False
2012-05-02,57,24,26,29,56,False
2012-05-03,46,23,30,24,44,False
2012-05-04,42,21,15,20,51,False
2012-05-05,39,24,8,22,63,False
2012-05-06,39,28,10,17,74,False
2012-05-07,57,24,31,19,73,False
2012-05-08,52,20,29,24,52,False
2012-05-09,47,26,27,22,57,False
2012-05-10,51,20,28,20,83,False
2012-05-11,46,21,23,17,65,False
2012-05-12,29,24,10,9,60,False
2012-05-13,39,26,13,14,62,False
2012-05-14,47,23,21,25,67,False
2012-05-15,46,23,20,17,63,False
2012-05-16,52,24,18,24,53,False
2012-05-17,42,23,30,14,61,False
2012-05-18,41,23,21,23,56,False
2012-05-19,34,25,5,18,61,False
2012-05-20,35,32,12,23,66,False
2012-05-21,49,23,16,22,55,False
