date,warfare,waste,bankrupt,bankruptcy,beggar,isPartial
2006-02-01,12,60,8,62,1,False
2006-02-02,11,66,5,52,1,False
2006-02-03,17,70,3,54,0,False
2006-02-04,18,63,5,25,2,False
2006-02-05,15,43,5,32,0,False
2006-02-06,14,88,4,53,0,False
2006-02-07,21,57,8,53,1,False
2006-02-08,8,68,4,65,2,False
2006-02-09,21,71,3,46,0,False
2006-02-10,15,69,4,59,1,False
2006-02-11,14,37,2,32,2,False
2006-02-12,8,37,7,37,1,False
2006-02-13,12,64,2,42,0,False
2006-02-14,18,60,2,56,0,False
2006-02-15,13,65,5,54,2,False
2006-02-16,19,59,7,53,0,False
2006-02-17,9,49,5,61,0,False
2006-02-18,13,49,6,21,0,False
2006-02-19,16,58,5,22,1,False
2006-02-20,14,75,1,44,0,False
2006-02-21,15,60,3,65,1,False
2006-02-22,16,74,6,54,0,False
2006-02-23,12,62,5,44,1,False
2006-02-24,17,61,4,48,0,False
2006-02-25,9,40,2,15,0,False
2006-02-26,12,51,1,29,1,False
2006-02-27,11,74,5,43,1,False
2006-02-28,19,76,7,55,1,False
2006-03-01,20,71,2,56,0,False
2006-03-02,15,71,4,48,1,False
2006-03-03,19,63,10,53,1,False
2006-03-04,6,41,6,38,1,False
2006-03-05,14,37,5,20,0,False
2006-03-06,18,69,6,47,3,False
2006-03-07,19,71,4,47,0,False
2006-03-08,16,98,5,50,0,False
2006-03-09,24,72,5,40,1,False
2006-03-10,14,53,4,41,0,False
2006-03-11,11,38,1,32,1,False
2006-03-12,13,46,4,24,0,False
2006-03-13,17,61,2,40,0,False
2006-03-14,22,61,5,47,1,False
2006-03-15,16,64,6,52,0,False
2006-03-16,13,69,3,59,1,False
2006-03-17,22,52,9,59,1,False
2006-03-18,5,44,2,30,0,False
2006-03-19,20,53,8,26,0,False
2006-03-20,15,63,5,57,0,False
2006-03-21,14,63,2,58,1,False
2006-03-22,23,63,2,48,1,False
2006-03-23,10,71,4,57,0,False
2006-03-24,16,64,5,51,2,False
2006-03-25,13,57,4,36,0,False
2006-03-26,16,63,4,24,1,False
2006-03-27,19,76,6,42,2,False
2006-03-28,18,63,4,66,0,False
2006-03-29,18,68,4,48,1,False
2006-03-30,15,71,6,56,1,False
2006-03-31,17,64,4,45,1,False
2006-04-01,16,48,5,18,1,False
2006-04-02,6,64,6,27,0,False
2006-04-03,17,81,3,46,1,False
2006-04-04,21,71,4,54,0,False
2006-04-05,24,87,5,50,0,False
2006-04-06,22,82,2,44,0,False
2006-04-07,16,67,5,49,0,False
2006-04-08,8,61,5,27,1,False
2006-04-09,17,53,4,21,1,False
2006-04-10,17,69,2,48,2,False
2006-04-11,20,77,5,64,2,False
2006-04-12,18,67,4,55,0,False
2006-04-13,16,78,1,48,2,False
2006-04-14,12,66,4,30,0,False
2006-04-15,10,52,1,26,1,False
2006-04-16,8,41,4,21,0,False
2006-04-17,14,78,4,52,1,False
2006-04-18,18,89,5,59,0,False
2006-04-19,16,76,4,45,1,False
2006-04-20,13,73,4,46,3,False
2006-04-21,15,64,2,56,0,False
2006-04-22,12,65,1,35,0,False
2006-04-23,13,57,1,32,0,False
2006-04-24,15,78,2,52,1,False
2006-04-25,16,74,3,53,1,False
2006-04-26,18,95,4,47,1,False
2006-04-27,17,66,6,48,1,False
2006-04-28,15,67,2,33,0,False
2006-04-29,14,49,1,21,1,False
2006-04-30,16,65,4,40,0,False
2006-05-01,12,92,4,52,0,False
2006-05-02,20,80,1,43,0,False
2006-05-03,20,82,5,42,0,False
2006-05-04,20,79,11,49,2,False
2006-05-05,13,57,5,40,1,False
2006-05-06,12,69,5,30,0,False
2006-05-07,7,51,1,25,0,False
2006-05-08,12,83,5,48,0,False
2006-05-09,13,77,3,31,1,False
2006-05-10,16,71,2,55,1,False
2006-05-11,16,66,4,39,1,False
2006-05-12,13,55,1,45,1,False
2006-05-13,9,72,4,29,0,False
2006-05-14,13,52,4,20,0,False
2006-05-15,9,75,7,45,1,False
2006-05-16,16,78,1,46,1,False
2006-05-17,17,75,6,49,0,False
2006-05-18,16,63,2,38,1,False
2006-05-19,19,73,2,33,1,False
2006-05-20,13,71,0,32,1,False
2006-05-21,10,64,1,30,1,False
2006-05-22,22,73,2,46,1,False
2006-05-23,13,66,4,57,0,False
2006-05-24,10,69,5,60,0,False
2006-05-25,11,77,8,60,0,False
2006-05-26,9,72,3,42,0,False
2006-05-27,8,44,10,30,0,False
2006-05-28,9,69,1,23,1,False
2006-05-29,15,86,5,26,1,False
2006-05-30,11,100,6,44,0,False
2006-05-31,9,93,5,48,0,False
2006-06-01,13,67,3,41,1,False
2006-06-02,12,78,2,62,0,False
2006-06-03,16,63,2,18,0,False
2006-06-04,8,49,0,38,1,False
2006-06-05,9,83,2,50,1,False
2006-06-06,11,70,5,53,0,False
2006-06-07,7,67,5,50,0,False
2006-06-08,9,65,2,42,0,False
2006-06-09,14,56,4,39,0,False
2006-06-10,6,50,2,25,1,False
2006-06-11,13,38,8,31,1,False
2006-06-12,10,78,2,56,0,False
2006-06-13,9,66,5,54,1,False
2006-06-14,5,65,5,48,1,False
2006-06-15,15,70,3,50,1,False
2006-06-16,11,66,2,29,0,False
2006-06-17,8,52,1,30,0,False
2006-06-18,8,35,4,15,1,False
2006-06-19,7,60,9,41,0,False
2006-06-20,11,68,3,48,0,False
2006-06-21,16,70,4,46,2,False
2006-06-22,8,63,3,52,0,False
2006-06-23,6,75,4,38,0,False
2006-06-24,12,52,1,25,0,False
2006-06-25,5,43,2,26,0,False
2006-06-26,8,76,3,41,0,False
2006-06-27,5,64,4,44,0,False
2006-06-28,14,66,5,43,0,False
2006-06-29,6,60,4,43,0,False
2006-06-30,8,71,3,34,0,False
2006-07-01,8,77,4,22,0,False
2006-07-02,4,56,3,20,0,False
2006-07-03,8,78,2,41,0,False
2006-07-04,9,81,1,26,1,False
2006-07-05,9,96,1,55,1,False
