date,inexpensive,inherit,invaluable,legal,lucrative,isPartial
2008-07-19,7,1,0,67,1,False
2008-07-20,8,1,0,64,0,False
2008-07-21,11,2,0,85,1,False
2008-07-22,9,1,0,87,0,False
2008-07-23,10,1,0,90,1,False
2008-07-24,9,1,0,88,0,False
2008-07-25,9,1,0,73,0,False
2008-07-26,7,1,0,57,0,False
2008-07-27,12,1,0,74,0,False
2008-07-28,10,1,1,84,0,False
2008-07-29,8,1,0,84,1,False
2008-07-30,9,1,0,83,0,False
2008-07-31,8,2,0,93,0,False
2008-08-01,7,1,0,76,1,False
2008-08-02,8,1,0,67,1,False
2008-08-03,10,0,0,65,0,False
2008-08-04,10,1,0,85,1,False
2008-08-05,10,2,0,84,0,False
2008-08-06,8,1,0,92,0,False
2008-08-07,10,1,0,77,0,False
2008-08-08,9,1,0,74,0,False
2008-08-09,9,0,0,61,0,False
2008-08-10,10,0,0,62,0,False
2008-08-11,9,1,0,84,1,False
2008-08-12,9,1,0,76,0,False
2008-08-13,10,1,0,81,0,False
2008-08-14,9,1,0,79,1,False
2008-08-15,6,0,0,77,0,False
2008-08-16,9,1,0,58,1,False
2008-08-17,11,1,0,57,0,False
2008-08-18,9,0,0,80,1,False
2008-08-19,10,1,0,89,0,False
2008-08-20,10,1,0,80,1,False
2008-08-21,9,0,0,82,0,False
2008-08-22,7,1,0,81,0,False
2008-08-23,9,1,0,61,0,False
2008-08-24,11,0,0,68,0,False
2008-08-25,7,1,0,84,0,False
2008-08-26,8,1,1,97,0,False
2008-08-27,9,1,1,87,0,False
2008-08-28,8,2,0,95,0,False
2008-08-29,6,1,0,74,0,False
2008-08-30,8,1,0,56,1,False
2008-08-31,9,1,0,60,0,False
2008-09-01,7,1,0,67,0,False
2008-09-02,7,1,0,86,0,False
2008-09-03,9,2,0,85,0,False
2008-09-04,8,1,0,76,0,False
2008-09-05,10,1,0,80,0,False
2008-09-06,9,1,0,62,0,False
2008-09-07,6,1,0,65,0,False
2008-09-08,8,1,0,86,0,False
2008-09-09,8,2,0,89,0,False
2008-09-10,9,0,0,83,1,False
2008-09-11,8,2,1,84,1,False
2008-09-12,7,2,0,77,1,False
2008-09-13,7,1,1,67,0,False
2008-09-14,11,2,0,70,0,False
2008-09-15,8,1,0,86,0,False
2008-09-16,6,2,0,93,1,False
2008-09-17,9,1,0,86,1,False
2008-09-18,7,2,1,95,0,False
2008-09-19,8,1,0,76,1,False
2008-09-20,9,1,0,68,0,False
2008-09-21,11,1,0,62,0,False
2008-09-22,8,2,0,90,0,False
2008-09-23,7,1,0,100,1,False
2008-09-24,8,1,1,94,1,False
2008-09-25,8,1,1,87,0,False
2008-09-26,9,0,0,82,0,False
2008-09-27,6,1,0,58,1,False
2008-09-28,11,1,0,68,0,False
2008-09-29,8,1,0,83,0,False
2008-09-30,9,1,0,91,0,False
2008-10-01,8,1,1,80,1,False
2008-10-02,11,1,0,82,0,False
2008-10-03,9,1,1,82,1,False
2008-10-04,5,1,1,64,1,False
2008-10-05,10,1,0,68,0,False
2008-10-06,7,1,1,86,0,False
2008-10-07,11,1,0,86,0,False
2008-10-08,8,1,0,86,0,False
2008-10-09,8,1,1,81,0,False
2008-10-10,8,1,0,83,0,False
2008-10-11,11,1,0,70,0,False
2008-10-12,9,1,0,70,0,False
2008-10-13,11,1,0,93,0,False
2008-10-14,8,2,0,92,0,False
2008-10-15,10,1,1,91,0,False
2008-10-16,8,1,0,84,0,False
2008-10-17,9,1,0,71,0,False
2008-10-18,8,1,0,71,0,False
2008-10-19,8,1,0,65,1,False
2008-10-20,10,1,0,92,0,False
2008-10-21,10,1,0,91,0,False
2008-10-22,10,2,0,93,0,False
2008-10-23,10,2,0,93,0,False
2008-10-24,8,1,1,80,1,False
2008-10-25,10,0,0,64,0,False
2008-10-26,8,2,0,62,0,False
2008-10-27,8,2,1,92,1,False
2008-10-28,7,2,0,95,1,False
2008-10-29,8,2,0,91,1,False
2008-10-30,9,2,0,93,0,False
2008-10-31,8,1,0,80,0,False
2008-11-01,8,1,0,59,0,False
2008-11-02,8,0,0,60,0,False
2008-11-03,6,2,0,84,1,False
2008-11-04,9,2,0,98,0,False
2008-11-05,8,1,0,91,0,False
2008-11-06,7,1,0,93,0,False
2008-11-07,10,2,0,84,1,False
2008-11-08,8,0,0,65,0,False
2008-11-09,8,1,0,73,0,False
2008-11-10,9,1,0,85,0,False
2008-11-11,10,1,0,97,1,False
2008-11-12,11,2,0,87,1,False
2008-11-13,10,1,0,90,0,False
2008-11-14,9,1,0,78,0,False
2008-11-15,9,1,0,67,0,False
2008-11-16,8,1,0,69,0,False
2008-11-17,9,2,0,90,0,False
2008-11-18,11,2,0,93,1,False
2008-11-19,11,2,0,91,0,False
2008-11-20,9,2,1,95,1,False
2008-11-21,8,1,1,81,1,False
2008-11-22,10,1,0,67,0,False
2008-11-23,9,1,0,64,1,False
2008-11-24,8,3,0,82,0,False
2008-11-25,9,2,0,89,1,False
2008-11-26,9,1,0,75,0,False
2008-11-27,8,1,1,50,1,False
2008-11-28,11,1,0,59,0,False
